,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9,abs_vo500_cluster10
1965-01-01,-4.7310987e-05,-0.00010834179,-2.3646215e-05,-3.2276203e-05,6.6086855e-06,-7.6200035e-05,-5.8499936e-05,-2.2571036e-05,-5.0379218e-05,-6.472757e-05
1965-02-01,-4.250118e-05,-7.854969e-05,-1.1810131e-05,-4.2344498e-05,2.4645715e-07,-7.011598e-05,-5.4488773e-05,-2.0022559e-05,-5.963092e-05,-5.2927382e-05
1965-03-01,-5.090937e-05,-9.365213e-05,-1.6539183e-05,-3.9257608e-05,6.9513635e-07,-6.514465e-05,-6.955532e-05,-2.665399e-05,-5.8284888e-05,-6.9124595e-05
1965-04-01,-3.3473818e-05,-0.00010162062,-1.1801159e-05,-2.85163e-05,-9.355217e-06,-9.215496e-05,-6.2026535e-05,-2.2418488e-05,-4.468103e-05,-7.302807e-05
1965-05-01,-3.433527e-05,-9.947595e-05,-9.719304e-06,-3.0158455e-05,-1.1051214e-05,-8.443773e-05,-6.596591e-05,-2.311842e-05,-4.750769e-05,-7.0641116e-05
1965-06-01,-2.4634894e-05,-0.00010577536,-1.1648612e-05,-2.5528116e-05,-1.3418553e-06,-6.904813e-05,-7.821477e-05,-1.7779177e-05,-4.2715823e-05,-7.712898e-05
1965-07-01,-2.5128436e-05,-0.000112451664,-1.4923942e-05,-1.9282543e-05,2.0158632e-07,-8.117136e-05,-4.7659923e-05,-2.3997829e-05,-3.78432e-05,-8.4101404e-05
1965-08-01,-3.6919646e-05,-0.000114901435,-1.7023747e-05,-2.295271e-05,1.7181142e-06,-8.115342e-05,-5.0540424e-05,-1.1156717e-05,-4.9419046e-05,-8.320405e-05
1965-09-01,-4.2949858e-05,-0.00010092966,-1.3497156e-05,-2.1579763e-05,-1.4405682e-06,-8.642985e-05,-7.215764e-05,-1.0035026e-05,-4.601808e-05,-7.272298e-05
1965-10-01,-4.034753e-05,-8.980249e-05,-9.853902e-06,-3.97332e-05,-2.8853042e-06,-6.7827736e-05,-6.518522e-05,-1.6899769e-05,-5.4264754e-05,-6.8218265e-05
1965-11-01,-3.7754184e-05,-8.9506364e-05,-1.2070363e-05,-2.671262e-05,-1.1831909e-05,-8.2643026e-05,-5.4919503e-05,-1.6280599e-05,-5.723499e-05,-6.262776e-05
1965-12-01,-3.8678456e-05,-7.475389e-05,-1.070639e-05,-3.290435e-05,-1.7456637e-06,-7.1121016e-05,-5.0378898e-05,-2.4428558e-05,-6.037572e-05,-6.6917106e-05
1966-01-01,-5.1162333e-05,-8.319667e-05,-1.5695081e-05,-4.1112446e-05,-8.322472e-07,-6.842755e-05,-5.9996313e-05,-2.3877794e-05,-5.9283455e-05,-8.204971e-05
1966-02-01,-5.0119543e-05,-8.6626475e-05,-1.0896616e-05,-3.061122e-05,3.0700744e-06,-8.213047e-05,-6.5642045e-05,-2.9393177e-05,-6.299025e-05,-6.488439e-05
1966-03-01,-4.8636823e-05,-8.966523e-05,-9.837531e-06,-4.0354793e-05,-2.4941924e-06,-8.651345e-05,-7.14996e-05,-2.1466341e-05,-6.1222396e-05,-6.62612e-05
1966-04-01,-3.7728256e-05,-0.00010834585,-1.1352837e-05,-2.9649895e-05,-3.4799573e-06,-7.436657e-05,-6.776836e-05,-2.6574384e-05,-4.3796383e-05,-7.3959935e-05
1966-05-01,-3.3377863e-05,-9.633746e-05,-1.0570744e-05,-2.4598878e-05,-6.0461985e-06,-7.8505145e-05,-5.5605185e-05,-1.9315583e-05,-5.335258e-05,-7.752823e-05
1966-06-01,-3.692987e-05,-0.00010310745,-8.501454e-06,-2.6464495e-05,-1.1499701e-06,-8.28311e-05,-5.556445e-05,-1.6333855e-05,-6.255032e-05,-8.086028e-05
1966-07-01,-3.1504096e-05,-9.9262164e-05,-1.1124728e-05,-2.2904343e-05,1.9376662e-06,-9.473358e-05,-5.5914763e-05,-1.5950955e-05,-5.4680513e-05,-9.246132e-05
1966-08-01,-3.588708e-05,-0.00010314819,-1.5743964e-05,-2.1959313e-05,-4.0909667e-06,-9.789453e-05,-5.4945296e-05,-1.542956e-05,-4.7527617e-05,-7.150775e-05
1966-09-01,-4.453898e-05,-0.0001134376,-1.1442451e-05,-2.0012229e-05,-3.8465637e-06,-9.9401695e-05,-7.2053575e-05,-1.3808345e-05,-4.290838e-05,-8.390717e-05
1966-10-01,-4.56388e-05,-9.066729e-05,-1.36420895e-05,-2.591866e-05,-6.6816515e-06,-7.8570316e-05,-6.378458e-05,-2.272095e-05,-5.5258934e-05,-7.3927346e-05
1966-11-01,-4.4767094e-05,-9.6068616e-05,-1.6876369e-05,-3.799222e-05,-2.974853e-06,-9.505945e-05,-6.5731656e-05,-1.8044682e-05,-6.0407714e-05,-6.373569e-05
1966-12-01,-5.417665e-05,-8.935565e-05,-1.7348884e-05,-4.049329e-05,-3.3414594e-06,-7.6476594e-05,-6.4697015e-05,-2.5018348e-05,-4.4505156e-05,-6.270105e-05
1967-01-01,-4.6798024e-05,-8.3205756e-05,-1.5851962e-05,-3.884775e-05,-2.3242296e-06,-7.5884716e-05,-5.7522288e-05,-2.5780224e-05,-6.282752e-05,-7.3089985e-05
1967-02-01,-4.8971568e-05,-7.3460906e-05,-2.5548688e-05,-3.4612953e-05,4.220458e-06,-6.9492424e-05,-5.829225e-05,-3.5284458e-05,-4.8904018e-05,-7.1060815e-05
1967-03-01,-4.8121397e-05,-9.520435e-05,-1.8242059e-05,-4.1382213e-05,-5.7810444e-06,-7.457739e-05,-5.6214954e-05,-2.909267e-05,-5.6523448e-05,-6.582346e-05
