,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10
1965-01-01,-0.35792834,0.25534773,-0.47007522,-0.21722952,0.04812608,0.042827774,0.26005727,0.3371767,0.17837544,-0.2916998
1965-02-01,0.22591281,0.26197058,-0.28802043,0.033408593,-0.087421656,-0.16277497,0.10449388,-0.096104935,-0.009272004,0.06387372
1965-03-01,0.27035952,0.3111268,-0.59796983,0.46021456,0.27757105,0.080062866,0.011773944,0.06902476,0.39133695,-0.3944276
1965-04-01,-0.41782826,0.100667335,-0.09080668,0.17204694,-0.02766881,-0.17778675,0.11376586,0.34792045,-0.1624806,-0.23135825
1965-05-01,-0.12907204,0.077855304,-0.030317951,0.09669366,0.05622063,-0.30067745,-0.06534545,-0.064020894,0.07299857,0.10331647
1965-06-01,-0.32775754,0.2535816,-0.10066734,0.2566723,0.05121672,-0.477434,0.08698015,0.27757102,0.26182336,-0.23106389
1965-07-01,-0.013834405,0.07653074,-0.6680249,-0.2089878,-0.18337937,-0.67082125,0.06652288,0.26241213,0.08565555,-0.43519497
1965-08-01,-0.371174,0.06563978,-0.14584991,-0.40796766,-0.23076956,-0.4145905,-0.04856757,0.38544995,0.046212792,-0.5011291
1965-09-01,-0.37294012,0.24813616,-0.033850122,-0.051363897,-0.18808898,-0.13142681,0.25829118,0.46948656,0.08550835,-0.29464325
1965-10-01,0.14378949,-0.14452533,0.119947195,-0.2833109,0.14099316,-0.32010448,-0.2203202,-0.01663072,-0.1281889,0.07859115
1965-11-01,-0.17778675,-0.12333219,-0.17837544,0.07726659,0.072704196,0.041797567,0.2057499,0.2871374,0.25255138,-0.506133
1965-12-01,-0.42621726,0.063726544,-0.031936884,-0.29037523,0.01560049,0.5140804,-0.009713506,-0.08388944,0.55661386,-0.23783395
1966-01-01,-0.22596964,0.13005552,-0.013164711,0.019819355,0.24159369,0.34850246,0.10227947,0.060036756,0.058156013,0.08057942
1966-02-01,-0.38886452,0.09982014,-0.0010126829,-0.47233734,-0.08593211,-0.1526235,0.20354633,0.039060045,-0.042098094,0.18821163
1966-03-01,-0.19992962,0.20123163,0.043834068,-0.016202688,-0.2183023,0.03587737,0.08188143,0.07074211,-0.10459409,0.19949564
1966-04-01,-0.3165311,-0.15334687,-0.241015,-0.08810206,-0.18358226,-0.44904596,0.06553407,0.33692914,0.08853612,-0.17953157
1966-05-01,0.21888098,-0.1142868,-0.38351187,0.14567952,-0.3803292,-0.30423445,0.11963949,0.09504614,0.54134345,-0.024448704
1966-06-01,-0.14611354,0.097650096,-0.48275337,-0.28007507,-0.22611432,-0.27703705,0.06625743,0.110670164,-0.08708944,0.26719967
1966-07-01,-0.2862957,0.0041953563,-0.28933373,-0.12180953,-0.22408895,-0.743009,-0.11645682,0.04311075,0.5859008,-0.12846413
1966-08-01,-0.51935387,0.27573505,-0.26387233,-0.41982323,-0.15855487,-0.41577253,-0.011862707,0.045859385,-0.18025494,-0.1417735
1966-09-01,-0.53816074,0.19182828,0.10256882,-0.16072488,-0.1192055,-0.5203668,0.051356744,0.20976694,-0.09504609,0.05410538
1966-10-01,0.019819355,0.1417735,-0.25794104,0.007956696,-0.07132077,-0.46264452,0.1296215,0.21251562,-0.124558166,-0.07754145
1966-11-01,-0.04990997,-0.07725215,-0.21005628,-0.03689008,-0.16043559,-0.14987488,0.014177347,0.096348144,0.06538935,0.251865
1966-12-01,-0.3706365,0.08911476,0.2676337,-0.46872067,-0.008969354,0.19732562,0.17851892,0.33938846,-0.06090479,0.024159336
1967-01-01,0.03097422,0.08742724,0.04296427,-0.18584535,-0.121898554,-0.12839317,-0.11523743,-0.01149044,0.13355553,0.089758635
1967-02-01,-0.33272314,0.0965863,-0.1636971,-0.1931726,0.28909278,0.3555375,0.15720253,0.10008339,0.010324741,0.14621165
1967-03-01,-0.6927569,0.04363036,-0.26061648,-0.19916758,0.23746908,-0.22781047,0.03646966,-0.18201521,-0.20466304,0.09375533
1967-04-01,-0.30957574,-0.1512075,-0.33022523,0.039633654,0.1380518,-0.22164889,0.09725241,0.025645327,0.06894264,-0.108909324
1967-05-01,0.011157418,0.05545386,-0.12422995,-0.5358874,-0.016486287,0.004662752,0.08825989,0.3473776,-0.16386367,-0.08343057
1967-06-01,-0.6472947,0.14005014,-0.8411335,-0.31490463,-0.121732034,-0.37835178,0.39733607,0.28642836,0.017485524,0.16935916
1967-07-01,-0.66777766,0.10774368,-0.25512105,-0.35587063,-0.40832692,-0.001665306,0.1315572,0.4989182,-0.37568742,-0.3230645
1967-08-01,0.11307259,-0.05428815,-0.04046632,-0.34487972,0.053289007,0.23813519,0.077935174,0.2038304,0.24196532,-0.43197387
1967-09-01,0.12905927,0.127394,-0.77851886,-0.40216535,-0.18101604,-0.702249,-0.15237322,0.16552892,-0.069275714,-0.11174037
1967-10-01,-0.4088265,0.24879298,0.12922578,-0.2709412,-0.018484592,-0.20949236,0.17268963,0.49592072,0.0634472,-0.030474663
1967-11-01,-0.032639503,0.0044962526,-0.2419653,0.07710252,0.024146568,0.19983372,0.071607076,0.019150734,0.12656136,-0.21065807
1967-12-01,0.13022494,0.16819337,-0.087926865,0.23730254,0.014821017,0.053622056,0.13505429,0.26994205,-0.09109087,-0.24812686
1968-01-01,0.5021294,0.18771458,0.24434038,-0.06299622,0.19068746,-0.15543786,-0.30691195,0.27690023,0.18828078,-0.5931554
