,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10
1965-01-01,27.353693491005036,41.29269493950738,26.596393869883975,41.28790295813695,41.421648461048996,45.87398347400483,30.181941180162028,43.370120686695984,35.401251051161026,27.87177126172563
1965-02-01,28.25979439609022,41.69006065086082,27.54072502477845,42.64150887481437,42.14663167638103,47.07062312534877,31.110207463653996,43.47887110889406,37.14202457004123,28.60757263613419
1965-03-01,28.191345858286663,41.667209201388886,26.64654859855993,43.32882274280895,42.613101568747695,46.93252745128813,30.622001433036697,43.284704452170466,35.76925913492838,27.86575908392248
1965-04-01,27.512582526149522,42.056371900770394,25.318979861131353,43.3229430647921,42.983480138102856,45.736688886369976,29.6905302665603,43.86084707159745,33.69267569647895,26.691622129628357
1965-05-01,25.889780435217432,41.39281237566912,23.103352447054277,41.75172600864379,41.80927576981191,43.57755751836867,27.727204980984542,43.592273740840135,30.592829386393227,24.54901144538127
1965-06-01,24.395352099315232,40.3051941483109,21.269542067798216,40.10429697588456,40.515512181079295,41.10682896205357,25.975149450167805,43.18344718531558,27.333836025661892,22.83167234608825
1965-07-01,23.17544178790357,39.56133665861906,19.786423355785768,38.51490020751953,39.36942393385519,39.36335972377232,24.57532479729451,42.745072501046316,25.21190007527669,21.3378691337478
1965-08-01,22.267858666109753,39.43124135335286,18.961186195487407,37.271490175861956,38.88242526317206,38.02386874244326,23.700413233797317,42.753216736298754,24.239177703857422,20.53940195432851
1965-09-01,21.952419970408982,39.37176174587673,19.4583465803915,37.01669834862071,38.831823454128475,37.81234922863188,23.446413496850244,43.0137921096687,25.208172268337673,20.784269252293548
1965-10-01,22.542565127453173,40.135345458984375,19.81418951233821,37.834050832701124,39.49935792937992,39.22654106503441,24.007305628816848,43.52703668121108,25.762244330512154,21.283637302022587
1965-11-01,23.432430589055443,41.086893434877744,21.272845766437587,38.86530694882732,40.46805674635519,41.160236540294825,25.183825425698725,44.27262212997092,28.097006479899086,22.582908415458572
1965-12-01,25.083863591573326,41.69673354537399,23.6155865797356,40.19106084650213,41.46281264898345,43.61466544015067,27.25207100451832,44.18089156760309,31.558935377332897,24.78854219678422
1966-01-01,26.916816435664533,42.15297557689525,26.09119415283203,41.661145864439405,42.07827350286048,45.99594479515439,29.479394832127532,44.42029967343897,35.13859430948893,27.11567945883308
1966-02-01,27.798356205584057,42.30715292471426,27.452628292254545,42.392027673642495,42.546520082969366,47.626936776297434,30.560200650927047,44.26696748661816,36.74616495768229,28.422723689549407
1966-03-01,27.663446908973786,42.408707230179395,26.862343745445138,42.765314716938114,42.97610155240757,47.47544969831194,30.118093356280262,44.076853587215105,36.130265129937065,27.740217934192067
1966-04-01,26.783805295645475,42.516096609610095,25.174869708160855,42.14417165961147,42.78794085885596,46.055988130115324,28.92699443118673,44.57524952135588,33.38519838121202,26.31136934522172
1966-05-01,25.439972475350622,41.46926314742477,23.201086983751892,40.531215194828256,41.438451151209556,43.40259552001953,27.32001559835085,44.33639067456238,30.62655978732639,24.5124037836639
1966-06-01,23.72276352112552,40.88454211199725,21.24547673695123,39.24337970323799,40.4680312149168,40.67589532761347,25.251845238913955,43.942645080107496,27.775789896647133,22.54277350197376
1966-07-01,22.31152086372835,40.15801041214554,20.011393703631498,37.97518044463859,39.472303615780326,38.71615455264137,23.794340751540496,43.6193251072016,25.74743694729275,21.265755236988337
1966-08-01,21.991651603974493,39.15427737765842,19.175425572181815,36.756268020503775,38.398993484617215,38.279101053873696,23.30190094423966,42.85883365717149,24.492416381835938,20.581108415630503
1966-09-01,21.54157937291157,39.147806520815244,19.07519724831652,36.4144285848318,38.402880270650066,38.22628929501488,22.847524830992793,42.80973592198881,24.53120337592231,20.302697302589955
1966-10-01,22.108634121446727,39.62758240876374,19.826446362395785,36.6944746537642,38.79967937319297,38.75589643205915,23.73546815254319,43.38608218314952,25.511692894829643,21.210479736328125
1966-11-01,23.15093350697713,40.58936648898654,21.400436002816726,37.77376285269241,39.80199258158526,40.46487899053664,25.018227268272724,43.85405232135514,28.202781677246094,22.615070074376927
1966-12-01,24.902166803199126,41.48888340702763,23.70303139757754,39.29706289748515,40.86467112143209,42.92094276064918,27.180972569425343,44.043077741350444,31.394350263807507,24.783180129360147
1967-01-01,26.9444408186947,41.77938955801504,26.092705797793258,41.2848259791855,41.816830071877305,45.691530136835006,29.495542821749837,43.799193819662676,34.91836971706814,27.11587019369636
1967-02-01,28.10375948986375,41.77119361029731,27.450626999584596,42.81939987308723,42.39604829803226,46.8563969930013,30.931910662583903,43.64587740790575,37.09063635932075,28.50995936863859
1967-03-01,28.091129624699974,42.1154714513708,27.152773159653393,43.324219884951255,42.93905693715013,46.93347385951451,30.79963200528857,44.07577227829094,36.23847537570529,28.379475230902013
1967-04-01,27.113726052893213,41.92948941831235,25.74124692091301,42.29172005141077,42.42271363265871,45.49270811535063,29.584696595097935,44.252626519454154,34.41283755832248,27.026246299206374
1967-05-01,25.510546672775085,41.55572820592809,23.73295826698417,40.807449719137395,41.65404312253937,43.083339872814356,27.49190800626513,44.355006684037974,31.387901306152344,24.96384365457884
1967-06-01,23.62891277634954,40.738135443793404,21.866750005465832,39.03897813529023,40.4094005194236,40.463365827287944,25.503921508789062,43.8136409099837,28.85240766737196,23.006063112070862
1967-07-01,22.32606956757695,39.68434792977792,20.511776653688344,37.18452138349045,38.97989528385673,38.73723892938523,23.974437444982396,43.13173652591561,26.48882124159071,21.672547031456318
1967-08-01,21.640678773443383,38.96810743543836,19.892766582432078,36.027761727325185,38.14186336487297,37.47079576764788,23.124447674818445,42.819852040226294,25.2527470058865,21.010210816289337
1967-09-01,21.88272820897849,39.21470783374927,19.649340501472132,36.1918094729589,38.46658871868464,38.21930658249628,23.262523597394917,43.02242967419158,25.21493911743164,20.883635400046767
1967-10-01,22.15588351330125,39.44070321542245,20.474194768649426,36.54905114292114,38.618242459034356,39.0226073492141,23.723336340675893,42.82512234565907,26.866601308186848,21.55160232329033
1967-11-01,23.269846353186182,40.387060377332894,22.09931985655827,37.50814012259492,39.498564952940455,40.35915919712611,25.096253945793904,43.5071887826561,29.132542080349392,22.98993661370076
1967-12-01,25.250604928257953,41.11689249674479,24.366207976839434,39.27569428751291,40.44166024275652,43.000299362909224,27.54434666163485,43.822031809871355,32.378128899468315,25.326417197643874
1968-01-01,27.06631580031062,41.416433828848376,26.48975600057573,41.041790355335586,41.280578252837415,45.66536494663783,29.75504969207334,43.62168706449351,35.47387440999349,27.55073493635151
1968-02-01,28.100450354886345,41.65647577356409,27.629974706849055,42.537446455522016,42.124048368198665,47.14344206310454,30.97395829751458,43.62320147062603,37.10399627685547,28.706953559123296
1968-03-01,28.006436451371894,41.370119165491175,27.511682083357623,42.84728499483471,42.13140442615419,47.26537431989397,30.786594874422317,43.072109652641124,36.27630869547526,28.644430133658396
1968-04-01,27.142439692853447,41.673158716272425,25.812257225833722,42.559808147840265,42.36789312888318,46.3446535382952,29.397034980881383,43.75652800825305,34.2910279168023,26.99492011271732
1968-05-01,25.553905533020757,41.42811527958622,23.796939849853516,40.988411391076966,41.62691672017255,44.38380286807106,27.544069961762766,44.061049841400376,31.367096371120876,25.07408034633583
1968-06-01,24.117885727480235,40.95264717384621,21.80715674784646,39.36043731437242,40.74489863838736,41.9105711437407,25.82786989883638,43.807779756703766,28.545636071099175,23.102171991912414
1968-07-01,22.96290340193783,40.05643208821614,20.111012814649893,37.92709791955869,39.25251247375969,39.696598961239765,24.56449051977883,43.40663709138569,26.173373328314888,21.623780693806395
1968-08-01,22.182420937411756,39.56348560474537,19.230135163264485,37.27962241685095,38.81178878423736,38.857850574311755,23.646456758740925,43.097303863754846,24.35207790798611,20.718923756774043
