,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10
1965-01-01,-0.12005982654435295,-0.1898139454076223,0.5324384418584533,-0.2839358523488045,-1.8170441350629254,-0.0015719608719726758,1.1074435912956626,0.3827342276906108,-0.6523413583636284,0.5922933355454475
1965-02-01,-0.22354337998798915,-0.4275678474212361,0.9606045181468382,0.2420576475560665,-1.1850532985502673,-0.9195516152041298,0.05469365771544182,0.09984863703852301,-0.13734777458012104,0.4667693857223757
1965-03-01,-0.48138855184827534,0.20798135409566842,0.45681999901593745,-0.02736397786065936,-0.7829678635443411,0.020038052129426172,0.003747803837818615,0.25505063098830144,0.01856085921948155,0.191668281632085
1965-04-01,0.05720063618251255,-0.09077091083348354,0.7014298843125166,-0.026865927502512932,-1.148232433103746,0.7032038910048348,0.4245345370244172,0.25069864617811666,-0.46489828576644265,0.21882789750253
1965-05-01,-0.29534110852650236,0.5427649505784579,0.3817085239846828,0.09879495948553085,-0.6705323053944495,-0.07162955589592457,0.46407797579037946,0.17665316191342498,-0.30865175649523735,0.20590924447582615
1965-06-01,-0.19675155196871078,0.06349668359366532,0.906940739033586,-0.37015482783317566,0.455294789806489,0.7714148610830306,-0.10046441171128871,0.1103783143801732,-0.13200247970720133,-0.2502718904326039
1965-07-01,-0.12147733249834605,-0.014862233215821122,0.9181146904573603,-0.5368543788790703,0.30028875316343,0.5166068140949521,0.04897050370099181,0.26354758857606764,-0.028759937655801576,-0.09365515362831854
1965-08-01,-0.1370880300445216,0.44073242450428896,0.09488207682714625,-0.11529029347002506,0.38568315006071524,0.46954234795910965,-0.40339981600389646,0.17764031685687398,-0.1614860724657774,-0.037904306044501644
1965-09-01,-0.09580739481108529,0.19091303268813084,0.23164696107476446,-0.5004163458943367,-0.032460473237499114,0.6321099187646593,0.2769885931984853,0.30262187156859816,-0.42830705642700195,0.1665971356053506
1965-10-01,-0.33260789939335417,0.7806562931738167,0.15610457729485075,-0.08201138116419315,-0.7152775122273353,-0.43663318668093,0.14932244005849807,0.21362625951836772,-0.37471496810515725,0.5899063425679361
1965-11-01,-0.16067240706511907,0.20897827137296443,0.3663572719541647,-0.32091174274683,-0.77866546569332,0.4320894767131124,0.34313540337449416,0.06301030925651256,-0.027643194577346247,-0.06919730334512648
1965-12-01,0.019272994782243456,-0.27865798116844387,0.4129252696441392,-0.37548165768384933,-1.1232048273086548,0.5678785698754446,0.2583539334394164,0.2711811178439372,-0.06706655646363895,0.23081433869177295
1966-01-01,-0.07744325484548296,-0.008940741759246197,0.06347280311382424,0.16980020329356194,-1.4659282661253406,-0.1718437166086265,0.6792728678654817,0.270427662778545,-0.47342944890260696,0.5215075323658604
1966-02-01,0.06120946258306503,0.27835011900028334,-0.3384074164649188,-0.3865358978509903,-1.203599956727797,-0.34737757274082726,0.6563976659613141,0.3013838720214259,-0.24638081279893717,0.5269916692087727
1966-03-01,-0.13571007762636458,0.08707700349460137,0.4877767825530748,0.05770076997578144,-1.010689043229626,-0.2777101738112313,0.7643838050001759,0.2605697123317031,-0.2220673020929098,0.29088770189592916
1966-04-01,-0.16720845443861826,-0.1800978712946455,0.7397235955222179,-0.39167817682027817,-0.7282287363083132,0.7201557180711201,0.6810568651910556,0.06418299928374654,-0.45986538752913475,0.3953563109520943
1966-05-01,-0.2713489277022226,0.6948695840122543,0.5580608622502473,-0.2100905403494835,-0.04801405593752861,0.00011646119933824853,0.26124685497607214,0.09313512526385419,-0.03056007941874365,-0.2514774424414481
1966-06-01,-0.2501479813030788,0.4719603284497127,0.24433628482333686,-0.015162883792072535,-0.03705417677279441,0.1379769162407943,-0.29012197155063435,0.07496245356427655,-0.30564280847708386,0.31516281827803583
1966-07-01,-0.0834477259112256,0.15272050747804553,0.42069190639560505,-0.36359474062919617,-0.0936091126453492,0.3707468243581908,-0.0024566211800832872,0.16820080376960134,-0.041859635772804424,0.013311495704035605
1966-08-01,-0.03318414517811367,0.41600748478809246,0.0037640573898867027,-0.164926927536726,-0.3169966801520317,-0.04660071405981268,0.3913179545079248,0.2299369396725753,-0.3093438223004341,0.25492150937357255
1966-09-01,-0.055521569081715176,0.051211906927768315,-0.06928646589739848,-0.16910240054130554,-0.25597721818954716,-0.036836129480174604,0.22176872875730871,0.19525293227251583,-0.42741037905216217,0.2793011934526505
1966-10-01,-0.38527439321790424,0.6217859476526206,-0.024023951994160474,0.08735033683478832,-0.864511824423267,-0.44806950858661104,0.08852622645386195,0.1641133749807203,-0.20448157253364724,0.5202106698866813
1966-11-01,-0.1356185312782015,0.1382533460855484,0.14235586938211475,0.24157609790563583,-1.7219070465334,-0.682664183633668,0.5498638092461279,0.1867371334417446,-0.37836212043960893,0.5051576898943994
1966-12-01,-0.13078239134379796,-0.02380617868120425,0.12439153457092027,-0.04951954819262028,-1.862810504051947,0.2110950116600309,0.6650045766668805,0.05850283143756625,-0.5407731359203657,0.68921729441612
1967-01-01,-0.329335766179221,0.22183572786433672,0.3484449649261216,0.4894380271434784,-2.2597186027034635,-0.6878990679979323,0.17621926331924181,0.185856142559567,-0.20786533132195473,0.665550462661251
