,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,24.96286,15.666199,20.299072,20.425812,27.746063,27.427734,17.225952,23.50888,10.695526,23.510895,25.671875
1965-02-01,26.318054,16.377716,18.734833,21.274048,27.98108,27.72113,16.434113,22.851257,8.755585,24.26233,25.395966
1965-03-01,26.766602,16.011475,18.445435,20.550537,28.080872,28.239044,16.29889,22.923615,7.547577,23.90207,25.734253
1965-04-01,26.212769,14.572968,19.279175,19.545624,28.801392,28.019012,17.154114,23.513367,8.190247,23.458496,26.160858
1965-05-01,25.552124,13.356018,20.954712,18.75827,28.790405,27.674225,18.521759,24.155548,10.234009,22.021973,26.876373
1965-06-01,23.983887,12.697876,22.862732,17.873596,28.758453,26.506653,19.86496,25.639465,12.779694,21.171753,27.173279
1965-07-01,22.380249,12.015808,25.033722,16.589294,28.190643,25.651917,21.812927,26.437805,16.106781,20.087494,27.291534
1965-08-01,21.654236,12.669922,26.554565,16.002014,28.309418,25.263733,23.400116,27.080963,19.434357,19.431366,27.874817
1965-09-01,22.236023,11.939453,26.009674,15.703125,28.545898,25.477295,23.01242,27.508575,20.188293,18.975311,28.3573
1965-10-01,23.004425,12.100128,24.678467,15.981049,28.786896,25.789642,20.86789,26.710724,17.410065,20.092499,28.258514
1965-11-01,23.409607,13.267181,22.696564,16.608734,28.850769,26.599945,18.821625,25.860992,14.638824,20.565002,27.89975
1965-12-01,24.744812,15.237091,21.529999,18.178467,28.734009,27.23413,17.516357,24.9469,13.078583,21.522034,27.23114
1966-01-01,25.419098,16.781555,19.848663,19.629791,28.21286,27.967773,16.449219,23.932953,10.274658,22.966217,26.731781
1966-02-01,26.053497,17.809296,18.784607,20.237976,28.39038,28.069153,15.76944,23.309113,8.157623,23.523956,26.313202
1966-03-01,25.980865,16.886444,18.687286,19.800262,28.696991,28.034851,15.587402,22.731201,9.160675,23.37973,26.161926
1966-04-01,26.420624,15.925781,19.243011,19.419006,29.022278,28.046967,15.895508,23.813416,9.674561,22.872925,26.552734
1966-05-01,25.422607,14.917694,20.35144,18.077087,28.746918,27.585022,17.402344,24.04892,11.116333,22.267242,26.646545
1966-06-01,24.472534,13.348328,22.246582,16.97116,28.884583,26.9693,18.812347,24.9516,13.341278,20.620728,27.392395
1966-07-01,22.500244,12.551025,24.157349,16.652466,28.762054,25.896667,21.479553,26.029297,16.580353,19.037262,28.016693
