,r50_cluster1,r50_cluster2,r50_cluster3,r50_cluster4,r50_cluster5,r50_cluster6,r50_cluster7,r50_cluster8,r50_cluster9,r50_cluster10,r50_cluster11
1965-01-01,2.5700035,5.9787407,6.750252,2.936924,1.9524689,4.258812,6.067192,6.360401,2.9729576,4.7207336,6.7764587
1965-02-01,2.4831886,5.9296,6.8255997,3.195732,1.7296944,4.3669205,5.77071,6.1638374,3.7067947,3.1465912,6.815773
1965-03-01,2.0098,5.9361496,6.291603,3.3366013,2.6355247,4.2113075,5.7789,5.96891,4.265362,3.1564178,6.5897255
1965-04-01,1.523304,5.045063,6.280136,2.5749168,2.2325706,3.597046,5.007389,4.714184,3.4201393,3.3480682,5.4922447
1965-05-01,1.5102005,4.0245743,5.847698,2.2063599,2.306282,2.7632904,4.281742,4.2113075,4.2571716,2.3095589,4.7469444
1965-06-01,1.65271,3.703518,5.159725,2.0114365,2.058941,2.1785164,3.8607712,3.559372,3.377552,2.36689,4.265362
1965-07-01,1.8672905,2.7993279,4.86652,2.1031647,2.1146317,2.519226,3.734642,3.0777931,3.2841835,2.1113548,3.5659256
1965-08-01,1.7755585,2.6731987,4.425888,1.8885841,1.7509918,2.2899017,3.5364418,2.8664856,2.643715,2.0769577,3.334961
1965-09-01,1.762455,2.9664078,5.1908493,1.7018509,1.5364075,2.2047234,3.8820648,3.084343,2.450428,2.1817894,3.7182617
1965-10-01,1.6969337,3.3234978,6.1376266,1.9786758,1.3873482,2.5241394,4.650299,3.3972092,2.701046,2.2735214,4.417698
1965-11-01,2.3308525,4.076988,8.0180855,2.8320885,1.6264992,3.590496,5.7723465,4.5651207,3.4119492,2.9909782,5.7772636
1965-12-01,4.1015587,5.629841,10.810921,3.2563362,1.9590187,4.33416,8.170422,6.401352,5.1498985,4.776428,7.864109
1966-01-01,2.8317757,6.400608,10.622795,3.490059,2.1258888,4.8312416,8.556023,6.292263,4.9313774,4.2337,8.363956
1966-02-01,3.5442314,6.330021,10.6884575,3.5442314,2.0667915,4.9904747,9.496658,6.4925385,5.06435,5.1185226,9.045219
1966-03-01,2.8137207,5.317154,8.61348,3.1600952,2.0224686,4.081032,6.88488,5.3352127,5.0348015,3.5442314,7.6071815
1966-04-01,2.0405273,4.9822693,6.2774887,3.3357468,2.1094742,4.1056557,5.093899,4.146694,3.2339668,3.3258972,5.8999214
1966-05-01,1.6252022,4.795128,4.184452,3.2635155,2.94833,3.9201546,4.076107,3.5261726,3.6033287,2.52808,5.093899
1966-06-01,1.5874481,4.151619,2.9122162,2.9844437,2.5641975,3.655857,3.350521,3.2257614,3.6607819,2.381981,4.0170097
1966-07-01,1.828762,3.9792519,2.4755516,3.4949837,2.8104362,3.8610573,2.636425,2.7431297,3.4572258,1.9650154,3.3849945
1966-08-01,1.6859436,3.2077026,2.3048248,2.534649,2.7168655,3.0107117,2.388546,2.6709023,2.6413536,1.9272575,2.496891
1966-09-01,1.4216461,2.8005867,2.4000359,1.7893639,1.9830704,2.3901863,2.4509277,2.5428543,2.3228836,2.0553017,2.7989464
1966-10-01,2.2473679,3.724804,3.127266,2.4952507,1.3970222,2.9319153,3.127266,3.432602,2.6774673,2.4919662,3.808525
1966-11-01,2.3392982,5.133297,4.7869186,2.9581795,1.7910042,3.655857,4.603058,5.5256386,4.8033333,3.0025024,5.673382
1966-12-01,2.84655,5.233433,5.3073044,3.6328773,2.037243,4.432335,5.2892456,6.208542,4.2960815,4.7163315,6.318527
1967-01-01,2.307701,6.4341164,6.005089,3.3464813,2.1624374,4.2383156,5.32946,6.309124,4.368374,5.9780655,6.3581085
1967-02-01,2.6083565,5.8091583,5.258518,3.6167336,2.0543365,4.461273,4.4730988,6.283787,3.9342804,5.1419716,6.02705
1967-03-01,2.0627823,4.665653,4.4883003,2.971508,2.1506157,3.628559,4.118389,4.743351,3.3397255,3.3954659,4.9359055
1967-04-01,2.2958755,4.3447266,4.221424,2.9326591,1.8448906,3.6150436,3.768753,3.9967766,3.1319695,2.4698524,4.3143234
1967-05-01,1.895565,4.2518272,4.4528275,2.5424805,1.8212433,3.354927,3.7332802,3.665718,3.5829544,2.4310036,4.9274597
