,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11
1965-01-01,-1.1002514e-05,6.962043e-05,-8.118791e-05,2.2546888e-05,0.00016559093,-4.670976e-05,6.100963e-06,4.1860974e-05,-2.5209254e-05,-6.0139224e-05,9.811004e-05
1965-02-01,-1.2886958e-05,6.992553e-05,-9.12562e-05,2.014198e-05,0.00015372795,-4.6332872e-05,1.0821037e-05,4.11072e-05,-2.5038757e-05,-7.001009e-05,9.19542e-05
1965-03-01,-1.0930729e-05,7.549809e-05,-7.413472e-05,2.366858e-05,0.00014584021,-4.6602083e-05,1.0480042e-05,3.209778e-05,-2.5684847e-05,-5.7761237e-05,9.153245e-05
1965-04-01,-1.2536992e-05,6.700016e-05,-9.249455e-05,3.0389745e-05,0.00014324687,-4.805579e-05,1.0623618e-05,4.0353418e-05,-2.8682003e-05,-5.8802165e-05,8.683032e-05
1965-05-01,-1.1935765e-05,6.205575e-05,-9.601217e-05,3.178962e-05,0.00010273141,-4.7678903e-05,1.3540011e-05,6.434863e-05,-3.4209694e-05,-6.182624e-05,9.3802744e-05
1965-06-01,-1.1083277e-05,5.552302e-05,-9.639803e-05,3.329717e-05,0.00013825759,-5.4660308e-05,1.0847958e-05,5.2934298e-05,-2.711164e-05,-7.282778e-05,8.7655884e-05
1965-07-01,-1.2366494e-05,4.9905597e-05,-8.426583e-05,3.5899495e-05,0.000115016155,-4.6207246e-05,6.9983143e-06,5.2629202e-05,-2.0534044e-05,-7.375205e-05,8.779049e-05
1965-08-01,-4.3441614e-06,5.2247684e-05,-9.2548384e-05,4.2602718e-05,9.480778e-05,-4.6835394e-05,3.1486707e-06,5.2252315e-05,-2.8098726e-05,-8.06168e-05,8.682135e-05
1965-09-01,-6.2106556e-06,6.627331e-05,-8.47145e-05,4.8677786e-05,0.00012919432,-5.1402913e-05,3.3819815e-06,5.390344e-05,-2.8942235e-05,-6.904993e-05,8.622012e-05
1965-10-01,-1.0105163e-05,7.8387566e-05,-9.180359e-05,3.3638164e-05,0.00015635719,-6.123789e-05,7.509807e-06,3.42604e-05,-3.279188e-05,-7.085361e-05,8.27025e-05
1965-11-01,-7.4131094e-06,7.775044e-05,-8.924613e-05,2.90168e-05,0.00014717727,-4.8980062e-05,1.2481134e-05,4.7675818e-05,-2.3863224e-05,-6.904993e-05,8.241535e-05
1965-12-01,-7.924595e-06,7.4349475e-05,-9.606601e-05,2.4233907e-05,0.00014278025,-4.8163474e-05,3.1666204e-06,4.218402e-05,-2.8529455e-05,-5.2619405e-05,9.813696e-05
1966-01-01,-1.02774575e-05,7.538829e-05,-8.336775e-05,2.1233116e-05,0.00015469741,-5.348417e-05,9.620944e-06,5.0480925e-05,-3.1543936e-05,-6.202297e-05,0.00010041527
1966-02-01,-7.988208e-06,7.362044e-05,-7.6280034e-05,2.028809e-05,0.00015010261,-4.3593955e-05,7.4376003e-06,3.420362e-05,-2.7242422e-05,-6.532242e-05,8.796695e-05
1966-03-01,-9.022853e-06,6.7567365e-05,-8.4671236e-05,1.7884782e-05,0.00015681557,-5.4918008e-05,1.057412e-05,4.32873e-05,-2.3519333e-05,-6.289467e-05,8.830098e-05
1966-04-01,-4.6969e-06,7.275688e-05,-7.2964285e-05,2.5844207e-05,0.00014308008,-4.150837e-05,6.191138e-06,5.0155053e-05,-3.066408e-05,-6.972169e-05,8.355139e-05
1966-05-01,-1.1466891e-05,7.9070654e-05,-8.305817e-05,2.7318778e-05,0.00013696997,-5.6221495e-05,1.7674247e-06,5.6835433e-05,-2.37393e-05,-6.830415e-05,8.4480125e-05
1966-06-01,-7.32017e-06,5.8231133e-05,-8.727821e-05,3.827623e-05,0.000113132424,-5.292204e-05,3.1768213e-06,4.45582e-05,-3.1747604e-05,-7.3127056e-05,8.394243e-05
1966-07-01,-4.687099e-07,5.4670978e-05,-7.703769e-05,3.2467557e-05,0.000121238496,-5.6474048e-05,-8.884308e-07,4.739329e-05,-2.4733206e-05,-7.485418e-05,8.535998e-05
1966-08-01,-4.3873224e-06,5.6169985e-05,-7.765684e-05,3.518044e-05,0.00013041994,-4.5915793e-05,3.1279415e-06,5.1197843e-05,-2.6338126e-05,-7.074005e-05,9.046802e-05
1966-09-01,-6.1877654e-06,7.0948285e-05,-9.478957e-05,3.1074458e-05,0.00012017941,-4.846574e-05,4.423284e-06,4.030557e-05,-2.1971442e-05,-6.420631e-05,8.9881454e-05
1966-10-01,-1.1165459e-05,7.327828e-05,-9.177525e-05,3.210095e-05,0.00013478662,-3.9227267e-05,5.698457e-07,5.3104195e-05,-2.6558093e-05,-6.3652325e-05,8.71034e-05
1966-11-01,-7.1409413e-06,6.8748646e-05,-8.3449224e-05,2.3685307e-05,0.00011556018,-5.8999558e-05,1.4166857e-05,4.7319965e-05,-2.4016288e-05,-5.56929e-05,9.86637e-05
