,vws_u850-250_cluster1,vws_u850-250_cluster2,vws_u850-250_cluster3,vws_u850-250_cluster4,vws_u850-250_cluster5,vws_u850-250_cluster6,vws_u850-250_cluster7,vws_u850-250_cluster8,vws_u850-250_cluster9,vws_u850-250_cluster10,vws_u850-250_cluster11
1965-01-01,29.772877749700463,-1.0091713028473348,11.004989286107175,31.27863764121197,-4.421986708797314,45.98001158261289,18.607535453474107,18.22026539101108,10.630803956997338,23.814247558995234,23.71663508634941
1965-02-01,35.5461237264227,-1.8116111055689899,10.527063566153904,32.640361878784375,-7.931910507057292,48.630075616343404,21.918562908857055,20.39536319316175,-0.1973092737274519,21.885737732946296,15.432773657855513
1965-03-01,32.06156169605129,0.4251472579840249,14.621796225469438,35.183045780070806,-4.7990906977015175,43.883451515979004,19.980937523602837,18.174736625774496,3.200296442927416,23.461612843140458,16.046528493636714
1965-04-01,32.52834710701491,5.964961246564692,22.391003876404998,25.183292122960825,-1.5061700704890792,34.701303281616624,21.360334991789895,14.873000371920613,2.1622756550774493,35.85656630050052,11.590545945253886
1965-05-01,26.146357513668672,10.520592727706862,28.50864413814485,16.217958535337868,-1.6959185389179194,24.850687732262237,26.632212439723297,14.779149255068385,-12.796194411396709,41.8320856833448,4.99879135541035
1965-06-01,20.3096741240542,9.285844173479296,30.301519463738693,3.9407530282508243,-6.5211472455446975,16.46212356646251,25.170543214755178,11.0397511934547,-30.426826145952802,43.61581337616924,-4.753277695401019
1965-07-01,16.314183259044416,7.927002169422589,29.47775622670876,-2.751370045711628,-8.854185000420983,3.649384893578156,26.182619259239335,10.678177983901282,-30.80644601815298,50.16599443375504,-5.384096499089364
1965-08-01,11.648704280694393,8.99776497953144,27.45456236901428,-2.8260709278180394,-6.163849651023053,4.5924201779039935,26.04307732694121,9.267668951204879,-25.425428047275613,47.37097411816845,-9.56997551586935
1965-09-01,17.556454086072872,7.938689887960348,25.102606200380514,3.5639017458449302,-7.697099815362791,16.494123969619746,25.556182157154424,8.999326028554675,-23.237068508076906,43.85960824064281,-5.004682827461315
1965-10-01,19.76107032575056,6.628006075378295,24.27122524791949,14.399531995712918,-3.2245667700041754,25.660986728907638,25.76138452431829,12.824486026034423,-7.89152058051851,37.41276837760959,3.540443269045993
1965-11-01,27.463864902428718,7.216619428281908,21.437551309090267,23.09186149785943,-1.8992362548689425,34.098472021200244,20.636238564865284,15.620572924780731,1.4724623972362738,33.63269338156698,11.138202000895122
1965-12-01,32.52141309355713,3.9650535253652857,17.01138113305317,27.503641722272082,-4.582742816139402,43.60368008265922,21.3436945503885,16.41440987172146,-2.6556325097821176,26.707628926982593,14.30401108317151
1966-01-01,29.9041374871885,0.1078238905406067,10.45157516141938,36.651730027946,-3.178388638945079,44.868827197707475,21.422514708698042,20.083102946990397,9.972234956932688,22.303013035978914,21.539721005345463
1966-02-01,31.769481697498417,-0.042798738319333555,11.39059094808567,33.71441253829329,-5.101879054947278,42.30850673558261,19.765118510160608,20.04884139056339,6.686003167585304,23.14080223955002,17.707659555095365
1966-03-01,35.330365087558256,3.1521560390410848,14.037983177547122,30.16264752526236,-4.449786010645952,41.20660581294553,20.947435619796057,17.78234638887319,1.580506799271181,24.483571205558494,15.255750461288482
1966-04-01,30.01955678362805,8.029673816634302,22.171406928414058,27.526164580893646,-1.2292169538716855,31.297651252576088,22.77863842923843,18.234674091656967,2.04298011627842,34.566304008311086,13.35215089741038
1966-05-01,27.83152937992724,13.936149731594819,30.84539421759486,15.357392703884182,0.2520984545516268,24.88900278110578,23.645169441330737,12.184053953092562,-11.513836923395768,39.7720796349536,2.808415878416097
1966-06-01,19.317745723091356,8.475094964898611,27.88846142672956,4.897073849486402,-4.839916199253996,15.723596367814174,27.658954465939516,11.687670992890947,-24.408400076787228,48.09607092090901,-5.787557081341998
1966-07-01,14.927419246741405,7.68026516645707,29.84908772951514,-2.3074276023737648,-6.425016751939105,1.4644659359655163,29.359771856835494,12.371213189384807,-28.19206381816597,48.02076576659816,-5.8329599178949
1966-08-01,10.669924588221942,8.037859905288329,28.45837908877708,-3.2092342561734952,-7.413445009435511,0.9922839801011333,29.241689110239225,9.46586846354963,-28.038525429533223,47.25184692809679,-9.608603107538686
1966-09-01,15.540713773045901,5.962700173250883,25.13521553489523,2.982792125813768,-8.44980728846725,13.199509457430926,27.79815837974215,7.625826724958392,-22.228866624872786,47.53882010736692,-8.002438751521963
1966-10-01,19.15139112441373,7.734730570726844,22.96423362309114,13.609173195501349,-4.3416037726774235,29.04254608382728,26.270104051558324,11.983736531739352,-10.918520103790705,39.537641968656594,1.133090484598087
1966-11-01,24.821479976726934,8.670484912410393,19.07845356613746,20.183700833394106,-1.6258167982644853,36.608522953348874,24.558836289182594,17.183098896569607,-1.1310548089893029,32.18726647884397,12.711074091895343
1966-12-01,30.862411270627966,3.134302705853826,13.93253954037098,29.505011503603093,-4.8633829164790185,48.86894576575575,23.62305122066559,16.188396232565673,-2.746248705717049,28.189345380063013,16.805832107746927
1967-01-01,30.307199694804506,-2.447382132365865,7.829221820036991,30.544072434370893,-6.899656787482359,52.95143453176746,22.317804643381773,21.992622431665776,-1.347666271431161,18.862609968673365,16.965769763175977
1967-02-01,32.642329757720596,-2.687518920415967,7.95410369358864,35.32285201374199,-7.53111298780013,50.05142020340991,20.584678701153305,17.219324935613987,2.220164905723417,17.852051474473285,17.477509105892143
1967-03-01,32.74525672846139,-0.8764606068663036,10.043111460978144,29.78501160077162,-4.639056079340602,42.43292001466782,20.518750022298825,19.300796695133137,6.449265589587228,23.95906868696135,17.054852809298886
1967-04-01,35.84060898128453,5.235418177011083,18.72133505354002,22.005490713549655,-0.7236622461868424,33.11399282001417,22.02653541312322,17.955682283694358,2.836056956836106,29.16415760631673,10.851953064859993
1967-05-01,28.263879141982503,11.41910217934849,26.218427900539236,17.692586760541815,-1.297239498163396,23.683506233942644,23.50085967948745,16.591742450358367,-11.077304589913803,38.969931670166204,4.960591960739662
1967-06-01,20.191784274502876,8.91778614087429,26.246118365378887,5.319181365312024,-6.054515597530827,16.093090042926185,29.39928729559755,12.247396147978943,-22.26665744616336,41.80128939418527,-6.041035664101098
1967-07-01,13.607690600121618,9.243020057834814,27.634001179120393,-2.289123451343469,-9.017416750887985,1.3152076084360411,28.75356104472596,12.503770180686324,-30.977020789583936,47.26707751444923,-7.912955800760948
