,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10,zgu600_cluster11
1965-01-01,0.1072155,0.020204926,-0.022159958,1.1506935,-1.0226215,0.32295036,0.041713335,0.5500908,-0.1472992,0.018249322,0.025093079
1965-02-01,-0.08701058,0.16522293,-0.011732101,0.5709473,-1.2256466,0.42723274,-0.2923172,0.27830428,0.11601448,-0.41973743,0.14110717
1965-03-01,-0.1818428,0.068761446,0.17369576,0.87206346,-0.80525744,0.4168045,-0.27732658,0.2317028,0.12970123,-0.41582698,0.061591722
1965-04-01,-0.09352837,-0.056703568,-0.0016296387,0.86978227,-0.5380333,0.43146935,-0.24180527,0.2131279,-0.07495308,-0.31154442,-0.06908722
1965-05-01,-0.21638641,-0.17206612,0.4210411,0.5878933,-0.58496016,0.3402218,-0.23724289,0.20204735,0.00521431,-0.8000431,-0.07495346
1965-06-01,-0.014012909,-0.08831444,0.8469704,0.39203757,-0.26135865,0.27439347,-0.12872353,0.052793123,-0.014665222,-0.8042797,-0.031284712
1965-07-01,-0.04171295,0.058984756,0.49957886,0.90595514,-0.435054,0.23463592,0.018575286,-0.091898724,-0.074301146,-0.61624527,0.090595625
1965-08-01,0.12481308,-0.011732101,0.33826676,0.9730873,-0.354887,0.18640518,-0.029003525,0.0876625,-0.080818936,-0.67034185,0.13915214
1965-09-01,-0.024767304,-0.06550255,0.08701096,0.89780843,-0.49306145,0.2750454,-0.029655457,0.3053524,0.0941803,-0.65046275,0.18216857
1965-10-01,-0.16294174,-0.097113416,0.08570747,0.74366534,-0.8248104,0.31447753,-0.011079788,0.2714607,0.113407135,-0.40181407,0.046601105
1965-11-01,-0.022159958,-0.017271424,0.14990616,1.0933384,-1.2891941,0.13589326,0.04920845,0.18445015,-0.13817444,-0.32523155,0.03095894
1965-12-01,-0.0368248,0.03975792,0.1570755,1.3758786,-1.458327,0.25190774,-0.014339065,0.2489746,-0.05507431,-0.270809,0.09320259
1966-01-01,-0.17461853,0.12571183,-0.06072273,1.3270336,-1.7579994,0.23731002,0.12111702,0.2560192,-0.021006774,-0.44278222,0.025273133
1966-02-01,-0.24354629,0.13162002,0.17232093,1.0165284,-1.2505562,0.28588828,-0.03150978,0.27801093,-0.1391697,-0.20448723,0.09420204
1966-03-01,0.0469368,0.09912567,0.06597404,0.79201853,-1.0844715,0.42243195,-0.19759445,0.14442138,-0.072538756,-0.29967365,0.035449218
1966-04-01,0.038402937,-0.019694138,0.058753204,0.83074987,-0.8688248,0.44081306,-0.2248375,0.11488037,0.10010986,-0.18873215,0.026258087
1966-05-01,-0.079431914,-0.12669678,0.4362175,0.9249519,-0.58785975,0.3987995,-0.21170807,0.14310798,-0.019036865,-0.49365768,-0.03479309
1966-06-01,-0.085668184,0.085668184,0.77691996,0.928891,-0.46510202,0.21925735,-0.077790454,-0.049562834,0.0013122559,-0.72538793,0.085668184
1966-07-01,0.055142213,-0.11947594,0.49562722,0.84223783,-0.25175208,0.23337173,-0.043982696,0.034792326,0.0026260377,-0.8356735,-0.031838227
1966-08-01,0.045952607,0.027571106,0.5491287,0.863245,-0.038402937,0.15197067,-0.061707307,0.05612717,0.013457489,-0.5652119,0.09617157
