,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10,mgv500_cluster11
1965-01-01,-0.036793612,-0.14217052,0.54660594,0.012804175,-0.14732166,-0.7377856,0.9870993,-0.26094037,0.19147399,0.31039104,-0.69363326
1965-02-01,0.06284349,-0.10552406,0.29861718,0.07255702,-0.07344005,-0.46301088,0.8824581,0.02075162,0.14776318,-0.55926305,-0.20486689
1965-03-01,0.011038089,0.058722615,0.5521985,0.08801033,-0.23003371,-0.8531704,0.8995304,0.0865386,-0.036352087,0.25446463,-0.29773393
1965-04-01,0.038854074,0.21399169,0.63682383,-0.044741057,0.02089877,-0.33231995,1.089827,-0.3766195,0.10802607,-0.66302097,-0.012656999
1965-05-01,0.08536117,0.044152357,0.28213346,0.105965614,0.015453314,-0.39118972,0.55175704,-0.5189372,0.11214695,0.21811256,0.17160544
1965-06-01,0.078296825,0.21487474,0.35027525,-0.25829118,-0.09757666,-0.48979664,0.95957756,-0.4307797,0.13260421,-0.207516,0.21104817
1965-07-01,0.050186493,0.20015731,0.03488035,-0.3302595,-0.050775193,-0.22149757,-0.007211542,-0.20236488,0.0027963638,-0.06475677,0.22502978
1965-08-01,0.005739832,-0.004268074,0.20574991,-0.24107179,-0.080651596,-0.41311875,0.3074475,-0.24018869,0.20766321,-0.8787788,0.13525334
1965-09-01,0.4210662,-0.042827796,0.5689765,-0.068436146,0.18588138,-0.3395315,-0.06343222,-0.29950005,0.025166845,0.4162094,0.08374226
1965-10-01,0.044299506,-0.052835654,0.30185485,0.061518908,0.20957646,-0.4750792,0.41635662,-0.21531625,0.055337597,0.42150784,-0.2721256
1965-11-01,0.023989439,-0.12745309,0.16130324,0.14835186,0.08344793,-0.4076733,1.0306629,-0.07093811,-0.18543985,-0.3279047,-0.05577912
1965-12-01,0.33114257,-0.07447028,0.7567712,0.08565557,-0.052688457,-1.1197034,0.9333805,-0.2019234,0.08359508,-0.26947647,-0.32908213
1966-01-01,0.24665701,-0.004773998,0.20542693,0.07985608,-0.056998752,-0.8836252,0.4393533,-0.20455894,0.17302155,0.8979473,0.02676339
1966-02-01,0.19587891,0.10227947,-0.01085,0.1819909,-0.15146622,-0.48622537,1.247607,-0.1002541,0.07826476,-0.07566078,0.37164912
1966-03-01,0.24766965,-0.0036167144,0.6099155,0.16318421,-0.06148343,-0.62192285,1.1155262,-0.15161085,0.09374414,0.46394664,-0.08260479
1966-04-01,0.16130355,-0.022568036,0.015334701,0.041519403,-0.02502737,-0.16463089,0.8408038,-0.32723647,-0.08144746,-0.06929543,0.17302158
1966-05-01,0.06350875,0.0062206746,0.2767477,0.071465395,-0.16954958,-0.19096026,1.0572255,-0.2719737,0.10227947,-0.03732405,0.41287917
1966-06-01,0.06148343,0.07493744,0.023725366,0.11645679,0.2248123,-0.5280341,0.5847435,-0.36673045,-0.076818086,0.08578749,0.35993117
1966-07-01,0.15479355,0.0011573315,-0.046872042,-0.1492962,-0.009837365,-0.2671997,0.37107047,-0.12889814,-0.029801369,-0.46872076,0.22813964
1966-08-01,0.17851889,0.13121286,-0.15971217,0.10633011,0.17562559,-0.22770563,0.1296215,-0.27313098,-0.118916176,-0.20571628,0.17663825
1966-09-01,0.17099622,-0.040072728,0.08463013,0.02878871,0.15855488,-0.26445103,0.29873705,-0.29034644,-0.026184702,0.3195691,0.11226149
1966-10-01,0.063653424,-0.12803018,0.007812023,0.026474047,-0.090561435,-0.46872067,0.7787417,-0.23667498,-0.14206287,0.41678515,0.016636705
1966-11-01,0.15349154,-0.07059741,0.110670164,-0.027631331,-0.09808417,-1.0026861,0.69469035,-0.12788549,-0.25056303,-0.0571434,-0.21642165
1966-12-01,0.2938184,-0.3489365,0.7467703,0.05034404,-0.14683685,-0.9277487,1.007894,0.03746872,-0.14249687,0.06611276,-0.021121358
1967-01-01,0.245962,-0.07560376,0.4611163,0.01465447,-0.037801873,-1.1050805,0.81915176,0.04796009,-0.25578716,-0.29192382,-0.30957574
1967-02-01,0.20099941,-0.20599528,0.79717004,-0.16153225,-0.12406342,-0.8869287,1.7851813,-0.17085783,0.010158217,0.70058376,-0.43230695
1967-03-01,0.044463,0.025811862,0.7806837,0.11990023,-0.1753541,-0.791175,1.0023327,-0.05778525,0.009658635,-0.34421358,-0.07527069
1967-04-01,0.012489617,0.073105834,0.87643737,-0.028975885,-0.18034993,-0.56453025,1.2401348,-0.07843473,-0.11490439,-0.94721186,0.011656975
1967-05-01,0.023813521,0.013655305,0.75637066,0.013322246,0.29075807,-0.18101604,1.2208176,-0.14970878,0.059117474,0.14987531,-0.01598673
1967-06-01,0.13588694,0.16652808,0.2477938,0.09741893,0.052456357,-0.23930088,0.5936727,-0.24712768,-0.11890106,0.28026676,0.3818489
1967-07-01,0.20766053,0.24479632,-0.24979214,0.06328068,0.12639484,-0.02930895,0.055287313,-0.2234807,-0.05961709,-0.6789351,0.16086614
1967-08-01,0.18401356,0.11024161,-0.3608664,0.095587134,0.100249924,-0.16086617,0.090424776,-0.4143219,0.056952607,-0.26677802,0.15686947
1967-09-01,0.06194844,-0.02697755,-0.13955055,0.00083264115,0.21848485,-0.42198223,0.14154887,-0.43313962,-0.085595444,0.28726098,-0.07926738
1967-10-01,0.11174035,-0.02098254,-0.10024991,-0.00049958227,0.055786896,-0.4990847,0.5482105,-0.13322248,0.00033305882,0.2646131,-0.22664472
1967-11-01,0.040965915,-0.24179879,0.66894335,0.13888444,-0.062947616,-1.1310589,0.91507185,0.13022497,-0.30607867,-0.051790237,-0.42015043
1967-12-01,0.117568836,-0.30324766,0.16086616,0.17069131,0.24796033,-0.9808504,0.92539674,-0.16619503,-0.023147404,0.2731061,0.019150734
1968-01-01,0.2494367,-0.20739205,0.4575366,0.14198923,-0.15260658,-0.96362984,0.888459,0.009343254,0.19677469,0.14892587,-0.3975132
1968-02-01,-0.076444864,-0.044168137,0.7509999,0.082249,-0.1577029,-0.97212374,1.3026769,-0.28482786,-0.029162288,1.0450294,-0.3624052
1968-03-01,0.22820202,-0.02123468,0.25311738,-0.017837118,-0.06483655,-0.52718633,0.7579365,-0.054077648,-0.043743443,0.18261825,0.28468627
1968-04-01,0.15968479,0.14835963,-0.23414774,-0.10532403,0.053936087,-0.3665105,0.63293505,-0.1616667,-0.008635449,-0.053086687,-0.08338151
1968-05-01,0.15019996,0.10475776,0.36183897,0.05591798,-0.17879601,-0.28567725,1.0819776,-0.24292472,0.12811589,0.5798484,0.004530072
1968-06-01,0.064553425,0.12259491,-0.026472569,0.0031144142,-0.2099402,-0.24136755,0.23343992,-0.29303855,-0.02944541,0.57673395,0.21489497
1968-07-01,0.29360485,0.18898861,-0.18983805,-0.05237887,0.16874494,-0.3652365,-0.042327784,-0.2855357,-0.064128734,-0.107730605,0.19932285
1968-08-01,0.3752876,-0.20456076,-0.14510365,-0.09881206,-0.010192645,-0.30167404,0.0041053654,-0.18629885,-0.14099827,-0.7459036,0.17596471
1968-09-01,0.20852455,0.014014888,0.20937395,-0.0019819022,-0.06214683,-0.40260953,0.46603045,-0.25906307,0.009343242,-0.3369236,0.012174559
1968-10-01,0.0451591,0.015288973,-0.29912588,0.03977964,-0.056342684,-0.49731627,0.15317288,-0.138167,0.014864278,0.6485072,-0.044026565
1968-11-01,-0.06497812,-0.0451591,0.22069915,0.12316115,-0.04346031,-0.4835845,0.5155781,-0.030719494,0.018403435,0.93460906,-0.01684618
1968-12-01,0.28001466,-0.072339475,0.4617835,0.05860772,-0.14184766,-0.5082167,0.76190037,-0.030861069,0.014864278,0.01826191,-0.2374037
1969-01-01,-0.09296858,-0.060414433,0.06980209,0.33553487,-0.069196485,-0.8018919,1.3033773,0.04663571,-0.06919651,-0.36551493,-0.32069618
1969-02-01,0.13460763,-0.14823493,0.22697055,0.16716178,0.1085643,-0.8339919,1.2472025,-0.14217834,0.018775415,-0.49845695,-0.029828692
1969-03-01,0.108261466,-0.07101345,0.28117698,0.10235629,-0.03391688,-0.65411127,0.6250397,-0.33205232,-0.021198059,0.18139474,0.10977562
1969-04-01,-0.027860308,-0.05178381,0.7331497,0.027860308,-0.013173079,-0.41881293,0.97344476,-0.20123008,-0.18412021,-0.27118367,-0.11840625
1969-05-01,0.05874889,0.10084214,0.21970265,0.04996686,0.12809677,-0.35612723,0.5949081,-0.2931388,0.0019684075,0.4955801,-0.19169092
