,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11
1965-01-01,-1.473626878163586,-12.490955924215585,-6.636716842651367,-8.23444608658079,1.7950517283983467,0.5208402657900503,-10.941220389472113,-4.160463428497314,-15.075515707333883,-4.611662818539527,-0.6629626712788546
1965-02-01,-0.8768611411525778,-12.044429392949771,-7.596933841705322,-7.825663884480795,1.5349528415143983,0.6868919736306036,-12.181293699476454,-5.0562115669250485,-16.545545061429344,-3.9524366778712117,-1.0395138107125068
1965-03-01,-0.8165724310156417,-12.86345763727721,-8.202528238296509,-8.495214401729523,1.3511742343587323,0.7627258922529906,-12.538526852925617,-5.409681987762451,-17.035792271296184,-4.291401986152895,-1.112655084785773
1965-04-01,-1.5513557073188156,-14.491443402371425,-8.111681699752808,-10.253605161394391,1.5344812062161028,0.5973733218627727,-12.491417460971409,-5.277621078491211,-16.783515612284344,-5.802623071978169,-0.8518274190936393
1965-05-01,-2.4066943175172155,-15.835407967509527,-6.66187310218811,-11.833944623432462,1.5046413378282026,0.1554898435758614,-10.786846478780111,-4.017306137084961,-14.718290170033773,-7.283543002220892,-0.032969470707407716
1965-06-01,-3.122527729975034,-16.561399683778586,-4.213531017303467,-12.769712417844742,1.6186571170475859,-0.4648280461955609,-7.975610627068414,-1.8982715606689453,-11.649580796559652,-8.319370515884891,0.8776637102594438
1965-07-01,-3.7263678851192945,-16.940928084647606,-1.8095036149024963,-13.284466758606927,1.7119903308300932,-0.9041700137346922,-4.923988845613268,0.04069483280181885,-7.749825716018677,-8.887206046811995,1.5815604338319622
1965-08-01,-4.324150608010489,-17.059516134532355,-0.5205826312303543,-13.700862157912482,1.7849613319743765,-1.145185055918762,-3.1353937255011664,0.9798504739999772,-5.353197455406189,-9.553669960268081,1.9413311223583767
1965-09-01,-4.531499457685915,-17.3233862347931,-0.9533678591251373,-14.00088840060764,1.7537806764983934,-1.1348557423272416,-3.9135572645399304,1.0129934787750243,-6.278848151365916,-9.837680939705141,1.9896367001480877
1965-10-01,-4.3491191080171765,-17.500994369568613,-2.3775402307510376,-13.918086763412234,1.7262952392997821,-0.8197818877026286,-5.758926338619656,-0.016583304107189178,-8.860988418261211,-9.727299905592394,1.6762061624337505
1965-11-01,-3.84042792124291,-16.604289545221366,-4.050435900688171,-13.017301710825118,1.9265236539288986,-0.35118507240464797,-8.071610662672255,-1.3310872316360474,-11.669900019963583,-9.010824849528651,0.9456361366423549
1965-12-01,-2.68396357967429,-14.748491063291727,-5.542627811431885,-10.96781715514168,1.8143065507746925,0.15342235106217542,-10.057707362704807,-2.8661988258361815,-14.097064733505249,-6.9188445614230245,0.18714948929435105
1966-01-01,-1.6463491034834352,-13.151565737087234,-7.044157028198242,-9.150497497074188,1.748909073427689,0.5374047668073212,-11.59376409318712,-4.361384773254395,-16.104172666867576,-5.180060863494873,-0.4709181932950388
1966-02-01,-1.1373817920684814,-12.45150894288592,-7.912718057632446,-8.25871921720959,1.6600064600794768,0.7334826112527867,-12.658039728800455,-5.153057384490967,-17.28743314743042,-4.487851204410676,-0.9325846141537293
1966-03-01,-1.3315691686656377,-12.973114739545442,-8.19355297088623,-8.917138841417101,1.6440862663521254,0.76682503340915,-12.970903714497883,-5.2927045822143555,-17.268453041712444,-4.931484191648422,-0.9435213954243439
1966-04-01,-1.9968785978343389,-14.481818627732002,-7.96976113319397,-10.397692180815197,1.7408836577549454,0.5651131639490382,-12.613538636101616,-4.9926470756530765,-16.915043195088707,-6.23726737114691,-0.638952236170274
1966-05-01,-2.895660890291815,-15.73905095397702,-6.571733236312866,-11.853776053776818,1.7627467153486143,0.018387491330963384,-10.9273009830051,-3.6000219345092774,-14.79460895061493,-7.4713999225247285,0.1680459744948688
1966-06-01,-3.590467792667755,-16.75670214510157,-4.489710569381714,-13.092993478926402,1.7998893990004359,-0.4684993740959089,-8.375351164076063,-1.8336414337158202,-12.030296524365744,-8.734206076591246,1.1033450136121534
1966-07-01,-4.202978186411401,-17.13832592674595,-2.11774879693985,-13.63643555414109,1.938327462219995,-0.9592672913226259,-5.341635280185275,-0.07957474365830422,-8.391507466634115,-9.48939892553514,1.783108842820258
1966-08-01,-4.537832769629073,-17.24119572504329,-0.7393143093213439,-13.842532142760263,1.8969395929131627,-1.2414713170249358,-3.3473281065622964,1.14027578830719,-5.219403405984243,-9.631479478651476,2.0581138844521627
1966-09-01,-4.750288871869649,-17.300421602812854,-0.7241599857807159,-14.040369911799356,1.8716470195242196,-1.1619600855594299,-3.3822390768263073,1.3197374105453492,-5.710235238075256,-10.013121481864683,2.0852771552719553
1966-10-01,-4.771344367771933,-17.175674438476562,-1.8607947826385498,-13.697867620558966,1.9111396655563482,-0.9111694639713123,-5.259289741516113,0.4641019344329834,-8.30309142669042,-9.839750105334867,1.7550826730580782
1966-11-01,-4.049061683759297,-16.275168044364403,-3.8263204097747803,-12.698960077194942,1.9082306879611055,-0.3998528163903058,-7.838066948784722,-1.079229974746704,-11.059479912122091,-8.757099490011893,0.9485395736252235
1966-12-01,-2.8249553784932178,-14.468096914561652,-5.575896501541138,-10.77130151173425,1.8938162405628804,0.14047644060923578,-9.937783347235785,-2.8784996032714845,-13.760779301325481,-6.900633535077494,0.08958291270611828
1967-01-01,-1.637381135600887,-12.695431419712328,-6.7137250900268555,-8.808260872250512,1.8059697131480068,0.5822087980393756,-11.216407881842718,-4.049064636230469,-15.6537264585495,-5.018447983649469,-0.6042333759745752
1967-02-01,-0.8282321528212665,-11.68579109284559,-7.426205158233643,-7.873707574511331,1.5635880261413322,0.7708445290826429,-12.030831972757975,-4.8330682754516605,-16.609560449918114,-4.06091243990006,-1.004886245622277
1967-03-01,-0.9497505671357456,-12.35673997083656,-7.8754541873931885,-8.36108510456388,1.7008979951054597,0.8103699409986178,-12.431982358296711,-5.249393939971924,-16.719075043996177,-4.580614951349074,-1.078784176319114
1967-04-01,-1.8091244566930484,-13.861128386215642,-7.870310306549072,-9.951237118433392,1.78600348716925,0.5894074312103358,-12.497274080912272,-5.031487560272216,-16.46740237871806,-5.951510475527855,-0.7730948872387278
1967-05-01,-2.8382122679932476,-15.39002970645302,-6.648658514022827,-11.690808250790552,1.9206440842841284,0.110633758870116,-10.967254638671875,-3.948397922515869,-14.2157644033432,-7.430489140172158,0.02783091418099719
1967-06-01,-3.5819922408012497,-16.170780089220052,-4.309903860092163,-12.855558849516369,1.9611794396865467,-0.43769585890446844,-8.128804365793863,-1.7723689079284668,-10.958971579869589,-8.649129252279959,1.0591037357616635
1967-07-01,-4.248440690236549,-16.52794540652379,-1.759098470211029,-13.38672880142454,1.9751735856710386,-1.0021117800804624,-4.737683402167426,0.17670120000839235,-7.058113316694896,-9.421369029629615,1.864105923549492
1967-08-01,-4.610064519594793,-16.710010713893872,-0.2204328179359436,-13.411710527208117,2.0731483510703095,-1.1779518710024792,-2.4366031090418496,1.2789626240730285,-3.6843505998452506,-9.63443233120826,2.0252014364364657
1967-09-01,-4.724439986764568,-17.0612203930071,-0.2818469926714897,-13.63995385548425,2.0873294290432263,-1.1568927055022065,-2.7006125450134277,1.3729694604873657,-5.0254300236701965,-9.644405918736611,1.9977406950186418
1967-10-01,-4.3815117012964535,-16.474043116395773,-1.3725260496139526,-12.959451221284413,2.01796069618099,-0.7618205197293166,-4.3282318115234375,0.6584501504898072,-7.928116619586945,-9.222711593874038,1.6348580256203151
1967-11-01,-3.763944678110619,-15.567185714659901,-3.200364351272583,-11.924163878910125,2.0382814564980754,-0.2632534311170206,-6.864012612236871,-0.9828718185424805,-10.875583688418072,-8.216607186102097,0.9112804009688085
1967-12-01,-2.743899756914949,-14.097980545599933,-5.296154499053955,-10.203814430842325,2.095205705027935,0.1688985058414373,-9.220971266428629,-2.7460931301116944,-13.308807214101156,-6.522056364244031,0.07731399722972979
