,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5,vws_u850-200_cluster6,vws_u850-200_cluster7,vws_u850-200_cluster8,vws_u850-200_cluster9,vws_u850-200_cluster10,vws_u850-200_cluster11
1965-01-01,30.435861587524414,16.815574645996094,10.004613876342773,-7.534420013427734,13.232487678527832,40.451881408691406,22.749906539916992,35.5294189453125,11.878443717956543,19.939163208007812,-7.527902603149414
1965-02-01,24.398876190185547,14.896121978759766,2.551664352416992,-8.075386047363281,17.726417541503906,40.93907928466797,27.735918045043945,28.265478134155273,0.6077728271484375,17.599323272705078,-5.047931671142578
1965-03-01,26.73056983947754,15.925912857055664,12.528579711914062,-9.015558242797852,18.76598358154297,43.54777145385742,22.037851333618164,27.84834861755371,4.893135070800781,12.626343727111816,-4.915946960449219
1965-04-01,33.541526794433594,10.47551441192627,13.442682266235352,-3.871492385864258,34.33831024169922,43.3734245300293,19.367238998413086,31.480318069458008,3.638486862182617,18.2608642578125,-2.038400650024414
1965-05-01,28.418643951416016,0.8489246368408203,17.926834106445312,-0.040737152099609375,39.648582458496094,31.37929344177246,26.91469383239746,17.330469131469727,-10.408708572387695,12.693150520324707,7.938514709472656
1965-06-01,20.147729873657227,-8.419191360473633,31.555269241333008,-3.9399280548095703,35.402320861816406,15.036250114440918,20.683807373046875,0.0684356689453125,-31.985435485839844,13.08909797668457,5.114736557006836
1965-07-01,12.341196060180664,-11.177793502807617,28.887916564941406,-12.308609008789062,43.02798843383789,1.6831855773925781,21.759220123291016,-5.098442077636719,-32.60950469970703,5.937591552734375,1.9536705017089844
1965-08-01,6.224370956420898,-8.220405578613281,24.903993606567383,-6.5991363525390625,42.12040710449219,1.536539077758789,26.355804443359375,-8.326314926147461,-26.988019943237305,20.830453872680664,2.2257823944091797
1965-09-01,12.350973129272461,-4.321210861206055,25.16307258605957,-8.862394332885742,43.968162536621094,15.034621238708496,26.802265167236328,5.22553825378418,-22.600000381469727,5.505796432495117,3.969257354736328
1965-10-01,19.05276107788086,5.476467132568359,25.68122673034668,-4.7611541748046875,40.218875885009766,30.227294921875,20.91192626953125,17.843734741210938,-6.833770751953125,12.13589096069336,2.101947784423828
