,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6,mgu50_cluster7,mgu50_cluster8,mgu50_cluster9,mgu50_cluster10
1965-01-01,-1.1595055713491926,2.818704029870412,1.476474508406624,0.04578102084379348,1.9510129141429113,3.24585135020907,-0.45427543035945533,-0.929641441024583,-1.3121223777805993,3.486121268499465
1965-02-01,-1.3399696956246587,2.6428098716433084,1.413635081715054,0.04414263225737072,1.8261118540688166,3.4526461646670388,-0.7520360235842118,-1.1920210616341953,-1.2802978721233682,3.9247781511337037
1965-03-01,-1.510133026009899,2.8538615930648077,1.18662090528579,-0.23112316571530842,1.4680182176922996,3.3162752787272134,-0.7490183255687263,-1.140560980500846,-1.0813336033339893,3.9948819175599115
1965-04-01,-1.4742578490305756,2.6580643086206344,0.7066737564783248,-0.714043326794155,0.3920779105216738,2.3703351853385803,-0.5767753035385416,-1.6638935126107315,-0.5072567714463679,3.572284607660203
1965-05-01,-1.131549679626853,1.0577286519701519,-0.1727389363897225,-0.9373236270177931,-0.3054714628628322,0.9550046353113083,-0.6561726516818408,-1.5727330898416454,-0.8281557931812531,1.7319845774817089
1965-06-01,-1.52457179659504,0.001432699343514821,-0.774089495340983,-1.2884253074252416,-1.1949132359217083,-0.6540820239082216,-0.7065026286225882,-1.234041359917871,-1.4456917386536203,-0.04518360254310426
1965-07-01,-1.6100181866500338,-0.631286274819147,-1.1056498402640933,-1.2190009866442,-1.3231812015412345,-0.9105109033130464,-0.4986895745770531,-0.9168954501891959,-1.9317360099302519,-0.46433229295034256
1965-08-01,-1.9000976267507521,-0.8611939729206146,-1.5579826775051298,-1.3469453368868147,-0.9320883523850214,-0.7446710079435318,-1.0197840492177452,-0.9778534030092174,-2.341584437484041,-0.574052097305419
1965-09-01,-2.2581133296934226,-0.598676810188899,-1.616972874081324,-1.9544583464425707,-0.28515805800755817,-0.16689107768119327,-0.9093066920404849,-1.0819555099668174,-2.793419907946105,-0.14850726676365686
1965-10-01,-1.7354602530851204,-0.3624065291313898,-1.2127845533310422,-1.6617263593370952,0.06701582007937962,0.015419779256695793,-0.5797809140282387,-1.2689366936683655,-1.8411989058923282,-0.024155888055998182
1965-11-01,-0.9032525248446708,-0.49144114766802105,-1.338186150505429,-1.761925220489502,0.36114811424225096,0.2667989995744493,-0.15210245521912663,-1.8072121102234413,0.05552072180520504,0.08216461255436852
1965-12-01,-0.7258491495908317,-0.6009318998881749,-1.4555929199097648,-2.1598699546995617,0.7547370498142545,0.46401208355313256,-0.3420228728596468,-2.099719335292948,0.04479261798732871,0.1089889733564286
1966-01-01,-0.8326244051173582,-0.3510608500431454,-1.2819179466792516,-2.01715420162867,0.9801908144875178,0.7048138550349644,-0.6291276364593031,-2.31172370499578,-0.5398330611920138,0.3817523755724468
1966-02-01,-0.7903432947094158,-0.1894122181785485,-1.279678704246642,-1.9897096686893039,0.9472853607601589,0.7633974154790243,-0.6063559040519761,-2.144816620596524,-0.8711249456493132,0.5305020109055534
1966-03-01,-1.020336454197512,-0.41170440732486663,-1.462843068062313,-2.2567239072587757,0.6068988924934751,0.41787501365419416,-0.6157605359272927,-2.43213649453788,-0.6579090695862376,0.19745885852783446
1966-04-01,-1.2498200949976,-0.4856013944224706,-1.538344035072932,-2.1370282248845176,-0.23956901970363798,-0.1995017131169637,-0.6467530075807749,-2.0546560657435453,-0.17771411242835017,-0.10521718197398716
1966-05-01,-1.930951415482214,-0.24746602016782004,-1.2920627518305703,-1.790709344167558,-0.7522576385074191,-0.4080918573197864,-0.4863852484626059,-2.1621019675813873,-0.770874198423613,-0.1403392425605229
1966-06-01,-1.1002132448099429,0.04713182884549338,-0.541540046059896,-0.6121041844525035,-1.320825493524945,-0.541261216950795,-0.21347047656959628,-1.0762963058619663,-0.5019390118231467,0.12532119003553238
1966-07-01,-1.3254859184814713,-0.49048652724614217,-0.6317343621973007,-0.9142949704139952,-1.4746941271282377,-0.8244040466490246,-0.1955703895839845,-1.1726744216063927,-0.6283521105390075,-0.4028403569781591
1966-08-01,-1.4208968918202287,-0.38033493217967806,0.10680520818347022,-0.13743556503738677,-1.1244251614525205,-0.9055808423057435,-0.9001535103187798,-0.356420142383411,-1.773192466945823,-0.8220965900118389
1966-09-01,-1.671281406434916,0.21921096680064997,0.3234155298698516,-0.03287415648440993,-0.5695272059667678,-0.33194304458678714,-0.9778265257059416,-0.8310691292943626,-1.9230705335599565,-0.13315273182732718
1966-10-01,-1.401280346563307,1.2932470866612025,0.636303826930031,-0.3699804464029887,0.13601408591346134,0.6481902939932687,-0.4438919449074668,-0.9192030748416639,-1.4328968634299182,1.0751454603104365
1966-11-01,-0.8953261425939657,1.7906399946364144,0.6610740271825639,-0.49025918992738876,0.9489391531263079,1.6330124839903817,0.04220642843601866,-0.8671565045570506,-0.4672595667182852,2.0131763957795643
1966-12-01,-0.23395723458063805,2.0906799369388156,0.8912384746566652,-0.32677040213630315,1.2244157374851288,2.008033177209279,-0.20411564789203382,-1.006867094286557,-0.15196967699112146,2.4650081755622986
1967-01-01,-0.9440953701229419,1.9918503269316659,1.1886256554770092,0.18794328447372194,2.32094753356207,2.648552826472691,-0.5171173477765195,-0.98009975305919,-0.9128598991884004,2.5727050645010814
1967-02-01,-1.3738147788128612,1.9616786449674577,1.4638840679138425,0.20581625904592257,2.679454523419577,3.1542817751566568,-0.9335170251242122,-1.0734872828269828,-1.469487772075408,2.914684159415109
1967-03-01,-1.0804483446024233,2.296081232646155,1.1839040688105993,-0.23310515024359263,1.857870344131712,2.7281206751626637,-0.8757847436466571,-1.3625820649081264,-1.1556844098852315,2.9424101587325806
1967-04-01,-1.6132386054022838,2.1961490313212075,1.0642151983957442,0.17621461597699967,1.2367865395924402,2.2323067226107156,-0.8947763383758734,-0.7797263048846147,-1.526523237928338,2.6322883272927906
