,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10
1965-01-01,1109.5951281095806,3628.901890345982,2910.039236886161,1204.3637956891741,1372.808095571157,1887.7812138310185,2597.0753205128203,1446.6343929893094,2672.8446558902137,1872.4546079282406
1965-02-01,1108.7418004086144,3620.2885219029013,2910.198451450893,1206.7135765438989,1373.1127764727619,1883.2864266854745,2595.874805939503,1446.950257223759,2681.324366519326,1875.2456099898725
1965-03-01,1109.9658363743833,3629.713221958705,2903.604213169643,1207.3351178850446,1372.8931323902027,1884.5756248191549,2597.069842998798,1450.5617862683164,2680.317607678865,1877.0172119140623
1965-04-01,1110.4673017535295,3624.6501377650666,2906.627894810268,1213.8272966657366,1373.9955592799831,1879.8233597366898,2611.4960499298877,1453.7500408847939,2675.1761988589637,1878.036159939236
1965-05-01,1110.5309201959979,3624.588666643415,2902.950090680804,1211.5038190569196,1372.7417816986908,1882.9371699580438,2607.4163974859775,1454.915403521232,2670.431197317023,1881.3963713469327
1965-06-01,1111.8838661595396,3612.9906790597097,2886.8577357700897,1217.958286830357,1373.484348606419,1878.1126799406827,2607.1303147536055,1457.3530133261065,2659.791324013158,1882.0362232349535
1965-07-01,1111.646913227282,3591.8827601841513,2886.031494140625,1214.5799909319196,1372.1113050306167,1881.0639558015046,2598.389923878205,1456.574683668511,2642.0678389699833,1874.34161150897
1965-08-01,1112.3677839312638,3626.68217250279,2898.8950892857147,1213.2517496744792,1375.5036225190033,1883.7843153211804,2607.647548577724,1456.7216352982955,2673.47412109375,1881.5414993851273
1965-09-01,1112.798269171464,3629.3912615094864,2914.8135811941966,1212.5418526785716,1377.6715252850506,1896.4014123987267,2615.445807041266,1457.7571595114384,2673.5823781866775,1884.0381763599535
1965-10-01,1112.3592979029606,3628.191266741071,2924.2869349888397,1212.824430919829,1379.3127111486488,1892.025417751736,2609.245887169471,1456.831790613786,2685.6483861019738,1885.0153040002892
1965-11-01,1110.7788755182635,3629.5357840401784,2902.7580915178573,1207.444327218192,1372.0185150971283,1886.3237169053818,2601.1895595452725,1453.9415861430923,2669.9739155016446,1879.874109338831
1965-12-01,1109.8929154245477,3643.029349190848,2904.0745326450897,1207.2279430571057,1372.6900667757602,1888.7334752965855,2607.486509665465,1451.3422185724432,2676.352410567434,1883.3621554904512
1966-01-01,1108.7825574372946,3635.403442382812,2913.948625837054,1208.130827404204,1373.3205434438344,1889.5681875723378,2604.53851161859,1449.5615981982658,2676.3633326480262,1879.286589445891
1966-02-01,1109.4290883917558,3643.279593331473,2923.443603515625,1204.444594610305,1374.5336584142738,1894.9068422670716,2609.9959935897436,1450.4371168510766,2682.1295487253287,1881.0422544126156
1966-03-01,1109.217125072814,3626.8399919782364,2914.563685825893,1208.16403343564,1373.723705394848,1889.58819354022,2601.8390362079326,1449.9836168791119,2677.5286222759046,1876.8302634910299
1966-04-01,1110.252969306812,3619.3426949637274,2907.791922433036,1211.4703950427827,1372.6490742451435,1883.5105613425924,2606.536708733974,1453.044924211274,2666.1678916529604,1878.1217221860531
1966-05-01,1111.866907487836,3600.1344953264506,2890.10986328125,1213.682628813244,1370.452880859375,1884.916517469618,2590.686974158654,1454.5591217479068,2660.517802991365,1874.0429913556134
1966-06-01,1113.0793922825865,3633.1237792968745,2919.688895089286,1215.2194068545386,1378.009033203125,1888.4162055121526,2612.2956104767627,1458.3555668735048,2678.1367251747533,1887.990993923611
1966-07-01,1112.1015849866367,3610.1787022181916,2898.0691964285716,1211.3312494187128,1373.2065561655406,1886.417191116898,2599.9137682792466,1455.1287637372907,2657.386378238076,1880.1292136863424
1966-08-01,1113.5153787177906,3621.6703142438614,2908.695242745536,1216.4281209309897,1377.6512352195946,1892.268767180266,2615.7110752203525,1458.4744540127842,2671.709080746299,1882.7937373408563
1966-09-01,1113.287099202474,3638.6189052036825,2920.128348214286,1210.6031871977307,1378.7696632179054,1897.2138581452546,2614.878962590144,1456.311648428155,2677.691007915296,1884.37341760706
1966-10-01,1112.7615409984924,3634.8469325474325,2921.159319196429,1212.14839390346,1378.8208832611908,1896.3794849537035,2611.3470615484775,1455.623411333732,2685.086541426809,1883.552946867766
1966-11-01,1111.2349259225946,3626.260593959263,2919.180908203125,1207.7714465913318,1376.2420654296875,1892.250456633391,2601.356232471955,1452.8541966488488,2681.8115234375,1879.5270001446759
1966-12-01,1110.2342572128564,3635.4452950613836,2914.469168526786,1207.6758975074406,1375.1063166437923,1886.2761320891202,2604.764341696715,1451.2720719478918,2675.065693102385,1881.3631410951966
1967-01-01,1110.2060819927017,3626.9858224051336,2915.0151715959823,1203.773207891555,1375.0389305320946,1888.6154739945023,2599.0946451822915,1447.9618346291868,2677.9558683696546,1878.0897352430554
1967-02-01,1110.522889254386,3641.3436889648433,2915.4302106584823,1207.711428687686,1377.8133907833615,1889.5035355179398,2606.2823955829326,1449.0644683107805,2683.2819888466283,1882.8201859085648
1967-03-01,1110.1761801201,3647.110203334263,2916.5422712053573,1209.584699358259,1376.4698750263935,1891.470902054398,2613.4854830228364,1448.9694403689446,2682.9654091282896,1879.792277018229
1967-04-01,1110.5798420153167,3634.8009381975444,2909.7917829241073,1213.8403756277903,1375.1368342219173,1888.7786865234373,2609.381886017628,1452.3376756877992,2684.402144582648,1878.7906222873262
1967-05-01,1110.8933030513297,3621.932983398437,2913.373500279018,1214.6674019949778,1375.4464639199746,1884.1673674406827,2611.693083934295,1454.9804979534242,2673.823467053865,1881.6840277777776
1967-06-01,1112.9600926449425,3624.671500069754,2919.7514997209823,1216.7367117745537,1381.5418965107685,1892.9832175925924,2621.277950971554,1456.8890293249103,2680.6574771278783,1885.5386239510995
1967-07-01,1112.9279421086899,3637.9784720284597,2911.883544921875,1213.0709693545386,1379.482124947213,1891.6299325448495,2616.407502003205,1456.2723990262411,2674.418720446135,1885.684769241898
1967-08-01,1113.4473566423383,3655.537414550781,2916.045793805804,1210.8690534319196,1380.237476245777,1894.4207085503472,2610.642340244391,1456.2079470693782,2689.3427798622533,1894.0775553385415
1967-09-01,1113.8457448858965,3616.920689174107,2917.6775251116073,1210.5973743257068,1380.0447206239444,1895.472095630787,2600.4413311298076,1455.4230466413726,2677.6100560238488,1884.8770706741898
1967-10-01,1112.5458165218956,3645.0868879045756,2909.23095703125,1212.2475760323662,1377.8425062024917,1888.7881808810762,2619.7852501502402,1455.4957631672398,2677.406873201069,1888.4271692346642
1967-11-01,1111.1628080669204,3631.234741210937,2906.3091169084823,1206.2606084914435,1375.780590160473,1888.8186984592012,2595.3915327023237,1451.9146640905353,2683.0119885896383,1881.134824399595
1967-12-01,1110.4806063467997,3627.8385707310263,2906.6692243303573,1204.9732026599702,1373.8730765677788,1888.7407090928818,2597.0185108673877,1450.1238809247907,2671.589419716283,1876.4242666739003
1968-01-01,1109.2068186977453,3625.9033203124995,2911.312953404018,1204.7167096819196,1372.7771655933277,1894.800821940104,2599.968543419471,1446.3190544164922,2679.964888723273,1873.5158284505208
1968-02-01,1109.9969027335185,3623.900495256696,2910.301513671875,1207.3802403041295,1373.0816815350506,1887.2312192563656,2608.430050580929,1448.6913069583584,2670.86037083676,1875.2236825448495
1968-03-01,1110.9454640170984,3648.7840924944194,2925.89599609375,1208.7389264787946,1376.9946124102619,1897.5809733072915,2611.149401542468,1449.5982776988637,2684.58251953125,1882.3158546730324
1968-04-01,1111.0262285199083,3618.4855869838166,2902.4790736607147,1206.477573939732,1372.0455685177365,1887.9000063295716,2587.972631209936,1451.033509176884,2676.4253315172696,1873.243091724537
1968-05-01,1111.7904796934965,3616.8866838727677,2892.418910435268,1207.1802048456102,1373.2586010082348,1886.6666440610531,2595.0318947816504,1453.600344133149,2667.7588211862662,1878.8551613136574
1968-06-01,1113.1553248355265,3613.862609863281,2918.4573800223216,1210.8767554873511,1376.1214797561233,1887.6547354239003,2587.547419621394,1454.4935016540821,2667.2882080078125,1883.5010669849535
1968-07-01,1112.9782693427906,3628.063310895647,2912.2685895647323,1213.676016671317,1379.3873554951435,1887.686722366898,2600.9576259515225,1455.6501908735797,2686.3766318873354,1882.4244746455438
1968-08-01,1113.0859508849028,3607.0604596819194,2901.5398297991073,1207.0866902669272,1375.553440403294,1884.0248390480324,2596.028645833333,1455.2141545491927,2661.6654245476975,1877.7983488859952
1968-09-01,1112.3678910104852,3614.826529366629,2892.515345982143,1211.4953903924852,1373.0022533519848,1883.1350821035878,2599.9979654947915,1456.3169050444828,2669.7837428042762,1880.9340865523725
1968-10-01,1112.2769405967313,3627.1953037806916,2922.2923060825897,1209.5803397042412,1377.5299897065033,1892.7837230541086,2599.665089142628,1455.5551921351675,2681.3641999897204,1884.3797471788193
