,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9,mgu850_cluster10
1965-01-01,0.33370438,-0.31936568,-0.67425233,-0.078863904,-1.2396599,0.435054,0.6722969,-0.040409468,-1.0786736,0.009776306
1965-02-01,0.19422646,-0.45200005,-0.9854706,-0.11014862,-1.0291393,-0.72378653,0.07397576,-0.05865898,-0.7127064,-0.67294884
1965-03-01,0.21638641,-0.7602852,-1.0255544,0.030632783,-0.53640366,-0.18314628,-0.41191635,-0.013361359,-0.6302582,-0.3659668
1965-04-01,0.42038956,-0.25093,-0.37672082,-0.21540909,-0.5122883,-0.3389187,-0.24864884,0.01173172,-0.5432472,-0.65795785
1965-05-01,0.09743881,-0.78570443,-0.5442249,-0.38584596,-0.2466938,-0.18216857,-0.06843567,0.07560501,0.1665264,-0.49860114
1965-06-01,-0.2760231,-0.9926403,-0.29916078,-0.25940284,-0.00586586,0.00032596587,-0.13067932,0.13882598,-0.8528366,-0.6390568
1965-07-01,-0.6286289,-0.34836882,0.1244873,-0.24408646,0.47122687,0.38780078,-0.5911522,0.16163787,-1.2253208,-0.085707285
1965-08-01,-0.7697361,-0.06745796,0.539337,-0.3053524,0.17239228,0.22094879,-0.37704659,0.12025108,-0.5530237,0.45004463
1965-09-01,0.006843567,-0.45949516,-0.67294884,0.076582715,0.12188034,-0.0293293,-0.4471119,0.10949669,-0.93821794,-0.09352837
1965-10-01,-0.1459957,-0.43570596,-0.7573525,0.0876625,0.18770866,-0.4288624,0.1733696,-0.008147049,-0.5122887,-0.7029301
1965-11-01,-0.02281189,-0.074301526,0.22714043,-0.1407814,0.16131249,-0.4386387,0.00065193174,-0.052467346,-0.9173611,-0.3829128
1965-12-01,-0.23072548,-0.43049163,-0.10721588,-0.19846268,0.108193204,-1.2236916,0.15512009,-0.07821198,-0.05572586,-0.86782724
1966-01-01,0.5786697,-0.67516863,-0.8419094,-0.011816407,-1.4566845,-1.0280159,1.060511,-0.071554184,-0.55438006,-0.9860031
1966-02-01,0.021662902,-0.024617005,-1.3644516,-0.11947594,-0.44081306,-0.57669985,0.20908241,-0.06827164,-0.6403767,-0.235997
1966-03-01,-0.63184243,-0.20284614,-0.94398916,-0.047593307,-0.37089998,-0.41422614,-0.2510956,-0.0009845734,-0.48807794,-0.1391693
1966-04-01,0.31608543,-0.55175436,-0.515649,-0.14113884,-0.5688225,-0.028884124,0.12275772,0.05054741,-0.4257141,-0.5753868
1966-05-01,-0.50087893,-0.63217086,0.15558128,-0.19693795,-0.29507867,1.3674057,-0.27735442,0.08763733,-0.15558128,-0.34037456
1966-06-01,-0.07746239,-0.065317914,-0.17822877,-0.36958694,-0.102407835,-0.16017608,-0.22450905,0.13818474,-0.73260915,-0.6239651
1966-07-01,-0.20842628,-0.23271485,0.7887367,-0.2724308,0.100766756,0.15164223,-0.18741913,0.18249588,-0.19825096,-0.24321862
1966-08-01,0.00032844543,-0.4017536,-0.009846878,-0.23862305,-0.11323929,0.90230405,-0.6279041,0.073523715,-1.1694832,-0.12472725
1966-09-01,-0.16214561,0.13293305,-0.5543804,-0.124399185,-0.04923439,0.09846916,-0.61575925,0.049891282,-0.89081573,0.20547219
1966-10-01,0.20383072,0.0045951842,-0.6400486,0.021663284,-0.24453124,-0.13063546,-0.34267235,-0.0065647126,-0.49168816,-0.1920143
1966-11-01,-0.14277992,-0.31903952,-0.59015733,0.021006774,-0.027899552,-0.07122574,0.1808548,-0.008205796,-0.14671859,-0.02921257
1966-12-01,0.16214561,-0.20842591,-0.6754974,-0.052188493,-0.8189335,-0.50810015,0.9705761,-0.061706923,-0.77068406,-0.49989432
1967-01-01,0.0035919189,-0.3014,-0.7288464,-0.00032653808,-0.5110413,-0.49308127,-0.42058867,-0.06302299,-0.5606766,0.08098297
1967-02-01,0.057798386,-0.58386075,-1.0629009,0.060084153,-0.6508026,-0.8513004,0.12669945,-0.0346138,-1.050819,-0.6321896
1967-03-01,0.3353607,-0.8591377,-1.0077152,0.10547371,-0.75464326,-0.7128456,-0.047349166,0.022205353,-0.61259687,0.31054345
1967-04-01,0.6109638,-0.7262341,-0.058124542,-0.04832878,-0.7663986,-0.73733675,0.3203396,0.02775612,-0.24817352,-0.41242522
1967-05-01,0.2765831,-0.42222136,-0.1528225,-0.19102821,-0.2775627,-0.7517046,0.117556,0.09730987,-0.43691596,-0.9090988
1967-06-01,0.0682476,-0.6214134,-0.7784811,-0.08163605,0.18384437,-0.4499777,-0.23282585,0.121147916,-1.1651093,-0.6867226
1967-07-01,-0.04310379,-0.25176543,-0.44475308,0.040164948,0.13290405,-0.65080225,-0.39969024,0.11429024,-2.0209813,-0.34091187
1967-08-01,-0.3810772,-0.08457489,-0.81701314,-0.12212753,-0.05877762,-0.6576599,0.0035919189,0.067921065,-1.0710647,-0.84542274
1967-09-01,-0.5756973,0.12931137,-0.057798386,0.009796524,0.017633438,0.021225357,-0.43234444,0.08588143,-1.2140907,-0.7690113
1967-10-01,0.45063096,-0.3810768,0.07739105,-0.03787918,-0.50973547,0.19919166,0.1988655,-0.014694596,-0.5045105,-0.48001975
1967-11-01,-0.010776138,-0.37291336,-0.32425842,0.021225357,-0.4499775,-0.53096086,0.65374106,-0.05420647,-0.58222806,-0.8777504
1967-12-01,-0.2357647,-0.49732667,-0.7732565,-0.041797638,-0.8728527,-0.4636925,1.2908287,-0.0829422,-0.90028226,-0.36344337
1968-01-01,0.5404518,-0.9565479,-0.2705906,0.09627457,-0.73555374,-0.43761253,-0.3934864,-0.083875656,-0.9671234,-0.114873506
1968-02-01,0.45803452,-0.98134613,-0.44709435,-0.017869186,-0.8172413,-0.7384712,0.7548817,-0.056160353,-0.34972534,-0.5685314
1968-03-01,0.80301934,-0.63490295,-1.1111714,-0.09590988,-0.75962293,-1.0666806,-0.6892395,0.009846496,-0.88434184,-0.6013527
1968-04-01,-0.23375778,-0.60536385,-0.6378204,-0.13274232,-0.41791993,-0.021151353,-0.46788102,0.047043227,-0.44417685,-0.15097618
1968-05-01,-0.06564178,-0.42448387,-0.35665435,-0.018233871,-0.1528,-0.22281761,-0.8416748,0.12362556,-0.72570765,-0.09043999
1968-06-01,-1.1687901,-0.58676565,-0.4139084,0.10247421,-0.27059096,-0.061265945,-0.2538147,0.16592789,-0.55576783,-0.9357613
1968-07-01,-0.64073753,-0.3234684,-0.64949,0.078770064,-0.04631424,0.37817,-0.52914655,0.195467,-0.8219822,-0.1524353
1968-08-01,-0.19765472,-0.43214265,0.4084385,0.11815567,-0.054701995,0.7993721,-0.9390438,0.09299278,-0.30012932,-0.52914655
1968-09-01,-0.32456285,-0.74612963,-0.11049728,0.15243492,-0.1451416,0.2352169,-0.34717256,0.03610306,-0.3176338,-0.38254625
1968-10-01,-0.121802524,-0.6454784,-0.24068718,0.12180214,0.08168793,-0.40005073,0.14295349,0.0025527955,-0.65459555,-0.510548
1968-11-01,-0.623233,-0.59770584,-0.30414048,0.36540642,-0.25819167,0.12727241,-0.17139816,-0.047043227,-1.1326873,-0.44053
1968-12-01,-0.40916786,0.14477691,-0.22646447,-0.09955712,0.0871582,0.45183486,-0.4416237,-0.061265945,-1.2151039,0.029538726
1969-01-01,0.13634034,-0.80842054,-0.77093506,0.12572479,-0.6511818,-0.57687455,0.8648144,-0.086912535,-0.27865142,0.15126762
1969-02-01,-0.15624352,-0.08658066,-0.9301647,-0.016586686,-0.89433783,-0.13136406,0.9855633,-0.0617012,-0.65018654,-0.2487957
1969-03-01,0.5563076,-0.25012246,-0.42527503,0.013600921,-0.30353087,-1.0081208,-0.23287277,0.018245315,-0.17382546,-0.47702447
1969-04-01,-0.14629173,-0.6730755,-0.6933109,-0.18012848,-0.6213261,0.28594932,0.101508334,0.040470887,-0.6634552,-0.67805177
1969-05-01,-0.083595276,-0.1967144,0.69729155,-0.06833573,-0.3509678,0.38546753,0.22457924,0.077956006,-0.50820696,-0.41532326
1969-06-01,-0.79515153,-0.39376068,0.20135841,-0.2789833,0.2464737,0.0076293945,-0.83263624,0.11212387,-0.095869444,-0.5158367
1969-07-01,0.25509873,-0.70624846,0.7526903,-0.2527767,-0.07895126,0.20169029,-0.47238007,0.1797966,-1.084418,-0.20898819
