,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10
1965-01-01,-4.889848913465228,3.8279926372786703,0.8679579286014333,0.07025428116321564,-10.09400022139243,-7.89923872266497,-11.631218592325846,-8.729519515201964,-1.7073914922516922,-0.8094824431987291
1965-02-01,-1.1106713329042708,3.9916935613599875,0.9340643882751465,0.7119136452674866,-9.543336422071544,-7.496639660426549,-10.215554751601873,-8.050549441370471,-1.7504256347130085,0.1084871171565538
1965-03-01,2.1523254258292064,3.7189271490452653,0.8714096218931908,1.8147993087768555,-9.461259623186303,-8.873810768127441,-11.80799358031329,-9.423095604469037,-2.302244956465973,0.7633210567945845
1965-04-01,1.5194666385650635,3.651722507961726,0.36833831687378726,3.3374247550964355,-11.05160625702744,-10.488932473318918,-14.234611567328958,-11.73286849054797,-3.335599104563395,1.0223327058084895
1965-05-01,-0.17999702266284398,2.7960664134914595,-0.5117385216008604,4.590030193328857,-13.224311049925078,-11.438447407313756,-16.97545098323448,-14.58101272583008,-4.764470886224988,0.5601474073495758
1965-06-01,-2.134702375956944,2.2130473503809407,-1.0092922285491346,4.68497896194458,-14.56578149708039,-13.061166490827288,-19.856099988899977,-15.90016299280627,-5.624019757084463,-0.24660755409283583
1965-07-01,-4.322593893323626,1.978115055520656,-1.3390371222901187,4.758145332336426,-15.127507481006306,-14.110255922589984,-22.175204987619438,-16.86396434389312,-6.49005661065551,-1.3371577423610044
1965-08-01,-7.8894226891653885,2.178228482351465,-1.61591838387882,4.312496662139893,-16.47586603777124,-14.370964595249722,-23.608983264249915,-17.58950003262224,-7.0166783771295655,-1.78685322236479
1965-09-01,-9.409591129847936,2.2746530882382796,-1.792542918834811,3.8540124893188477,-17.479289343597692,-14.16717393057687,-22.080287278867235,-17.770188430259967,-6.759828534619562,-2.2209294726339617
1965-10-01,-8.496787207467216,2.8334235362077167,-1.5788829404544207,4.689125061035156,-16.990753488803126,-14.53375952584403,-20.93197644925585,-17.53753629224054,-6.300561798029933,-2.3547148436642766
1965-11-01,-8.256243297031949,3.422172089754525,-0.9128180983798956,4.353097915649414,-15.982805479557141,-13.449555805751256,-18.645692806617888,-16.449451446533203,-5.130999419709732,-2.1076952473501143
1965-12-01,-6.535852296011789,4.066956346317873,-0.07099201476651859,3.9743072986602783,-13.612161863834485,-11.42908913748605,-15.432571429832308,-13.729473640178814,-3.731717563223565,-1.2576434049713479
1966-01-01,-2.9624448503766745,4.167833974805929,0.5788539749344969,3.6851987838745117,-12.191430800551668,-9.14135047367641,-12.166724952996946,-10.991500163900442,-2.4177649925495017,-0.5361105953709463
1966-02-01,-1.1523660591670446,4.060485706490986,0.6044542088228113,3.786487102508545,-11.627991046380558,-8.15039839063372,-12.176857508865057,-9.703432280441811,-1.6357183456420898,-0.019195309599463858
1966-03-01,-2.0147814069475447,4.085811315956763,0.7191220140145494,4.359002590179443,-12.020336378604993,-8.577418327331543,-12.5135856516221,-10.53013143868282,-2.29801083433217,0.3065271658843823
1966-04-01,-5.055039610181536,3.855864577374216,0.24603036494036903,4.012566089630127,-12.450604045062983,-11.364353724888394,-14.866364235971488,-12.61501641109072,-3.3824081222216287,0.1266543868552433
1966-05-01,-8.25307846069336,3.2234352018873573,-0.5076071795295266,3.343186140060425,-13.856198809562471,-12.526415416172574,-16.832552236669205,-14.581662210924874,-4.701310122150114,-0.5283777633409822
1966-06-01,-9.134180886404856,2.6709477969650495,-0.8739942039539611,4.061565399169922,-16.68454135229828,-13.239449092320035,-18.857928350859996,-17.14554655140844,-5.752813062448611,-1.3267342963915192
1966-07-01,-9.911746978759766,2.3741536473823808,-1.283877503638174,5.042184829711914,-18.15389449443292,-13.4228515625,-20.76115467969109,-19.418533917131096,-6.400628610589038,-2.001586656891898
1966-08-01,-12.11340767996652,1.8533754146705241,-1.8226310318591548,2.3127026557922363,-17.989076824363217,-14.030392510550364,-21.418062378378476,-18.514304325498387,-6.6426454604357135,-2.488830116357696
1966-09-01,-13.42838968549456,1.8806929052886316,-1.8128511952418906,2.226306676864624,-18.48200920524947,-14.351227624075754,-21.483348865135042,-18.92685396917935,-6.556536959505629,-3.0661941914076216
1966-10-01,-13.737749372209823,2.163687853489892,-1.6662661546196034,1.5121525526046753,-17.04485700764787,-14.388054438999722,-20.79335100510541,-17.988859373947673,-6.146237630953734,-3.2212552059902233
1966-11-01,-12.930771963936943,2.959578143338026,-0.9706437977310879,1.2302851676940918,-15.997411570417771,-12.939658846173968,-18.698636223288144,-16.877615040746228,-5.040139191109558,-2.8036602427450457
1966-12-01,-10.918347494942802,3.569466077675254,0.0038008284724615755,1.650032639503479,-13.001221035598613,-11.04149409702846,-16.087957924487544,-13.788612135525408,-3.6308001855324057,-1.9629467739148085
1967-01-01,-6.572463853018625,3.763487682504169,1.0568749670888864,0.5171641707420349,-11.557971884351257,-8.37374142238072,-12.736572237575755,-10.287830747407058,-2.2541217420293,-1.1317583952057229
1967-02-01,-1.8809596129826138,3.7348245160054354,1.254524280822355,0.5158767700195312,-10.101425319636633,-7.516798973083497,-11.032231415019316,-7.807018839079759,-2.072144856398133,-0.2016112208366394
1967-03-01,-1.4426677567618236,3.9312853651531676,1.2700369155484865,1.3568662405014038,-11.060723908450624,-8.10359001159668,-11.645984649658203,-8.239678678841427,-2.1348964893954925,0.1149837388081497
1967-04-01,-3.4785379682268416,3.555810350482747,0.41427144817277495,2.551685333251953,-12.24196154043215,-9.771785736083984,-13.711174796609317,-10.298269370506551,-3.426383932431539,0.2448090843940049
