,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10
1965-01-01,-5.8652004e-06,2.4353067e-06,-2.6167909e-06,5.230118e-05,1.5689198e-05,-3.8371873e-06,9.1560345e-05,-1.3761906e-05,4.391535e-06,-1.9706931e-06
1965-02-01,-2.7244678e-06,-1.261782e-06,1.6994745e-06,6.411931e-05,1.089734e-05,-2.230925e-06,0.00014564377,-1.5242535e-05,7.541239e-06,7.3169067e-06
1965-03-01,-4.7211506e-07,1.340537e-06,-4.662754e-06,1.9063249e-05,9.317999e-06,-2.9218863e-06,-6.717688e-06,-1.3681143e-05,7.3438277e-06,8.941111e-06
1965-04-01,-5.6184945e-07,6.0067687e-06,-3.675661e-06,1.8722254e-05,4.9702794e-07,-4.1871535e-06,0.00013938923,-1.3672172e-05,5.0555755e-06,-8.7592343e-07
1965-05-01,1.1148601e-05,3.0544834e-06,-4.8063303e-06,-3.1551972e-06,4.310772e-06,-4.7076173e-06,0.00013526142,-1.5762998e-05,6.482369e-06,-9.656578e-07
1965-06-01,1.8789506e-06,5.957336e-07,-5.1562965e-06,5.0107046e-06,-5.4389966e-07,-4.0794694e-06,0.00014852428,-9.41872e-06,3.0903757e-06,-1.2528108e-06
1965-07-01,4.4543485e-06,4.651767e-06,-5.560105e-06,4.0339473e-05,-4.249967e-06,-3.621819e-06,0.00010335156,-1.0522461e-05,-9.21233e-06,-1.728411e-06
1965-08-01,5.961905e-06,9.003925e-06,-1.6386766e-06,1.3921417e-05,-3.1956733e-07,-6.852293e-06,0.00012580332,-1.3977267e-05,-7.4445416e-06,-1.0643707e-06
1965-09-01,1.3584868e-06,4.2659085e-06,-6.3677217e-06,1.352658e-05,-7.2830226e-06,-5.9369922e-06,0.00012575845,-1.4461839e-05,-3.0295705e-06,9.766678e-06
1965-10-01,1.0062802e-05,1.8251085e-06,-5.01272e-06,-2.1232408e-06,-1.11147165e-05,-5.299873e-06,0.00013931745,-2.2170098e-05,2.457673e-07,6.2670006e-06
1965-11-01,-7.1843097e-06,-1.1042925e-05,-3.1821182e-06,2.149507e-05,-5.9335434e-08,-4.1333114e-06,0.000117610485,-1.7315419e-05,7.532268e-06,-4.7614594e-06
1965-12-01,1.02190825e-07,-1.0194999e-06,-1.9976142e-06,1.3391982e-05,4.7953436e-06,-4.5012275e-06,0.00013981099,-1.99985e-05,-2.912915e-06,-7.951603e-07
1966-01-01,3.8999315e-06,-4.993417e-07,-3.2040807e-06,7.3416595e-05,1.7611e-05,-6.096194e-06,8.342902e-05,-2.5607784e-05,1.193268e-05,1.2486664e-05
1966-02-01,-5.5666533e-06,-3.0085575e-06,-4.0024643e-06,4.497611e-05,9.676016e-06,-4.0024643e-06,7.8785335e-05,-1.3126886e-05,8.367351e-07,2.0372767e-05
1966-03-01,1.9935796e-06,4.2013635e-06,-1.6561862e-06,2.4226205e-05,7.957038e-06,-5.2652213e-06,7.898901e-05,-1.9391773e-05,-1.4525176e-06,9.594547e-06
1966-04-01,2.3031607e-06,4.2095126e-06,-3.2448115e-06,1.6576358e-05,-2.7071255e-06,-4.849735e-06,6.5066124e-05,-9.917043e-06,1.3627214e-05,1.1834916e-05
1966-05-01,8.861334e-06,1.8876708e-06,-5.802911e-06,3.0852534e-06,1.5292135e-06,-1.1184966e-06,0.00016890527,-1.2980243e-05,-8.002546e-06,-6.704249e-07
1966-06-01,1.1166881e-05,-1.0531949e-08,-3.4403383e-06,1.0392934e-05,3.1534e-07,-5.49333e-06,0.00016890527,-1.8340841e-05,6.401002e-06,3.264482e-06
1966-07-01,7.859278e-06,9.195355e-06,-2.5278932e-06,1.3936793e-05,-6.3894804e-06,-3.2285207e-06,0.000117645584,-1.0381413e-05,-4.8090005e-06,-1.8976425e-07
1966-08-01,3.6066485e-06,5.515976e-07,-3.562538e-06,4.290978e-06,-9.0668254e-07,-6.0798993e-06,0.00012314468,-2.8581366e-05,-7.717408e-06,3.1096934e-06
1966-09-01,-6.9353155e-06,5.108632e-07,-5.582944e-06,1.5292135e-06,5.9233207e-07,-7.489296e-06,6.0626116e-05,-1.6263402e-05,3.968089e-07,4.959016e-06
1966-10-01,8.204406e-07,6.425442e-06,-2.4301335e-06,4.0710147e-06,-1.5339865e-06,-4.1246676e-06,0.00010676961,-1.3957859e-05,-6.704249e-07,7.5578464e-06
1966-11-01,8.367351e-07,1.3907156e-06,-1.3058743e-06,5.0241906e-06,-2.2264649e-06,-2.2590502e-06,8.744539e-05,-1.9839848e-05,-3.3018405e-06,5.2685937e-06
1966-12-01,7.1016257e-06,1.9854342e-06,-1.6643353e-06,-1.2488454e-06,-5.3192707e-07,-3.7336213e-06,0.000113360366,-2.0287924e-05,1.0702512e-05,7.4845266e-06
1967-01-01,7.3176743e-06,9.098214e-06,-1.8416831e-06,4.9625556e-05,1.2298373e-05,-5.049864e-06,0.00014046518,-2.7635455e-05,7.766819e-06,5.922113e-06
1967-02-01,6.956754e-06,-2.2507265e-06,1.278273e-06,3.460325e-05,1.23865975e-05,-2.844241e-06,8.438619e-05,-8.282106e-06,7.149243e-06,1.6156211e-05
1967-03-01,-2.0582338e-06,4.1255335e-06,-1.961991e-06,6.799239e-05,7.4941236e-06,-3.100893e-06,7.250791e-05,-1.477867e-05,-8.458555e-06,-3.2051612e-06
1967-04-01,2.0803163e-06,6.8925874e-06,-4.5205124e-06,2.2789125e-05,-7.159244e-06,-5.4348457e-06,7.245176e-05,-1.24367e-05,6.162729e-06,-8.843537e-06
1967-05-01,-2.6838316e-06,5.962218e-06,-2.723933e-06,-5.6642966e-07,-2.2346867e-06,-5.8358673e-06,0.00015640183,-1.4329526e-05,5.890033e-06,2.0001135e-06
1967-06-01,-6.990813e-06,4.0613704e-06,-6.2449108e-06,-3.4778568e-06,-4.1355306e-06,-5.859929e-06,0.00015482982,-1.3671848e-05,-3.718469e-06,7.670573e-06
1967-07-01,-6.9426897e-06,2.6978923e-06,-3.6222227e-06,1.6581294e-05,-1.3764984e-06,-3.1650561e-06,0.00015808613,-5.6915014e-06,4.8874754e-06,5.641399e-06
1967-08-01,5.216316e-06,4.285943e-06,-5.8118057e-06,1.1440185e-05,2.6769703e-07,-5.875969e-06,0.00018631812,-1.8299652e-05,4.021269e-06,2.1123997e-06
