,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8,zgu250_cluster9,zgu250_cluster10
1965-01-01,0.8652199,-0.60809785,-0.42918816,-0.55660856,1.0669415,-0.21769027,-0.068761446,0.18575363,0.3108925,-0.5028378
1965-02-01,0.15316506,0.5931074,0.076582715,-1.2611679,0.6406864,-0.55269796,0.119924925,0.053118896,0.07495308,0.7371479
1965-03-01,0.16815567,0.07918968,-0.14273682,-0.18477574,-0.15903091,0.01759758,-0.14110756,0.0032588958,-0.3724842,0.42495155
1965-04-01,0.7404068,-0.3829128,-0.052793123,-0.2564699,0.16652623,-0.20693588,0.008147049,-0.2890583,-0.5021858,0.81340486
1965-05-01,0.21834183,0.0824482,0.048230745,0.019552995,0.26070634,-0.06322098,-0.10428238,-0.123183824,-0.0368248,0.31969148
1965-06-01,0.6990204,-0.079841614,0.023137664,0.17662887,0.06908722,-0.016620254,-0.07267189,-0.17956161,-0.52010953,0.5986477
1965-07-01,0.32164612,-0.48654404,0.0032588958,0.20661011,0.15544625,-0.06322136,-0.016945649,0.2815628,-0.51326597,0.8759735
1965-08-01,0.9929665,0.043668367,0.19944039,0.34576187,-0.37932777,0.2955761,0.16228981,0.04757881,-0.016619872,0.2010704
1965-09-01,0.98644865,-0.9163834,-0.13491555,-0.15316506,0.184124,-0.061592102,0.06419907,0.12383576,-0.20074424,0.3236023
1965-10-01,-0.26494294,-0.2825407,-0.16000862,-0.60777205,0.6071205,0.3952961,0.105586246,-0.51945764,0.61754876,0.052793123
1965-11-01,0.0006515503,-0.2610325,-0.2903618,-0.07136841,0.16554871,0.37802467,-0.19878884,-0.03454361,-0.34348106,-0.2470192
1965-12-01,0.7945034,0.040409468,-0.5109848,0.49306124,0.122206114,-0.31773606,-0.14110756,0.04790497,1.4668003,0.8808626
1966-01-01,0.1345745,-0.122758105,-0.1391693,-0.22089882,0.46707115,0.038731195,0.041028976,0.1667408,0.95285165,0.20744133
1966-02-01,-0.33216858,-0.60853803,-0.08993492,-0.21925774,0.5832645,0.16444321,0.04923477,-0.1437645,0.73425025,-0.29081172
1966-03-01,0.081401065,-0.6498951,-0.12374306,-0.31313133,0.7962858,0.10470505,-0.10569038,0.031181717,0.13260499,0.6489105
1966-04-01,0.68993914,-0.542236,0.14212342,0.08074474,0.34037438,-0.3236347,0.060394287,-0.10700302,0.26225585,0.79464453
1966-05-01,-0.019365693,-0.2753853,-0.02986908,-0.15098572,0.57735634,-0.20744172,-0.16641274,-0.003938675,-0.71225893,0.6787796
1966-06-01,-0.09387436,-0.51006925,0.027571488,0.08369827,-0.10634651,0.14901619,0.080416106,0.029212952,-0.008206177,-0.12013245
1966-07-01,0.33545074,-0.23599777,0.025601959,-0.06498985,-0.029540634,-0.024288941,0.12899438,-0.18544999,-0.084683225,0.13162002
1966-08-01,-0.17429046,-0.28917044,0.14835969,-0.17166404,0.2583168,-0.23566894,-0.16903839,0.10601807,-0.12735291,-0.08238602
1966-09-01,0.6731995,-0.60853803,-0.16608429,-0.1631302,-0.20218964,0.1096283,0.045295715,0.06203537,0.11258278,-0.25930175
1966-10-01,-0.3863266,-0.09059143,-0.20744133,-0.13227654,0.015427018,0.07417984,0.0170681,-0.025273895,0.49759674,0.21925774
1966-11-01,-0.29803276,0.19628143,-0.11717834,0.009846878,0.24124908,0.32068023,0.29212457,0.042998124,0.5159771,0.3669613
1966-12-01,0.6699173,-0.50416106,-0.08172913,0.48249778,0.40667725,0.38632697,-0.1874195,0.022976303,0.56094474,0.28851396
1967-01-01,0.12800522,-0.460754,0.3134819,-1.1282101,0.4378956,0.08065643,0.06073723,0.18547706,0.050614167,0.2723381
