,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5,vws850-200_cluster6,vws850-200_cluster7,vws850-200_cluster8,vws850-200_cluster9,vws850-200_cluster10
1965-01-01,5.471879482269287,7.074437141418457,7.534358501434326,17.051319122314453,31.29269790649414,7.026160717010498,40.8892707824707,11.977814674377441,4.861135482788086,35.66428756713867
1965-02-01,5.69080114364624,1.0074971914291382,5.693476676940918,16.443069458007812,29.698198318481445,11.86264705657959,30.5111141204834,10.640579223632812,21.52396583557129,27.506103515625
1965-03-01,7.55839729309082,7.079813480377197,8.875402450561523,21.040098190307617,25.87401008605957,15.32036304473877,25.59668731689453,9.531340599060059,18.226408004760742,28.145671844482422
1965-04-01,6.320911884307861,10.43045425415039,18.96321678161621,46.74461364746094,20.665830612182617,17.59823989868164,46.706512451171875,9.867424011230469,13.100518226623535,50.73386001586914
1965-05-01,4.810916423797607,19.610565185546875,22.773822784423828,29.18313980102539,15.777068138122559,33.26127624511719,47.03337860107422,6.343681335449219,26.584102630615234,42.437496185302734
1965-06-01,8.004682540893555,17.66742515563965,26.245147705078125,34.52227020263672,9.13464641571045,39.70732879638672,48.82701873779297,5.361509323120117,24.95244598388672,50.38457489013672
1965-07-01,13.950233459472656,15.25582504272461,25.675107955932617,37.507625579833984,10.236190795898438,35.66250991821289,51.262821197509766,0.7834655046463013,21.87830352783203,51.10710906982422
1965-08-01,7.600687026977539,17.41168975830078,20.00763702392578,32.632423400878906,6.075112342834473,35.71935272216797,55.15235900878906,5.675241470336914,27.954364776611328,43.35553741455078
1965-09-01,8.754286766052246,19.76418685913086,29.479650497436523,34.4927978515625,7.114341735839844,32.465118408203125,53.91244888305664,7.5103044509887695,22.87712860107422,41.903438568115234
1965-10-01,7.238790512084961,18.777265548706055,23.3348331451416,23.40806770324707,21.812519073486328,19.51697540283203,51.562442779541016,5.020998477935791,29.215553283691406,38.53225326538086
1965-11-01,6.175210952758789,20.698101043701172,19.891860961914062,23.83584976196289,9.469078063964844,29.37978172302246,43.73681640625,1.5194774866104126,18.58859634399414,23.326332092285156
1965-12-01,2.2771453857421875,17.277368545532227,20.403060913085938,21.72130012512207,16.608652114868164,28.09244728088379,30.219146728515625,8.023364067077637,16.58132553100586,27.833314895629883
1966-01-01,3.991421937942505,10.236082077026367,16.44623374938965,13.30063533782959,21.73964500427246,13.78199577331543,29.965898513793945,7.188618183135986,25.65262222290039,25.726444244384766
1966-02-01,3.64738130569458,14.066614151000977,14.225374221801758,14.356575965881348,13.100074768066406,20.841533660888672,20.918975830078125,10.635885238647461,19.677001953125,24.732954025268555
1966-03-01,3.465376377105713,10.14286994934082,10.416502952575684,17.42251968383789,14.692397117614746,22.686899185180664,23.986188888549805,7.690333366394043,24.24199104309082,27.752012252807617
1966-04-01,4.264340877532959,16.31989097595215,23.45071029663086,31.747753143310547,18.50555992126465,24.125499725341797,42.7080078125,8.877568244934082,17.52492332458496,37.90645980834961
1966-05-01,7.442974090576172,23.26982307434082,23.97122573852539,26.003450393676758,12.582351684570312,34.66310501098633,49.807559967041016,5.731119155883789,25.60686492919922,55.065208435058594
1966-06-01,8.139522552490234,16.52841567993164,25.0541934967041,28.214311599731445,12.811403274536133,31.47763442993164,57.17824172973633,5.615409851074219,31.877378463745117,48.823158264160156
1966-07-01,9.97623062133789,15.375653266906738,26.44565200805664,36.29962921142578,14.867826461791992,41.896278381347656,53.5406608581543,9.044912338256836,30.308469772338867,48.75100326538086
1966-08-01,8.594070434570312,21.063220977783203,28.208229064941406,30.514934539794922,11.770772933959961,31.407501220703125,49.947628021240234,9.875823974609375,30.72779655456543,51.343299865722656
1966-09-01,9.158822059631348,12.899968147277832,19.80206298828125,22.148290634155273,13.954096794128418,35.31930160522461,52.72135543823242,4.694373607635498,36.98567199707031,48.9282341003418
1966-10-01,7.0091705322265625,20.87940216064453,23.415077209472656,13.075607299804688,21.000473022460938,25.964725494384766,48.53245162963867,9.877151489257812,27.287336349487305,48.3773193359375
1966-11-01,6.5799031257629395,24.384300231933594,20.03857421875,9.086565971374512,24.517200469970703,22.264690399169922,40.58526611328125,9.879959106445312,26.6699161529541,39.31538009643555
