,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8,r500_cluster9,r500_cluster10
1965-01-01,15.557926,64.37607,34.652416,12.439121,76.36643,5.2825775,22.026497,11.81012,10.923946,61.131138
1965-02-01,6.6077423,49.075253,44.057972,13.369522,58.82643,7.400547,8.222839,5.606907,24.114985,72.68087
1965-03-01,16.930595,45.66324,33.425537,25.567915,66.85113,3.8935318,27.718645,6.868191,34.885017,69.54241
1965-04-01,12.766727,24.793127,59.837097,26.653927,32.798172,10.293304,47.53878,18.868382,26.41969,71.282
1965-05-01,8.412849,41.5092,37.373184,26.386929,36.059483,10.43745,39.147163,21.200932,28.868542,70.53506
1965-06-01,4.4733925,29.189594,37.163513,13.500565,20.22303,8.039379,25.775944,19.843006,33.340355,64.942825
1965-07-01,4.53236,25.610504,42.288902,9.697063,17.598907,9.960785,18.85036,16.763515,27.569584,86.17167
1965-08-01,3.3136673,36.739265,42.09234,9.782242,12.583267,5.036873,12.629131,11.559502,30.986511,67.47522
1965-09-01,5.181019,35.98741,38.657394,8.822357,20.61288,7.6724625,6.9615555,16.820847,27.364832,67.48177
1965-10-01,6.1753044,35.400993,56.78545,17.04034,12.627495,4.69125,17.253284,14.445705,38.51816,50.249718
1965-11-01,10.791267,28.167465,64.60539,8.647087,14.781502,9.86578,9.847763,15.992004,29.812044,43.081707
1965-12-01,8.416126,26.50159,50.318516,4.9451447,58.244934,6.4979935,15.743023,14.648823,30.485273,65.340866
1966-01-01,11.251526,55.66821,57.14072,25.02288,39.917088,11.171089,33.11595,11.350021,18.147873,71.1222
1966-02-01,18.630505,20.071827,61.239784,15.938286,61.188896,8.148907,14.805584,7.030983,27.073235,72.11208
1966-03-01,19.633518,36.59942,48.588,28.10744,30.382694,8.784206,40.859364,14.409958,35.401054,77.15343
1966-04-01,14.206402,50.0244,56.594067,16.122143,16.532543,8.06683,41.64733,19.761562,25.328218,55.610752
1966-05-01,7.5448,39.75293,35.222122,3.8610573,43.658287,7.717167,9.096111,13.699146,35.451942,74.18542
1966-06-01,4.616192,31.244532,34.41938,8.268745,19.477566,4.4881477,13.149212,11.427177,31.607325,56.321564
1966-07-01,3.5393066,18.164291,63.695614,7.7729836,16.17139,6.7847404,15.820091,13.001469,26.751482,79.353165
1966-08-01,4.6063423,22.81165,40.98905,12.384228,41.722843,4.6785736,2.6265755,11.353306,30.981876,78.98873
1966-09-01,6.3086777,32.88613,45.839966,10.663834,20.094807,6.528652,6.119896,11.427177,31.917587,55.822517
1966-10-01,5.3467026,37.434994,37.983284,5.7538185,22.906862,13.19025,5.031517,14.984516,35.360016,58.462204
1966-11-01,12.407211,37.233078,45.424644,4.3486137,28.222353,10.435654,11.714455,11.653717,29.479816,57.679165
1966-12-01,22.347076,38.382195,34.596672,10.327309,31.597475,12.633751,17.27126,13.142647,29.455193,66.13995
1967-01-01,9.396759,60.67209,43.554977,29.255245,53.118534,20.205166,15.783161,9.477833,40.14135,79.26377
1967-02-01,9.341019,47.659435,39.70388,40.534904,64.90154,16.66148,26.905739,5.304123,40.222427,70.72717
1967-03-01,16.77127,46.068325,63.80702,24.530895,54.802544,4.128525,22.966808,5.96624,41.289925,77.15411
1967-04-01,8.190758,52.760452,54.199543,22.14085,33.560703,11.545265,21.247326,7.940773,17.229012,69.37084
1967-05-01,13.18367,28.53063,42.855698,9.265011,33.979595,12.408382,19.55825,15.087261,28.417463,54.13029
1967-06-01,3.5795746,23.804592,40.426804,16.232456,37.55706,6.829361,12.69046,15.080505,30.305851,66.56359
1967-07-01,4.1487923,26.77399,41.489235,10.673702,24.056263,6.415535,10.981113,15.266304,27.55941,75.402534
1967-08-01,3.8937416,23.04113,51.42777,4.4595833,24.117071,8.717751,11.731064,13.399872,37.30708,71.48388
1967-09-01,3.8852997,36.42538,37.883057,8.327572,33.653603,4.604843,6.8783455,11.584114,30.584549,72.184845
1967-10-01,4.126835,57.608105,33.62658,7.1637993,22.683044,4.9055023,4.3430367,10.435543,26.768923,62.087536
1967-11-01,7.623226,22.228683,45.183247,7.7887573,17.587097,8.634983,12.024963,16.57027,27.784058,63.83742
1967-12-01,17.977272,20.164627,61.047066,5.929081,28.300917,7.072586,21.284489,10.673702,31.354769,69.603935
1968-01-01,9.545757,74.757866,54.201927,5.5234146,73.18852,8.877781,28.522697,5.476738,28.144445,76.24673
1968-02-01,12.058308,46.553207,31.19138,23.215914,74.756256,11.705811,12.930702,13.692032,31.263811,84.73404
1968-03-01,10.770645,48.40744,24.746624,27.305855,34.614956,13.619602,16.275406,9.165894,28.416464,54.754013
1968-04-01,15.414284,32.38247,45.675983,13.122242,28.493725,12.579811,29.106974,19.47847,35.158993,65.81343
1968-05-01,9.478153,34.10472,45.106194,6.205879,30.5395,6.8303947,18.67207,10.437462,32.98767,51.454376
1968-06-01,4.797497,20.722675,23.833992,7.5724106,13.025665,9.285004,10.9219475,11.316292,36.932747,38.564865
1968-07-01,6.870636,21.65784,36.31789,12.620052,30.009949,8.251652,9.798458,15.050518,47.68313,61.53517
1968-08-01,5.0759544,22.440096,40.581665,10.109108,24.22512,5.6763268,13.326656,12.877586,34.23992,74.97033
1968-09-01,4.4321213,46.606323,32.314865,9.115997,28.268383,8.6154175,3.6901054,14.936237,29.298513,66.58925
1968-10-01,7.4436455,29.765293,38.022434,9.058052,24.133373,8.557472,5.476738,15.948662,30.111351,65.990486
1968-11-01,11.503002,34.729233,66.66651,7.818676,10.804447,6.4457054,14.559597,11.324341,29.475569,68.9827
1968-12-01,6.0658455,48.433193,68.54972,6.7965927,36.40159,7.161968,9.087025,8.786034,31.65011,72.55274
1969-01-01,20.506084,43.701645,75.76934,6.0957565,56.45586,10.758266,22.05524,11.891304,24.49846,71.78198
1969-02-01,12.071789,50.227486,65.79759,12.29071,51.90532,9.745548,22.68359,10.626244,33.10154,78.07887
1969-03-01,8.727818,58.394394,61.091633,38.193535,32.237556,12.218849,36.144707,10.532661,24.862772,70.50522
1969-04-01,9.15229,34.244606,59.05283,25.263847,47.2144,6.5954323,34.266335,11.779339,28.749866,81.77211
1969-05-01,5.169941,14.578514,71.61319,16.57721,13.8515625,6.3230324,20.25708,19.349648,33.17006,56.325512
1969-06-01,6.4533844,29.90463,54.062775,13.361916,44.52385,7.474457,14.643688,18.532455,32.294373,65.645515
1969-07-01,4.2742043,34.384983,48.436012,6.531925,20.885433,7.1017876,7.7150993,14.515011,39.433525,74.63296
1969-08-01,4.1037445,20.068241,40.342632,16.747665,27.610142,6.0606613,10.659668,11.757614,28.146582,72.67938
1969-09-01,2.527851,37.814186,36.35527,7.999195,14.794094,8.311703,2.7935638,11.249584,36.94184,71.54969
1969-10-01,8.557362,46.31031,29.94808,12.74192,29.319729,7.9490623,4.20903,15.9288025,23.278522,61.755077
1969-11-01,5.283577,38.798492,38.791805,21.742733,20.86705,10.083122,5.761528,13.539059,35.822174,61.537827
1969-12-01,12.476208,28.021244,50.402954,19.097305,40.974327,9.0202675,14.421425,8.470463,34.037384,79.577896
1970-01-01,22.898066,40.42556,54.4181,21.680027,36.99652,8.058197,18.027569,10.927868,27.556728,71.455734
1970-02-01,12.65728,40.994858,56.7797,20.485157,61.07262,4.9121513,21.221607,12.430553,40.42887,83.12804
1970-03-01,9.592327,45.5956,50.850044,28.740011,55.786736,8.998203,22.510807,13.130596,30.449568,76.878975
1970-04-01,5.082611,44.6589,49.353973,32.652298,18.26588,5.256378,27.305176,9.04454,24.289871,68.265
1970-05-01,11.25058,29.054451,43.32502,19.407791,25.31759,10.651489,20.0135,9.719757,37.64029,66.18143
1970-06-01,4.837677,28.614237,31.311792,18.419792,17.509571,14.56543,10.231136,14.967583,35.234005,64.375885
1970-07-01,4.231968,25.34738,23.59645,14.373455,18.835182,6.087158,5.5559235,13.272919,27.656025,54.682888
1970-08-01,3.8347816,20.773117,13.06274,18.226162,27.08507,6.0143433,4.875744,12.362701,23.851313,44.154144
1970-09-01,4.943596,17.867039,17.684998,25.335794,29.08755,7.579918,7.761963,6.6101227,36.931976,58.257565
1970-10-01,7.2853394,37.842194,29.36227,19.756985,42.14008,7.9075966,4.8939476,12.948551,28.079689,61.492977
1970-11-01,19.661,47.432587,26.553833,12.879044,32.001904,13.042881,6.5422707,10.327122,32.44874,51.47561
1970-12-01,10.673004,59.647717,50.067253,15.29195,50.71103,5.0991592,16.529846,8.786369,26.490946,76.49338
1971-01-01,21.651756,36.044888,30.101,11.802753,42.932087,19.306995,28.84325,11.714848,35.530968,70.50625
1971-02-01,12.577015,65.06275,15.569244,20.42274,74.23216,5.170822,33.713654,4.2444153,30.753544,56.371765
1971-03-01,11.927853,38.029564,34.232643,50.76429,76.58707,9.146938,21.688946,8.146149,49.10927,74.910065
1971-04-01,12.362316,48.684944,33.950325,41.61517,45.432373,12.100288,22.973747,11.931232,44.67671,67.77097
1971-05-01,6.1175156,36.102364,32.02651,14.113701,32.73991,7.513893,13.013168,11.980259,23.316921,68.42859
1971-06-01,4.3154182,14.622551,30.61323,14.974178,28.48824,6.1344223,6.5130997,14.938679,40.32868,57.602467
1971-07-01,3.2926483,30.094238,32.38659,8.115719,24.902636,6.337284,4.54533,11.413933,39.966904,60.11966
1971-08-01,2.641796,23.999893,26.811237,26.092764,29.118805,2.9951172,3.7829018,6.6010094,34.99169,63.49733
1971-09-01,4.019577,28.29214,31.54809,24.441122,29.505936,6.0143967,5.145466,5.2468987,35.93331,55.122467
1971-10-01,4.48785,19.896988,25.262716,9.305847,11.831493,5.601906,4.5284233,12.254124,33.16423,71.32446
1971-11-01,11.596512,37.24347,43.413887,7.2231216,16.637657,6.9560165,16.061188,12.054642,39.14869,52.637394
1971-12-01,12.33696,50.554665,62.449203,7.3279343,33.10337,6.191902,16.466915,6.8123245,28.173801,74.92697
1972-01-01,16.234161,44.192513,47.142426,9.988144,61.79447,15.9074745,16.278042,13.7133255,29.031744,74.95775
1972-02-01,14.319561,52.936607,47.80392,31.23077,63.281616,10.184807,16.580349,9.188499,40.41207,68.00798
1972-03-01,30.23934,34.736534,39.08095,41.61154,61.88874,14.776268,28.433636,15.034691,24.297256,73.774536
1972-04-01,19.891075,35.3444,64.14953,20.645214,45.40661,11.585812,36.412216,13.318378,25.00426,75.20642
1972-05-01,5.7802505,34.073414,64.37544,5.4275627,21.734161,5.1203804,24.625566,12.218052,24.025831,73.70627
1972-06-01,7.2267647,37.457283,50.14435,11.8036,9.635456,10.581379,11.20224,19.884575,37.35164,51.3942
1972-07-01,5.508827,18.847637,66.63298,16.687618,23.778786,10.311581,14.280552,14.968052,36.7454,72.108604
