,vws_v600-250_cluster1,vws_v600-250_cluster2,vws_v600-250_cluster3,vws_v600-250_cluster4,vws_v600-250_cluster5,vws_v600-250_cluster6,vws_v600-250_cluster7,vws_v600-250_cluster8,vws_v600-250_cluster9,vws_v600-250_cluster10
1965-01-01,-3.099494457244873,-5.656650543212891,4.150320529937744,3.880990982055664,9.021059036254883,4.720621109008789,-3.5189414024353027,4.837624549865723,-3.929558515548706,8.823844909667969
1965-02-01,-6.015756607055664,-2.9059600830078125,2.3849620819091797,-1.353269100189209,10.447916030883789,0.03752952814102173,2.894186019897461,4.228322505950928,-5.716256618499756,5.029687404632568
1965-03-01,-2.635895013809204,2.2620716094970703,1.7992079257965088,1.2767386436462402,8.184371948242188,-5.143747329711914,-1.273059368133545,5.602195739746094,-1.7712446451187134,2.1303505897521973
1965-04-01,1.6910346746444702,-1.376817226409912,-1.827170968055725,-0.29729247093200684,4.843511581420898,0.8771598935127258,-1.7285640239715576,5.752314567565918,-6.414599418640137,0.009566307067871094
1965-05-01,0.8845186233520508,-2.4298503398895264,-0.14202332496643066,-3.8258004188537598,2.3106393814086914,1.09792160987854,-4.151792049407959,3.9648802280426025,-5.289450645446777,4.151791572570801
1965-06-01,4.99730920791626,2.170823335647583,-2.6726882457733154,-1.89192795753479,-0.9294066429138184,1.1310359239578247,-6.631682395935059,0.8197619915008545,-3.5211498737335205,-1.793320894241333
1965-07-01,8.343320846557617,5.7420125007629395,-4.283513069152832,-2.8963935375213623,4.034051895141602,0.19353437423706055,-2.4740028381347656,-0.29950010776519775,-1.439366340637207,-0.44446659088134766
1965-08-01,2.0678014755249023,3.14217472076416,-2.0464611053466797,-2.476210355758667,5.867846488952637,-4.430687427520752,-7.105584144592285,1.1288282871246338,-3.7073252201080322,-1.788170337677002
1965-09-01,3.16645884513855,-0.09639906883239746,-1.0883551836013794,-4.157679557800293,5.190107822418213,5.360830307006836,-7.54048490524292,1.9574204683303833,-4.635995864868164,-0.23547935485839844
1965-10-01,-0.7152681350708008,-4.609504699707031,-2.916262149810791,-2.6962363719940186,7.889287948608398,-2.638838291168213,0.2001572847366333,2.3798110485076904,-5.215126991271973,-1.429800033569336
1965-11-01,2.459285259246826,-0.3230478763580322,0.8146106600761414,-0.6299066543579102,4.788321495056152,5.27178955078125,0.8263847827911377,-2.214240074157715,-8.737749099731445,-4.69118595123291
1965-12-01,4.613183498382568,-11.536271095275879,2.297393321990967,6.936332702636719,0.0618133544921875,2.7286150455474854,-2.9574708938598633,1.5828614234924316,-0.27227258682250977,2.6381025314331055
1966-01-01,-0.7030808925628662,-6.963539123535156,4.422466278076172,3.132761001586914,6.150511741638184,-2.7696468830108643,-0.24955034255981445,0.6047074794769287,-2.622087001800537,3.340358018875122
1966-02-01,-3.4777915477752686,-4.685036659240723,2.6625936031341553,2.812323808670044,0.3182673454284668,4.655379772186279,-0.9302077293395996,3.738191604614258,1.9110493659973145,3.8886454105377197
1966-03-01,-4.606193542480469,-3.851755142211914,-0.028933286666870117,0.9728846549987793,-3.2803213596343994,3.3258912563323975,-4.074542045593262,1.4517320394515991,-4.705289840698242,4.469482898712158
1966-04-01,1.683922290802002,-0.29946041107177734,-0.48897409439086914,4.9541168212890625,2.2864599227905273,2.521543502807617,-5.878537654876709,2.0904362201690674,-5.040193557739258,0.13743352890014648
1966-05-01,3.874178886413574,4.2524824142456055,-2.3667500019073486,-3.7085351943969727,0.404343843460083,1.1464850902557373,-4.251758575439453,1.7815725803375244,-4.2864789962768555,3.777251958847046
1966-06-01,-0.5417771339416504,-0.11211681365966797,-1.5009183883666992,-4.795706272125244,6.210548400878906,-2.7855606079101562,-8.53172779083252,0.8238778114318848,-2.5078001022338867,-1.2361783981323242
1966-07-01,3.7924416065216064,0.6336408853530884,-3.181947708129883,-3.3873746395111084,3.642711639404297,1.2983851432800293,-2.0969462394714355,-0.14900684356689453,-2.800027370452881,0.27776050567626953
1966-08-01,-0.8491944074630737,-0.9945847988128662,-1.6701791286468506,-5.338930130004883,5.006920337677002,0.3775804042816162,-8.672778129577637,0.4217038154602051,-5.277447700500488,2.963500738143921
1966-09-01,-5.036577224731445,-2.0340161323547363,-3.273087978363037,0.1323702335357666,3.890815258026123,-2.616300106048584,-6.491201400756836,0.7132077217102051,1.1652915477752686,1.8560757637023926
1966-10-01,-2.6083433628082275,-5.775824546813965,-2.6199169158935547,-1.179758071899414,5.68106746673584,-0.9425046443939209,-2.86946702003479,3.5906314849853516,-0.6654675006866455,3.700578451156616
1966-11-01,-2.009423017501831,-8.330641746520996,-2.2495696544647217,-2.4622299671173096,5.619584083557129,0.9128478765487671,0.9822878837585449,3.648498296737671,-3.924811601638794,8.111471176147461
1966-12-01,-2.076692819595337,-12.60988712310791,0.4166405200958252,3.5240848064422607,8.868078231811523,2.5555403232574463,-1.2607715129852295,2.2134029865264893,-4.900590419769287,0.5837306976318359
1967-01-01,-8.512084007263184,0.9675281047821045,2.173191785812378,-0.7660291194915771,4.80933141708374,-0.7227320075035095,6.653630256652832,8.491267204284668,-5.493762016296387,2.594507932662964
1967-02-01,-10.427157402038574,-6.146552085876465,3.0707783699035645,5.253129005432129,6.333896636962891,-2.470444440841675,-4.034143447875977,4.092428207397461,-4.142386436462402,3.5945093631744385
1967-03-01,-5.687767505645752,-2.111576557159424,2.3422179222106934,0.7643640041351318,2.634474754333496,-2.5553736686706543,0.17235660552978516,7.236478805541992,2.064948558807373,3.6178231239318848
1967-04-01,-5.843472003936768,-1.0724408626556396,-2.4304776191711426,-2.1015844345092773,4.467948913574219,3.7502129077911377,0.7735229730606079,4.35887336730957,-6.420490741729736,2.876772880554199
1967-05-01,2.1340575218200684,-4.5986738204956055,-1.3755220174789429,-0.08159875869750977,7.884273052215576,0.4895927906036377,-0.49625372886657715,0.39383894205093384,-6.170699119567871,0.3638639450073242
1967-06-01,2.721068859100342,-1.6569547653198242,-2.3122425079345703,-5.286434650421143,0.4504585266113281,-3.4912617206573486,-8.252301216125488,2.1282291412353516,-6.3205742835998535,4.359705924987793
1967-07-01,3.329728603363037,0.30308103561401367,-4.049130439758301,-2.5403859615325928,1.8251479864120483,5.662788391113281,-9.549553871154785,-0.18734413385391235,0.7810168266296387,1.6119918823242188
1967-08-01,5.266450881958008,0.7926735877990723,-3.393009901046753,-1.4013339281082153,1.8093278408050537,0.1965031623840332,-1.9159058332443237,2.318903923034668,2.9617021083831787,-3.7668654918670654
1967-09-01,2.3197360038757324,-4.997508525848389,-3.8401379585266113,-1.6511261463165283,7.121574878692627,-0.6636145114898682,-7.38801908493042,2.1940078735351562,-1.8984205722808838,0.686928391456604
1967-10-01,-0.7202340364456177,-0.37885141372680664,-3.2697792053222656,0.3372194170951843,6.082438945770264,0.523730993270874,-6.866786003112793,4.472945213317871,-3.884267807006836,-0.30308103561401367
1967-11-01,-3.0083298683166504,-1.363032341003418,-2.329728126525879,0.04496264457702637,6.157376289367676,5.258957862854004,-0.906745433807373,4.046632766723633,-7.5079193115234375,1.3430490493774414
1967-12-01,0.48043352365493774,-9.377197265625,-1.1165709495544434,8.043307304382324,9.027488708496094,1.819319486618042,-2.829312324523926,-0.6536228656768799,-3.3863489627838135,1.2689441442489624
1968-01-01,-5.310793399810791,-6.250782012939453,5.940755367279053,4.750197887420654,5.499782085418701,1.3137187957763672,-0.009201526641845703,3.8201189041137695,0.6639376878738403,1.6102962493896484
1968-02-01,-2.110727310180664,-11.367631912231445,3.1533498764038086,6.593368053436279,10.414902687072754,2.2905142307281494,-0.23995208740234375,6.633714199066162,-2.0817065238952637,3.2467823028564453
1968-03-01,-2.1029410362243652,-8.652424812316895,1.240813136100769,1.175693392753601,6.901979446411133,-1.6548895835876465,-1.9762407541275024,4.079182147979736,-2.9983367919921875,3.2467823028564453
1968-04-01,0.7311809062957764,-0.03609895706176758,-1.5671194791793823,0.23145800828933716,5.27115535736084,4.641193389892578,-4.6362385749816895,4.422476291656494,-2.7513067722320557,0.2590630054473877
1968-05-01,2.0732126235961914,4.097585678100586,1.6810789108276367,-3.442141532897949,4.544221878051758,-1.9309402704238892,-3.9220452308654785,0.044592857360839844,5.4785475730896,3.726686477661133
1968-06-01,3.8484320640563965,-2.7958996295928955,0.7835597395896912,-7.714559078216553,10.425519943237305,1.1296849250793457,-7.930445194244385,1.772387981414795,2.2487525939941406,-7.841967582702637
1968-07-01,2.3421850204467773,-0.5216652154922485,-1.2139159440994263,-3.4803638458251953,9.98171615600586,-3.1314072608947754,-0.8798233270645142,2.926846981048584,1.5083701610565186,2.3386459350585938
1968-08-01,-2.248044967651367,2.0866611003875732,-2.956575393676758,-4.382130146026611,4.520155429840088,0.9244164228439331,-6.387391090393066,1.1417180299758911,-1.526773452758789,3.5454840660095215
1968-09-01,3.166090965270996,4.740996360778809,-4.049453258514404,-1.0447462797164917,3.861880302429199,0.38717901706695557,-5.6767377853393555,2.638762950897217,-1.1721543073654175,-1.5635803937911987
1968-10-01,-2.96506929397583,-8.556159973144531,-1.504123330116272,-1.2047144174575806,5.959867000579834,-1.0440385341644287,-6.921797752380371,2.372621536254883,-5.01917028427124,1.2804511785507202
1968-11-01,-0.9442353844642639,-7.013814449310303,-2.660705327987671,0.01769554615020752,1.945096731185913,4.593061447143555,-9.46642017364502,2.640178680419922,-1.3222126960754395,1.5848149061203003
1968-12-01,-1.3222126960754395,-5.727701187133789,-0.34400177001953125,4.331874847412109,3.2927908897399902,6.182123184204102,-4.651810646057129,1.9337716102600098,-1.712930679321289,2.7824511528015137
1969-01-01,-1.429354190826416,-8.896367073059082,3.3500490188598633,4.275949478149414,4.5409255027771,4.818013668060303,1.6110519170761108,-0.6427552103996277,-6.413924217224121,2.535438060760498
1969-02-01,-5.2450032234191895,-12.350135803222656,3.577928066253662,3.5241758823394775,4.180558681488037,3.6135106086730957,-6.039173603057861,4.30547571182251,-4.451590538024902,3.661205768585205
1969-03-01,-1.7518675327301025,-8.201374053955078,0.9327142238616943,0.44515883922576904,4.733222007751465,-5.859746932983398,-1.2953522205352783,4.490958213806152,-3.2372450828552246,5.436542510986328
1969-04-01,-1.8873834609985352,-2.9616706371307373,-3.0358636379241943,-3.461338996887207,3.181978702545166,0.8782050609588623,-2.5611791610717773,5.282100200653076,-1.6542048454284668,2.86173677444458
1969-05-01,5.866559982299805,-1.4308686256408691,1.0848859548568726,-5.280585765838623,3.150181770324707,1.3286633491516113,-4.612847328186035,0.5700761079788208,-8.409568786621094,-3.0661468505859375
1969-06-01,2.0160861015319824,1.0175065994262695,-2.7474186420440674,-3.0631184577941895,9.947941780090332,-3.808835506439209,-6.834099769592285,1.117440104484558,-5.908957004547119,-0.329326868057251
1969-07-01,3.8535029888153076,3.766439437866211,-4.972456932067871,-1.682216763496399,3.7073874473571777,2.1523592472076416,-4.087438583374023,0.16579914093017578,-2.3968939781188965,3.4726948738098145
1969-08-01,2.784515380859375,2.7655882835388184,-2.692152261734009,-4.549253463745117,1.8586149215698242,-2.4907710552215576,-8.759337425231934,1.7352118492126465,-6.401811599731445,-3.0608468055725098
1969-09-01,4.430392265319824,2.9639415740966797,-3.69073224067688,-4.5076141357421875,5.8158369064331055,0.5397933721542358,-4.883879661560059,0.7828136682510376,5.731801509857178,-4.848297119140625
