,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9,mpi_cluster10
1967-12-01,6.061193021677868,5.036094368882783,8.911724920643453,6.526959006416016,22.9980310784656,14.72664648608802,7.927476675762015,10.481876422058674,7.989522782044797,14.644936569520555
1968-01-01,6.764427088711025,5.735766578085352,9.121134859558362,6.9736953339653684,21.49968111004932,19.439900200727426,10.308485402131755,10.417054135403882,7.392285127501812,16.894583150689662
1968-02-01,6.338535792248915,6.452780308694541,9.214778541146321,7.48517029845764,22.92856365395332,36.65884707843087,12.034389304386103,10.633507573522335,7.735493306252858,27.610912804930233
1968-03-01,7.177165841415655,7.155796081765466,9.497586973932217,7.5793338691857315,22.044925828548507,41.22062727062353,12.78308102936832,10.470049972811175,8.249841835634374,29.021634375705837
1968-04-01,7.075886849297689,6.754242924241209,9.736123902490135,8.068436531021323,25.34224427473176,30.320237354499813,12.90897862229933,10.803847873081578,9.921170458197675,32.58342519906031
1968-05-01,7.300111079902106,5.596132045157071,9.473407641345421,6.742270526483637,26.454104571576348,13.61931943042686,11.393244529595009,10.60067408670129,9.569034538578244,28.914969172645137
1968-06-01,6.926329130836618,6.170957546475209,8.870458602872938,6.363103067200276,26.34928118047621,12.444679473274668,10.535597819411752,10.386008492660416,9.028303137076074,26.348744527975068
1968-07-01,5.398785090563515,5.489185152415959,8.3556971690646,5.743904746898414,25.589675071575034,9.560233010034779,8.613215881610047,10.054359860249923,9.546726921935187,22.106153173509824
1968-08-01,6.309213774157031,5.170942218203738,7.925069138105313,5.924870675821923,25.60813698012937,12.84542251331124,7.482905069355477,9.83597646999377,9.090796232733366,20.813454249259138
1968-09-01,6.512324106159228,4.0981550929680095,7.733284964537218,5.596904395168259,25.10868442639706,11.344664324930205,7.0444289581415935,9.83115137243328,8.821173013444424,18.407624525980815
1968-10-01,5.076768398295058,5.818346998488573,7.9654808693409445,5.335174221977676,26.857545860061997,14.106039547635522,7.573297089562947,10.179617592581623,7.4112135715318095,19.9057164674182
1968-11-01,5.774653508263033,4.5499668609602475,8.429930794647186,4.944630923695838,27.4891453928006,13.67497772027007,7.76062330471177,10.348827053091076,8.029849448255593,20.727374369733557
1968-12-01,6.536161237850713,5.187262504133611,8.940685791598789,5.70392059890234,27.922356427120164,10.806420329588418,9.059167591178898,10.571154518384386,9.592388518495865,25.19066699978444
1969-01-01,6.5968620160455105,5.683981682936157,8.876170397101134,6.5366776002124025,27.987005321505183,27.587832529660364,11.15694486321144,10.662921732819775,10.090980146501522,29.40540956696548
1969-02-01,6.2382368716097885,6.633477660925825,9.282831314530364,7.622795331834022,27.550956507872403,32.93068577699192,11.90149433506429,10.74374112459688,8.791895601747413,30.91256857393544
1969-03-01,6.8575200830453,6.41782699321808,9.428528322687958,8.080378250524692,26.892368082114224,45.516747411034714,13.209525234396846,10.685458405402867,9.275831867355448,35.404939586757635
1969-04-01,6.812352359982405,6.5155068273613255,9.3912674878505,7.1406229966271,26.461249144502514,42.19779432384322,13.233577911725884,10.65209434325124,10.064481742287269,35.222895043071226
1969-05-01,7.636229950682921,6.038349892085374,8.989976120352189,6.603234984874938,27.401054891133715,33.1108440115901,12.527469131151113,10.556231173417755,10.256596557661862,32.96520303384676
1969-06-01,7.492042433371767,5.871172996627819,8.582768844139624,7.145065748435604,27.175383367707674,27.69697394029152,10.900842451041537,10.253853587569502,10.348399123570847,31.088349767163088
1969-07-01,7.190824247179734,4.617445771136616,7.906307714195674,7.569445156953797,25.023212743176323,14.279438440803526,8.75852136642431,9.967611809942465,10.885790406841153,22.059824314826905
1969-08-01,7.147147653359678,4.799528524534501,7.519408704098779,6.900915579415692,23.43001874675438,13.009859881102496,7.476518535792723,9.682338121965792,9.679859393449327,18.004766733751243
1969-09-01,6.481709826324914,4.01715059967799,7.684090186135797,5.5925288587530515,21.46022134582404,8.809971514716391,6.5449096910768905,9.565651580922344,8.323188237258798,14.09583790581725
1969-10-01,6.515846089120376,4.549030646440111,8.03666421128727,6.682469543880022,23.063351635235975,16.66409955481346,7.394413797127199,9.956138996748992,8.829978637952138,14.2774412943907
1969-11-01,5.384409170124807,4.438625781769407,8.114675409719679,5.148741977815033,24.434096786813832,16.575438638328844,7.964580207381777,9.994986016455675,7.985998383502904,18.787016050627507
1969-12-01,5.671371956510453,4.76952116835438,9.032559326439623,7.007263356504037,24.101738414119456,20.910308867253153,9.174385522782908,10.377296007661647,7.880541732388317,22.09897318613527
1970-01-01,5.913863127103112,5.941749923810647,9.32683324698909,7.617560067466708,23.647595389821316,33.260420049921635,11.276182809346247,10.563979498588541,8.638592093603219,25.046600164854407
1970-02-01,5.346181042826682,5.686513627568999,9.147150762631203,7.867117299075044,22.13732863540867,40.02902371892091,12.02151350708642,10.494130012968633,8.829691870473875,26.836739346701016
1970-03-01,6.947435802097021,6.129863197431273,9.40871358834236,7.856769775465256,23.261043974948088,40.443907117825525,13.175608428922358,10.69043787554233,9.50765048361226,30.26483074525952
1970-04-01,6.589589173073666,5.715650762682593,9.18942021231654,7.041938222757201,24.51367162531868,33.007801008389734,13.106214240489244,10.546441030498094,10.082851168486496,31.52034677539159
1970-05-01,6.54516896966445,6.513773319079437,8.999935386596981,7.058334109319349,25.56462606919773,15.286322104524274,11.857363461834769,10.521992752317535,10.346042785505528,26.57291239790182
1970-06-01,6.231799032337344,5.99431398662922,8.319883395847254,6.173738049122125,24.211564649468166,7.690858020448725,8.615959038623446,10.032909240510433,9.846086027484168,17.470647659317212
1970-07-01,7.29342617283739,5.6710351390724,8.250177073267999,6.175817607513013,21.029381249940847,6.196320207630998,7.401822974510132,9.83712973588467,10.131361290589025,12.630886697013205
1970-08-01,6.6543764908251815,5.2443270211079716,8.100895579470464,6.4465492369880355,19.842552756995698,3.298875973885215,6.467603658656943,9.694074348082882,8.83371295321144,8.874398333017659
1970-09-01,4.918077938038603,4.660188975053364,8.139102783276577,5.757379019804079,18.901959808517518,4.714598288365165,6.002938512624119,9.54114001296306,7.873890326364247,8.719641072887386
1970-10-01,4.957521662104942,4.948890766105891,8.107191115795727,5.412628355990038,19.084547198384513,9.730559824218783,6.371080971664706,9.753066102823965,7.814572939932572,10.742104398916132
1970-11-01,4.820445583573797,4.947094999267059,8.585362788796845,5.8868667728681,18.336794821710594,10.940397297321839,7.269828318068384,10.0573404549613,8.50477888734355,11.010236255053035
1970-12-01,5.055297736560469,4.705542142369081,8.948355369502535,6.517070804869412,17.982375969111455,9.836939597338489,7.549461573930837,10.013487175620977,7.869029762406919,8.970999373417616
1971-01-01,4.789034163170753,5.693427947001546,9.247776419354654,7.438161153666202,19.661515971482125,24.249839556493555,9.859436299550772,10.237496932816251,9.048334402964382,16.89829260323222
1971-02-01,6.329103695252264,5.769840108555357,9.611413704799117,8.921813347872565,19.55795416421194,41.82364494292909,11.566221764523032,10.305448278714392,8.74771886411934,23.168231134125204
1971-03-01,6.566261322536753,6.246565543874559,9.648197677299738,8.694215283661444,20.59298016774692,43.80328537508728,12.977724041718888,10.31473647753742,9.336474588171805,29.332031853817654
1971-04-01,6.637823337160525,6.175689528169868,9.74475355865976,8.375474562694848,23.907262146628092,41.31522822511059,13.238604317541094,10.42983357257256,9.876211278279015,33.647869087698524
1971-05-01,7.59134337059379,5.024125648967159,9.386909279941307,6.875843753894421,24.659703204796195,24.471687028002403,11.652051975650195,10.254150210135904,10.95522476177192,28.292334319669692
1971-06-01,6.476151256655912,6.064649324794376,8.662423718121445,5.434348343061777,23.603944216732177,20.483287378263903,10.152051280930632,9.992762371677747,9.151168400804767,23.641744777158433
1971-07-01,7.50123334066926,4.328884846037802,8.363156776398688,6.302326703106204,24.74921455413175,16.778549975128453,7.899303554230621,9.817592743747962,10.617681558267254,18.469351252823945
1971-08-01,6.635310460118714,4.597321158904253,8.362800445512867,6.452847940177607,23.732467580896486,12.187798506806658,7.264026070395455,9.440769182804889,8.02484207344425,15.263039889713621
1971-09-01,5.228869814962179,4.834889442434927,8.292684332216425,6.444534477019002,21.017452322125738,9.060975842575488,7.032347223862769,9.54352707572394,6.634514984357872,11.704401076939066
1971-10-01,4.795602598008481,4.026400928589759,8.426371215005048,5.410980257822916,21.106444056464788,14.021486898351405,6.554591349189476,9.632897133736165,6.346035158058087,13.309530686411982
1971-11-01,4.440714023384786,4.337116193824019,8.852806385761088,5.475869590469415,21.826510341225603,16.993369004627535,7.5598699704265915,10.13293510997293,7.162992899203584,14.876495150402908
1971-12-01,5.4401108537993865,5.358337425725151,9.126431179898008,6.941469870159277,20.879468142547108,15.372952470845522,7.742288983967252,10.268616385060902,8.183894068700624,11.740369109399529
1972-01-01,6.237785779986571,5.9533964792075915,9.199291429102539,7.493442043613301,21.881533054728564,37.37114947629707,11.414183662843358,10.561631612759289,9.573852238875693,21.718620134971296
1972-02-01,6.2150937357102976,6.475805408476594,9.503279830328104,8.400607353973735,23.96422269711905,50.96899093781088,13.338756573774488,10.65013605418169,8.675939528150893,30.081807675864905
1972-03-01,6.560909622360526,7.230699482230288,9.628505942331355,8.124477022253531,24.641986391494278,54.855418511564224,13.968072687849023,10.590419827999032,7.996678238199595,34.52560889615242
1972-04-01,7.035737807835903,6.928345241951896,9.552939704570072,8.45131550431601,26.98907092701429,50.71087358171421,13.958562631712967,10.646935670490794,9.53142376732711,36.04466022103328
1972-05-01,7.526259223761013,6.0495497077390885,8.768639024408936,7.985761000601325,27.60941820635737,40.43168062669854,12.633185346795992,10.673187246675374,9.934792975894798,35.6782526241247
1972-06-01,7.289985728309729,5.524034670831177,8.485468239476138,7.4117616846705,28.117919917450905,40.997242965797724,11.047402629357299,10.177315919843883,11.157614859088348,34.60816063679428
1972-07-01,6.833965675726504,5.228829959955956,8.021768092499471,6.745856386204259,28.36653919669793,28.233894144516814,9.503594867917807,9.945944972393335,9.500506106918587,32.31125685058384
1972-08-01,7.76885450908996,4.61265073755587,7.689304731288669,6.941402899633877,29.16074768733984,25.616756786260716,8.613939904118958,9.95615317588067,10.566863593594826,32.666935873361496
1972-09-01,6.034553728291165,5.273362824460257,7.105907304824534,5.16316839604491,28.063656599444943,20.120444635804457,7.979812162189193,9.74106870898077,7.345009735794441,28.190982387966887
1972-10-01,5.654129301512426,4.758531492426754,7.584717549025439,5.10414219000027,28.178095976185265,23.461531930406313,8.039149209661758,9.868247022933662,6.962284091417158,27.07296640098792
1972-11-01,5.964516630392722,5.0581787040832875,8.155032527977996,5.593411256189177,28.151492026128963,27.67820101885161,8.913374353966637,10.099975215482235,7.245209677887837,28.792600834534
1972-12-01,4.675926108264683,5.1968493649030325,8.284429960855096,5.088162558583263,27.59640511177622,38.937065185572564,10.390176783359237,10.310084047064922,8.072633301882501,32.77824459253023
1973-01-01,6.1264024749453005,5.302075781061577,8.860060929490013,6.811108973519788,27.343576860383596,43.734247247508755,11.669481520464798,10.437296924794264,8.054003430090313,33.74643523449699
1973-02-01,5.809333284485026,5.761574538559337,9.212795412688735,7.5391718093778115,26.83082038272495,45.857403349694586,12.559554339255492,10.407184447450648,8.659597421956896,33.96779164378072
1973-03-01,6.554643977686038,5.791071609689128,9.277564107003384,7.705051071415977,26.423283381085078,44.00021251288163,12.932712510200771,10.581761684229928,9.680806921151055,34.01964850441094
1973-04-01,7.046442282869044,6.131286768826287,9.191903152627235,6.947884837886727,25.751277224686827,29.175320634039455,12.208303000545204,10.58098041638591,10.828813481128371,31.45640789031491
1973-05-01,6.89195906679747,5.993987170174561,8.846973553456191,5.995339002882426,26.71690036212379,21.568713684255616,11.41160033855209,10.492292073298177,10.414839921150996,28.304456137444948
1973-06-01,6.47484238439715,5.3389549759962485,8.604357490793209,6.523959207755826,23.975332755189626,13.437438674550432,9.40532699886501,9.96148093784441,8.92341179091837,21.514288610113795
1973-07-01,7.5750891667951965,5.183991964922556,8.113873828281038,6.34939610944926,23.550254959580528,8.936662808042628,7.656165106050219,9.80965301704582,10.644978683737188,16.610775152967534
1973-08-01,6.70022787694461,4.885717492392833,8.289907172434324,7.090151511162003,20.195399651540885,2.2017572838294774,6.538259103326953,9.554706641891034,8.235089401778417,11.200198818454869
1973-09-01,5.411017777281371,5.2418850486354005,8.282481224002247,6.662242437545668,18.732259439477716,2.2922930676298376,5.897376871787627,9.483074900215886,7.044076051180394,10.501778972313975
1973-10-01,4.861875306543959,4.937307211077681,8.245178503321444,5.3291952995804355,18.867776529297164,11.746092482557478,6.361948977991285,9.672469272065909,7.21983475703412,11.825342397509354
1973-11-01,4.518686482794325,4.954634257030776,8.546713369587712,5.8759929088063565,18.264191199337887,8.578261830821562,6.821119336834325,9.962349988690086,6.585136213328486,11.046789834458878
1973-12-01,5.364401947505416,5.205467556771611,9.234539501197553,7.12671390053041,19.204670350979146,17.005744765513683,8.559814518621753,10.161839236583177,7.6163940971169595,13.562830221478695
1974-01-01,5.591899469824057,5.4350290672696415,9.313374867677059,7.988469729992044,18.215364674553292,28.936144354196056,10.092848898238305,10.25038183633351,7.711168110804103,19.506225856760445
1974-02-01,7.0039522584927365,5.995264119544995,9.762413768620467,8.888570415934398,20.2163732419085,44.924495271710256,11.761604950318697,10.282151341915874,7.838142716123727,27.310951862478053
1974-03-01,6.736220927842036,6.05709991500334,9.747405492995943,8.420883958919916,21.8520159166079,47.769924663578216,13.199196381578059,10.291264198664068,9.332580101399087,33.36984487244538
1974-04-01,7.051840917449752,6.182476881734988,9.791229547612495,8.540265667055252,24.07191756642012,44.79004213274394,13.285595155611844,10.407309620381962,10.51924931172347,34.55399956119693
1974-05-01,7.871979279355776,6.327136315894291,9.411614286512824,8.084262308620229,25.31072217585287,34.04344444493602,12.712975513688024,10.533440151161583,10.8355605999137,32.77528348050777
1974-06-01,7.108267531928639,5.74022972253503,8.658337235923359,6.1792729929250845,25.225752901381657,25.889853412036217,10.545877780367453,10.045675917321713,9.908416861332377,29.056005802078914
1974-07-01,6.276451379563685,5.457892870581175,8.532413531262252,7.291289322043162,23.852150414017025,16.55784851949599,8.879914087696863,9.760907248533737,8.691769019398713,22.097785369770666
1974-08-01,6.7657361372284255,4.177497382471762,8.231891925955384,6.944260089562563,24.27093795276659,9.324163299005122,7.24225019372914,9.588249738018714,9.390192348154367,17.342870498541657
1974-09-01,6.529258528967763,4.977952163421234,8.26812408216202,6.783280425337043,24.039082888326654,9.551151886075639,6.842789472000715,9.623853140165135,7.852882267403446,17.19926873943525
1974-10-01,5.518648429370932,4.520522506018161,8.272107338795964,5.236183357059224,21.3193741611328,9.7459421822948,6.7138459441203056,9.573819836472511,7.58481562019353,14.410363685668662
1974-11-01,5.462301441522951,5.104866863141469,8.83116811806312,6.526594720898548,22.122661994168187,12.78388155611319,7.622920883476487,9.85495160977601,7.671478189337818,14.608566350635105
1974-12-01,5.651472874713314,5.063339772946744,9.126063145932012,5.874178899638496,21.295809332093445,8.040762275379619,7.810423232026421,9.99803243000064,8.667713565800483,13.92828659918007
1975-01-01,5.473893637845372,5.680892228863716,9.215846983098512,7.418470271150483,22.918927222230245,30.654999986413515,9.995197574447076,10.295808231493977,8.158705230588065,21.987627488027254
1975-02-01,7.0524040583731775,6.40692541478337,9.450670793394094,8.15053586434811,24.413366911785065,41.93539386005065,11.559799619897191,10.442741201794457,8.627380490798291,30.78359026046607
1975-03-01,7.301078473385214,6.738074557763508,9.757540335517678,8.560749522817618,24.412217106375955,49.544581790092415,12.977994400577744,10.460434579600586,9.252284533823866,34.54446863852555
1975-04-01,6.808510197448519,6.415121659617711,9.48922016267868,7.723090780715714,25.118578680733446,43.56156564922123,13.171019857563962,10.40462376214178,10.073428987338684,34.54732798742384
1975-05-01,7.697331298777858,6.671279320345398,9.165773622431372,6.884581864830079,23.812789282916356,23.185234332046598,11.605640903720234,10.3572538655835,10.879470607173824,27.111412200004754
1975-06-01,6.45593289893868,5.8326958738992065,8.508196707691644,6.322340150495753,23.65063658952991,17.499218025460035,9.602180684095348,10.109024922664045,10.578646567967454,22.523120780501632
1975-07-01,6.68484955270388,5.358666313955843,8.413474020471206,6.185518017486805,23.72494118380749,20.554834634436006,9.305442017886032,9.745916355984257,10.11994200165335,21.224583196576642
1975-08-01,5.629529178480866,5.346154391400388,7.9282873202862545,6.1331416619969445,21.9959174589713,11.658792255847047,7.662369658301464,9.40597369651911,7.917769352480179,16.456369278411874
1975-09-01,5.529415127432561,5.102962243118587,7.91843011678261,6.18487636199837,19.703685297413294,9.157796889073643,6.848892379075802,9.175813897170343,7.4548266185974175,12.979744035951944
1975-10-01,4.586531955424086,5.063365701462409,8.310271638315987,6.060485419891272,17.9413893082582,11.094349235209922,6.7415163378390925,9.60644208478646,6.766903707266194,10.312037119238735
1975-11-01,5.662325187929516,5.019972932710528,8.416113993891134,5.656573391232502,19.776990576277115,14.712435983985554,7.459642885522125,9.880616929534368,7.546759799793274,12.979705314654607
1975-12-01,4.469407320073006,4.78024227568943,9.01179847174728,7.243894667290568,19.89121086526927,16.676036654826863,7.772784975471258,10.043974610802294,6.833018109835237,13.72024119512296
1976-01-01,6.360666478207419,5.5006045839221365,9.516445501308112,8.212303239642281,18.485135683544133,29.632822787765427,10.059451546000016,10.117337821797925,6.847873470217192,17.847483087052595
1976-02-01,6.960869638308599,6.027991171381005,9.603154903245834,8.543785257003442,21.04768049879501,47.67022264398416,12.420184289112026,10.128588374343552,8.039452370673002,27.69304285561115
1976-03-01,7.650759881398259,6.412674999561048,9.678715706230982,8.800681310918057,22.320175519121232,49.87154367005249,12.977458623522471,10.183787905010613,8.514317708332635,32.48810681894123
1976-04-01,7.0632547086148865,6.346214554699262,9.56458704111528,8.442474879751297,25.08249102264977,45.18403269210244,12.889697255634674,10.481149281745259,9.459355102336747,33.2018974558678
1976-05-01,7.626537492823635,5.845721907413553,9.176648090667966,7.903660007629389,26.26202858965487,39.23053621717657,12.100471859891213,10.454597581465258,10.800963284020787,33.0140307381097
1976-06-01,7.152742642344985,5.442968531707768,8.627538848915346,8.312451063234002,26.172275203307095,35.25775546827577,11.459669095833046,10.176216815894602,9.824851740024034,32.910414408979435
1976-07-01,7.344227965950024,5.550722235602357,8.101403066281906,7.691151871300711,26.035145231580326,26.033860991075418,9.97412886835305,9.86920463701071,9.33378137749509,27.394077603613248
1976-08-01,7.534708377978262,5.748422298568552,8.021881998843066,7.141502259093615,25.202995211902795,18.72029527993472,8.88443910365099,9.628622107974577,9.20195877397414,24.792605153497227
1976-09-01,7.423293588174483,5.051847367456167,7.686446214611312,5.7120218001988015,25.642082415531178,21.37233466177587,7.805060646028746,9.420157566713737,9.373843988712112,21.740375638793697
1976-10-01,5.667977842223238,5.270204658109924,8.019100400115777,6.424336206179443,24.88261364469733,19.03626550114689,7.6261255463125694,9.989876871603421,8.105294390983675,17.891021141402675
1976-11-01,5.111177763496321,4.771932608842443,8.388322031887926,5.599387504265606,24.9585609322375,19.34934799212987,7.990593421667682,10.208110077044756,8.642009705984028,19.122552106171366
1976-12-01,5.575233857138295,5.030588208828229,8.68242844115938,6.390270370353543,24.292101225817348,23.275453376470224,8.890440563560212,10.415003864853487,7.5024842414002055,19.22077604412993
1977-01-01,5.714844606053237,6.07904023386088,8.954983946062978,6.670024563762156,24.66678204177933,34.94133652749424,11.557791713160594,10.582087954968355,7.216606494986873,25.31784326735288
1977-02-01,5.911483146416191,6.673157526803279,9.161414937089658,7.209539294465199,24.13535287725926,47.62940911378492,12.84118262114216,10.396380975374823,8.246994931798938,31.36667404668367
1977-03-01,5.788548574545148,6.781978074070205,9.034611058304039,6.652872830195729,23.850457563012792,51.15099561150832,13.247553359090793,10.40623014768958,8.598173686836756,33.58375240559676
1977-04-01,7.337220991167541,6.312329428363039,9.105262156501922,7.06565184634825,23.960432801725652,40.0345499189074,12.610753292668463,10.613793049795188,10.073066345312842,30.58688176786903
1977-05-01,7.4792051701806335,5.669416120234854,8.918336937674322,7.424898393702654,25.35089739112395,27.48541017129531,12.067011705566225,10.45972500544708,10.244623074533393,29.701819641834415
1977-06-01,6.775408943565795,6.366888809043973,7.9869785751901965,6.282992436415676,25.51036493987325,18.05600111667186,11.050522988315626,10.399444689732757,9.917690466062643,24.94997988098643
1977-07-01,6.79676922419254,6.35642425734695,7.4474141131856415,5.137705676490072,24.049279089133627,15.1796178181307,9.18326569701728,9.883931905845216,10.540399456910158,17.814828994787813
1977-08-01,6.016461015387683,5.209559812709493,6.995312174967787,4.892495551119327,22.752343145286986,8.04464541836631,7.342896887458728,9.599075119128099,9.59885684491428,15.538977842651127
1977-09-01,5.754223942134817,4.455072119640157,7.105930666709848,5.623780207014324,23.656080672828384,5.384791736491408,6.487868894504332,9.503300333377107,9.2111259904989,15.642283637641613
1977-10-01,5.364810713732951,4.921665603540938,7.3380004505077014,6.32705081648359,23.297435506098868,13.572574251323786,6.9540504360037945,10.004235420548703,7.279498490587231,15.371028151740578
1977-11-01,5.639530042797569,5.059717851774506,7.919719245760813,5.458418014199513,25.701475418473425,16.385291225843922,7.905239774042688,10.314913624967998,7.678399698493023,16.955368799797494
1977-12-01,5.0806387202757,5.284925201251011,8.284969120468114,6.319298473126556,24.376059360004405,16.70244255510383,8.483761583234678,10.348573162363799,7.3382859505603015,14.709045144040328
1978-01-01,5.56595453116032,5.692580465790206,8.870326368223653,6.341687883151876,24.969721473125432,33.325548216098795,10.603375314906339,10.313489156751304,7.803347023265539,23.400525205202925
1978-02-01,5.530230406256046,6.040936405650228,8.738802939964975,7.154557774709887,25.571311196348777,43.22333613061836,11.570068405552664,10.36130516164977,9.198481506228818,28.58111469262556
1978-03-01,6.348096241721318,6.60629535801771,9.022203092123382,7.734907525821947,24.418404472283623,37.87341222238504,12.9014927656181,10.437858525060541,9.289641940135235,30.225728914762826
1978-04-01,6.316312767865094,6.257705860370583,9.047225608702584,7.210612125645367,24.32570733939557,29.68731204946956,12.937895717064077,10.498192866303445,9.499292047053117,28.144959784801696
1978-05-01,6.447723511083528,5.980674329179992,8.6257464024247,7.04904735148028,23.44066877670575,14.6437908109203,11.77571205892754,10.303671783833083,9.76959930547584,20.938018220945697
1978-06-01,6.435640787790816,6.588488829708017,8.389975567990055,5.86644911826063,23.55538652062134,12.154654277636507,10.387393220381762,9.99802650855581,9.235669677428202,19.50524960298582
1978-07-01,7.115563088736918,4.747275636086749,7.979966997435764,5.858383007609711,25.5077127687273,15.650080103463168,9.16315279826817,9.75493798020726,9.320099542771857,20.06523903496272
1978-08-01,6.2526576555052324,5.024310834580977,7.70742978110218,6.5096083671591485,23.52514413491918,5.306955601003852,6.832954998330631,9.591671256656655,8.382554574925372,14.42551274401123
1978-09-01,6.032426271179953,4.712370637577093,7.450208867355532,5.915569282527883,22.15355473916247,7.374855718482304,6.29054757799267,9.442528218640033,8.218136403889426,14.506192538495299
1978-10-01,5.8014139034084,4.610018275653302,7.388955888728591,5.056574066103976,20.751826645799778,13.378012363631491,6.343265526882144,9.711366745335626,8.016950302447604,13.057153746518944
1978-11-01,5.886024748164177,4.822612851982842,8.013130352570222,6.1744344611282065,19.848195912714125,17.285382001983788,7.36535094880387,10.087386682199973,7.735401062964548,13.610048797050151
1978-12-01,5.960825102749268,5.446274313932158,8.71015571819929,6.654770995419452,21.70943566791475,21.512142659233245,8.27973949137563,10.31311999576109,7.078058748108355,16.08846447601845
1979-01-01,4.588143816552971,6.361870890382806,8.532453647773476,6.66021199146723,22.8783957438578,32.51861597113332,10.128851420583281,10.382394236067071,7.633767373250111,18.011475270559323
1979-02-01,6.295353075552451,6.704179321238898,9.312105942332265,7.9583164834009965,24.21120435666511,35.331769037494105,11.312040083241868,10.532117613013536,8.183408414433757,25.18992912808101
1979-03-01,7.81680850477028,6.752420776762255,9.543547350076505,8.468915297419029,25.552097677637207,42.05141485192911,12.759476642912823,10.55820898077208,8.467734668013877,31.49998949266823
1979-04-01,7.383173154074138,6.421034638931342,9.250036416908387,7.4838345399765425,26.554458837608838,42.210447219973,13.117122480161873,10.55366297497826,10.798888782674533,33.46174727443998
1979-05-01,6.964363315485865,5.481384601825359,8.715306134496991,7.478965297243714,25.976702229573593,27.601510770774187,11.836588466929774,10.47148661764984,10.294615565824232,29.244794003280226
1979-06-01,7.804278791725517,6.739491931902615,8.176751929347736,6.622175122529825,24.41793332789227,22.64656539644879,10.408195699153994,10.116323710190324,9.683348304630593,22.859042562768952
1979-07-01,7.257163501295342,4.988770206673525,7.6177816177193005,6.252532789654575,23.0466635437369,17.772466285202302,8.449383719835893,9.575231545651357,10.014352379387052,16.45150975195499
1979-08-01,6.886076740716882,4.105740610022121,7.570592281287769,6.207045410324392,24.05054399002342,15.050439640949337,7.459710303007692,9.42204680616943,9.393342392633645,16.820000807208796
1979-09-01,5.8444041837588365,5.284820619442477,7.468580468997637,6.213255304175027,23.546557430308372,12.559882689647388,7.686075834859569,9.635760384252597,7.646702699605929,16.35041373211276
