,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7
1965-01-01,-7.551574756574667e-06,-0.00012273059396785825,-7.11781567901951e-05,2.202929749728355e-06,-8.723550126887858e-05,0.0019447752492851578,-5.785097542233303e-05
1965-02-01,-6.323130716852062e-06,-0.0001251507979538997,-7.083138465030312e-05,2.9802304897412587e-06,-8.649092827302714e-05,0.001908464400912635,-5.933207273844254e-05
1965-03-01,-8.013038778103535e-06,-0.00011961644552436403,-7.359119049867552e-05,5.105910689123378e-06,-8.433566593642657e-05,0.0028536729587358423,-6.122110592464865e-05
1965-04-01,-2.0381098849987932e-05,-0.0001254862636966264,-6.603509346264061e-05,-1.2636840770378162e-06,-8.898177475202829e-05,0.002488955396984238,-4.6948717195042516e-05
1965-05-01,-2.7199285827448656e-05,-0.00013050310812876418,-6.489382940344512e-05,-5.610644393527764e-06,-8.556548709748313e-05,0.0045677359594265,-4.7806566698447794e-05
1965-06-01,-2.3167713256900723e-05,-0.00013229680806751165,-6.644265748287455e-05,-1.0784983190275782e-05,-8.914955348397295e-05,0.005015042552258819,-4.497479783667092e-05
1965-07-01,-2.4144282670231302e-05,-0.00012412224212753105,-6.605148443887974e-05,-8.394929059599795e-06,-8.487690502079204e-05,0.005432631951407529,-4.479189210683252e-05
1965-08-01,-2.3719766086914803e-05,-0.00012896633768722302,-6.551472199197602e-05,-7.912786678878967e-06,-8.537315685922901e-05,0.00601392202952411,-4.5012670888135914e-05
1965-09-01,-2.363159946144569e-05,-0.00013001120929733256,-6.62655155134291e-05,-7.796893441991415e-06,-8.728737884666771e-05,0.0060731093981303275,-4.087867059152891e-05
1965-10-01,-2.489780007604638e-05,-0.00012979291403263977,-6.475414857990912e-05,-5.591805172746087e-06,-8.828733795477699e-05,0.00522361951880157,-4.4242011610140605e-05
1965-11-01,-2.1924517631273845e-05,-0.00012732623211129314,-6.633685251440981e-05,-1.444630015612347e-06,-8.883828801723818e-05,0.003641520015662536,-4.710347089120512e-05
1965-12-01,-1.7013137520494305e-05,-0.00012743527225790206,-6.818863892413932e-05,3.6049512503338447e-06,-8.723558372973154e-05,0.002034553290286567,-5.426807956257474e-05
1966-01-01,-1.1276588547739317e-05,-0.00012515226968168986,-6.975838663618497e-05,7.2858147002709575e-06,-8.43792853023236e-05,0.0028561524231918156,-5.773775813769e-05
1966-02-01,-6.181613863954299e-06,-0.00012363898073972175,-6.882625116147743e-05,7.559503081630772e-06,-8.773662072295944e-05,0.0025929823095793836,-5.973892285517424e-05
1966-03-01,-1.4744853552687785e-05,-0.00012321615389682296,-6.920693929965512e-05,5.724555106868278e-06,-8.469828753732145e-05,0.001990052442124579,-5.6001683629421126e-05
1966-04-01,-2.4107789979369817e-05,-0.00012538316006997994,-6.554293012696094e-05,-9.351588495029807e-07,-8.782532919819157e-05,0.0024821203624014743,-4.76046574645849e-05
1966-05-01,-2.4151776070256944e-05,-0.00013017944928089327,-6.443167312054671e-05,-1.0299253552567769e-05,-8.864445165575792e-05,0.00488593868794851,-4.4492604896830494e-05
1966-06-01,-2.3432443120474018e-05,-0.00013066040110336897,-6.57032169642505e-05,-1.0577208251141621e-05,-8.737583508870254e-05,0.0061003614973742515,-4.334211384005801e-05
1966-07-01,-2.5734583289903087e-05,-0.00012844023634291563,-6.249012146546538e-05,-1.0208470240076376e-05,-8.324327791342512e-05,0.005449547461466864,-4.427234220089275e-05
1966-08-01,-2.329618408780909e-05,-0.00012452830119538262,-6.660801490993593e-05,-6.355734810243191e-06,-8.546680085904275e-05,0.005444358612294309,-4.615652897889733e-05
1966-09-01,-2.308703794066484e-05,-0.00013447625502577108,-6.51355392243392e-05,-7.0979834932726444e-06,-8.79816555728515e-05,0.006032499732100405,-4.335702955316709e-05
1966-10-01,-2.4410570174155908e-05,-0.000133059433155171,-6.603768771787271e-05,-6.244438019656137e-06,-8.89407917081068e-05,0.00528014606970828,-4.4849716228895e-05
1966-11-01,-2.1721788126060034e-05,-0.00013400740223887348,-6.486884025246676e-05,-3.6137934627661775e-06,-8.907754575678457e-05,0.003318278686492704,-4.797893780050799e-05
1966-12-01,-1.7479573446392862e-05,-0.00012860167440852487,-6.772693927030496e-05,4.512036447032677e-06,-8.822972207174946e-05,0.0025693458155728877,-5.280428943711571e-05
1967-01-01,-8.412234819843434e-06,-0.00012379535319544655,-6.971364451475956e-05,5.857709066521448e-06,-8.453392850545545e-05,0.0024272361770272255,-5.9714012570830794e-05
1967-02-01,-3.904458663918763e-06,-0.00012053502966106558,-7.331666861789238e-05,7.447201474301087e-06,-8.661877654958516e-05,0.0026076306312461384,-6.114944902270338e-05
1967-03-01,-1.1277536722100822e-05,-0.00012113712617781746,-6.922230160602466e-05,2.769194268764225e-06,-8.903517543027799e-05,0.002955978379759472,-5.814058109648641e-05
1967-04-01,-1.9530317780893597e-05,-0.00012248166251193845,-7.067226196623183e-05,2.844986605273684e-07,-8.847851131577045e-05,0.002805801159411203,-4.689678434253663e-05
