,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7
1965-01-01,0.26885375,0.063547514,0.28742903,0.19552994,-0.11536255,-0.07593079,-0.10167561
1965-02-01,0.23496208,0.04334259,0.2985092,0.14143333,-0.3799797,-0.34250298,-0.051815413
1965-03-01,-0.084077835,0.15577202,-0.07397576,0.43668348,0.051163483,-0.0016292572,0.049534224
1965-04-01,0.036499023,0.22485963,0.33207512,0.14469223,-0.18282032,0.06843529,0.12611675
1965-05-01,0.027700042,0.5813755,0.32881624,-0.057029534,-0.055074118,-0.07495308,0.06843529
1965-06-01,0.14338875,0.822855,-0.042690657,0.15120964,0.021508217,-0.38617173,0.2131277
1965-07-01,0.07788582,0.5054447,0.03454361,0.09287663,0.15707569,-0.23398419,0.010754013
1965-08-01,-0.027048493,0.09352837,0.5165249,0.29492417,0.0736496,0.09157314,0.12285805
1965-09-01,0.0410614,-0.07169418,0.2391983,-0.00586586,-0.08147068,-0.14241104,-0.08733692
1965-10-01,0.058984756,0.15446854,-0.08016739,-0.14110737,0.03975792,-0.18868637,0.06550255
1965-11-01,-0.0074954988,0.2890583,0.3030712,-0.03910599,0.47350827,-0.21215001,-0.105912015
1965-12-01,0.22648887,0.3063301,0.33403015,0.20628396,-0.26689833,-0.19422646,-0.108193204
1966-01-01,-0.15131378,0.27669793,-0.026586533,-0.21728821,0.112911224,-0.22155495,-0.044311143
1966-02-01,-0.28851432,0.12800941,0.2983612,0.07352333,-0.08895035,-0.22286797,-0.12111664
1966-03-01,-0.21892929,0.29704818,0.18019828,0.19857903,-0.24485931,-0.066959,-0.009846878
1966-04-01,0.02921257,0.26488152,0.12210159,-0.11192646,0.3275734,-0.15328331,0.24748535
1966-05-01,0.20251808,0.13129196,-0.08402672,0.11488037,-0.47888756,-0.0013130188,0.084683225
1966-06-01,-0.0328228,0.8432228,0.3236347,0.04628048,0.010503387,-0.14245185,-0.02921257
