,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7
1965-01-01,148.22018681740275,72.46955235799155,96.64722294002384,98.35105779516788,69.0520207087199,57.810880782756406,92.92975629685242
1965-02-01,137.76822771344865,69.8746919631958,93.74773099824979,97.99531252329585,74.91233348846436,60.226180705618354,92.46508647940752
1965-03-01,146.46533265405773,117.29164918263754,97.17311611423244,98.48161071311426,95.05581061045329,62.89062500000001,88.92699225100479
1965-04-01,124.6208346619898,62.52650022506714,97.24211754736962,101.42491464396468,96.57939275105795,69.25682717181267,90.53309887130825
1965-05-01,122.66271163006218,86.76488399505615,94.40822353610744,106.21609287407561,128.28501860300702,73.74518374179273,90.89872768159546
1965-06-01,125.8579954809072,107.34103520711264,88.89558965509588,114.9388728250984,135.8511765797933,78.58206566343917,82.95701308057487
1965-07-01,115.01607311015226,80.86088498433432,90.67628538453734,109.418825338815,138.63903681437176,80.2879495823637,84.87428433633264
1965-08-01,102.2135286915059,92.04726219177246,92.98308731673599,100.97359227770157,139.62011337280273,79.70371652156749,88.17189828508852
1965-09-01,96.24117637167171,67.03289349873862,87.26846273843344,108.0939722425155,114.2632802327474,73.84768546895778,81.99888901903451
1965-10-01,108.77089986995774,62.63508399327596,85.03463051535866,101.16149669385138,90.06572564442953,67.42923006098322,86.76333565243407
1965-11-01,106.27292710907605,65.3035600980123,91.6647229875837,101.37120603605081,96.95360660552979,70.23890069190493,93.39323098948925
1965-12-01,129.40416919941805,84.64415073394775,94.23166250253652,96.11980933269471,82.68859386444092,61.52239048734625,93.52525479531701
1966-01-01,128.607177734375,95.28143405914307,89.73960381049615,102.47952992679508,72.94964790344238,56.61477028055394,92.5871656120168
1966-02-01,150.53415103834502,108.15428098042807,94.73493501737521,102.61038277895396,94.75138982137045,63.47117322556516,92.72414631926256
1966-03-01,133.35409359056123,74.3609110514323,96.21559242149452,98.61695675449516,79.28504943847656,62.4003105975212,91.9014373955699
1966-04-01,128.4381087945432,86.18031342824301,93.06572257698356,111.79220185025048,116.06181462605795,70.65530330576796,91.19774261651011
1966-05-01,122.83215425452408,93.21258068084717,90.07555973994268,115.39809248829616,120.99113464355469,74.8091109255527,85.06579977928558
1966-06-01,123.27535979601802,105.60449759165446,93.4547523399452,108.9865123952618,139.79172706604004,77.09344904473488,85.99533345657966
1966-07-01,107.63531120455995,91.60340627034506,89.49426428064123,108.41003883885973,136.4966869354248,74.98134044890709,88.54569892662798
1966-08-01,109.35781829211177,89.74781831105551,89.83570445667614,101.86362812537273,120.64148585001628,73.75161191250416,88.89392125124188
