,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7
1965-01-01,-1.1927325,-1.6209428,-1.7978973,-0.37509155,-0.30665588,-1.4459436,0.032262422
1965-02-01,-1.9262955,-1.2816985,-0.08212242,-0.17630291,-0.103630826,-1.6330006,-1.1718757
1965-03-01,-0.8906387,-0.5087036,-1.1402655,1.3198268,-0.06615448,-2.140401,-0.04106102
1965-04-01,0.7668034,-1.4795097,0.7162914,0.74073255,-0.62602156,-1.8529717,-0.89715654
1965-05-01,1.4231316,-2.4001298,0.21573487,0.705537,-0.4503704,-2.1824398,-1.1484123
1965-06-01,2.8319252,-3.4950974,3.2907684,-0.15935668,-0.53086394,-3.798169,-1.5521812
1965-07-01,3.1076217,-3.88355,1.2210839,1.0842136,-0.8606575,-2.6829963,-1.329929
1965-08-01,2.140075,-3.883876,-1.2758328,0.39790344,-0.6162449,-0.9053036,-1.4241092
1965-09-01,1.6238754,-3.5482163,-0.35423508,1.3468754,-0.34967193,-0.9812344,-1.6013901
1965-10-01,0.24701957,-3.0988235,-1.1216896,0.5478096,-0.6335171,-1.476577,-1.409119
1965-11-01,1.4860275,-2.6086953,-1.5169863,0.6061428,-0.3832386,-0.5158733,-1.2592129
1965-12-01,0.095158,-2.6579032,-3.11414,0.04790478,-0.3108925,-0.46014708,-0.904652
1966-01-01,-0.65842897,-0.74015844,-2.7571316,-1.8758339,-0.33545074,-0.24223404,0.03413582
1966-02-01,0.4854521,-1.8380878,-2.3159902,-1.5837095,-0.18118286,-0.515649,-0.016083146
1966-03-01,0.5077721,-1.2771428,-1.4878662,-0.47002545,-0.41422614,-0.38829595,0.345298
1966-04-01,-0.18479347,-2.7190566,-1.1015396,0.0498909,-0.47363585,-1.3782375,-1.0391757
1966-05-01,1.6729882,-3.7037463,-0.50055087,1.3651081,-0.2753849,-0.86324465,-1.8567966
1966-06-01,2.6084435,-4.266333,0.503833,0.5359993,-0.3459549,-2.544767,-2.0192704
1966-07-01,1.1281258,-3.5983844,0.06991272,-0.95317954,-0.6226517,-1.9956379,-1.8101883
1966-08-01,1.7698158,-3.2704835,0.37385407,-0.6804207,-0.33545074,-1.2784557,-1.6020905
1966-09-01,3.5484936,-3.8025436,0.26520997,-0.25995827,-0.32232133,-1.5778015,-1.511171
1966-10-01,1.2023064,-3.4762828,0.17691612,-0.4802002,-0.27210313,0.72505987,-1.8564686
