,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7
1965-01-01,1.5603291e-07,2.1809145e-05,6.8413065e-06,2.9960938e-07,7.720715e-06,-1.1994118e-05,2.1521992e-05
1965-02-01,7.218194e-06,8.779585e-06,-3.4692712e-06,8.528332e-06,7.0207752e-06,-1.1976175e-05,2.3388486e-05
1965-03-01,1.6456397e-06,8.6539585e-06,5.3516997e-06,5.441434e-06,8.052732e-06,6.0470484e-07,1.3598372e-05
1965-04-01,7.648923e-06,3.0813972e-06,6.428527e-06,2.7404094e-06,-9.297655e-07,2.6506677e-06,1.1633172e-05
1965-05-01,3.7903083e-06,5.4055417e-06,1.3015095e-05,-2.6078123e-06,-2.042485e-06,1.1301148e-05,7.0297538e-06
1965-06-01,3.6108395e-06,6.316259e-07,2.3944845e-05,-6.6817956e-06,-4.6358327e-06,1.4047044e-05,1.3495082e-06
1965-07-01,1.3176614e-05,1.1390883e-05,1.5132842e-05,-4.2409956e-06,-5.01272e-06,5.6298813e-06,7.433562e-06
1965-08-01,1.2961253e-05,1.7394173e-05,1.972729e-05,-8.131101e-07,-3.6128476e-06,1.3777841e-05,6.5362037e-06
1965-09-01,3.7364662e-06,9.515417e-06,1.3284298e-05,4.701069e-07,-1.4322795e-06,1.6568607e-05,1.2476681e-05
1965-10-01,3.3550168e-07,4.5799825e-06,6.042661e-06,-1.9258296e-06,4.8402144e-06,5.6029603e-06,9.479525e-06
1965-11-01,2.8839859e-06,1.8731225e-05,4.2389875e-06,1.9597064e-06,-1.1899974e-06,5.755508e-06,2.4052526e-05
1965-12-01,-9.836076e-07,2.4689645e-05,1.1274227e-05,2.2199456e-06,9.578231e-06,6.0470484e-07,5.4234915e-06
1966-01-01,-3.269255e-06,9.105737e-06,7.028306e-06,1.5047735e-06,1.0531428e-05,-2.2997847e-06,1.9232215e-05
1966-02-01,7.0934802e-06,1.8132396e-05,6.4498818e-06,2.6534726e-06,1.322802e-05,-4.6623572e-06,1.9085572e-05
1966-03-01,7.492672e-06,1.6551916e-05,1.0979504e-05,2.335746e-06,4.022135e-06,1.0729927e-06,1.4050847e-05
1966-04-01,2.5149748e-06,7.663755e-06,3.1667187e-06,3.4192708e-06,3.0526644e-06,9.6108415e-06,1.7887993e-05
1966-05-01,6.2054787e-06,7.2890034e-06,1.5500978e-05,-1.327353e-07,3.1341333e-06,8.502877e-06,8.693205e-07
1966-06-01,1.743177e-05,3.0933988e-06,1.1484604e-05,-2.8944996e-06,-7.6003926e-07,1.379015e-05,3.9814004e-06
1966-07-01,1.2828827e-05,1.0404037e-06,2.113042e-05,-7.5055905e-06,2.6646012e-07,7.5089665e-06,7.7970617e-07
1966-08-01,1.5232134e-05,8.657666e-06,1.5500978e-05,-1.7783896e-06,3.4681507e-06,1.5729089e-05,-1.5049529e-05
1966-09-01,4.5598244e-06,2.8327013e-06,1.2225963e-05,-5.941405e-06,2.0943116e-07,1.2804387e-05,4.6412897e-06
1966-10-01,4.8642323e-07,2.115783e-06,5.618909e-06,-4.083933e-06,-2.438279e-06,1.01811165e-05,7.737075e-06
1966-11-01,-3.6899291e-07,-2.959674e-06,1.2030439e-05,-1.7213606e-06,2.058754e-06,4.5761153e-06,1.4477446e-06
1966-12-01,1.4395991e-06,5.1056595e-06,7.891864e-06,1.45589e-06,7.5334065e-06,4.2939428e-07,5.016045e-06
1967-01-01,1.6231534e-06,3.1630807e-06,-8.747291e-06,5.216316e-06,1.5169695e-05,-1.015087e-05,1.7808425e-05
1967-02-01,5.3366202e-06,2.0671725e-05,6.587812e-06,5.8178484e-06,7.766819e-06,-3.2613025e-06,5.577236e-06
1967-03-01,5.015805e-06,1.8578388e-05,1.0670221e-05,7.1813265e-06,9.844116e-06,-7.8089e-06,-1.0155782e-06
1967-04-01,5.392765e-06,1.7487606e-05,1.8530265e-05,6.6439534e-06,2.3610337e-06,2.8743416e-06,1.686201e-05
1967-05-01,7.630471e-06,2.9465264e-06,1.8931287e-05,2.47332e-06,-1.0075564e-06,9.074152e-06,2.7460155e-06
1967-06-01,1.2514927e-05,7.654533e-06,2.3920009e-05,-3.4537952e-06,1.7434577e-06,9.114254e-06,4.5746783e-06
1967-07-01,1.6821909e-05,7.486102e-06,1.9244086e-05,-6.9426897e-06,5.885122e-07,1.2266293e-05,1.9920917e-06
1967-08-01,9.771931e-06,9.1222755e-06,1.6813889e-05,-6.4614615e-06,3.0668343e-06,1.187329e-05,7.0048773e-06
1967-09-01,6.042421e-06,8.119718e-06,6.900609e-06,-2.210625e-06,7.0080205e-07,1.2474822e-05,1.1820266e-06
1967-10-01,4.542595e-06,2.4363544e-07,1.544239e-05,3.5400408e-06,-9.995347e-07,-5.466929e-06,2.0896297e-05
1967-11-01,-4.5414345e-07,6.70812e-06,-2.2747881e-06,3.5400408e-06,4.5024935e-06,9.253745e-07,1.2402641e-05
1967-12-01,9.443094e-06,1.295605e-05,3.2432836e-06,8.408453e-06,7.3256924e-06,3.6393976e-07,1.5041369e-05
1968-01-01,5.955997e-06,2.5218658e-05,6.384056e-06,5.7512734e-06,1.4507874e-05,-1.47397295e-05,1.1585904e-05
1968-02-01,-7.161434e-07,1.7364702e-05,-7.6023134e-06,-2.4155452e-07,1.6843587e-05,-1.6377526e-05,1.5680384e-05
1968-03-01,3.6761194e-06,2.0472784e-05,1.7848597e-05,4.187925e-06,5.928079e-06,-1.0325311e-06,8.524352e-06
1968-04-01,3.7505597e-06,1.3158558e-05,5.1464085e-06,1.5916521e-06,5.8443256e-06,7.751987e-06,1.2832861e-05
1968-05-01,3.8157013e-06,6.439892e-06,1.7113452e-05,1.7033235e-06,2.8944414e-06,3.108471e-06,-3.312416e-06
1968-06-01,9.752694e-06,2.4291585e-06,1.7029699e-05,-2.9308867e-06,-1.2558667e-06,5.1464085e-06,9.045463e-06
1968-07-01,8.4126805e-06,1.2404802e-05,2.0193616e-05,-9.295938e-06,-1.051143e-06,1.17906275e-05,-4.6136847e-08
1968-08-01,1.6443446e-05,5.071961e-06,1.739262e-05,-9.115611e-07,-1.9165673e-06,1.5084825e-05,-2.9494986e-06
1968-09-01,6.691138e-06,9.119911e-06,1.2451328e-05,-1.3303143e-06,-3.6939455e-06,1.3782035e-05,-2.3074099e-06
1968-10-01,3.7261634e-07,1.02272825e-05,1.4461344e-05,2.5501358e-06,-2.8378272e-06,1.5336074e-05,5.648908e-06
1968-11-01,2.3081884e-06,-8.402596e-06,1.51685745e-05,1.8615174e-06,-1.4885081e-06,-4.6136847e-08,1.5094127e-05
1968-12-01,7.007533e-06,1.3809949e-05,9.575888e-06,1.5265177e-06,1.04227e-05,-2.7877832e-07,7.966017e-06
1969-01-01,1.6316699e-06,2.8858798e-05,1.2762652e-05,4.4843764e-06,4.6920104e-06,-1.0420132e-05,8.998159e-06
1969-02-01,-2.0154694e-06,1.7186161e-05,8.528725e-06,2.0920706e-06,9.666201e-06,-2.539069e-06,6.8377267e-07
1969-03-01,-3.4779368e-06,6.7864057e-06,1.3945264e-05,-3.7036225e-06,3.6628699e-06,2.5885893e-06,1.37015195e-05
1969-04-01,5.7482393e-06,5.7301804e-06,3.8343933e-06,-2.0092557e-07,-3.1890522e-06,8.185678e-06,1.2311277e-05
1969-05-01,-3.252244e-06,3.0309384e-06,1.139949e-05,3.2024618e-06,2.6850466e-07,1.07133965e-05,-4.7147114e-06
1969-06-01,9.927997e-06,1.4691686e-06,1.8576404e-05,-5.2924734e-06,-1.4467296e-06,4.74618e-06,-9.607647e-06
1969-07-01,8.230818e-06,7.1294526e-06,2.0851352e-05,-8.100047e-06,-6.854243e-06,4.357993e-06,6.7864057e-06
1969-08-01,1.2392524e-05,-4.308473e-06,2.8867827e-05,-4.0105588e-06,2.5705376e-06,7.2558396e-06,-9.259384e-08
1969-09-01,4.285772e-06,6.5607164e-06,3.5635676e-06,-4.308473e-06,-7.477145e-06,9.395371e-06,-2.1779633e-06
1969-10-01,5.1841198e-08,-3.08975e-06,3.136447e-07,2.6878915e-06,3.825364e-06,1.1264077e-05,1.05870095e-05
1969-11-01,7.650233e-07,1.1995311e-05,1.0460626e-05,3.6718993e-06,-1.618253e-06,9.982163e-06,2.073399e-05
1969-12-01,1.8031933e-06,1.1724485e-05,6.77738e-06,4.8545044e-06,1.321403e-05,-1.2390956e-06,7.210703e-06
