,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6,r700_cluster7
1965-01-01,25.946299,66.60542,38.387123,36.2282,55.80263,73.55394,63.154102
1965-02-01,32.19046,69.83562,44.955612,37.61397,58.04837,66.60706,44.503517
1965-03-01,36.71633,70.28935,49.057236,38.63446,67.83067,65.50958,48.35616
1965-04-01,27.957798,57.684727,45.26356,29.88248,24.945463,64.63979,51.920506
1965-05-01,26.059322,49.54209,30.296902,35.55661,30.976683,66.15824,45.948257
1965-06-01,28.840694,30.557348,56.325165,28.596628,23.531847,58.564346,36.56891
1965-07-01,23.856176,49.60925,34.693367,36.242943,15.783974,49.49131,45.04734
1965-08-01,20.42287,55.0,33.641754,32.165894,17.90686,54.271076,47.451965
1965-09-01,18.562069,38.822838,25.50567,39.332264,25.938108,44.595245,57.080296
1965-10-01,20.686592,50.559307,27.327156,35.568077,43.003082,55.68142,66.07307
1965-11-01,24.426208,50.868893,33.821938,37.163513,43.85158,70.51704,59.927185
1965-12-01,17.554684,68.03215,42.098892,36.804787,60.366177,77.13467,63.13117
1966-01-01,23.79989,60.619263,39.94335,39.037193,56.584217,72.35668,69.78922
1966-02-01,23.589767,63.377144,52.363674,34.86425,54.322098,75.95506,58.646065
1966-03-01,27.21277,60.148125,36.13485,30.597742,56.983128,69.77773,44.01451
1966-04-01,26.930416,61.80942,54.445217,43.371006,40.069756,71.424255,59.512825
1966-05-01,30.855474,48.459957,25.595798,36.16768,41.456905,62.00477,42.1513
1966-06-01,26.779388,62.513664,18.085495,38.595604,38.2837,63.86306,47.8263
1966-07-01,21.066631,56.480797,17.760456,39.24896,14.413242,61.709282,48.789917
1966-08-01,26.871319,42.53215,20.64146,31.965193,20.21957,69.784294,47.161453
1966-09-01,19.741863,38.114616,22.342152,34.875744,21.055141,57.260555,47.606327
1966-10-01,28.503065,36.1447,32.566017,37.244568,36.99997,63.83351,61.50244
1966-11-01,21.032158,48.70127,38.373985,46.12889,46.925064,66.089066,72.05791
1966-12-01,24.710978,58.317745,26.029179,43.410404,52.38994,76.406494,60.067688
1967-01-01,17.791473,62.226044,51.593296,34.4424,57.586143,73.21011,58.98639
1967-02-01,11.055431,68.698586,52.481754,37.70739,64.00464,73.45672,50.883884
1967-03-01,23.100246,61.020042,31.748323,35.945683,62.947277,67.78986,51.471684
1967-04-01,17.796543,61.562233,51.122044,29.74339,36.2987,68.89452,52.47162
1967-05-01,20.512577,50.512287,35.73117,41.99089,25.372055,67.88107,57.582767
1967-06-01,22.571564,51.17103,15.315289,48.297905,9.395069,65.01809,56.033882
1967-07-01,24.182945,51.23859,30.099785,38.024937,14.501152,51.784164,45.01265
1967-08-01,13.612698,59.15023,18.272861,29.99844,20.769318,47.661125,53.775585
1967-09-01,15.462238,50.228523,26.05951,41.153107,22.515823,53.746872,51.13387
1967-10-01,17.701954,42.64963,29.381926,37.68712,40.097435,53.228325,58.427307
1967-11-01,24.199835,56.084557,35.756508,43.049942,46.05819,69.7323,70.0583
1967-12-01,23.82993,68.11248,51.95307,43.215473,51.95138,77.93953,64.51137
1968-01-01,20.795105,66.72285,40.40944,34.82581,62.739136,76.13245,45.2591
1968-02-01,16.473385,61.445034,47.214745,32.739796,69.259544,63.993,35.947685
1968-03-01,16.79852,68.29862,50.78318,36.156933,55.156406,73.652084,58.420635
1968-04-01,23.684301,59.63426,38.339523,34.323624,50.86849,70.52306,53.0382
1968-05-01,31.081928,56.328182,29.900497,38.526234,64.68995,67.96222,59.383163
1968-06-01,24.76111,41.606968,37.26593,34.703484,34.660023,64.001045,36.21327
1968-07-01,26.82942,65.876205,23.215914,36.330765,43.945686,68.35657,48.83076
1968-08-01,18.847515,58.2806,20.78384,35.99758,33.99527,63.98495,61.517464
1968-09-01,21.96688,42.12847,22.396637,44.00363,38.729042,48.167614,40.24848
1968-10-01,23.211084,38.822395,28.125132,44.639416,42.14457,60.41812,53.14765
1968-11-01,33.237156,57.6593,28.295746,40.613857,52.222145,69.127556,61.602776
1968-12-01,21.749586,70.43614,25.842747,44.689312,45.42167,73.29959,66.66007
1969-01-01,31.112871,66.70837,31.69109,41.24004,55.43646,68.08707,63.16887
1969-02-01,38.47262,71.5898,43.93895,34.49862,64.76482,69.44571,54.069458
1969-03-01,39.119354,63.673557,31.261604,41.435566,55.403038,70.968124,53.437763
1969-04-01,15.91209,62.797874,28.467442,34.510323,23.296902,68.99116,40.52813
1969-05-01,23.773182,59.993687,33.21518,35.140343,21.38845,69.348785,34.443474
1969-06-01,25.12347,39.868027,21.898151,39.283127,30.855515,65.99144,36.191498
1969-07-01,23.46402,62.909843,22.068607,39.847973,20.379074,46.169933,41.189907
1969-08-01,31.345161,53.85221,29.603823,33.11491,20.810234,65.42994,53.019978
1969-09-01,14.710533,39.487007,25.497808,35.738617,21.858044,62.106018,43.648167
1969-10-01,22.239067,37.95957,41.10969,37.876015,36.87667,64.12978,47.816017
1969-11-01,32.680412,58.99601,27.351114,38.694878,44.204662,61.67152,48.310677
1969-12-01,26.236456,59.90846,40.576595,43.30391,49.458755,72.58914,62.81793
1970-01-01,26.095413,70.01096,34.914604,30.816965,52.54305,72.16901,45.964653
1970-02-01,21.50626,68.1475,36.99652,28.554659,63.457394,66.84672,34.77724
1970-03-01,31.202566,61.83224,39.36143,33.332478,52.495056,70.91291,47.1198
1970-04-01,19.775188,60.08131,33.22987,43.62622,49.02133,70.37009,45.279507
1970-05-01,24.170715,46.648144,23.995293,34.69946,46.300606,68.40567,50.378384
1970-06-01,22.888136,58.014286,27.119823,36.72676,21.277878,65.35727,47.36308
1970-07-01,23.752016,59.361412,18.79877,32.936943,21.023014,61.051105,41.196762
1970-08-01,19.113213,41.86205,23.313456,31.229046,9.731342,65.132195,51.88769
1970-09-01,26.34531,38.444595,29.92164,35.886055,32.94191,71.10488,48.01678
1970-10-01,26.10369,46.96258,24.15582,36.9386,44.60098,65.923256,43.058575
1970-11-01,21.458263,59.275352,32.53645,35.43591,40.417286,71.922424,41.646908
1970-12-01,26.749115,70.484276,38.785515,41.032925,52.458645,72.23686,51.11649
1971-01-01,29.532984,66.959526,48.3722,43.599846,61.78652,72.93215,48.177788
1971-02-01,20.955257,68.46409,40.565353,39.01007,65.138824,70.33212,28.216064
1971-03-01,21.190243,66.25626,54.831696,47.455933,65.6071,69.463196,38.906944
1971-04-01,33.906372,65.311264,32.839653,46.272568,53.056644,59.979343,43.168762
1971-05-01,26.43256,57.235622,39.55949,36.222393,39.706566,58.280365,46.11873
1971-06-01,34.01626,63.400967,30.598015,42.622723,25.441912,59.19156,42.653152
1971-07-01,17.700996,47.57934,30.170311,34.913925,17.408535,46.891296,35.909645
1971-08-01,21.016117,48.98417,24.75725,30.187218,10.624458,67.35849,43.51532
1971-09-01,27.29642,43.74692,20.907925,41.76055,29.639486,67.16746,52.162357
1971-10-01,18.292683,45.35968,25.354006,35.02888,48.307957,64.7872,45.150055
1971-11-01,24.735273,50.750767,38.619556,35.85555,54.152103,73.50186,40.29656
1971-12-01,25.634632,62.11786,32.689194,39.349865,53.506325,71.75217,50.113438
1972-01-01,25.618622,69.19445,29.881775,43.466003,46.796234,71.81117,61.518173
1972-02-01,27.100893,73.50961,45.013287,31.355919,62.314568,65.47577,48.481667
1972-03-01,32.09543,64.806145,43.33923,25.157038,52.44089,68.91327,44.03161
1972-04-01,27.373941,61.589684,29.210527,39.409264,45.387104,63.09796,47.090416
1972-05-01,23.92994,47.95832,27.235792,34.41635,30.203583,61.95375,38.430836
1972-06-01,32.40261,27.346312,25.9063,39.27599,16.490955,49.07165,47.643017
1972-07-01,22.359901,55.811756,27.320307,39.059822,13.108715,45.05229,55.151886
1972-08-01,20.084488,58.301712,24.20949,31.396551,19.294594,51.87691,43.87558
1972-09-01,34.177433,35.714966,33.351784,31.523325,28.170338,60.40972,58.995712
1972-10-01,29.821638,48.980633,27.289427,39.7522,36.51136,51.742012,65.415634
1972-11-01,35.43379,63.348255,46.49393,38.00663,44.02023,63.466904,67.33673
1972-12-01,33.316025,65.197845,41.22797,36.252937,53.949165,73.92406,70.25902
1973-01-01,21.27795,71.839134,49.072807,39.61845,69.22798,65.71852,54.871544
1973-02-01,19.387737,76.902145,38.299736,34.04798,56.7634,75.1466,49.54249
1973-03-01,22.857782,67.15876,43.615654,29.461216,68.06692,72.35151,35.28623
1973-04-01,20.179295,63.329063,42.9177,32.47472,47.77051,73.93955,48.644184
1973-05-01,20.648972,50.429295,38.17328,34.939716,44.261055,68.35924,49.048172
1973-06-01,26.040436,64.91547,29.285496,33.793434,17.678165,64.55089,45.318653
1973-07-01,11.202827,61.726242,34.61948,28.776403,27.87153,57.7471,54.130894
1973-08-01,15.604023,54.44456,31.04926,35.128574,32.473076,62.066185,41.823975
1973-09-01,17.74057,50.494984,20.640762,41.186787,37.237206,72.40078,49.30272
1973-10-01,35.422535,42.79782,26.140614,34.1071,42.860226,63.639446,58.269333
1973-11-01,12.142185,42.960403,33.87062,35.437317,56.48258,72.670105,57.502407
1973-12-01,20.33202,67.252365,36.65914,33.448566,62.83639,74.70155,47.59972
1974-01-01,15.003471,65.196815,44.653786,29.012262,74.10579,66.9915,50.905437
1974-02-01,13.36578,70.1479,57.076115,39.026802,58.758423,72.58378,54.478283
1974-03-01,20.025616,67.771515,54.77409,28.18598,66.852684,61.67355,56.2614
1974-04-01,23.634817,61.734695,32.0001,40.58352,35.103615,68.66059,49.91555
1974-05-01,27.810846,54.788963,26.878801,31.132502,38.14268,67.14023,52.73648
1974-06-01,26.541677,49.188423,16.849384,39.550667,28.552849,53.108307,48.233242
1974-07-01,24.561905,44.022507,34.700386,35.52006,23.16053,65.320755,44.09191
1974-08-01,16.042934,48.144,29.256842,28.815607,35.321754,59.700386,53.43386
1974-09-01,23.05146,39.35401,39.01358,28.298353,36.50499,67.07248,57.80655
1974-10-01,20.207397,47.714336,30.844955,28.062037,43.571358,69.47035,46.071686
1974-11-01,24.884155,44.909935,39.744015,38.29637,57.889175,71.80046,72.34911
1974-12-01,18.308601,62.504787,41.14704,29.853416,50.626152,74.95521,69.691795
1975-01-01,22.286808,69.05839,31.89761,44.22966,56.42178,72.67519,48.177364
1975-02-01,18.49385,57.490196,56.160027,34.566177,61.4593,66.76351,53.55072
1975-03-01,35.827206,65.127144,61.144867,32.984135,60.751415,67.66402,47.647274
1975-04-01,22.331257,62.134262,32.75695,36.16304,49.007072,69.55555,45.869324
1975-05-01,19.10955,52.113544,26.094584,40.86802,43.100334,64.6843,48.274494
1975-06-01,27.162998,45.737625,23.607101,31.089302,27.485662,59.231926,54.966496
1975-07-01,13.611076,57.546165,27.678274,31.469585,30.443972,63.392,42.538963
1975-08-01,21.129498,53.975452,29.538536,28.43884,31.311546,58.094368,55.516342
1975-09-01,21.699097,49.63265,31.100826,36.538383,45.482456,67.87473,51.72174
1975-10-01,20.163147,47.528744,34.057487,30.689262,57.770058,72.392044,40.88942
1975-11-01,14.081905,61.507042,34.44436,31.854807,57.44245,72.55008,47.785557
1975-12-01,20.515446,67.3611,31.706646,33.747993,56.699997,73.54112,58.5191
1976-01-01,13.500492,68.66679,53.903076,31.358976,62.57729,71.23346,62.416565
1976-02-01,27.495024,68.05013,42.276775,30.988325,60.437027,65.79179,67.243225
1976-03-01,28.041159,67.55811,42.020927,34.684994,62.15088,68.56511,36.61861
1976-04-01,35.308212,56.41399,48.91569,27.596706,28.839863,72.11909,49.64059
1976-05-01,24.369091,62.446087,23.749153,27.946037,22.132065,58.324646,54.01624
1976-06-01,26.538876,50.33597,25.66473,37.00566,19.893402,52.96989,47.665974
1976-07-01,18.432117,49.86036,34.509506,34.781757,24.66922,60.2107,51.875977
1976-08-01,18.128708,40.138153,18.912651,34.709595,20.432976,48.84845,58.1508
1976-09-01,15.996647,30.912884,24.011562,36.992542,22.901249,58.44437,57.04049
1976-10-01,24.068964,43.47729,43.664257,28.593855,51.551247,70.646324,42.3555
1976-11-01,29.312197,51.147797,25.385921,38.422665,52.202347,75.01378,43.334606
1976-12-01,24.96279,58.211483,26.02062,37.56656,54.75754,72.87679,63.405514
1977-01-01,23.386932,65.871056,30.118893,35.175987,63.552887,67.12193,63.257225
1977-02-01,34.511562,67.79448,34.336113,34.375103,70.02655,72.60302,52.96922
1977-03-01,27.940428,61.4394,42.34656,34.314995,63.31571,72.45032,62.014477
1977-04-01,29.129568,60.14792,39.0878,35.57074,45.143967,69.50833,65.83207
1977-05-01,27.19153,60.57841,26.84226,30.869415,33.247696,62.14606,46.471188
1977-06-01,22.68677,51.92466,34.8722,35.416412,24.918844,61.70257,52.465622
1977-07-01,17.0546,46.5914,18.654743,34.849457,15.550308,58.62413,55.0957
1977-08-01,24.169945,48.102192,22.88171,39.740852,7.2571945,53.274624,47.689568
1977-09-01,26.111233,39.882183,26.567719,34.191536,30.154633,61.08201,49.44404
1977-10-01,32.555656,40.398777,21.82903,38.582577,47.853645,61.187603,48.85434
1977-11-01,17.386002,56.56588,31.987076,38.491608,44.97664,69.16718,57.68354
1977-12-01,19.025131,60.900066,50.438236,27.748735,48.0827,72.00357,62.266273
1978-01-01,28.478374,68.21226,47.4044,20.168537,65.23111,71.03184,53.265324
1978-02-01,23.175032,68.026924,62.237286,45.08696,61.56407,67.93505,52.69982
1978-03-01,30.34595,70.30952,35.291298,31.939486,60.69919,70.69127,54.21891
1978-04-01,19.793121,52.896244,59.121494,40.6485,54.220493,65.00143,65.16616
1978-05-01,18.231266,47.4044,24.405825,37.09393,56.160934,67.46618,63.77855
1978-06-01,21.32013,55.28813,32.614285,43.662914,55.1725,65.58435,52.91842
1978-07-01,22.010767,61.218754,35.11547,39.072388,37.08918,69.43196,48.4166
1978-08-01,22.828129,43.187706,21.160141,33.436398,36.227463,59.01536,47.47568
1978-09-01,25.221603,43.718357,17.700615,31.743067,29.710752,67.67686,44.63868
1978-10-01,16.67416,32.543003,33.26057,35.38159,48.945663,68.11722,63.398384
1978-11-01,17.988907,60.97798,39.778866,40.694435,51.627434,74.29653,65.22477
1978-12-01,21.008074,70.8766,36.12767,31.611591,48.297794,77.4646,70.76572
1979-01-01,34.077568,66.76999,32.875427,36.02397,59.95516,74.45204,63.79619
1979-02-01,21.404118,69.91206,36.49965,32.55669,54.573837,73.13664,56.136784
1979-03-01,20.91388,65.82349,47.053577,31.187899,57.45056,67.132416,47.765476
1979-04-01,22.77291,62.653908,54.79226,41.13024,33.192547,71.45397,47.19434
1979-05-01,19.140598,60.307873,27.042696,33.75883,56.33741,60.527916,59.964867
1979-06-01,20.719723,41.233788,13.997116,46.18635,25.000835,66.08883,53.988136
1979-07-01,23.45407,45.23661,30.747814,27.76754,22.687159,67.281265,38.34088
1979-08-01,16.508183,41.767715,36.483467,37.51896,32.598755,54.35056,55.732292
1979-09-01,10.984482,34.530594,25.59786,35.266766,23.756626,69.18722,53.363605
