,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7
1965-01-01,-8.864498e-05,-3.6731257e-05,-3.1724571e-06,-4.9652004e-05,7.56918e-05,-6.7581146e-05,3.889711e-06
1965-02-01,-8.140335e-05,-3.2217573e-05,-2.9929884e-06,-4.7013786e-05,1.7336972e-05,-6.927714e-05,8.286732e-06
1965-03-01,-8.314421e-05,-3.878619e-05,-4.9133173e-06,-5.4004162e-05,0.000102190614,-6.901691e-05,1.514251e-05
1965-04-01,-8.017397e-05,-3.0431842e-05,-1.1948565e-05,-5.153644e-05,-0.00012280255,-6.7760615e-05,1.0090413e-05
1965-05-01,-9.540204e-05,-2.7362901e-05,-1.8732544e-05,-4.9804552e-05,-0.00017186083,-6.7302964e-05,3.5225257e-05
1965-06-01,-9.5635354e-05,-2.8969156e-05,-1.558284e-05,-4.6959944e-05,-0.00015419195,-6.570568e-05,3.8653143e-05
1965-07-01,-9.115757e-05,-3.084463e-05,-1.6381486e-05,-5.7871748e-05,-0.00019918519,-6.728502e-05,4.6998517e-05
1965-08-01,-9.90453e-05,-2.8762766e-05,-1.5663603e-05,-4.7139412e-05,-0.00023003615,-7.0021946e-05,5.2912073e-05
1965-09-01,-9.314072e-05,-2.905889e-05,-1.759291e-05,-5.1617204e-05,-0.00022135876,-6.876565e-05,5.321717e-05
1965-10-01,-8.567474e-05,-2.8996077e-05,-1.9746558e-05,-5.038783e-05,-0.00020839201,-6.9492504e-05,4.519484e-05
1965-11-01,-8.3072424e-05,-2.9193496e-05,-1.4577805e-05,-5.168899e-05,-0.00014876295,-7.01386e-05,2.8396402e-05
1965-12-01,-8.459792e-05,-2.7901307e-05,-2.6968569e-06,-5.3187567e-05,-5.645232e-05,-7.268708e-05,7.7483255e-06
1966-01-01,-8.07781e-05,-3.3816894e-05,-4.009498e-06,-5.1463314e-05,1.3165723e-05,-6.598421e-05,1.2275959e-05
1966-02-01,-8.8028755e-05,-3.9332277e-05,-3.3414594e-06,-4.9679165e-05,6.626658e-05,-7.068492e-05,1.015779e-05
