,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7
1965-01-01,84.98737,26.824282,63.996048,16.750412,53.686302,78.58105,57.653603
1965-02-01,71.95195,34.380505,61.489864,13.408833,51.35539,75.09696,82.74655
1965-03-01,85.275665,18.989594,74.929886,17.087845,61.673325,71.214836,65.419495
1965-04-01,82.63189,12.73069,39.088196,7.4546013,25.95285,85.973465,71.62762
1965-05-01,72.87252,14.226212,44.25126,6.4898033,30.583555,83.79161,75.79149
1965-06-01,61.140965,9.461185,40.21516,4.6830597,28.848885,71.2476,62.895294
1965-07-01,69.78812,9.641369,44.354454,4.832119,29.654795,69.23937,60.492306
1965-08-01,69.404816,11.813396,32.80472,4.149063,19.620235,73.70955,54.466003
1965-09-01,80.433655,8.671658,45.037514,5.500435,28.28704,71.9585,66.326965
1965-10-01,87.6246,11.647953,42.97851,4.877987,26.521246,87.34286,77.74402
1965-11-01,89.564026,12.483349,34.324814,5.298958,20.463821,85.36412,78.069984
1965-12-01,82.69905,27.636744,67.09029,12.596371,50.45611,81.41156,72.92002
1966-01-01,89.07141,38.749912,46.12889,17.924618,45.134083,66.960754,59.647438
1966-02-01,72.17118,35.560287,44.3297,11.578205,32.570942,67.412186,79.07245
1966-03-01,80.82732,27.913733,75.44288,11.849068,58.788883,76.546036,78.76383
1966-04-01,85.20381,11.615959,41.384674,6.6649055,27.124125,73.139725,77.16328
1966-05-01,74.7846,8.053696,39.217766,5.4862404,24.678144,84.74909,55.083797
1966-06-01,65.41601,11.405838,43.69276,3.8856812,24.399075,72.54382,68.272385
1966-07-01,55.57792,13.5546875,40.851154,5.6323395,27.555864,71.49156,70.25051
1966-08-01,59.19928,13.748394,41.337067,5.707855,27.70525,73.52222,60.01844
1966-09-01,66.39276,10.708157,45.679092,5.031517,27.936714,73.01988,62.049095
1966-10-01,76.308,12.912823,36.37288,4.8821297,22.649132,81.31651,62.31011
1966-11-01,78.59474,18.313675,60.15469,8.199799,42.691383,89.87416,72.37638
1966-12-01,85.15128,23.415758,67.68634,11.510899,45.734905,77.26997,67.37936
1967-01-01,73.70839,35.700768,79.21478,21.527714,71.198425,68.23747,69.894455
1967-02-01,76.657524,33.474564,68.37598,16.163204,53.02226,68.19693,57.99997
1967-03-01,89.87456,27.873579,48.71342,11.226028,35.065674,75.63056,51.941246
1967-04-01,85.07588,21.107136,50.591675,7.7178154,34.086006,91.70552,65.372795
1967-05-01,72.7794,12.182049,43.965424,6.067585,29.716364,90.23095,63.484406
1967-06-01,61.011597,15.860859,51.817944,4.3143234,32.85298,80.99845,63.509743
1967-07-01,55.172455,13.464058,44.00596,4.92239,28.691093,78.45977,60.70925
1967-08-01,57.491558,18.451904,58.685734,5.057518,40.925083,70.212,59.454266
1967-09-01,70.4586,14.984226,54.44446,6.7347717,37.144928,78.27059,71.62069
1967-10-01,83.7753,12.703972,68.53137,7.0185356,46.07508,93.79491,67.8929
1967-11-01,77.87366,16.352379,51.713223,8.734638,34.288696,86.295395,68.750946
1967-12-01,86.65686,18.931602,54.724846,12.801941,38.01142,83.82765,93.14799
1968-01-01,78.53877,35.849503,62.31743,15.303223,49.992878,62.447803,69.49132
1968-02-01,77.69052,33.972733,62.547596,12.669949,45.88201,63.03369,64.28433
1968-03-01,80.029236,21.958832,55.050175,10.204075,41.36714,91.76468,80.08396
1968-04-01,83.39809,9.930447,47.367653,12.385052,37.19994,85.21691,70.3106
1968-05-01,73.99171,8.549427,46.194267,6.6259766,29.62365,92.39403,51.312733
1968-06-01,61.259933,8.100353,42.677338,3.461544,24.080257,84.00651,73.18048
1968-07-01,64.81549,12.752037,54.061893,5.269104,37.283638,81.032005,69.06639
1968-08-01,62.372154,9.552193,45.202766,5.035713,30.085598,66.05004,54.6011
1968-09-01,67.616165,10.796398,39.933006,4.375786,24.559912,75.10715,54.512577
1968-10-01,78.85264,12.916214,37.286858,4.839344,22.964819,75.375946,62.26592
1968-11-01,89.11531,16.275406,57.17643,9.717979,44.555717,77.87401,66.77757
1968-12-01,71.79624,28.155712,60.30706,12.442997,44.59113,75.86687,49.859283
1969-01-01,69.80501,35.404385,40.096973,12.847202,39.184525,71.53966,76.58653
1969-02-01,79.369,34.854576,49.164635,11.289692,40.361015,61.938904,58.22561
1969-03-01,80.1394,19.759079,34.87463,8.069386,27.814022,82.76979,64.16321
