,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7
1965-01-01,0.018396819,0.0014717579,-0.0136872055,-0.011038089,-0.039001238,0.04812603,-0.09316142
1965-02-01,0.0048567415,0.07461747,-0.023253571,-0.006622863,-0.12362657,0.09890127,-0.077855304
1965-03-01,-0.026344229,0.05548477,-0.030317951,0.010890913,-0.05239408,0.029876422,0.020015717
1965-04-01,0.058281086,0.00073587894,0.010890913,0.04886191,-0.13819683,0.085655525,-0.092572734
1965-05-01,0.08830466,-0.014423108,0.03017075,0.0938973,-0.08300638,0.096546456,-0.10979216
1965-06-01,0.091101006,0.0213403,-0.008094597,0.105524085,-0.061813258,0.06711154,-0.17616785
1965-07-01,-0.03900125,0.1367251,-0.0039736987,-0.00088305474,-0.12495114,0.16645434,-0.068436146
1965-08-01,0.049156286,0.1306909,0.00058870314,0.10920344,-0.13348722,0.004120874,-0.14555554
1965-09-01,-0.03017075,-0.030906629,-0.0045624254,0.047684528,-0.08977644,0.10684867,-0.097871065
1965-10-01,-0.04665432,-0.05886979,0.0013245821,-0.026638579,-0.05151107,0.086832955,-0.08359508
1965-11-01,-0.020457244,-0.015011787,-0.011038089,-0.037382316,-0.02928772,0.08418381,-0.054013014
1965-12-01,0.010890913,0.054748893,0.01471746,0.070055045,-0.10993934,0.087421656,-0.11773958
1966-01-01,-0.020253371,0.031248044,-0.004484677,-0.042242743,0.00014467239,0.061049413,-0.07435875
1966-02-01,0.0117180105,0.041808747,-0.0007233143,0.06784876,-0.056420065,0.07855411,-0.07450342
1966-03-01,-0.030380059,0.086221434,-0.0039060116,0.049765397,-0.1161675,0.06886139,0.0034719943
1966-04-01,-0.0603261,-0.101990126,0.02054267,0.026329374,0.04354472,0.018662024,-0.0480294
1966-05-01,-0.067704104,-0.11399746,-0.0008679867,-0.14871755,-0.03038001,0.00274868,0.0341414
1966-06-01,-0.08260479,0.1550829,-0.024448728,0.16376285,-0.15276822,0.06162808,0.052224733
1966-07-01,-0.010415983,0.11168285,-0.086944796,0.013743353,-0.032984067,-0.02141068,-0.023580695
1966-08-01,0.123834826,0.08708944,-0.028210044,0.08723412,0.024448728,-0.08260479,-0.10575149
1966-09-01,0.07609477,-0.009547996,-0.09027214,0.017938709,0.14640288,-0.010271311,-0.025316715
1966-10-01,0.06249609,0.027776051,-0.0072333575,-0.06857209,0.11862683,-0.028499365,-0.08347277
1966-11-01,-0.0742141,0.06495543,-0.024593353,-0.06538944,-0.026040053,0.036456037,0.005352688
1966-12-01,-0.006654692,-0.030235386,-0.024593353,-0.123545505,0.031248044,-0.076962784,-0.02994604
1967-01-01,0.009991693,-0.024812698,-0.023646975,-0.036136605,-0.006494594,0.028309822,0.010491264
1967-02-01,0.028809369,-0.093921855,-0.049791884,0.0,-0.02531227,0.057285666,-0.027477127
1967-03-01,-0.0048293113,0.04546217,0.0011656999,0.036969233,-0.041798543,0.028309774,-0.05345553
1967-04-01,-0.053955127,0.15920088,0.007826805,0.02264781,-0.14587863,0.13955055,-0.11124079
1967-05-01,0.060116626,0.21448822,-0.020482957,0.1278936,-0.14421335,-0.06178193,-0.059283994
1967-06-01,-0.080766104,0.17668632,-0.085428916,0.13005848,-0.038301468,0.02497921,0.03996675
1967-07-01,0.03713579,0.093588784,-0.020982528,0.12639482,0.03130727,0.007660282,-0.1308911
1967-08-01,-0.012989235,0.18184866,0.0021648644,0.081099175,-0.15736908,-0.04912579,-0.027810192
1967-09-01,-0.030807698,0.032472946,0.004662776,-0.051956773,0.024646163,0.078934334,-0.0717736
1967-10-01,0.046794377,0.044962596,0.0063280584,0.0407994,0.015653659,0.066944286,-0.1144048
1967-11-01,-0.046294797,-0.1179019,-0.0178185,-0.07626989,0.0076602935,0.07810166,-0.03930062
1967-12-01,0.0024979352,-0.17485456,-0.04596176,-0.06527901,-0.0016652823,0.03880105,-0.080433086
1968-01-01,-0.012599242,0.015430534,-0.024207532,0.07474607,-0.039921187,0.064128734,-0.095839165
