,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,0.7596995772385016,-13.751630314060899,3.526754896770152,-2.7598145935270524,-28.742826307142103,3.8500333003860585,-7.7767294995925
1965-02-01,0.9818931178348821,-12.817926875880508,3.755465773648994,-2.5357945097817316,-27.78873959103146,3.6135652940050305,-7.304977669435388
1965-03-01,0.7150784498307764,-13.210212207231365,3.432921106501143,-2.512563599480523,-29.38626005842879,3.243449780580809,-7.4523995904361495
1965-04-01,0.014952599729706603,-15.083960236095992,3.0986737835314844,-3.949205080668132,-32.03795407269452,3.7791895351821574,-9.185124846065746
1965-05-01,-0.9691145361923591,-16.57485805574011,1.7311879368715508,-5.274048447608948,-34.36837325225005,3.538366701963137,-10.738602806540095
1965-06-01,-1.9199461471743702,-17.847487965568167,0.4316706528035245,-6.6080199347601996,-35.365349537617455,3.1392805867915534,-12.118967841653262
1965-07-01,-2.5230884552001953,-18.766837823586386,-0.4384233276973399,-7.36130608452691,-36.26871882258235,2.3015008984709815,-13.112500134636374
1965-08-01,-3.214445637493599,-18.77668255665263,-0.8843276216540226,-8.05358952946133,-35.73140582522831,2.141571559494348,-13.393016422496121
1965-09-01,-3.297864227760129,-19.300148135325948,-0.7113150790218234,-8.0534299214681,-37.68175485971812,2.5023626766616496,-13.685358271879307
1965-10-01,-2.995634369733857,-19.476645110083407,-0.005267063776652018,-7.681583695941502,-38.18492373904667,2.5840013147258074,-13.392912640291101
1965-11-01,-2.119687126903999,-18.245118563292458,1.5042648990024892,-6.776875257492065,-36.360941706476986,3.606000564081206,-12.336536014781277
1965-12-01,-0.5336736397045415,-15.178849267177895,2.847685000693151,-4.451305667559306,-32.14715751441749,4.049268900919304,-9.376550421995274
1966-01-01,0.5115909183897623,-13.194950291367828,3.4016259880953057,-2.937327822049459,-29.36232025558884,3.7650180377548548,-7.341726387248319
1966-02-01,1.1787434903586784,-12.067693178770972,3.9177011149798253,-2.26096510887146,-28.1713021768106,4.121130147426249,-6.663640106425565
1966-03-01,0.6024816777647996,-12.692446786849226,3.9568825285564095,-2.9691437880198164,-29.43611918268977,4.257481561290275,-7.330414126901065
1966-04-01,-0.12972841902476986,-14.424664856957607,3.2612575117007707,-4.056540131568909,-31.770066957216006,4.313368762997415,-8.818169902352725
1966-05-01,-1.0501386188879247,-16.338604786356942,1.9755281219186709,-5.130141311221653,-33.851762720056485,3.8858978010767657,-10.451664644129135
1966-06-01,-2.07335105756434,-17.854660847147958,0.5370323726719664,-6.351282861497667,-35.95070194553685,3.100210042308561,-11.878108978271484
1966-07-01,-2.8618193254238222,-18.8606324743052,-0.4264850140542023,-7.337379455566406,-36.98606233339052,2.6158074680849803,-13.158897792591768
1966-08-01,-3.198953954184928,-19.001035221287463,-0.7342042040455249,-7.827171352174547,-37.3506210945748,2.361849786566316,-13.245672338149125
1966-09-01,-3.3238605755131423,-19.360084221011302,-0.5146615033925965,-8.095468415154352,-37.58519920142921,2.50787632070857,-13.76340669744155
1966-10-01,-3.089002574362406,-19.20047197185579,0.4299329810364302,-7.914331224229601,-37.352471738248255,3.412019434592707,-13.428473472595213
1966-11-01,-1.8280567192449804,-17.894516616571146,1.9915957321492277,-6.389282809363471,-35.41491998208536,4.230129633018439,-11.872245283687816
1966-12-01,-0.05386523993276968,-15.37308614762103,3.1967855239099308,-4.099149505297343,-30.87484256641285,4.301105128775398,-9.47493314743042
1967-01-01,0.89241244444033,-13.135131460721375,3.726268369098042,-2.714525991015964,-27.766287004625475,3.910228502836159,-7.457751386305865
1967-02-01,1.3248969868915839,-11.750549566550333,3.8419638493264365,-1.942462060186598,-25.47748411023939,3.3842239448492477,-6.430559298571418
1967-03-01,1.1017856801428447,-12.598841307593174,3.8179645242617113,-2.5439583592944675,-28.32627683072477,3.61938768153568,-7.27475881576538
1967-04-01,0.33035681741993606,-14.316019464711674,3.7208503530931103,-3.7384702099694147,-31.24721114699905,4.138624410835102,-8.705877556520349
1967-05-01,-1.0200376917676228,-16.12872139352267,2.498842487039492,-5.0486743450164795,-34.3234938544196,3.852281810568391,-10.382449626922607
1967-06-01,-1.9544775893048543,-17.55528528182233,1.0066700998202776,-6.363822354210748,-35.792312106570684,3.2648487056759623,-11.955174277810489
1967-07-01,-2.7024917486237316,-18.51379206923188,-0.07297835608785466,-7.641323407491049,-36.23111570203626,2.694486113760969,-13.280534744262694
