,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7
1965-01-01,-0.26449585,-9.668945,1.1505432,-2.5168152,-12.294983,1.4219971,-7.4041443
1965-02-01,-0.106048584,-9.379761,0.97073364,-2.4511719,-12.664917,1.3145142,-6.414917
1965-03-01,-0.41741943,-9.627258,1.0854492,-2.2715454,-13.159393,1.5350342,-6.1250305
1965-04-01,-0.80371094,-10.972534,0.54599,-3.4806213,-14.650391,1.6327515,-7.562622
1965-05-01,-1.5907288,-11.83493,-0.2824402,-4.5910034,-15.062714,1.2209167,-8.870087
1965-06-01,-1.7952576,-12.231567,-0.96051025,-5.32843,-14.729858,1.207489,-9.655426
1965-07-01,-2.0493774,-12.244659,-1.3697815,-5.610962,-14.754456,1.285675,-9.888062
1965-08-01,-3.144989,-12.193176,-1.4644775,-6.4311523,-14.038818,1.1870117,-9.827606
1965-09-01,-3.7614746,-12.33963,-1.0915222,-7.1853333,-14.801483,1.0335693,-10.052368
1965-10-01,-3.280182,-13.125702,-0.88165283,-6.309387,-15.539185,1.3681641,-10.174835
1965-11-01,-2.8037415,-12.4895935,0.10821533,-5.8294373,-15.113647,1.9059753,-9.128082
1965-12-01,-1.2633362,-10.762573,1.1446533,-4.436249,-13.376648,1.7339172,-7.158081
1966-01-01,-0.3644104,-9.361511,1.0924988,-3.2060852,-12.520386,1.7087402,-6.5359497
1966-02-01,0.41000366,-8.1397705,1.2920227,-2.9480896,-11.584106,2.0656128,-5.873993
1966-03-01,-0.23861694,-8.952301,1.5672607,-3.191742,-12.6154785,1.9742432,-5.3713074
1966-04-01,-0.92025757,-10.042419,0.8286133,-3.8527222,-13.878601,1.6521301,-7.2143555
1966-05-01,-1.8119507,-11.856476,-0.10391235,-4.4736023,-13.86557,1.2460938,-8.568481
1966-06-01,-2.3673096,-12.629669,-0.71777344,-4.815155,-14.651398,0.96606445,-9.891357
1966-07-01,-2.4692993,-12.798737,-1.0300598,-5.9186707,-14.395325,1.2054749,-9.87384
1966-08-01,-3.3570862,-12.663818,-1.2173767,-6.4448853,-14.153015,1.4064636,-10.147919
1966-09-01,-3.5072632,-13.005096,-1.3186035,-6.5426025,-14.383331,1.254303,-10.684845
1966-10-01,-3.1765442,-12.855957,-0.8961487,-6.1423035,-14.856995,1.488678,-10.60025
1966-11-01,-2.3971863,-12.571808,0.18579102,-5.0427246,-14.812408,1.4853516,-9.356964
1966-12-01,-0.8810425,-11.285645,0.88549805,-3.2522278,-12.79245,1.4624023,-8.354675
1967-01-01,0.3364563,-9.431152,1.0130615,-2.5913696,-11.5971985,1.0200806,-6.6921387
1967-02-01,0.50735474,-8.572601,1.2075195,-2.2702332,-11.00061,1.3762817,-6.04245
1967-03-01,0.21963501,-8.789215,1.9499817,-2.7913208,-11.768616,1.7371216,-6.374237
1967-04-01,-1.1401367,-9.695221,1.2513123,-4.3033447,-12.983124,2.1753235,-7.52713
1967-05-01,-2.7390442,-10.779266,0.33901978,-5.2752075,-14.370209,1.8144531,-8.012726
1967-06-01,-3.2075806,-11.611908,-0.21313477,-5.721222,-14.341431,1.4410706,-9.037689
1967-07-01,-3.5402527,-12.45993,-1.0301208,-6.4315186,-14.323517,1.4950562,-10.063507
1967-08-01,-3.6056213,-12.422638,-1.1475525,-6.492859,-14.100403,1.5293579,-10.241028
1967-09-01,-3.6879578,-12.931702,-1.155304,-6.73349,-14.854858,1.5887146,-10.503204
1967-10-01,-3.1250305,-12.447388,-0.3058777,-5.9081116,-15.134796,1.6408386,-10.253754
1967-11-01,-1.9556885,-12.459473,0.6235657,-4.9981995,-14.877472,1.7864685,-9.152527
1967-12-01,-0.969574,-10.939484,1.1278992,-3.907898,-13.688507,1.8065186,-8.136383
1968-01-01,-0.26934814,-9.39444,1.224884,-3.3893433,-12.620758,1.5414124,-6.0632324
