,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7
1965-01-01,-0.033408593,0.0063284873,0.03134817,0.032084037,0.083595134,-0.08079877,-0.02060442
1965-02-01,-0.033997297,0.026197052,0.04562409,0.07859115,0.07079091,0.0067700385,-0.11656217
1965-03-01,-0.018691158,0.024872482,-0.013098526,0.015453339,0.013245702,0.006328511,-0.15556343
1965-04-01,-0.078002475,0.030023599,0.052835654,0.15880123,0.1972138,-0.014570284,-0.054160215
1965-05-01,-0.114354566,0.038706876,-0.06608133,0.022812057,0.08006291,-0.035027526,-0.08550837
1965-06-01,0.034291647,0.04385798,0.014864636,0.123626545,0.32393104,-0.02825749,-0.12553982
1965-07-01,-0.13392876,0.18602853,0.11685653,0.03797102,0.27919,-0.011626768,0.01898551
1965-08-01,-0.10007866,0.02443099,0.10670149,-0.05033369,0.3203988,-0.008536125,-0.09845972
1965-09-01,-0.0039736987,-0.036352087,0.019721389,0.16145042,0.30627012,-0.028846215,-0.12171328
1965-10-01,-0.045476913,-0.052394103,0.14202335,0.048567582,0.19544768,-0.0016189099,0.062401988
1965-11-01,-0.0141287325,0.08344792,0.12995505,0.067994595,0.11567912,-0.040178634,0.15732951
1965-12-01,-0.0139815565,0.1936816,-0.012068296,0.049450587,0.06240201,-0.0067700385,0.055484794
1966-01-01,-0.017504692,0.05352676,0.022712683,0.013454008,0.08202615,-0.040072728,-0.02227869
1966-02-01,-0.025895381,0.17591491,0.0067993165,0.047450732,0.07609477,-0.027197361,-0.014177347
1966-03-01,-0.029512024,0.010994697,0.017794037,0.021410704,0.083328106,-0.025895357,-0.12470283
1966-04-01,-0.024882698,-0.01417737,0.09562478,-0.02068739,-0.06307473,0.024882698,-0.05396075
1966-05-01,0.040940713,-0.17822957,0.084485434,-0.08564279,0.18893495,-0.015334701,-0.1769276
1966-06-01,-0.22206363,0.062206745,0.049186707,0.024304032,0.18155694,0.024448728,-0.05598607
1966-07-01,-0.17866358,0.025750708,0.04050672,-0.01142869,0.054250073,-0.10184546,0.05772209
1966-08-01,-0.16260557,0.15103221,0.12557082,-0.05005474,0.067270085,-0.14307554,-0.012586022
1966-09-01,0.06567874,0.10010948,-0.003038025,-0.05453942,0.11298485,-0.005063343,-0.02227869
1966-10-01,-0.028065372,0.1222435,0.112840176,-0.0059313537,-0.021555375,-0.052369405,0.0740694
1966-11-01,-0.02965672,0.014466668,0.081302784,0.06047075,0.14741549,-0.07132075,-0.012586022
1966-12-01,-0.04079604,0.030235386,0.019530034,0.048174046,0.026474023,-0.0878128,0.13106818
1967-01-01,-0.016486287,0.03313911,0.058118306,0.06877611,0.03713577,-0.010158205,0.09708588
1967-02-01,-0.009825158,0.12589523,0.04945885,0.033305623,0.044129945,0.028809357,0.09225657
1967-03-01,-0.035803534,0.055120803,-0.049292326,0.077768624,0.04196509,-0.0056619644,0.042298127
1967-04-01,-0.08209835,0.07876779,-0.051290654,0.18401353,0.13971706,0.050791074,-0.13888445
1967-05-01,-0.1885098,0.025478804,0.013322258,0.13422164,0.29941756,-0.00865947,-0.09891768
1967-06-01,-0.12439649,0.01582017,0.1084098,0.09625325,0.36819363,-0.060782753,-0.16386366
1967-07-01,-0.08159878,-0.0009991645,0.26044998,0.061781906,0.22747736,-0.047293972,0.09375534
1967-08-01,-0.059450544,0.010657812,0.03680271,0.0056619407,0.2689429,-0.03996675,-0.12506266
1967-09-01,0.026977563,-0.015154076,0.14654472,0.08726074,0.19433829,-0.032972574,0.059950113
1967-10-01,-0.045628726,0.16436324,0.07943392,0.07427154,0.15503767,-0.100416444,0.07327237
1967-11-01,0.03563702,0.1172358,0.07210666,0.06677775,0.1262283,-0.05595342,0.1688595
1967-12-01,-0.054454684,-0.062114954,0.031806875,0.016652811,-0.0029975057,-0.06977527,0.11640314
1968-01-01,0.0008493781,0.16676304,-0.011183595,0.047424126,0.14623615,-0.049122892,-0.034683324
1968-02-01,0.019394338,0.12811592,-0.15473004,0.026047874,0.103908345,-0.014014888,-0.029870128
1968-03-01,-0.025056923,0.11254381,-0.05676738,0.06922505,0.118206404,-0.023216581,-0.04246936
1968-04-01,-0.021659374,0.059740234,-0.079417706,-0.014439583,0.030436372,0.01429801,0.12627557
1968-05-01,-0.042752493,0.07686955,-0.061297417,-0.08366463,-0.0063704015,-0.025623191,-0.05152949
1968-06-01,-0.084089324,0.031144237,0.036098957,0.07078228,0.1823351,-0.027746653,-0.12316115
1968-07-01,-0.19337715,0.17341658,0.13986576,-0.07616172,0.18728988,-0.017553996,0.03015325
1968-08-01,-0.08592967,0.09201698,-0.21319619,-0.23584652,-0.03652365,0.024207521,0.0842309
1968-09-01,-0.04898132,0.0239244,0.11622448,0.036098957,0.06370406,-0.011891425,0.21319616
1968-10-01,-0.000283134,0.1669046,0.12655869,-0.010758901,0.07616172,0.01684618,0.14170608
1968-11-01,0.028312922,-0.05181261,-0.06894193,-0.010475755,-0.016704619,0.0007078171,0.01769557
1968-12-01,0.012457681,0.093291044,0.01684618,0.013873327,0.093291044,0.012882376,0.023216581
1969-01-01,-0.010447609,0.102507725,-0.046030045,0.018623997,0.08812332,-0.04194186,-0.05450927
1969-02-01,0.004542446,0.07040779,0.03861072,0.035431027,0.06480546,0.011961758,-0.077221476
1969-03-01,-0.023317862,0.03497678,0.02377212,0.017715525,-0.0013627291,-0.0025740503,-0.031494237
1969-04-01,-0.008024978,0.14096704,-0.021955108,0.068893656,0.01181035,-0.025589073,0.009841954
1969-05-01,-0.12809679,0.10296194,-0.045272995,0.0042396067,-0.06783377,-0.027557468,0.18033484
1969-06-01,0.048755504,-0.08751764,0.21046636,0.077524304,0.20895219,0.07116487,0.019683897
1969-07-01,-0.22575927,0.09978227,0.06389698,0.1270369,0.09024312,-0.2648242,0.06283703
1969-08-01,-0.04966401,0.09206009,-0.01680702,0.022712195,0.17639804,-0.16413346,0.065865375
1969-09-01,0.018775415,0.16776744,0.030282926,-0.04648429,-0.05662906,-0.095845476,0.24559458
1969-10-01,0.085246466,0.04920975,0.07949269,0.11628644,0.16610186,-0.03891356,0.047847055
1969-11-01,-0.00893346,0.10205348,0.12552273,0.07767572,0.18381739,-0.059051715,0.11628647
1969-12-01,-0.023923516,0.1842716,-0.022863626,0.007873559,-0.104476094,0.040427707,0.204864
1970-01-01,-0.051207162,0.10162856,0.039420344,0.06600618,0.123368666,-0.028419305,0.016763449
1970-02-01,0.0075959684,0.019906616,-0.0011786937,0.015715754,0.08591279,-0.018727923,-0.06351781
1970-03-01,-0.022394944,0.0072030546,0.08486509,0.028550291,0.038372636,0.038372636,-0.011393929
