,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5,vws_u250-50_cluster6,vws_u250-50_cluster7
1965-01-01,-22.920995712280273,9.908477783203125,-3.7655811309814453,-21.89609146118164,-13.757160186767578,-23.913311004638672,-19.53343963623047
1965-02-01,-28.790151596069336,12.48784351348877,-2.2828102111816406,-21.65167999267578,-10.208290100097656,-19.97500991821289,-21.51481056213379
1965-03-01,-22.235010147094727,6.353092193603516,-1.803762435913086,-21.133525848388672,-14.928709030151367,-27.367671966552734,-16.087223052978516
1965-04-01,-23.548320770263672,6.30095100402832,-5.908262252807617,-29.94540786743164,-22.015037536621094,-28.141645431518555,-9.763461112976074
1965-05-01,-29.733585357666016,4.881731033325195,-1.1373310089111328,-32.72356414794922,-17.493412017822266,-28.716827392578125,-18.669845581054688
1965-06-01,-37.03173828125,13.441051483154297,1.6848163604736328,-37.17023849487305,-12.42918586730957,-32.3944206237793,-3.2164669036865234
1965-07-01,-26.745235443115234,10.376119613647461,-1.044454574584961,-34.94282531738281,-15.5723295211792,-29.001976013183594,0.9857978820800781
1965-08-01,-12.903346061706543,0.1140594482421875,-10.108898162841797,-36.011722564697266,-20.61211395263672,-24.59603500366211,-1.2481327056884766
1965-09-01,-20.8532657623291,-0.5458564758300781,-12.241804122924805,-37.92140197753906,-25.82787322998047,-31.814348220825195,-6.623575210571289
1965-10-01,-24.534116744995117,-10.87472152709961,-12.87564468383789,-35.86181640625,-21.622352600097656,-35.05036926269531,-19.883764266967773
1965-11-01,-14.5849027633667,-15.745046615600586,-19.520404815673828,-35.61088562011719,-26.187973022460938,-28.93354034423828,-8.953641891479492
1965-12-01,-16.243648529052734,-15.505521774291992,-17.657983779907227,-30.751968383789062,-20.768535614013672,-24.61396026611328,-25.430295944213867
1966-01-01,-20.58493995666504,-17.665332794189453,-19.050466537475586,-24.09535789489746,-21.44654083251953,-16.80537223815918,-31.544538497924805
1966-02-01,-15.484247207641602,-17.753957748413086,-17.127037048339844,-31.620031356811523,-14.35677719116211,-16.532939910888672,-26.32404136657715
1966-03-01,-16.252304077148438,-16.915327072143555,-18.73536491394043,-26.115615844726562,-19.42464828491211,-21.938888549804688,-17.108983993530273
1966-04-01,-21.779695510864258,-15.369365692138672,-16.78731918334961,-25.203134536743164,-23.968990325927734,-31.506792068481445,-20.5340633392334
1966-05-01,-15.620461463928223,-3.7894134521484375,-18.01818084716797,-36.215248107910156,-28.265522003173828,-35.09434509277344,-11.937721252441406
1966-06-01,-23.230470657348633,11.941003799438477,2.8326244354248047,-41.905113220214844,-12.497353553771973,-31.337753295898438,-9.90597915649414
1966-07-01,-20.77695655822754,17.80483055114746,12.479301452636719,-34.92366027832031,-5.53559684753418,-26.440561294555664,-11.383014678955078
1966-08-01,-22.58222007751465,20.204193115234375,6.613832473754883,-31.89574432373047,-9.78781509399414,-22.844804763793945,-8.269752502441406
1966-09-01,-21.07400131225586,19.096416473388672,7.989116668701172,-38.699951171875,-10.089787483215332,-27.4744873046875,-13.631387710571289
1966-10-01,-33.38262176513672,16.33108139038086,-0.66302490234375,-40.9417610168457,-21.433412551879883,-29.07788848876953,-25.3098087310791
1966-11-01,-30.828994750976562,16.10952377319336,-6.600704193115234,-33.832298278808594,-17.982074737548828,-21.336585998535156,-30.584463119506836
1966-12-01,-20.906604766845703,13.52963638305664,-1.6903839111328125,-25.50838851928711,-8.176206588745117,-21.016563415527344,-26.343732833862305
1967-01-01,-24.593669891357422,9.615091323852539,2.548677444458008,-16.232507705688477,-4.677743911743164,-15.198997497558594,-32.19724655151367
1967-02-01,-20.96249771118164,7.819099426269531,1.7796649932861328,-19.853879928588867,-8.686071395874023,-17.501129150390625,-28.557912826538086
1967-03-01,-20.49227523803711,8.473819732666016,3.100534439086914,-17.62521743774414,-4.960203170776367,-19.602441787719727,-17.388473510742188
1967-04-01,-17.52072525024414,13.587499618530273,-0.34287071228027344,-31.086997985839844,-11.433940887451172,-19.190996170043945,-13.340957641601562
1967-05-01,-17.037437438964844,16.66680908203125,-1.2849502563476562,-42.53073501586914,-14.999802589416504,-35.00062561035156,-10.37593936920166
1967-06-01,-22.905433654785156,25.01327896118164,7.33418083190918,-38.150146484375,-5.952899932861328,-22.7127742767334,-16.46925163269043
1967-07-01,-26.85335350036621,25.579832077026367,10.281240463256836,-34.69041442871094,-6.50965690612793,-24.515296936035156,-10.901676177978516
1967-08-01,-15.48145580291748,27.940744400024414,7.663990020751953,-37.250518798828125,-6.953756332397461,-23.591176986694336,-3.4858570098876953
1967-09-01,-29.27467918395996,21.525787353515625,3.843423843383789,-35.27655792236328,-11.425777435302734,-30.964542388916016,-23.07850456237793
1967-10-01,-29.023239135742188,14.518150329589844,-6.055761337280273,-42.48828125,-16.390878677368164,-33.558937072753906,-19.695507049560547
1967-11-01,-25.930866241455078,7.492555618286133,-6.811710357666016,-28.417499542236328,-21.34292221069336,-25.281044006347656,-21.24822425842285
1967-12-01,-25.9716854095459,3.6050472259521484,-6.914569854736328,-26.435375213623047,-19.760814666748047,-28.69342803955078,-26.20353126525879
1968-01-01,-17.424272537231445,0.8806934356689453,-7.667339324951172,-24.16533088684082,-14.426624298095703,-20.606081008911133,-24.489892959594727
1968-02-01,-15.74493408203125,4.228431701660156,-4.976020812988281,-26.28227996826172,-15.489662170410156,-25.09343147277832,-16.766029357910156
1968-03-01,-21.246089935302734,8.336519241333008,-3.378734588623047,-29.90352439880371,-13.204959869384766,-29.101234436035156,-19.812910079956055
1968-04-01,-19.60686683654785,-1.467824935913086,-12.853046417236328,-20.954349517822266,-25.434406280517578,-32.83188247680664,-13.500347137451172
1968-05-01,-20.782949447631836,-1.5352897644042969,-16.616514205932617,-37.84436798095703,-27.29243278503418,-33.552120208740234,-17.174468994140625
1968-06-01,-35.64353942871094,-1.03021240234375,-3.340442657470703,-44.08946228027344,-17.192703247070312,-38.75605773925781,-12.978858947753906
1968-07-01,-21.09474754333496,-1.2563133239746094,-4.689750671386719,-41.78834915161133,-11.919469833374023,-32.81911849975586,-1.9072608947753906
1968-08-01,-20.589672088623047,-1.7176284790039062,-18.049692153930664,-40.612266540527344,-24.354961395263672,-30.48883056640625,-0.5725421905517578
1968-09-01,-27.080921173095703,-7.565227508544922,-14.796772003173828,-41.713592529296875,-26.081707000732422,-31.33123207092285,-15.183330535888672
1968-10-01,-30.41407012939453,-11.159122467041016,-17.384157180786133,-38.338504791259766,-24.84545135498047,-28.116605758666992,-27.416423797607422
1968-11-01,-31.026729583740234,-13.77750015258789,-20.96893310546875,-27.01710319519043,-22.894428253173828,-21.758460998535156,-27.524005889892578
1968-12-01,-20.297929763793945,-14.946292877197266,-14.262523651123047,-29.369272232055664,-18.018695831298828,-21.472187042236328,-29.407562255859375
1969-01-01,-20.23041534423828,-18.99472999572754,-13.184516906738281,-26.531583786010742,-13.69040298461914,-20.915433883666992,-33.030128479003906
1969-02-01,-24.040307998657227,-18.201902389526367,-17.696016311645508,-24.995685577392578,-19.0262451171875,-15.607791900634766,-30.94853973388672
1969-03-01,-23.29557991027832,-17.148664474487305,-18.492162704467773,-29.961647033691406,-19.44919776916504,-20.75122833251953,-20.903823852539062
1969-04-01,-19.182157516479492,-6.7689056396484375,-14.53299331665039,-28.61649513244629,-22.116287231445312,-22.637100219726562,-21.011634826660156
1969-05-01,-23.267383575439453,6.505180358886719,-5.622785568237305,-35.27924346923828,-19.948448181152344,-34.065120697021484,-15.59949779510498
1969-06-01,-23.325435638427734,22.252296447753906,8.823957443237305,-37.4736213684082,-10.149209976196289,-28.10729217529297,-11.403141021728516
