,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1970-02-01,1007.9603,1011.5119,1018.4919,1017.8632,1016.2428,1009.34424,1009.8083
1970-03-01,1009.1119,1012.58673,1016.7841,1016.53577,1016.9707,1009.2991,1009.4096
1970-04-01,1012.13635,1015.98376,1022.3049,1016.56366,1017.74854,1011.5047,1009.2361
1970-05-01,1014.1085,1017.21606,1020.36597,1014.96765,1018.44135,1012.54517,1009.3709
1970-06-01,1014.8839,1020.3125,1020.6951,1005.7452,1023.5348,1015.4062,1009.99365
1970-07-01,1017.8448,1020.1847,1025.0364,1016.69385,1021.11755,1016.19763,1011.4073
1970-08-01,1015.37354,1018.455,1024.4047,1017.8198,1020.5876,1015.3664,1010.1939
1970-09-01,1011.2873,1015.84235,1022.5128,1015.5387,1017.2838,1014.7491,1009.8986
1970-10-01,1009.3745,1014.9029,1020.8567,1014.8679,1018.21674,1013.8042,1010.4191
1970-11-01,1008.0631,1012.1459,1021.96313,1015.4645,1013.5416,1012.1381,1008.4868
1970-12-01,1005.65546,1012.20404,1018.0195,1014.8292,1013.03064,1011.34186,1009.41315
1971-01-01,1005.818,1009.3768,1017.29297,1013.71313,1014.08936,1008.5403,1008.4508
1971-02-01,1004.7051,1009.26733,1018.0609,1014.65125,1014.4651,1007.9561,1007.75385
1971-03-01,1007.2234,1012.55414,1020.0359,1017.63794,1016.45087,1010.7219,1009.6833
1971-04-01,1010.8365,1014.10345,1022.2174,1021.2703,1014.80743,1010.35846,1008.7099
1971-05-01,1012.4268,1017.18677,1019.50085,1015.51587,1019.5591,1012.43445,1009.0734
1971-06-01,1016.8713,1020.6752,1019.74146,1015.06854,1023.13776,1015.41156,1011.19104
1971-07-01,1015.4589,1019.69025,1024.3511,1014.1976,1020.74493,1015.69635,1010.18634
1971-08-01,1012.6636,1017.94763,1022.1937,1016.6115,1018.61774,1015.3936,1010.1537
1971-09-01,1011.35425,1017.20087,1020.217,1010.35596,1019.8029,1015.3296,1009.94055
1971-10-01,1009.19116,1015.8448,1023.1877,1012.1785,1019.87646,1015.0135,1010.7815
1971-11-01,1008.1167,1013.3183,1022.06836,1016.09436,1016.69336,1012.5119,1011.26917
1971-12-01,1006.24164,1011.6979,1019.1169,1016.8418,1013.868,1010.82947,1008.85455
1972-01-01,1006.11523,1010.61993,1018.275,1017.53,1013.3547,1009.8038,1010.025
1972-02-01,1006.5402,1008.43634,1017.2775,1017.19006,1012.19354,1008.6688,1009.1175
1972-03-01,1008.56696,1012.4004,1020.3217,1017.5806,1016.3857,1010.1668,1010.20306
1972-04-01,1013.72595,1014.4646,1020.32794,1017.4319,1015.4458,1011.28046,1009.78564
1972-05-01,1016.69885,1016.7788,1022.61646,1018.3962,1018.7174,1013.00604,1010.6399
1972-06-01,1016.2533,1018.9055,1020.2442,1016.26697,1020.6691,1013.8059,1009.3769
1972-07-01,1016.7894,1021.06665,1025.0382,1015.3783,1022.8384,1016.15826,1011.3042
1972-08-01,1014.3409,1018.67804,1023.6258,1009.6269,1020.1192,1015.3583,1011.5767
1972-09-01,1014.284,1016.9038,1022.43774,1016.8613,1018.62866,1015.0965,1011.3586
1972-10-01,1012.6423,1015.01526,1023.1015,1020.27985,1018.4737,1013.5122,1011.46606
1972-11-01,1010.0131,1014.0147,1018.9155,1020.5079,1019.823,1011.54297,1010.7993
1972-12-01,1009.755,1012.4023,1018.31616,1014.51776,1014.0666,1011.3586,1010.8412
1973-01-01,1008.00116,1011.41846,1021.2213,1016.63885,1013.41,1009.8725,1010.3175
1973-02-01,1007.91376,1011.9303,1020.9924,1017.3462,1016.5128,1009.24744,1010.57733
1973-03-01,1009.06287,1012.51807,1021.6168,1020.80585,1016.38806,1010.23456,1010.10596
1973-04-01,1011.14453,1015.6119,1018.152,1013.0595,1020.84064,1011.1484,1008.21924
1973-05-01,1013.9032,1016.99445,1018.6883,1009.4944,1017.7629,1012.7457,1009.623
1973-06-01,1013.4808,1020.50555,1020.368,1011.4783,1024.5607,1014.88196,1010.4879
1973-07-01,1014.981,1020.3911,1023.2559,1008.396,1023.6122,1015.4698,1010.2313
1973-08-01,1013.4743,1019.7455,1023.9183,1013.9817,1022.6367,1016.14307,1010.9805
1973-09-01,1013.1817,1015.9906,1020.43164,1012.1406,1017.99054,1014.6833,1010.83453
1973-10-01,1010.06866,1013.891,1021.47015,1018.67474,1017.4838,1013.0653,1009.28284
1973-11-01,1005.919,1013.50134,1022.0598,1017.6202,1016.0864,1012.8512,1010.0011
1973-12-01,1006.75494,1012.09625,1021.3287,1017.81244,1016.6401,1011.67114,1009.7561
1974-01-01,1001.58673,1011.8747,1019.2894,1014.1672,1013.9471,1010.3946,1009.28204
1974-02-01,1005.0061,1010.4428,1020.81854,1018.45264,1013.9478,1009.6461,1008.7848
1974-03-01,1007.8725,1012.7489,1021.39655,1020.27234,1016.8014,1010.80896,1009.9137
1974-04-01,1011.20905,1014.9076,1019.676,1019.7276,1018.97906,1010.99506,1008.93146
1974-05-01,1013.9281,1016.53033,1016.317,1010.3056,1017.45544,1012.878,1009.8342
1974-06-01,1016.1765,1017.96216,1017.465,1015.54407,1017.4514,1014.1577,1010.29407
1974-07-01,1015.33826,1020.46185,1021.8306,1007.8705,1023.22925,1015.9068,1010.0081
1974-08-01,1013.5783,1018.168,1022.28296,1013.2305,1018.51447,1015.6167,1011.1473
1974-09-01,1012.08325,1017.40454,1021.9868,1018.8167,1019.6244,1015.3756,1010.2968
1974-10-01,1009.536,1014.69977,1022.3937,1011.64514,1017.7503,1013.9777,1010.1514
1974-11-01,1008.00903,1012.88403,1021.44885,1015.4741,1015.10596,1012.95,1009.85596
1974-12-01,1006.6981,1011.5582,1017.9955,1015.77295,1013.7542,1010.76953,1010.2893
1975-01-01,1006.5856,1011.7258,1019.41455,1015.4858,1013.68677,1010.72675,1010.0231
1975-02-01,1006.1289,1011.355,1018.97235,1017.86115,1014.40643,1010.6312,1010.1047
1975-03-01,1008.06836,1012.7305,1016.9222,1016.4932,1016.6766,1009.49304,1009.5684
1975-04-01,1011.0789,1014.54614,1020.74506,1019.7965,1017.5415,1011.0561,1008.7713
1975-05-01,1014.095,1015.8449,1019.2927,1014.6437,1016.79626,1012.05524,1009.3166
1975-06-01,1014.45,1020.139,1019.73,1012.4988,1023.59235,1015.06165,1009.7726
1975-07-01,1014.0494,1018.84155,1025.0433,1010.67554,1019.207,1014.29913,1010.1919
1975-08-01,1013.264,1019.67126,1022.16907,1016.9478,1022.58624,1015.75354,1009.3415
1975-09-01,1011.6103,1016.89453,1024.2635,1016.07806,1022.1144,1014.7821,1009.99054
1975-10-01,1009.67224,1015.32385,1021.00867,1017.145,1019.49756,1013.9913,1009.5235
1975-11-01,1008.2503,1013.4606,1022.81946,1015.67053,1016.6371,1012.4718,1010.3621
1975-12-01,1005.47156,1011.4104,1021.199,1015.94385,1015.1149,1010.5399,1009.98846
1976-01-01,1004.7508,1011.3669,1020.433,1017.5581,1016.2631,1010.0793,1010.08545
1976-02-01,1005.1418,1011.4933,1020.46686,1017.29913,1014.7018,1010.38086,1010.03186
1976-03-01,1007.45917,1011.79297,1019.2731,1017.29175,1015.332,1009.6267,1009.2518
1976-04-01,1012.668,1014.5846,1017.5082,1017.8646,1018.0058,1011.7905,1010.2218
1976-05-01,1016.00604,1017.87256,1023.0149,1019.30383,1021.8778,1013.20026,1010.8039
1976-06-01,1016.2508,1019.6732,1023.3929,1019.5721,1020.3072,1014.3182,1010.2045
1976-07-01,1016.90814,1021.0293,1023.77094,1019.3668,1021.50287,1016.0418,1010.9883
1976-08-01,1016.08124,1020.0598,1023.56494,1017.3823,1021.7285,1015.88635,1010.7977
1976-09-01,1013.8847,1017.7678,1024.5923,1019.3137,1020.95404,1015.9314,1012.2925
1976-10-01,1009.08093,1014.6611,1024.2328,1018.1014,1018.1076,1013.91,1011.37
1976-11-01,1006.948,1012.1094,1019.5696,1012.4732,1013.2533,1011.7443,1009.3128
1976-12-01,1006.3541,1011.4107,1017.03955,1011.3669,1011.3268,1010.9291,1010.4179
1977-01-01,1005.5893,1010.7132,1018.54456,1015.99097,1012.9557,1009.6247,1009.9984
1977-02-01,1004.8328,1010.0214,1017.7838,1016.76904,1015.0041,1009.55237,1010.1884
1977-03-01,1008.61755,1013.9412,1020.85736,1017.5187,1016.8526,1011.4788,1010.8364
1977-04-01,1012.3328,1014.59344,1020.8929,1024.5009,1017.66693,1010.37915,1008.98096
1977-05-01,1013.4102,1016.45386,1019.7166,1015.5559,1016.5623,1012.385,1009.51404
1977-06-01,1016.75867,1018.8049,1020.8616,1016.38,1019.2336,1014.34283,1010.0123
1977-07-01,1016.8401,1019.8885,1022.42126,1016.5087,1022.7303,1014.86,1008.8348
1977-08-01,1015.201,1018.8515,1021.91736,1011.7774,1021.774,1015.3103,1011.151
1977-09-01,1013.9649,1017.05096,1023.91766,1021.45734,1020.69104,1015.63745,1011.7273
1977-10-01,1011.396,1014.98596,1020.33185,1018.6267,1017.2396,1013.74915,1011.40436
1977-11-01,1008.8222,1013.841,1022.23267,1016.7162,1017.06,1012.6474,1010.169
1977-12-01,1007.98987,1013.0559,1019.8113,1015.8052,1014.4598,1011.86505,1010.8615
1978-01-01,1007.73456,1011.6842,1019.16693,1018.4958,1015.4492,1011.1756,1010.47186
1978-02-01,1009.08484,1012.8486,1020.0514,1019.25226,1015.71515,1011.5489,1011.6102
1978-03-01,1010.2679,1012.4407,1016.82556,1017.9646,1016.8029,1009.9459,1009.27545
1978-04-01,1011.97815,1014.9907,1022.2941,1018.22925,1017.64935,1011.46155,1010.1679
1978-05-01,1011.6069,1018.4471,1021.54706,1012.03345,1017.4307,1013.907,1009.2735
1978-06-01,1013.14044,1020.34326,1023.1859,1016.1057,1023.05194,1015.0834,1010.81036
1978-07-01,1013.829,1020.42,1023.5525,1013.69104,1024.6503,1015.52985,1010.931
1978-08-01,1014.6987,1018.6464,1024.7848,1022.0036,1019.30756,1016.5923,1012.08405
1978-09-01,1012.8939,1016.419,1024.5336,1017.0915,1019.0676,1015.33655,1011.9188
1978-10-01,1010.69977,1014.43884,1024.6316,1020.42725,1016.91016,1014.1089,1011.32495
1978-11-01,1009.0842,1015.052,1021.76697,1018.66174,1017.9446,1013.37714,1011.5469
1978-12-01,1007.03937,1011.85547,1019.5469,1015.33325,1016.1217,1011.457,1010.69446
1979-01-01,1005.29486,1013.68646,1021.4565,1014.19025,1015.26117,1011.3172,1011.1449
1979-02-01,1006.7319,1010.8806,1019.7407,1020.1131,1015.5544,1009.68414,1010.1433
1979-03-01,1009.0717,1013.1371,1021.26794,1016.4444,1015.87305,1010.74414,1009.85297
1979-04-01,1011.12286,1014.7419,1019.3758,1016.0118,1017.22046,1011.3554,1009.31464
1979-05-01,1014.53656,1018.6593,1023.2319,1020.60065,1021.9244,1013.9994,1010.46826
1979-06-01,1015.9222,1021.3125,1021.97986,1015.6764,1023.6014,1015.43756,1010.6574
1979-07-01,1018.0098,1022.3789,1024.326,1018.63385,1025.5353,1017.40607,1011.8562
1979-08-01,1014.4233,1018.75586,1028.0641,1019.80664,1021.0991,1015.9344,1011.21545
1979-09-01,1012.3778,1017.60156,1026.9243,1018.59454,1020.18945,1015.6094,1010.6516
1979-10-01,1010.4654,1015.0895,1021.7271,1015.87714,1018.07697,1014.8529,1012.3281
1979-11-01,1008.8832,1013.2782,1019.2046,1013.1504,1017.1418,1012.0569,1009.62915
1979-12-01,1008.6351,1013.7085,1020.5787,1017.9485,1017.0661,1011.76025,1011.28485
1980-01-01,1006.57513,1011.57733,1018.37366,1016.5174,1015.8223,1009.8209,1009.73486
1980-02-01,1006.6269,1012.378,1021.7968,1017.8668,1015.14795,1010.88055,1009.9478
1980-03-01,1008.9084,1012.69196,1020.9858,1016.38654,1018.2841,1010.2141,1010.8105
1980-04-01,1011.89124,1014.5464,1023.9899,1013.4174,1016.85266,1010.9201,1009.2975
1980-05-01,1014.2497,1018.00116,1020.84515,1013.39734,1019.5836,1012.9674,1010.0735
1980-06-01,1015.5095,1021.2268,1025.9471,1015.4716,1020.9158,1015.7328,1010.9219
1980-07-01,1016.0973,1022.7037,1023.5089,1014.3886,1027.2988,1017.11725,1011.78735
1980-08-01,1015.96814,1021.3703,1023.2696,1013.3457,1025.9954,1017.3457,1012.31537
1980-09-01,1013.8921,1017.20905,1025.4357,1013.34454,1020.6133,1016.1105,1012.1358
1980-10-01,1010.1917,1016.4342,1026.4769,1018.3656,1019.4596,1014.5918,1011.41315
1980-11-01,1008.85724,1013.1202,1020.71484,1013.7561,1015.2312,1012.5938,1010.75366
1980-12-01,1007.8505,1012.4894,1021.2458,1015.1353,1013.9679,1011.59796,1010.4144
1981-01-01,1004.363,1013.00665,1021.62036,1018.2455,1013.2403,1011.97687,1011.3172
1981-02-01,1006.00586,1011.37714,1020.7071,1018.5656,1015.4543,1010.6143,1010.8592
1981-03-01,1011.6847,1013.39343,1020.6591,1020.8109,1015.89166,1010.6429,1010.533
1981-04-01,1011.923,1015.0829,1017.60315,1014.7993,1018.06714,1010.47314,1010.0717
1981-05-01,1013.277,1017.9945,1017.3668,1016.1147,1022.06836,1013.0659,1009.4454
1981-06-01,1013.40344,1020.75305,1023.52954,1010.60565,1021.2882,1015.59076,1011.5329
1981-07-01,1014.9278,1020.7903,1021.92993,1013.8002,1022.49506,1016.0428,1010.50903
1981-08-01,1013.5945,1019.19336,1024.3118,1010.587,1021.1804,1016.072,1011.73065
1981-09-01,1012.7311,1017.36743,1022.2528,1011.5701,1021.6064,1015.4297,1011.0849
1981-10-01,1011.51154,1016.2671,1021.19836,1014.9897,1020.30835,1014.30804,1010.9271
1981-11-01,1008.46954,1013.1178,1023.22797,1015.77057,1016.35034,1012.767,1010.0804
1981-12-01,1007.84644,1013.464,1023.71655,1017.29156,1016.8109,1012.0428,1011.4803
1982-01-01,1006.4732,1011.178,1020.5171,1014.22406,1013.9921,1010.7441,1011.05414
1982-02-01,1007.4221,1010.6305,1022.3055,1018.89154,1014.9879,1009.8282,1010.7333
1982-03-01,1008.96466,1012.6989,1023.9052,1020.6115,1016.1465,1010.77466,1010.5199
1982-04-01,1013.5625,1014.93616,1020.50146,1021.7863,1018.6013,1011.75604,1010.0686
1982-05-01,1015.24506,1018.0598,1021.1,1018.04126,1020.695,1013.17847,1010.62994
1982-06-01,1017.1609,1020.7569,1025.0878,1014.98303,1023.0195,1015.98663,1011.4532
1982-07-01,1017.4451,1020.9612,1025.4802,1015.5161,1023.529,1016.20233,1011.5848
1982-08-01,1017.2997,1020.4048,1025.6912,1018.52856,1023.139,1016.86884,1012.2127
1982-09-01,1014.6898,1018.7509,1026.4214,1019.7551,1024.389,1015.86884,1012.51984
1982-10-01,1012.48016,1015.39655,1022.59515,1019.4414,1020.4402,1013.3449,1011.7675
1982-11-01,1010.7699,1013.02765,1021.2413,1018.5515,1016.73486,1011.4316,1010.7963
1982-12-01,1009.21533,1012.07513,1017.6825,1013.69525,1013.99756,1010.8727,1010.51636
1983-01-01,1009.4983,1012.78674,1020.54803,1018.18304,1017.1105,1011.90436,1011.41595
1983-02-01,1010.50916,1011.81055,1019.3032,1014.58545,1015.4107,1010.8491,1011.3343
1983-03-01,1010.10236,1013.6035,1018.7011,1019.8552,1017.08734,1011.22375,1010.9185
1983-04-01,1012.95703,1015.52185,1019.97675,1018.29297,1018.26086,1011.95703,1009.6609
1983-05-01,1015.5051,1016.7975,1021.6887,1016.2114,1017.2564,1013.4827,1010.3189
1983-06-01,1016.4222,1019.2428,1021.00244,1013.2738,1021.24146,1014.85474,1010.88385
1983-07-01,1017.4646,1020.1258,1026.5446,1019.45294,1022.7607,1015.7821,1010.6705
1983-08-01,1015.96716,1020.31995,1020.40344,1009.4186,1023.1347,1016.04626,1011.2514
1983-09-01,1012.2578,1017.4286,1021.1637,1011.389,1019.6348,1015.9377,1011.6036
1983-10-01,1010.3292,1015.86694,1021.93677,1018.9183,1021.9895,1014.1607,1010.2444
1983-11-01,1008.83826,1014.2179,1024.2954,1020.3367,1019.3231,1014.2918,1012.1594
1983-12-01,1008.3839,1012.1062,1020.62775,1018.0288,1016.4389,1011.17236,1010.09534
1984-01-01,1006.36,1009.2301,1017.864,1015.5222,1015.02625,1008.6928,1009.09656
1984-02-01,1006.18463,1009.4932,1016.81665,1018.3832,1015.15326,1009.08295,1007.9279
1984-03-01,1009.748,1013.6654,1020.9804,1018.8766,1018.2297,1011.18555,1010.06335
1984-04-01,1012.40967,1015.3597,1019.608,1017.637,1018.01556,1010.72955,1009.19586
1984-05-01,1013.74725,1017.2036,1021.1887,1010.89984,1019.03845,1013.7712,1008.9011
1984-06-01,1017.0295,1020.91595,1021.36414,1017.4093,1024.4928,1016.07947,1010.5754
1984-07-01,1015.62476,1020.00854,1022.9127,1018.725,1023.66724,1016.54126,1010.4903
1984-08-01,1013.06946,1020.0072,1024.1567,1014.1607,1022.2117,1016.9959,1011.5609
1984-09-01,1011.9221,1016.2568,1022.99585,1018.4593,1019.30804,1015.41705,1011.04175
1984-10-01,1011.0572,1015.47064,1023.4455,1013.8382,1018.7947,1015.18677,1011.7866
1984-11-01,1008.1691,1014.1143,1022.6953,1016.91077,1017.98334,1012.6005,1010.6393
1984-12-01,1004.61993,1011.3887,1019.50024,1011.0437,1011.4635,1010.9953,1009.1662
1985-01-01,1006.9358,1011.6292,1020.5521,1016.55914,1014.7782,1010.3755,1010.3409
1985-02-01,1005.7273,1009.0973,1013.22485,1016.4525,1014.5114,1006.5164,1006.43005
1985-03-01,1007.35443,1012.76807,1021.0721,1018.5592,1015.83307,1011.1408,1010.248
1985-04-01,1010.91327,1014.7681,1019.8892,1016.4281,1018.34424,1011.0229,1009.1443
1985-05-01,1012.77875,1017.38525,1017.2751,1019.019,1018.9726,1012.97766,1008.25745
1985-06-01,1016.83545,1020.7582,1019.0321,1013.27673,1022.89404,1016.1696,1011.7328
1985-07-01,1016.6568,1020.582,1025.4231,1017.68304,1021.9393,1016.4305,1011.2558
1985-08-01,1013.63226,1020.84515,1026.6924,1014.56384,1024.641,1017.2202,1011.2951
1985-09-01,1013.20166,1016.76166,1024.5541,1018.79565,1020.962,1015.5954,1010.91565
1985-10-01,1009.4498,1015.836,1023.3974,1016.5639,1020.15485,1015.216,1011.10986
1985-11-01,1007.4444,1014.4143,1021.2943,1016.2107,1018.9666,1013.4041,1010.7191
1985-12-01,1007.0627,1012.69,1021.4277,1015.1225,1015.19104,1011.6185,1010.79474
1986-01-01,1004.6615,1012.164,1019.67346,1015.39014,1016.4137,1010.74994,1009.2815
1986-02-01,1007.43256,1010.99866,1019.9773,1013.8223,1013.81604,1009.69476,1010.2999
1986-03-01,1009.34033,1013.22546,1020.87286,1017.7796,1015.53827,1010.38916,1009.3144
1986-04-01,1012.026,1015.0047,1020.71716,1024.3163,1019.27026,1011.5335,1009.6138
1986-05-01,1014.0256,1017.97833,1022.46674,1017.0119,1018.42334,1013.8679,1010.48096
1986-06-01,1013.8939,1020.3602,1020.4888,1020.4761,1021.64764,1014.8528,1009.86755
1986-07-01,1015.7795,1022.0407,1024.5657,1016.84283,1023.27313,1017.72205,1012.26086
1986-08-01,1014.27936,1019.407,1026.0259,1016.8954,1021.08057,1016.93463,1011.9684
1986-09-01,1012.6323,1018.3999,1025.4536,1016.6498,1022.3775,1016.7124,1012.7837
1986-10-01,1009.91315,1015.1269,1020.8242,1013.74194,1019.34814,1014.5882,1011.7469
1986-11-01,1008.3035,1014.4002,1020.4786,1016.3339,1017.9347,1012.7539,1011.4228
1986-12-01,1008.58014,1012.8172,1022.63635,1020.27734,1016.58276,1011.3114,1011.0437
1987-01-01,1006.9788,1012.17896,1020.2899,1014.5864,1014.099,1011.5135,1011.1973
1987-02-01,1007.39417,1012.7821,1019.29297,1019.02325,1016.24097,1011.4194,1011.93677
1987-03-01,1011.96375,1011.80225,1018.1211,1018.82874,1015.4935,1009.6113,1010.13
1987-04-01,1013.74786,1015.2531,1022.8209,1016.21954,1018.9419,1011.2084,1010.2346
1987-05-01,1015.6941,1017.22815,1023.76953,1023.22095,1019.14557,1012.6903,1010.5667
1987-06-01,1016.1962,1020.7138,1019.726,1011.6273,1022.7261,1015.6189,1010.2725
1987-07-01,1017.6336,1020.13275,1024.9666,1016.5112,1021.42883,1016.30756,1012.1986
1987-08-01,1016.7235,1019.7676,1027.5476,1022.59155,1023.0637,1016.62994,1011.83405
1987-09-01,1014.6629,1016.86664,1023.9867,1020.7071,1021.95917,1015.8017,1012.1178
1987-10-01,1010.5808,1016.07697,1023.39154,1016.7718,1021.47595,1014.1234,1010.9704
1987-11-01,1007.9446,1014.22186,1023.1647,1015.9944,1019.87463,1013.16565,1010.3894
1987-12-01,1006.8713,1012.87384,1020.75726,1015.4648,1014.76013,1012.8377,1010.81256
1988-01-01,1008.3699,1011.1627,1020.5185,1018.0301,1013.8602,1010.1399,1010.12366
1988-02-01,1007.28235,1012.03516,1017.49896,1020.6472,1016.49005,1010.30725,1010.1925
1988-03-01,1007.5034,1012.539,1016.3077,1020.12103,1017.34735,1009.80646,1009.21857
1988-04-01,1011.866,1014.5315,1023.2576,1017.44885,1016.33484,1011.22375,1009.58594
1988-05-01,1012.29315,1018.69037,1020.14575,1011.2093,1021.1196,1013.89825,1009.2482
1988-06-01,1016.0298,1019.6437,1017.609,1012.6447,1021.0236,1015.5815,1011.02014
1988-07-01,1015.7422,1019.78815,1024.5819,1013.9183,1020.7644,1015.6231,1010.9483
1988-08-01,1015.01117,1019.0348,1021.24225,1016.53357,1021.4863,1015.37,1010.67883
1988-09-01,1011.36694,1017.1371,1018.5991,1008.6429,1019.5682,1014.6493,1010.3194
