,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,-0.028157532,-0.044442296,-0.016443014,0.026632786,-0.010822117,0.040133357,-0.052899837
1965-02-01,-0.006304443,-0.079113066,-0.062145352,0.009770215,0.024951756,0.028576434,-0.03587967
1965-03-01,0.007458806,-0.08499658,-0.035301805,0.014813185,0.014813185,0.026475191,-0.032885373
1965-04-01,-0.040029645,0.006145537,-0.04160559,0.04254979,-0.029050589,0.017860055,-0.02537334
1965-05-01,-0.0056215525,0.01229167,-0.04459989,0.0058303475,0.035353005,0.018175244,-0.020277798
1965-06-01,-0.013238609,0.03992325,-0.030679047,-0.0016816854,0.015496135,0.013027132,-0.0036253333
1965-07-01,0.0012075305,0.022692919,0.0073012114,0.057573795,0.025844812,0.028681517,0.022167623
1965-08-01,0.017282188,0.035090327,-0.0418157,0.059990287,0.03556311,0.023638487,0.02742076
1965-09-01,0.004464507,0.016861916,-0.04486251,0.03755933,0.033304274,-0.0025746822,0.029101789
1965-10-01,0.008877158,0.028734028,-0.04827708,0.06645161,0.037979603,-0.0051487684,0.018542945
1965-11-01,0.008351862,0.033671975,-0.05909854,0.055525064,0.035458088,-0.026686668,0.010663211
1965-12-01,-0.012398064,-0.04423213,-0.08741301,0.043758035,0.017860055,0.010505617,-0.021486044
1966-01-01,0.006186843,-0.0117762685,-0.1149503,0.025517702,0.030715168,-0.0015181303,-0.03165424
1966-02-01,-0.0029314756,-0.0050287247,-0.105376065,0.04940778,0.022645473,0.00983417,-0.054495692
1966-03-01,-0.022444725,-0.018295884,-0.075650275,0.042523444,-0.03881216,0.031535804,-0.10925132
1966-04-01,-0.026593566,-0.020985782,-0.07957113,0.03258443,0.013071179,0.0019012094,-0.021487296
1966-05-01,-0.003341794,0.024058819,-0.050665975,0.014347732,0.03614056,0.023146927,0.0017188787
1966-06-01,0.0003055334,0.02934742,-0.06534654,0.006642759,0.041930735,0.01229614,0.006278038
1966-07-01,0.003952861,0.012752056,-0.03904009,0.050319612,0.022371888,0.028481185,0.020183504
1966-08-01,-0.0009710789,0.02082175,-0.082261026,0.039058447,0.025654495,0.019727588,0.011293113
1966-09-01,-0.0029314756,0.028845906,-0.0604226,0.040380597,0.028116465,0.021596849,0.019590795
1966-10-01,-0.0017917156,0.019271672,-0.09885645,0.016764104,0.03846574,0.02346611,0.0073722005
1966-11-01,0.0019012094,0.013846278,-0.073735416,-0.007490635,0.038329005,0.020867348,-0.05376625
1966-12-01,-0.0064876676,-0.0068523884,-0.09584737,0.025107384,0.036277354,0.03541112,-0.060650587
1967-01-01,-0.017614007,-0.00029814243,-0.048426986,0.039774477,0.030985713,0.023871005,-0.07479334
1967-02-01,-0.00861609,-0.030326366,-0.025775075,0.029782474,0.025858939,0.028108418,-0.055750966
1967-03-01,-0.008982182,-0.034511447,-0.019706607,0.021150649,0.024184883,0.03490925,-0.034616113
1967-04-01,-0.011859536,-0.008197546,-0.057791233,0.019633532,0.0027884245,0.01874423,-0.032575846
1967-05-01,-0.021903753,0.019738197,-0.087087154,0.00932765,0.032031953,-0.05010104,0.016547024
1967-06-01,0.017959476,0.029677868,-0.008929968,0.01089716,0.035327733,-0.03806889,0.022510827
1967-07-01,0.011054039,0.036740243,-0.023630142,0.06598377,0.020418227,0.027166784,0.012361884
1967-08-01,0.009170771,0.030305624,-0.019497395,0.08507842,0.032607436,0.01733172,0.013669729
1967-09-01,0.0071828365,0.034176826,-0.054547787,0.038466573,0.032816708,0.000957489,0.014611423
1967-10-01,-0.0060526133,0.0333398,-0.057843566,0.056776524,0.03197968,0.027219057,0.013774395
1967-11-01,-0.015259862,0.0047240257,-0.10272896,0.03234583,0.018325686,-0.016515493,0.0082291365
1967-12-01,-0.006942034,-0.059569955,-0.06469667,0.028893113,0.014611423,0.020889103,-0.11973107
1968-01-01,0.0019277334,-0.033854395,-0.006627232,0.036705613,0.027071953,0.029340893,-0.06770241
1968-02-01,-0.025931746,-0.03448674,0.009106487,0.053518027,-0.003242433,0.02454266,-0.001271069
1968-03-01,-0.06684691,-0.017860323,-0.15834802,0.06125471,-0.06312734,0.020562738,-0.072761
1968-04-01,-0.05884981,-0.01499626,-0.066474915,0.031944573,-0.026824445,0.027443916,-0.02291891
1968-05-01,-0.0012338758,0.01673159,-0.041330725,0.044665456,0.040834308,-0.0067016482,-0.05803156
1968-06-01,0.007804632,0.016136467,-0.045161873,0.080708,0.030717134,0.026625603,-0.020129234
1968-07-01,-0.0010851026,0.03123787,-0.04850948,0.08015004,0.027332336,0.023315191,-0.035751373
1968-08-01,0.020004809,0.037040383,-0.028386652,0.072078615,0.034771442,0.03272569,0.010371149
1968-09-01,0.012342513,0.028708547,-0.04229781,0.052253366,0.039681256,0.02692318,0.024505466
1968-10-01,-0.004841864,0.028485388,-0.08060926,0.042991668,0.03190738,0.020413935,0.023240805
1968-11-01,0.010185152,0.029117703,-0.089127064,0.015801698,0.03770989,-0.026489675,0.0012954175
1968-12-01,-0.0034656227,-0.018715799,-0.061304748,0.030679941,0.022906065,-0.006404072,-0.027642757
