,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,26.25418,16.849731,27.66922,24.001862,14.223694,27.940674,19.114532
1965-02-01,26.716705,17.442993,27.793488,24.371582,14.157837,28.137268,20.407837
1965-03-01,26.595459,17.38562,28.098328,24.741333,13.853485,28.547913,20.887848
1965-04-01,26.73117,16.562347,28.080872,24.05426,12.884491,29.167633,19.97226
1965-05-01,25.855011,15.610809,27.1633,22.854736,12.383026,28.666656,18.575653
1965-06-01,25.198883,14.762573,26.03363,21.66571,12.264282,28.20163,17.338715
1965-07-01,24.50232,14.307037,25.181915,20.940735,11.797241,27.837372,16.663635
1965-08-01,23.298828,14.250641,24.97934,20.012665,12.404999,27.630829,16.61621
1965-09-01,22.834778,14.256622,25.50473,19.41092,11.794769,27.629822,16.543884
1965-10-01,23.604187,13.758667,26.002716,20.574982,11.345184,28.252533,16.709534
1965-11-01,24.279785,14.593933,27.191742,21.25409,11.969879,28.989502,17.955444
1965-12-01,25.746735,16.247498,28.154724,22.573822,13.633423,28.743988,19.85199
1966-01-01,26.677795,17.680695,28.134705,23.83612,14.52182,28.750946,20.506256
1966-02-01,27.626373,19.0766,28.508392,24.26828,15.632263,29.281982,21.342377
1966-03-01,27.1362,18.422516,28.942078,24.183075,14.759338,29.34906,22.00351
1966-04-01,26.767578,17.645416,28.516449,23.835114,13.809235,29.339966,20.47348
1966-05-01,25.711578,15.667053,27.419617,23.049927,13.657959,28.769623,18.955048
1966-06-01,24.858826,14.596466,26.508362,22.41098,12.574738,28.1922,17.334778
1966-07-01,24.381256,14.051819,25.820496,20.931885,12.455231,28.05603,16.976715
1966-08-01,23.128601,13.821869,25.26831,20.040802,12.332672,27.89215,16.337769
1966-09-01,22.951569,13.453735,25.140228,19.91623,12.0755005,27.713135,15.773987
1966-10-01,23.56128,13.881866,25.841675,20.59552,11.880829,28.226501,16.137573
1966-11-01,24.53659,14.361969,27.119568,21.891052,12.121368,28.419128,17.576813
1966-12-01,26.03888,15.634277,27.80542,23.667694,14.127472,28.382324,18.565247
1967-01-01,27.111603,17.343994,27.788208,24.183777,15.177948,27.795227,20.083008
1967-02-01,27.383545,18.303589,28.08371,24.605957,15.87558,28.252472,20.83374
1967-03-01,27.354004,18.345154,29.08435,24.343048,15.365753,28.87149,20.760132
1967-04-01,26.353333,17.798248,28.744781,23.190125,14.510345,29.668793,19.96634
1967-05-01,24.775238,16.735016,27.853302,22.239075,13.1440735,29.328735,19.501556
1967-06-01,23.828186,15.423859,26.822632,21.314545,12.694336,28.476837,17.998077
1967-07-01,22.997314,14.077637,25.507446,20.106049,12.21405,28.032623,16.47406
1967-08-01,22.644226,13.827209,25.102295,19.756989,12.149445,27.779205,16.00882
1967-09-01,22.614197,13.370453,25.14685,19.568665,11.447296,27.89087,15.79895
1967-10-01,23.237701,13.915344,26.056854,20.45462,11.227936,28.00357,16.108978
1967-11-01,24.603455,14.09967,27.182709,21.560944,11.681671,28.345612,17.406616
1967-12-01,25.628143,15.658234,27.725616,22.68982,12.90921,28.404236,18.461334
1968-01-01,26.292053,17.166962,27.786285,23.172058,13.940643,28.102814,20.498169
1968-02-01,26.657562,18.660217,28.036041,23.420837,14.528717,28.342712,22.062622
1968-03-01,26.426086,18.738861,28.7211,23.230896,14.65683,28.66272,21.232666
1968-04-01,25.988373,17.537445,28.695374,22.879242,13.998993,29.452118,19.772583
1968-05-01,24.975891,16.367188,27.759064,21.503235,13.436615,28.713165,18.324371
1968-06-01,24.5708,14.943207,26.540833,20.45465,12.441956,27.815948,16.870697
1968-07-01,23.68396,14.862579,25.500183,20.14502,12.648712,27.68982,16.711426
1968-08-01,22.653687,14.604889,24.831451,19.80423,12.665527,27.276825,16.506165
1968-09-01,22.439026,13.836273,25.156433,19.568817,11.6154785,27.6008,16.113464
1968-10-01,23.199738,14.202759,25.905762,20.120789,12.323761,27.973236,16.97409
1968-11-01,24.522827,14.765625,26.984497,21.626892,12.904419,28.523743,17.257996
1968-12-01,25.493256,16.3479,27.923767,23.381775,13.807587,28.429749,19.263641
1969-01-01,26.181366,18.300903,28.521576,24.01654,14.739349,29.036865,21.052856
1969-02-01,26.74591,18.576782,28.46466,23.706848,15.417725,29.019958,21.981964
1969-03-01,26.707458,17.750214,29.297363,23.786316,15.396698,29.576813,21.284607
1969-04-01,26.413635,17.26825,29.31018,23.00644,14.471191,29.706543,20.408844
1969-05-01,25.498901,16.262726,28.151367,21.933746,13.570282,29.411194,19.275146
1969-06-01,24.605682,14.984436,26.788483,20.699554,13.400574,28.71283,17.658447
1969-07-01,23.388428,14.108154,25.74707,20.096558,13.001648,28.527191,16.87085
1969-08-01,22.882843,13.381073,25.270721,20.204254,12.406342,28.203156,15.837158
1969-09-01,22.862335,13.4216,25.553772,19.722778,12.357117,28.348755,15.452087
1969-10-01,23.207428,13.540558,26.617737,20.513947,11.984863,28.41748,16.392975
1969-11-01,24.121155,14.597839,27.927795,21.53125,12.608368,28.703064,17.55896
1969-12-01,25.104095,15.895081,28.780518,23.004364,14.430176,28.447723,18.311676
1970-01-01,26.475952,17.560608,28.588165,23.836823,15.289276,28.724518,20.01065
1970-02-01,26.92276,18.35147,29.071136,24.273315,15.624542,28.826813,21.11972
1970-03-01,27.093231,18.029633,29.449768,24.812103,14.928223,29.424469,20.72815
1970-04-01,26.813782,16.930908,29.000366,23.847168,14.415283,29.671387,19.605682
1970-05-01,25.969696,15.665344,27.765778,22.98346,13.389893,29.243164,18.15622
1970-06-01,24.708282,14.364655,26.832367,21.50351,12.34903,28.00238,17.535828
1970-07-01,23.606445,13.772675,25.817322,20.388794,11.89859,27.973969,17.04715
1970-08-01,23.039246,13.85791,25.185059,19.7565,11.516846,28.051971,16.759949
1970-09-01,22.423523,14.093445,25.571442,19.32312,11.61911,27.516296,16.969666
1970-10-01,22.340363,14.131165,26.17221,19.853119,12.122253,27.990509,16.377167
1970-11-01,23.121918,15.261383,27.307098,20.618652,12.843384,28.551483,17.462463
1970-12-01,24.318268,16.985168,28.306122,21.793823,13.79953,28.685272,18.733215
1971-01-01,25.312439,18.496368,28.465027,22.472656,15.065582,28.283173,20.083038
1971-02-01,26.01065,18.649536,28.258972,23.13678,15.460907,28.267853,20.789154
1971-03-01,26.080841,18.401001,28.943848,23.42633,14.530945,28.935455,21.33368
1971-04-01,25.57779,17.845581,28.875153,22.805695,13.743286,29.387573,20.676483
1971-05-01,25.190887,16.27771,27.909607,22.470184,13.028778,28.739777,19.140228
1971-06-01,24.17743,15.076965,26.427216,21.303528,12.235199,28.285645,17.390503
1971-07-01,23.447083,14.32489,25.468597,20.45462,11.9253845,28.044525,16.223358
1971-08-01,22.892181,13.872253,25.078735,19.663513,11.487579,27.53952,16.507965
1971-09-01,22.433624,13.733398,25.500702,19.672913,11.531067,27.36905,16.419037
1971-10-01,22.672302,13.723541,26.01413,20.306366,11.312164,27.654144,17.084625
1971-11-01,23.857239,14.891174,27.309235,21.29663,12.720428,27.956573,17.469543
1971-12-01,24.43042,15.806793,27.901215,22.504791,13.667694,28.16806,17.967651
1972-01-01,25.428528,17.59732,28.4003,23.900055,14.478241,28.45578,20.191315
1972-02-01,26.669067,18.165009,28.34961,24.413208,14.900513,28.44336,20.810638
1972-03-01,27.008148,17.809662,28.942627,23.97754,14.279297,29.165985,20.993317
1972-04-01,25.814453,17.27835,28.789124,23.30658,13.246765,29.471588,20.779053
1972-05-01,25.114807,16.126251,27.892914,22.60498,12.487793,29.298462,19.126251
1972-06-01,24.59494,14.488281,26.81543,21.405548,12.11908,28.698273,17.588226
1972-07-01,23.056915,14.054993,25.99524,20.635101,12.062653,28.341003,16.210907
1972-08-01,22.71643,14.037781,25.864685,20.016266,12.314209,28.032074,15.757538
1972-09-01,23.239136,13.711609,26.00766,19.791504,12.014343,28.201843,15.9339905
1972-10-01,23.666199,13.6623535,26.668121,20.832153,11.198456,28.741302,16.430908
1972-11-01,24.575806,14.130066,27.56195,22.298431,12.4328,29.112885,17.15686
1972-12-01,25.7518,15.57724,28.539001,23.641327,13.439484,29.322357,19.009583
1973-01-01,26.792694,17.706879,28.781036,24.436432,14.144318,29.1315,20.283081
1973-02-01,27.1427,18.791351,28.9747,24.720886,14.829254,29.083923,21.363647
1973-03-01,26.799011,18.249115,29.472778,24.432526,14.808868,29.295105,21.815582
1973-04-01,26.706787,16.737976,28.995575,23.310211,13.913727,29.872772,19.600067
1973-05-01,26.010681,15.913208,27.92279,22.715088,13.262756,29.131012,18.572418
1973-06-01,24.992249,14.914185,26.904358,21.323334,13.088989,27.886871,16.762726
1973-07-01,23.184479,14.36615,26.023773,20.183563,12.65744,27.776672,16.347687
1973-08-01,22.470917,13.644806,25.48108,19.584534,12.424408,27.663574,16.053986
1973-09-01,22.457306,13.326355,25.682037,20.09616,11.941895,27.712097,16.24768
1973-10-01,22.470917,14.292358,26.435913,19.92871,12.149658,28.195587,16.84671
1973-11-01,23.24176,15.020996,27.438324,20.310242,12.796753,28.234924,17.715607
1973-12-01,24.178162,16.614655,27.998505,21.524323,14.273926,28.108215,19.002502
1974-01-01,24.602966,18.600067,28.24759,22.643127,15.393036,27.741974,21.364136
1974-02-01,24.915253,19.872711,28.274017,23.252533,15.920197,28.085571,22.868774
1974-03-01,25.450745,18.969635,28.797272,22.846252,15.609894,28.920624,22.259369
1974-04-01,25.571167,17.713623,28.815369,22.577057,14.284882,29.008728,20.645569
1974-05-01,24.964203,16.741547,27.973969,22.384674,13.302002,28.770844,19.369537
1974-06-01,24.424805,15.342621,26.882935,21.396423,13.047974,28.538818,18.017609
1974-07-01,23.073853,14.276062,25.762543,20.915771,11.95401,28.001373,17.255493
1974-08-01,21.88739,13.734222,25.33377,20.206024,12.19043,27.654358,16.952026
1974-09-01,21.767944,13.475769,25.251038,19.538391,12.105743,27.559875,16.45813
1974-10-01,22.120361,13.733734,25.763031,19.980377,11.422913,27.54422,16.653442
1974-11-01,23.14093,14.488495,26.966156,20.967163,12.525696,27.490875,17.408691
1974-12-01,24.551575,16.006348,28.049347,22.531036,13.461578,27.902039,18.452728
1975-01-01,26.026215,18.33374,28.13272,23.687256,15.291809,27.83664,20.13379
1975-02-01,26.43686,19.036682,28.395813,24.402954,15.603943,28.063904,20.685883
1975-03-01,26.47647,18.175781,29.028046,24.311493,15.522369,28.789001,20.42752
1975-04-01,26.318054,17.082916,28.48114,23.162994,14.881653,29.23645,19.192291
1975-05-01,25.534485,16.020721,27.792328,22.842377,13.760956,28.830505,18.025879
1975-06-01,25.240753,15.247498,26.689087,21.915466,12.946747,28.108215,17.057465
1975-07-01,24.066803,14.212158,25.3685,20.858917,11.854828,27.9281,15.695862
1975-08-01,22.821655,13.76944,24.910248,19.934845,11.603516,27.759796,15.657196
1975-09-01,22.43692,13.821777,25.240753,19.434143,11.684143,27.733856,15.572815
1975-10-01,22.626465,14.259308,25.897034,19.962189,11.447479,27.184143,16.24939
1975-11-01,23.216736,14.991974,26.985168,21.640625,12.3767395,27.350555,17.438416
1975-12-01,24.209167,16.545929,27.791382,22.917358,13.376251,27.926697,19.294128
1976-01-01,25.050323,18.16333,27.934906,23.309906,15.086304,27.705658,20.533722
1976-02-01,26.0289,18.939026,28.440094,24.208466,15.567627,28.100983,22.104065
1976-03-01,26.252167,19.322418,29.17804,24.589355,15.39212,28.255127,22.119476
1976-04-01,26.25766,17.90921,28.764313,23.980225,14.225555,29.219788,20.160309
1976-05-01,25.684296,16.286682,27.915497,22.960846,13.518463,28.897095,18.945007
1976-06-01,25.220367,14.80484,27.052277,22.534698,12.746704,28.281464,17.75058
1976-07-01,23.769379,13.66861,25.83847,21.737091,12.1276245,27.959747,16.603424
1976-08-01,22.60083,13.56369,25.214905,20.812683,11.836243,27.780243,16.395569
1976-09-01,22.586914,13.598999,25.522705,20.24234,12.11319,27.953278,16.206116
1976-10-01,23.050842,13.851624,26.15622,20.975311,12.304657,28.291931,16.599457
1976-11-01,24.564484,14.565186,27.417755,21.75299,12.435425,28.450043,17.411957
1976-12-01,25.99759,15.672546,28.254639,23.103058,14.01123,28.316284,18.635223
1977-01-01,27.21051,17.439056,28.461426,24.534943,14.954742,28.267303,20.440125
1977-02-01,27.53067,17.695496,28.48526,24.862396,15.335205,28.758728,20.962189
1977-03-01,27.047516,18.68222,29.025848,24.135986,15.330353,29.226776,21.286713
1977-04-01,26.407684,18.213165,28.876465,23.599792,14.530457,29.742523,20.733032
1977-05-01,25.536285,17.028412,28.067322,22.644684,13.925201,29.077423,19.226654
1977-06-01,24.311615,15.3819275,27.1604,21.743103,13.297058,28.349518,18.01175
1977-07-01,23.811462,14.5538025,26.018463,20.754913,13.008514,27.8367,16.974426
1977-08-01,23.278198,13.901825,25.513397,20.40509,12.590576,27.56131,15.889404
1977-09-01,22.614044,14.365997,25.744995,19.837769,12.942841,27.826965,16.25238
1977-10-01,23.32248,14.786377,26.473877,20.663452,12.239288,28.30185,16.31659
1977-11-01,24.246918,15.138153,27.673706,22.036987,13.232819,28.731964,17.900818
