,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,0.01029551,-0.035301805,0.018858135,0.016441703,-0.009298742,0.020223975,0.0025208592,-0.013448715,0.009822726,0.02542454,0.025266945
1965-02-01,0.008772075,-0.0022069812,0.017807484,0.03818971,-0.035039127,0.03624606,-0.09203577,0.021957457,-0.02742207,0.027578354,-0.034986615
1965-03-01,0.0069335103,0.01129359,-0.031939805,0.03078276,-0.009193659,0.03960806,-0.21175498,-0.01733607,0.0072486997,0.012922049,0.053266227
1965-04-01,0.005882859,0.011188567,-0.0789029,0.029732168,-0.026476502,0.030309975,-0.18743289,-0.09749907,-0.022326529,-0.009193659,0.053949118
1965-05-01,0.01533854,-0.06445676,-0.12329197,-0.014079094,-0.2146442,-0.0042032003,-0.41069156,-0.05936122,-0.031256855,-0.03446132,0.031728327
1965-06-01,0.026580274,-0.06435168,-0.075330794,-0.10448575,-0.28787303,0.004937291,-0.214329,0.010190427,-0.026581585,-0.039714456,0.04696244
1965-07-01,0.011556268,-0.013081014,-0.056787193,-0.085837066,-0.20681703,0.015233457,-0.32947797,0.026685297,-0.017493665,-0.028577805,0.05536747
1965-08-01,-0.002732277,0.01602143,-0.030941665,-0.08468139,-0.1985696,0.016389132,-0.37628347,0.029942274,-0.019489825,-0.028998017,0.04228717
1965-09-01,-0.031519532,0.011083484,-0.0384537,-0.11646289,-0.17030764,0.015706241,-0.40932578,0.025687218,0.005987942,-0.012030363,0.038084626
1965-10-01,0.002468288,0.00015693903,-0.03782332,-0.089829445,-0.079113066,5.185604e-05,-0.49090713,0.03755933,-0.011872768,0.003151238,0.05100739
1965-11-01,0.0037816167,-0.027159452,-0.053582728,0.0029936433,-0.10548383,-0.002732277,-0.3193919,0.012764454,0.011398673,0.012764454,0.05237317
1965-12-01,0.008667052,-0.082054794,-0.0014715195,0.022535324,-0.03924167,0.023008108,-0.30846536,0.019593596,0.0014702082,0.016441703,0.050061822
1966-01-01,0.01931727,0.0168553,-0.00069749355,0.013891816,-0.019800425,0.01229614,-0.37723935,-0.0022476315,-0.004800737,0.029484212,-0.024086058
1966-02-01,0.022736609,0.02820766,-0.0029770732,0.024697065,-0.040453434,0.040608585,-0.2284736,-0.023584545,0.007645786,0.028891504,0.013891816
1966-03-01,0.0019012094,-0.020347536,-0.021532893,0.018086255,-0.013964713,0.017721534,-0.15288258,-0.03256607,-0.019253314,0.017949522,0.010381281
1966-04-01,0.033222735,0.015578747,-0.069404185,0.018633366,-0.051988184,0.015031636,-0.08709377,-0.042094767,-0.031927824,-0.013463199,0.033633053
1966-05-01,0.009195924,-0.09429723,-0.10984403,0.0028586388,-0.15643871,-0.002202034,-0.49988103,-0.06402439,-0.02992177,-0.011821866,-0.02577293
1966-06-01,0.006642759,-0.051076353,-0.07022482,-0.050118923,-0.25300193,-0.006897986,-0.3629691,-0.030833602,-0.02764219,-0.013599932,0.03878492
1966-07-01,0.024833858,-0.080756545,-0.065620065,-0.021076977,-0.2171213,0.0021291971,-0.028645217,0.04092771,-0.004344821,-0.016928136,0.069012225
1966-08-01,0.009378254,0.015943468,-0.050620437,-0.049480617,-0.16190976,0.017858326,-0.33807606,0.026976645,0.01817745,-0.027596593,0.0089223385
1966-09-01,-0.005256653,0.021277726,-0.0308792,-0.032657266,-0.09160733,0.017448008,-0.12466133,0.030396044,0.0067795515,-0.019070983,0.03276682
