,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8,zgu250_cluster9,zgu250_cluster10,zgu250_cluster11
1965-01-01,0.5654076,-0.44450474,-0.47937432,0.019227028,-0.09972038,0.29036197,0.21736412,-0.2046547,-0.8723892,1.3810933,0.51554716
1965-02-01,0.06517677,-0.81470793,-0.52076113,0.27928162,0.087336734,-0.056052018,-0.41908568,0.29883498,-0.4187599,0.22388153,1.1050705
1965-03-01,0.41321984,-0.65372163,-0.5038155,0.5175024,0.41093865,-0.03519554,-0.013035202,-0.3920372,-0.53933716,0.08831444,0.26559526
1965-04-01,0.116992,-0.19324875,-0.6116829,0.2639656,0.19552994,0.04008331,0.11862163,0.04627533,-0.47578964,1.2634493,0.13002777
1965-05-01,-0.07821198,-0.23105125,0.68142164,0.22551116,0.032588195,0.5034897,0.0,0.070064925,-0.32751256,0.4168045,-0.46699065
1965-06-01,-0.34804344,0.027700806,-0.1808651,0.103630826,0.14697342,0.59701806,-0.46242827,0.29622784,0.0016296387,-0.105586246,-0.5034895
1965-07-01,-0.11275558,0.04627533,0.22485924,-0.5321671,0.09613571,0.22616272,-0.33207473,0.8929199,0.6661053,-0.20791359,0.2564701
1965-08-01,0.04562378,-0.08863983,0.123183824,-0.33924446,-0.0029331208,0.44450456,-0.24408646,-0.107541464,0.4168045,-0.26494312,0.77690583
1965-09-01,-0.17728043,-0.26885375,0.45754012,-0.09124718,0.045297623,0.24115372,-0.07495346,0.38486785,-0.34543648,0.6507889,-0.32816428
1965-10-01,-0.28547364,-0.18542747,-1.051951,0.16913338,0.22583695,0.051815413,-0.15120964,0.64394534,-0.27993354,0.6638241,1.3273224
1965-11-01,0.07527904,-0.4093094,-0.62439233,0.3829128,0.24604186,0.12904969,-0.23039933,0.59929925,-0.26755008,0.4816555,0.19846344
1965-12-01,0.435054,-0.25516644,-0.49534264,0.027374268,0.22811814,0.1785839,-0.47383422,-0.08375206,-0.65535104,0.2620102,0.40605086
1966-01-01,0.82943726,-0.6364378,-0.4309662,0.14442138,-0.034792326,-0.2753849,0.3997841,-0.55667764,-0.6111641,-0.05054741,0.954821
1966-02-01,0.59508073,-0.7391739,-0.11553726,0.15229873,0.016083146,-0.66597843,0.172649,-0.6873131,-0.35251847,-0.26980478,0.96795046
1966-03-01,0.119804,-0.14474908,-0.2031742,0.2665226,0.19529685,0.12242985,-0.0997818,-0.011816407,-0.33807677,0.88031274,0.514336
1966-04-01,0.4132414,-0.4562397,0.08369903,-0.011159515,0.07844696,-0.20153312,-0.04266987,-0.23435631,-0.37680817,0.5560215,0.48578033
1966-05-01,-0.306567,-0.1637867,-0.76871455,0.29967386,0.26291236,0.3892807,-0.32888642,0.6922369,0.06860008,-0.18938866,-0.32954293
1966-06-01,-0.010174942,0.04135666,-0.8373146,0.12046051,0.6226517,0.12210159,0.015098572,1.3001187,0.096171185,0.06630249,-0.6938782
1966-07-01,0.121773146,0.12308655,-0.13391761,-0.09124794,0.13982621,-0.018380737,-0.2484703,0.29179612,0.7004425,-0.2195858,0.27046165
1966-08-01,-0.20579986,-0.11094131,-0.30558205,0.056783676,0.08960648,0.106674574,-0.04037247,0.18807583,-0.04135704,-0.15919152,0.39092198
1966-09-01,-0.19135818,-0.1605049,-0.70963305,0.16477127,0.25273705,0.34037477,-0.20744172,-0.12341461,0.13260499,0.05350132,0.22286797
1966-10-01,-0.17888527,-0.05547104,-0.60000455,0.15000114,0.30262795,0.114552304,-0.06269188,0.82516974,-0.06630249,0.28260574,-0.039387513
1966-11-01,0.056783676,-0.02855606,0.15951958,0.6807491,0.40306625,0.43654594,0.20054856,0.05415802,-0.052516747,0.64530027,-0.035449218
1966-12-01,-0.04496727,-0.38238794,-0.9751709,0.52812195,0.27177468,-0.055470847,-0.06860008,-0.39190635,-0.18643455,0.6068972,0.80547637
1967-01-01,0.14106712,-0.6592926,-0.40458757,-0.16914979,0.033633996,0.06400261,-0.28213388,0.0976368,-0.23315278,0.18057899,0.9048538
1967-02-01,0.20049782,-0.24066314,-0.75366366,0.6534149,0.28964463,0.38140354,-0.36246377,-0.5045107,-0.45128402,0.8793831,0.82485044
1967-03-01,0.24131604,0.0032653809,-0.41438445,-0.22498894,-0.07771721,0.04702244,0.53781813,-0.09665718,-0.69325316,0.19984475,-0.08816719
1967-04-01,-0.033960532,-0.13257675,0.06824799,-0.22107048,0.07608452,0.37258703,0.083595276,-0.052573584,-0.4052412,0.7637867,-0.40622061
1967-05-01,-0.1675169,0.11886215,-0.40915984,-0.20833512,0.1407402,0.33797303,-0.45389634,1.3071558,-0.028409386,0.030041505,-0.18221168
