,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,3395.9175618489585,1179.6381750772166,1852.690762606534,1393.885280661387,1672.8264480340677,1477.4729853091035,1176.4419200808502,2370.6300247547238,3495.1544399919185,1497.3069480613424,3390.461629231771
1965-02-01,3392.253621419271,1179.131228424782,1852.1724076704545,1392.868167406892,1661.224265176742,1475.3935440726902,1174.5533078215842,2365.992914244186,3493.345484240302,1497.1874095775463,3382.7313232421875
1965-03-01,3399.883219401042,1180.0767055777617,1848.7370161576703,1394.5811650524402,1670.6132732453893,1478.5476463428442,1175.3858699355014,2366.3000772165697,3485.497415476832,1498.4096046730324,3384.6299235026045
1965-04-01,3394.3157958984375,1178.9697691451672,1848.3601518110795,1392.7624010059933,1679.9034243724386,1476.4582979506342,1175.5628009175146,2359.4130405159885,3499.9149717133623,1497.8539134837963,3374.3843587239585
1965-05-01,3390.182088216146,1178.5579237827035,1851.0950816761363,1392.9496869648972,1674.0659619941086,1478.1966499660327,1174.3430913880813,2357.5511843659156,3504.6235183189656,1498.8553873697915,3368.0745442708335
1965-06-01,3392.5604248046875,1180.2558366642443,1851.0995205965908,1394.8018949325772,1678.2470703125,1481.2130250792572,1175.6557730741279,2358.6359068404795,3519.974912446121,1502.7397099247685,3371.6794840494795
1965-07-01,3391.618855794271,1179.8420750817588,1849.761408025568,1394.047901728382,1680.7899350025616,1482.0569024569747,1175.5194375681324,2361.562187727108,3527.769522831358,1502.546341507523,3364.5930989583335
1965-08-01,3388.4859212239585,1178.589718840843,1849.2530406605113,1391.6454576466183,1675.0663382108094,1477.749854930933,1175.7814629133359,2360.167605377907,3516.45402579472,1501.4597800925924,3365.8310953776045
1965-09-01,3389.072265625,1177.5690123092297,1851.9709916548295,1390.3843709867294,1673.3374423668033,1475.5716075067935,1175.7329896438953,2358.450814180596,3512.528833849677,1500.7219780815972,3374.772135416667
1965-10-01,3381.074422200521,1177.7934939362283,1849.7395463423295,1390.5623762574915,1669.914170562244,1475.201769842618,1175.9406511173693,2366.0733954851016,3511.3041318696123,1499.1956922743054,3377.5677490234375
1965-11-01,3396.5157063802085,1177.9618374136992,1852.654141512784,1391.0001571864298,1672.949118692367,1474.2774852807972,1175.995937613554,2367.616875227108,3510.83668675916,1498.1553367332174,3389.4539388020835
1965-12-01,3409.3589274088545,1178.8464213526527,1854.1944469105113,1392.9596365314642,1676.688572617828,1476.9173000169837,1175.6769224654797,2370.0968897619914,3501.7712823275865,1498.2822446469906,3398.3837890625
1966-01-01,3395.3564453125,1179.2746610419695,1852.8479003906248,1392.880123608733,1658.9500552318136,1474.7999992923462,1174.8363406159158,2374.417469113372,3475.5442652209053,1498.1921838831017,3393.916015625
1966-02-01,3390.498046875,1180.0305033839027,1856.721524325284,1394.5218857020548,1663.003990298412,1478.8368999094205,1175.1790601153707,2371.0146881813225,3495.9504226158406,1498.4123173466435,3390.0120035807295
1966-03-01,3400.7198079427085,1178.9484068404797,1853.151300603693,1392.3771270333905,1672.7883260758197,1476.5701957370925,1174.4390443313953,2367.7632176598836,3508.987321524785,1497.231400101273,3380.55908203125
1966-04-01,3388.5211181640625,1178.6767294240553,1850.8870072798295,1392.7136564907962,1668.084216508709,1477.0308784816577,1174.7992227243824,2359.55810546875,3497.9788944639013,1497.8410734953702,3368.8623046875
1966-05-01,3390.9136962890625,1178.7977351698764,1849.5825195312498,1392.926861488656,1679.4785796618853,1480.7567651721015,1175.672309343205,2360.1037313771803,3528.781864560884,1499.1574887876156,3367.6499430338545
1966-06-01,3391.119588216146,1178.714486055596,1851.627530184659,1393.1737612371576,1678.3999583760246,1480.494490913723,1176.2835835301598,2361.4848292151164,3527.592731344289,1500.2672435619213,3366.038004557292
1966-07-01,3387.3164876302085,1178.9974478788154,1847.1778453480113,1392.9574626765839,1679.9852715163934,1480.2573383718297,1175.6840905477834,2358.6610306140988,3519.1423087284484,1501.5020978009259,3362.1382649739585
1966-08-01,3385.730387369792,1178.688297715298,1849.5289195667613,1391.5702088238443,1674.6299868724386,1478.6659130151722,1176.352567450945,2360.743039153343,3516.5710449218755,1501.7348451967591,3363.1331380208335
1966-09-01,3387.6890055338545,1178.1494850336119,1845.1315030184658,1390.959522822132,1672.3557769275103,1475.7580743319747,1176.376768600109,2359.7862066224566,3507.803870891703,1501.2648744936341,3371.409912109375
1966-10-01,3383.2832845052085,1177.0828601925873,1849.2686878551135,1389.4918363388272,1665.380259029201,1473.3367477638135,1176.064637649891,2363.6084268259447,3504.9438476562505,1498.788700810185,3375.6195068359375
1966-11-01,3396.952107747396,1177.1672448446584,1854.9374112215908,1389.3032962328768,1672.4275182505123,1471.109141474185,1176.169249068859,2371.4924657067586,3513.4188948006467,1496.579861111111,3384.4563802083335
1966-12-01,3407.5396728515625,1177.6990313862646,1854.146173650568,1390.8778360445206,1674.760462026127,1474.0269757699277,1176.0258874227834,2370.9746604742004,3502.7783624057115,1495.7233796296296,3391.93359375
1967-01-01,3409.9896240234375,1179.6480400617734,1854.7656249999998,1393.9725692958048,1669.881651831455,1478.9457017096922,1176.1750687000363,2372.3671136900434,3506.168128704203,1497.3267053674767,3399.4978841145835
1967-02-01,3397.6708984375,1180.0141800281613,1852.4010120738635,1394.514946088399,1675.8638976050206,1479.7660495923915,1175.9965053824492,2371.284804233285,3506.4139530576513,1497.2093822337963,3383.6334228515625
1967-03-01,3405.6842041015625,1179.3450643849928,1855.293634588068,1393.2218368739298,1677.890464907787,1477.47705431952,1175.6865745367006,2366.4292446402615,3506.766483701509,1497.09070276331,3380.6072998046875
1967-04-01,3380.2315266927085,1179.1299509447674,1851.6401811079545,1392.7516153413956,1670.9224513319673,1474.7002200803895,1175.28076171875,2359.6424191497094,3490.8969221443967,1498.1245478877313,3369.4879150390625
1967-05-01,3388.3184814453125,1179.529660247093,1847.6854359019885,1394.175155848673,1676.880383100666,1480.4830799932067,1175.2864394077035,2358.9249012082123,3515.7102387526943,1499.452175564236,3367.8830973307295
1967-06-01,3392.3740641276045,1178.8667190906613,1849.200217507102,1393.0267752033392,1679.700107261783,1479.7635728034422,1175.6603152252908,2356.4769656159156,3530.133267106681,1500.8158365885415,3366.5350341796875
1967-07-01,3391.1590576171875,1179.829655137173,1851.6240900213068,1393.8084432523544,1679.181408491291,1482.0984771286232,1176.2725830078125,2363.0268895348836,3532.806606950431,1502.3825864438656,3364.3489583333335
1967-08-01,3387.2334798177085,1179.2772869731104,1851.7798961292613,1392.3701038099316,1676.571705302254,1479.6108079993207,1176.2444784474928,2362.8535780795787,3531.1868601831898,1502.5090874565972,3363.449910481771
1967-09-01,3391.2508138020835,1177.76396995367,1849.0487393465908,1390.15895895762,1672.853563652664,1474.755328634511,1176.5074264171512,2361.1995253452037,3510.143622036638,1501.4198585792824,3372.28759765625
1967-10-01,3394.3320719401045,1177.995122865189,1851.6882324218748,1390.6753331014554,1674.7087322297643,1475.4479449728262,1175.9472514307777,2364.524663880814,3517.3668170797414,1500.0894278067128,3378.974609375
1967-11-01,3385.51025390625,1177.3308332576307,1851.1242675781248,1390.1983391748715,1673.6890448898566,1473.9723094995472,1175.715814634811,2368.582508175872,3509.1287547144398,1497.0578794126156,3380.645955403646
1967-12-01,3405.902099609375,1179.4048930323402,1853.5771040482953,1393.16188864512,1669.731165151127,1474.6024753736415,1176.7829362736193,2368.173714571221,3488.5096056707976,1498.8039369936341,3393.3445231119795
1968-01-01,3414.3208821614585,1180.058111146439,1859.896018288352,1393.9345268354025,1675.6150542712603,1477.3231395776722,1176.2211999227834,2377.6016590207123,3510.7950144800648,1498.477783203125,3398.5068766276045
1968-02-01,3383.317057291667,1179.3730270030887,1846.476162997159,1392.114090592894,1663.6699739049693,1472.148154438406,1176.1209177416424,2372.183724336846,3474.692509092134,1497.5776276765046,3381.966959635417
1968-03-01,3389.00634765625,1180.2461136219113,1852.522638494318,1393.8127073523117,1676.1592677382173,1476.6654636548915,1176.243413880814,2368.6319040697676,3507.7830347521553,1498.6417191116898,3376.23779296875
1968-04-01,3385.9275309244795,1178.7538750227109,1850.2772105823863,1392.1011310734161,1669.3764608414447,1474.4955311650817,1175.7134725881178,2360.098763399346,3504.0297935748927,1498.1739185474537,3368.1516520182295
1968-05-01,3387.1881103515625,1178.8656545239826,1846.3872736150568,1393.0078793878424,1675.6150542712603,1478.5218169723732,1175.557123228561,2355.3201364916426,3506.027958310884,1499.7198712384259,3365.1084391276045
1968-06-01,3388.603515625,1179.5231309047965,1846.6362970525568,1393.5595368685788,1676.0568087218237,1479.6744968580165,1176.8649079078853,2355.8197731195496,3515.422321188039,1501.5143048321759,3366.633707682292
1968-07-01,3389.7003173828125,1180.452213730923,1854.1612659801135,1394.333011156892,1677.6075019211066,1480.6824615036232,1176.7001129860103,2365.065605695858,3522.569327518858,1502.7149341724537,3364.175211588542
1968-08-01,3385.4913330078125,1179.4713929642078,1851.4567427201703,1392.808135568279,1674.545238057121,1477.550738790761,1176.6014631404432,2363.5432753452037,3510.733768857759,1501.7750379774304,3363.9912923177085
1968-09-01,3394.0047200520835,1177.805913880814,1849.2854447798295,1390.71262307363,1672.186279296875,1474.9854930932972,1175.8568342341932,2360.462419376817,3503.9500269396553,1500.5174877025463,3371.434326171875
1968-10-01,3394.7226969401045,1177.3277105287063,1849.3607954545453,1390.2359635862585,1666.8547083119877,1474.7771774513135,1175.590337708939,2362.2368391170057,3505.923356681035,1498.670337818287,3378.940633138021
1968-11-01,3377.8778076171875,1177.7399817178416,1848.3632590553975,1390.6181439961472,1666.0660540471313,1474.7777081918027,1175.8552728697312,2365.644304142442,3497.4685142780177,1497.4016655815972,3377.6621500651045
1968-12-01,3390.46875,1178.8301689680234,1852.4360795454545,1392.489582218536,1670.1676165471313,1475.4329957823822,1175.8177291515262,2369.2741926326307,3494.3411991514013,1497.5911006221063,3385.491129557292
1969-01-01,3388.4615071614585,1177.3766096248182,1854.4128417968748,1390.2909788366867,1659.29205222208,1472.785750679348,1174.244228629179,2366.6667139807414,3496.1375269396553,1495.6495044849537,3384.4842529296875
1969-02-01,3371.731363932292,1177.241693541061,1846.0432572798295,1389.2336492669092,1655.999155513576,1467.6613628000455,1173.7931362418242,2364.0822299691135,3478.3154717807115,1495.6067346643517,3371.4363606770835
1969-03-01,3379.107869466146,1178.098030977471,1846.0673384232953,1390.9985686001712,1659.4505435130636,1471.7769014662592,1174.1482047147529,2365.248285337936,3475.13322501347,1497.1649395978009,3368.9678955078125
1969-04-01,3393.1807454427085,1177.5062738462937,1849.1106622869318,1391.7699526434076,1679.5316102074796,1478.715094967165,1174.2180402888807,2357.639046602471,3521.323368467134,1496.8934913917824,3375.0950113932295
1969-05-01,3388.250732421875,1177.403862531795,1848.842218572443,1391.5198757223886,1675.5872382492316,1478.5388891247737,1173.7562312636264,2357.4522506359012,3518.8419736664873,1498.3255117910878,3368.379313151042
1969-06-01,3384.0081787109375,1177.9739025027252,1843.3134321732953,1391.8959526166525,1676.072717885502,1478.2097415647645,1174.5785735374272,2351.6676791878635,3517.2830515894398,1500.5584942853009,3364.913533528646
1969-07-01,3391.7108154296875,1179.306669013445,1847.603537819602,1392.8423319777398,1678.106189164959,1479.2951943217845,1175.5980735601381,2358.38623046875,3517.765860721983,1502.7766474971063,3367.0953369140625
1969-08-01,3382.7142333984375,1177.1803035292514,1847.2768332741475,1390.0498481645977,1673.76959128458,1476.3416234997737,1175.2634447674418,2355.3468216297238,3514.737675107759,1500.6569191261574,3360.8176676432295
1969-09-01,3390.1314290364585,1176.4783282612646,1848.5636763139203,1389.1741190871148,1675.2429399334017,1475.213534590127,1174.6578482694404,2360.2689521257266,3514.911730536099,1499.5851869936341,3368.6665852864585
1969-10-01,3387.8143310546875,1175.8791901344478,1849.867609197443,1388.0662891962756,1668.5573890560963,1471.4174132416215,1175.0120650890262,2360.2510674055234,3504.81862035291,1498.1106680410878,3373.5921223958335
1969-11-01,3387.9805501302085,1177.0705821902252,1850.293967507102,1389.4323061590326,1666.5210161052767,1471.852355072464,1175.2647932185682,2369.78759765625,3507.6742238011857,1497.3489492910878,3382.6123046875
1969-12-01,3398.774820963542,1177.9580049736555,1846.409690163352,1390.9632852632706,1677.3791704021517,1472.9226817255435,1175.4759322765262,2366.0716921784156,3496.304847454203,1497.290310329861,3389.1546630859375
1970-01-01,3381.183064778646,1179.8345521438953,1852.1813964843748,1393.6507551637415,1657.0192430840164,1475.486865942029,1176.475276503452,2372.880234829215,3472.503030711207,1498.4224446614583,3388.362223307292
1970-02-01,3404.686279296875,1179.517453215843,1854.579523259943,1392.8156604505566,1680.6186363345287,1477.3841747339222,1175.4623058230377,2374.2944052053053,3521.238761112608,1497.3514811197915,3386.418660481771
1970-03-01,3385.533854166667,1178.3520365870277,1847.3466352982953,1391.74587302012,1666.141797675461,1474.495177338089,1174.6758749318678,2360.5375068132266,3489.970029633621,1497.1630859375,3373.9803059895835
1970-04-01,3400.0457763671875,1178.5317354424055,1847.2954767400568,1392.8345562660531,1674.5982686027153,1476.7189799875455,1174.4599808094113,2355.469601653343,3491.8650660021553,1497.784695095486,3375.8957926432295
1970-05-01,3385.504353841146,1178.2834075218022,1853.1446422230113,1391.988257839255,1676.1563660668546,1477.3102248924367,1175.4633703897166,2361.5658782249275,3527.1137106007545,1498.6083080150463,3366.6709391276045
1970-06-01,3389.801025390625,1179.5672749364098,1849.121759588068,1394.2919587435788,1680.2450211321723,1481.810108129529,1175.8292974427688,2359.6622910610467,3529.832721578664,1501.1555537471063,3367.3594156901045
1970-07-01,3386.534423828125,1179.2970879133359,1849.9340820312498,1393.063479906892,1677.4407058465677,1480.047518965127,1176.5314146529797,2361.422232694404,3524.7379697602373,1502.1052607783563,3361.171061197917
1970-08-01,3383.483072916667,1177.3475824400437,1846.0344904119318,1390.396076359161,1675.3822201588116,1477.5496773097827,1175.5949508312137,2356.294853742733,3518.743265086207,1500.1345033998841,3359.457194010417
1970-09-01,3387.7695719401045,1177.013308502907,1850.056485262784,1389.8715920644263,1673.0552798411886,1475.6850975147192,1175.3974382267443,2359.2898346656975,3514.691372575431,1499.0751591435185,3365.296630859375
1970-10-01,3392.0786539713545,1176.1375249818313,1850.7601651278408,1388.5507243953339,1667.1174596567623,1471.3673467221467,1174.9053955078125,2360.921034702035,3508.0652697332976,1497.2126374421296,3373.667399088542
1970-11-01,3394.468994140625,1176.938504950945,1849.880149147727,1389.4081429259418,1671.5116907338627,1472.4428923233697,1176.3427734375,2368.8187000363373,3507.340214170259,1496.273148148148,3383.0063883463545
1970-12-01,3395.045572916667,1177.908751021984,1850.6697221235795,1391.9553155768408,1670.3942470863217,1475.5166758661685,1174.9935416288154,2367.0263955759447,3490.5338681977373,1496.312255859375,3388.521931966146
1971-01-01,3395.19287109375,1178.7384742914244,1850.035178444602,1392.9333830532962,1667.7229083952357,1477.012744848279,1175.9046687636264,2368.6989007994184,3487.5183105468755,1496.6043655960648,3391.1083984375
1971-02-01,3397.6131184895835,1178.3657340116279,1850.591486150568,1392.4828934342895,1674.1004818775616,1477.7793110280797,1175.0542219295057,2362.2852414153344,3510.556766904634,1496.151394314236,3381.5181477864585
1971-03-01,3380.1536051432295,1178.455512468205,1846.2596546519885,1392.2864103970462,1674.6300869300717,1476.702792402627,1174.5168286700582,2362.3733875363373,3499.9467520878234,1496.0747160734952,3369.493815104167
1971-04-01,3371.445719401042,1178.4037745276164,1846.6893421519885,1392.163922035531,1668.9867363601434,1475.1234856204712,1174.6395377225654,2359.3908975290697,3496.548356681035,1497.0920138888887,3367.9661051432295
1971-05-01,3381.251424153646,1178.505192246548,1845.4173694957385,1392.64919333262,1676.754710713371,1477.8862552366395,1175.0201557957848,2355.9331849563955,3511.133022966056,1498.4064850983796,3366.2554931640625
1971-06-01,3390.664469401042,1179.654356490734,1848.1273304332385,1394.1739017016268,1677.9358910732583,1479.8768858978715,1175.8821709211484,2358.8441360828488,3513.9105435075435,1500.371997974537,3365.83251953125
1971-07-01,3385.7794189453125,1179.103336777798,1849.8467462713068,1392.897514447774,1676.741002817623,1479.8792742300725,1175.3368288971658,2360.5592239734738,3526.432011045259,1501.02783203125,3361.2115478515625
1971-08-01,3384.852294921875,1178.0750363372092,1848.880060369318,1391.0669614190924,1678.4773029264857,1477.859629755435,1176.2892612191133,2360.660286836846,3523.9779768318967,1500.9061234085648,3361.2744140625
1971-09-01,3390.1997884114585,1177.2812954215117,1847.796075994318,1390.0952482876712,1669.3007172131147,1473.2076893682067,1175.8251101471658,2356.973763399346,3512.173356681035,1500.01794885706,3369.401041666667
1971-10-01,3401.298014322917,1177.3983267850654,1848.4761186079545,1390.2275189961472,1669.0883949154713,1474.82618248981,1175.9273085483285,2361.0408339389537,3513.0991968615303,1499.0502025462963,3382.9890950520835
1971-11-01,3392.942097981771,1177.2624880768533,1851.7414994673295,1389.9223432148972,1673.4759221311476,1472.566466400589,1176.1016845703125,2367.0089366824127,3501.4166470231685,1497.5709364149304,3382.533365885417
1971-12-01,3406.4461263020835,1178.1462913335756,1856.3768421519885,1392.045112505351,1671.9977707159323,1476.5509121659875,1175.1880734465842,2367.6018293513807,3506.5408640894398,1497.3133228443287,3390.946248372396
1972-01-01,3391.6815185546875,1178.6530250726744,1854.443692294034,1393.5529316941354,1674.5103179431353,1480.75879967731,1174.9004275299783,2368.2060773982557,3515.81715550916,1496.3565176504628,3385.5525716145835
1972-02-01,3386.936442057292,1179.5421511627908,1851.1996182528408,1393.864796259632,1674.7219398373463,1479.3316385020382,1175.3813277843387,2368.778672329215,3508.7242389547414,1497.3914478443287,3384.332682291667
1972-03-01,3386.26708984375,1178.1373489734738,1847.1041592684658,1391.9094974047518,1671.374011430584,1475.7486094599185,1174.6286791424418,2359.9177870639537,3503.0829067887935,1496.8706597222222,3376.551717122396
