,r900_cluster1,r900_cluster2,r900_cluster3,r900_cluster4,r900_cluster5,r900_cluster6,r900_cluster7,r900_cluster8,r900_cluster9,r900_cluster10,r900_cluster11
1965-01-01,87.657364,27.387764,62.623383,76.84146,73.57032,22.476955,69.53422,72.69234,33.15526,66.7463,83.78015
1965-02-01,88.659836,19.415482,57.073742,81.2494,79.13798,19.00925,70.576004,70.05839,24.681742,49.404495,84.831764
1965-03-01,92.78111,16.116493,76.181335,78.39268,58.018883,11.900211,62.77244,66.77906,17.89867,40.75407,79.359116
1965-04-01,88.75648,17.019047,63.439117,77.91765,55.660126,14.563644,62.61683,58.74617,23.546589,39.36666,79.40825
1965-05-01,90.95307,14.678307,70.46462,76.44015,45.094845,17.418728,80.59746,74.785736,65.30156,34.39361,89.26099
1965-06-01,79.55895,24.368877,67.580055,79.20841,52.644516,43.73692,85.452576,73.547386,80.12735,29.754713,87.97022
1965-07-01,78.39104,25.369713,67.20167,76.897156,66.055046,75.658806,85.79001,67.3753,93.37244,14.750378,90.77944
1965-08-01,74.65142,39.091473,64.74954,79.65068,43.06369,84.25026,86.27814,74.215706,91.05791,30.847279,91.35111
1965-09-01,72.26645,41.596016,73.31479,75.71941,68.85444,79.737495,88.84166,75.57035,92.97768,46.7427,87.06276
1965-10-01,79.5524,37.84002,56.207226,76.548256,80.24037,59.047565,88.20446,77.61625,86.72368,71.06578,88.73682
1965-11-01,84.63356,28.57861,62.456303,80.70229,78.91521,31.818628,79.83414,77.437706,62.379314,50.11376,92.24875
1965-12-01,88.22575,27.035587,49.389755,76.47782,76.307465,17.014133,75.609665,78.656395,28.798105,43.11283,86.36659
1966-01-01,91.67006,17.501083,65.938034,80.04756,68.694275,12.54018,73.0166,79.48121,21.014103,34.375057,83.57043
1966-02-01,91.3598,14.958252,67.37279,81.40845,65.1829,9.928398,68.95693,75.41661,21.193035,37.544983,82.312965
1966-03-01,91.99017,16.645813,53.048218,76.85301,57.16206,14.368919,64.42941,72.01523,21.122448,50.339584,78.76547
1966-04-01,91.89168,14.78096,67.25459,78.00377,62.820644,13.068775,75.35916,75.12933,24.594423,28.373379,81.22459
1966-05-01,90.14009,19.36594,73.04451,82.29491,51.5084,26.424805,88.40329,74.93234,62.408604,46.291405,90.888664
1966-06-01,85.14143,14.904079,61.169197,81.76138,68.33312,51.183365,91.89825,77.11074,81.81884,31.589268,86.51217
1966-07-01,85.40901,17.66032,69.16213,76.577225,48.1776,66.91807,88.322845,72.24013,91.21698,17.085762,87.932144
1966-08-01,72.43548,32.841805,69.309875,77.230576,40.714905,80.98163,87.18358,68.80591,91.849,19.651577,87.007935
1966-09-01,73.576385,36.715973,73.12495,81.479034,55.912804,78.250015,90.71794,70.42616,90.60631,33.053574,87.674416
1966-10-01,80.45796,38.426517,59.550583,79.65029,78.56027,60.634037,91.60604,77.92662,86.597534,57.44113,89.35213
1966-11-01,85.06921,32.902542,64.3342,79.89325,80.58929,33.043724,72.59635,81.00461,62.961823,56.633465,86.6714
1966-12-01,89.05336,21.777443,67.54352,76.802124,67.374435,17.313942,73.553406,78.86561,29.016886,38.346077,85.20546
1967-01-01,90.3779,16.550003,57.403725,78.74691,56.55243,15.186916,70.72886,68.104034,25.355165,16.164894,80.385315
1967-02-01,88.99286,26.748653,57.11658,82.84461,63.055378,20.59872,63.32563,74.23538,21.139225,52.208122,75.961624
1967-03-01,89.92016,15.653103,55.75012,71.76427,48.78943,12.073948,56.0778,66.39806,20.301445,28.153967,75.26065
1967-04-01,87.981094,20.277798,67.23247,78.78407,66.27645,18.505955,73.58847,69.831955,25.23524,70.08532,81.64706
1967-05-01,91.20724,14.57378,58.21617,79.77218,64.872826,23.137405,78.98,72.53955,59.95592,53.202988,88.585785
1967-06-01,84.40532,16.882751,68.11923,80.45288,47.04461,49.164406,87.700714,76.6136,87.367966,23.544472,86.756516
1967-07-01,79.63537,20.179829,72.53786,76.6136,35.239647,82.95609,84.123245,69.53468,89.94043,15.82032,87.90678
1967-08-01,74.275925,35.58084,69.37084,74.45328,40.49437,85.564026,86.5116,69.485695,92.83551,18.546494,88.42364
1967-09-01,72.5632,38.11277,74.24552,75.60354,68.51955,85.43566,90.092445,72.35544,90.190414,35.167015,84.9188
1967-10-01,80.22317,32.435776,55.16063,76.49199,72.740555,59.374878,90.44884,76.55111,87.85948,55.87173,89.2952
1967-11-01,86.50653,35.190666,54.430946,79.1033,80.43937,42.3912,81.61159,76.62712,81.402145,64.77317,88.886444
1967-12-01,89.32223,34.43058,65.77986,81.371735,68.27969,25.488602,79.294174,73.468544,38.89819,63.497917,85.001564
1968-01-01,90.46092,19.850285,66.761475,81.89313,63.38136,19.937199,66.850006,72.010315,32.88627,46.03331,78.786644
1968-02-01,92.13006,27.55534,56.078697,81.44888,76.61049,29.23574,64.617516,75.65923,34.63105,59.42823,79.62202
1968-03-01,90.11165,21.321438,61.61726,77.521515,81.410255,17.070538,60.24268,73.262566,22.396637,68.83944,76.07611
1968-04-01,88.38457,20.371788,64.72375,83.69264,75.58841,23.104853,65.1696,61.12473,37.718224,59.597237,77.45713
1968-05-01,88.06587,15.955101,67.53407,77.61004,58.005363,22.53506,88.95918,70.32509,60.292576,50.741333,86.75406
1968-06-01,87.776146,19.682888,68.900604,75.171524,44.219315,43.121582,89.59658,71.35039,72.14552,31.326584,84.81291
1968-07-01,83.678154,26.219389,72.391785,78.10579,45.917423,73.879036,83.43994,70.772545,90.14867,16.52972,86.72992
1968-08-01,80.34633,27.759756,70.05789,75.04598,63.44574,74.84479,86.38225,71.393845,90.422295,33.930885,87.81638
1968-09-01,72.68634,29.153652,64.739845,70.888435,64.21351,72.770035,91.793655,75.81375,90.185684,31.044909,86.4241
1968-10-01,82.5933,21.179794,62.18544,82.892685,56.25897,44.523525,90.560715,78.10579,80.84529,27.788729,88.43285
1968-11-01,86.75246,26.124424,67.51315,81.411865,77.787094,36.150494,85.802795,79.26147,70.95121,72.28072,88.26546
1968-12-01,87.293274,26.967844,52.035435,77.75008,74.45044,24.915628,75.73971,79.29044,43.38394,64.78169,81.73378
1969-01-01,91.222466,31.933407,59.385387,80.39843,65.20767,28.95876,69.85514,79.10663,39.89644,55.30778,81.69524
1969-02-01,89.436005,22.417877,61.846992,79.496,83.87442,18.49569,61.245377,74.57614,30.521284,66.974075,75.76934
1969-03-01,90.313354,18.243347,64.44061,82.21998,71.78699,18.831593,64.50412,72.09114,37.931164,52.304726,76.05344
1969-04-01,92.776634,24.23609,68.90092,78.625336,72.417015,20.138432,72.7245,73.15065,42.610382,56.188477,78.78744
1969-05-01,88.38986,14.220886,67.00416,82.646126,68.49984,21.502087,81.35934,76.17877,68.578384,53.1286,79.61131
