,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8,zgv850_cluster9,zgv850_cluster10,zgv850_cluster11
1965-01-01,-0.15732947,0.049450636,-0.74602735,0.295232,0.58384115,-0.11582627,0.19265136,-0.1298079,0.18838331,0.3140703,-0.07211552
1965-02-01,0.059016943,0.12539268,-0.90733063,0.020751595,0.67420626,-0.24769464,-0.054601718,-0.17263564,-0.10434673,0.20398387,0.042533398
1965-03-01,0.11067519,0.18691154,-0.7104112,0.15129533,0.6335861,-0.3217234,0.3281991,-0.14599709,0.40178633,0.12406807,-0.05710373
1965-04-01,-0.38235933,-0.027227258,-0.39501625,0.5413078,0.4818492,-0.16395238,0.6193102,0.10508251,-0.27227277,0.15894847,-0.16601281
1965-05-01,-0.1301022,0.10890913,-0.26579708,0.44535,0.60621166,-0.032378398,0.3153949,0.21016511,-0.5859016,0.27065384,-0.23547916
1965-06-01,-0.007358742,0.0604887,-0.21987867,0.358517,0.7505897,-0.08609706,-0.15659365,0.1033165,-0.90924394,0.23283002,-0.11288285
1965-07-01,-0.07638359,-0.032084037,-0.33864847,0.83197725,0.6898068,-0.08977644,-0.28713742,0.16424671,-0.7630996,0.2905224,-0.07402873
1965-08-01,0.07285142,-0.028551828,-0.2778654,0.37617797,0.5585271,-0.12421526,0.23856983,0.12907203,-0.60503423,0.21369736,-0.11082234
1965-09-01,-0.19485894,-0.009566331,-0.1919155,0.6669947,0.2687406,-0.10243344,0.5148163,0.0782968,-0.5638254,0.20736885,-0.24592857
1965-10-01,0.8007763,0.01633637,-0.2831637,0.41473764,0.24033591,0.0017661095,0.07608919,0.1811718,-0.22812045,0.09860692,-0.011626768
1965-11-01,-0.129072,-0.025755549,-0.4300438,0.44549713,0.3262858,-0.20869331,0.3386485,-0.11906414,-0.047390163,0.16542411,-0.08477251
1965-12-01,-0.4427008,0.035763383,-0.6035625,0.12362661,0.6237254,-0.21399173,0.44755754,-0.15924275,-0.4752264,0.24224916,-0.10876195
1966-01-01,-0.058445454,0.10358145,-0.56289876,-0.15407023,0.91053313,-0.15841027,0.016926002,-0.16680093,-0.21266027,0.17041759,-0.11819277
1966-02-01,-0.011428642,0.045859385,-0.8095558,0.18054418,0.6858656,-0.23812166,0.24781437,-0.07840943,0.036456037,0.2090437,-0.0941781
1966-03-01,0.085064076,0.005063343,-0.51993275,-0.20889893,0.7800437,-0.31161243,0.07595012,0.063219406,-0.24824834,0.21613236,-0.041519355
1966-04-01,-0.22047229,0.13294888,-0.45642394,0.255337,0.5439474,-0.06611276,0.32795975,-0.01345396,0.2878871,0.22539106,-0.072622776
1966-05-01,0.008101368,0.039494038,-0.24766965,0.5142907,0.42069125,-0.05656476,-0.3888645,0.14524555,-0.22698233,0.3061151,-0.10575147
1966-06-01,0.050344087,0.023725366,-0.17982092,0.5359907,0.26633173,-0.11284015,-0.11515482,0.3379418,-0.82677114,0.2230763,-0.07840943
1966-07-01,-0.25041828,0.017504692,-0.083762124,0.8318346,0.483766,-0.16723493,-0.3743978,0.30134106,-0.64897555,0.17027287,-0.043255426
1966-08-01,-0.12571554,-0.095624804,-0.21338363,0.12831946,0.5135673,-0.19761495,-0.08390677,0.28050905,-0.64463556,0.22712696,-0.05598607
1966-09-01,0.028499413,-0.026763368,-0.20484829,0.30047306,0.42546526,-0.15407021,-0.024593353,0.18531823,-0.08202615,0.2572177,-0.107776836
