,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9,vo1000_cluster10,vo1000_cluster11
1965-01-01,-3.754539298265277e-06,0.0003270063461968675,0.0013216660590842366,-0.002115452844009269,4.600176586844848e-05,-0.01630454498808831,-8.299482138122235e-06,0.0018588933016872033,-0.007270000787684694,4.710760539647698e-06,0.0023294798666029237
1965-02-01,-4.231166643036816e-06,0.0003285191996837966,0.0014337030734168366,-0.002014827259699814,4.4885938918656285e-05,-0.016353897808585316,-5.583882643105216e-06,-0.00037322183743526693,-0.00646507614874281,2.8838872037670297e-06,0.0012917080312035978
1965-03-01,-3.504278421855699e-06,0.0003450688745942898,0.0013722520331308867,-0.0015715311747044325,4.775398766094654e-05,-0.0174917426193133,-1.0061938750228504e-05,0.0004589013315126067,-0.005582978337770328,4.909094848819102e-06,0.003722284600371495
1965-04-01,-2.66677990368454e-06,0.0003261723031755537,0.0011787925662550456,-0.0016944813978625461,3.5682031760670186e-05,-0.015482571325264871,-8.346439699380426e-06,0.005329953637556173,-0.005095716187497601,3.4579469544181707e-06,0.005877653165953234
1965-05-01,-2.0125161170607243e-06,0.000365096093446482,0.0012157209615300721,-0.0020564484657370485,3.46895322924384e-05,-0.005175580008653924,-9.570112874476203e-06,0.004137797805014998,-0.0020850988221354783,2.817203689379052e-06,0.00520954308740329
1965-06-01,-1.137859391210674e-06,0.0003499966987874359,0.0011576122536401576,-0.0018266657207277603,2.7264933819156687e-05,-0.003778402606258169,-9.583681311106864e-06,0.005612248423858546,-0.0020142077119089663,1.7360741259715843e-06,0.006929875235073268
1965-07-01,7.060212644715555e-07,0.00046119545004330575,0.0013523277933321274,-0.0022909207473276183,3.0035741527920914e-05,-0.005254547431832179,-1.1249081371016262e-05,0.006408346234820783,-0.004451417044037953,1.629756943807329e-06,0.009046543709700927
1965-08-01,1.6271755899383722e-06,0.0003880565782310441,0.0012181447042773168,-0.002261107147205621,3.0789824985036183e-05,-0.004436162271304056,-1.0158095777184755e-05,0.005798657002742402,-0.0023040527594275773,3.7287096487349254e-07,0.006954308628337458
1965-09-01,-1.407995743927761e-07,0.00024407128876191564,0.0009310471189868016,-0.001893961598398164,2.3688522453406168e-05,-0.002540056266298052,-7.107064448064193e-06,0.002647277324285824,0.0022239873942453414,9.958617178759036e-08,0.005047658123658039
1965-10-01,-9.94616701250496e-07,0.00018489048670744523,0.0008664452858890097,-0.001830580731621012,1.956976869705078e-05,-0.003858267155010253,-5.9283301057943245e-06,0.0009855106327449903,0.0031213399779517204,5.276407276911553e-07,0.0003209373517165659
