,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,-4.300561050573985,-12.506651371083361,2.0098042488098145,-19.716765240925117,-11.25799112541731,-0.7425935022414677,-450.4237651824951,1.9993592969706802,-15.893888473510742,-49.62025692588404,-7.12691628655722
1965-02-01,-5.816364288330078,-14.562894942912651,2.5611640856816216,-21.681159880103134,-13.376428914624592,-1.81125213229467,-504.49790954589844,1.322052444590897,-1.6415596008300781,-53.54450125443308,-8.58191168585489
1965-03-01,-5.851227541764578,-15.589472588072432,3.60324346102201,-22.18753302969584,-14.41335678100586,-2.1197097642081126,-529.9932479858398,1.3278249834404616,11.324739456176758,-54.03479023983604,-9.219801148702931
1965-04-01,-4.182874162991842,-15.415172373994869,3.592428060678335,-22.097017706894295,-13.669514101605083,-2.1798277658129495,-512.206220626831,1.54663764062475,5.358076095581055,-52.89266987850792,-9.631786790004996
1965-05-01,-1.8992222845554352,-12.40781621730074,3.4158270175640397,-18.605170598844204,-9.260704351025959,-1.3025047287108407,-407.0220470428467,2.4217820558391634,4.6764373779296875,-45.3507523787649,-7.575793598973474
1965-06-01,2.7756519615650177,-7.703965775510098,2.323043713202843,-13.279285663511695,-2.564754319745441,0.35904440141859506,-263.1182909011841,3.325367169302018,0.93536376953125,-35.97849293758995,-4.8269815223161565
1965-07-01,5.525435507297516,-2.777486151837288,1.262207948244535,-7.7281352950305475,2.9060197430987693,1.6018439853002155,-116.14058017730713,3.5275942966586253,0.8106231689453125,-26.979474017494603,-1.8126618030459383
1965-08-01,6.872404118378958,0.2586188627050278,0.9546225804548997,-3.8147932145653702,5.047978911288949,2.6282242366245816,-55.81560134887695,3.808103623937388,-14.82396125793457,-20.444927717510023,-0.016551891471757445
1965-09-01,6.2985579172770185,-1.211167650019869,1.0580597474024847,-5.258940487373167,3.52126304493394,3.5586111129276334,-114.61141109466553,4.2877357514178165,-22.092628479003906,-23.27737055326763,0.9138162052908609
1965-10-01,4.0781170129776,-3.7912414429035595,1.5677600640517013,-9.330466316967476,-0.8185849633327751,3.032411090911381,-240.50896167755127,4.145614436415375,-13.724946975708008,-31.43390605324193,0.5650404927342437
1965-11-01,0.7825234904885292,-7.646957356879052,1.8215252802922175,-14.419538218800616,-4.526785639829414,2.00288144368974,-327.63028144836426,3.353637652318986,-17.180347442626953,-41.18992403933876,-1.4082126839216365
1965-12-01,-2.292651434739431,-10.494730320382626,1.9285262548006497,-17.874763070083247,-7.956251987191134,0.7051237991877964,-408.4282875061035,2.6964307808485186,-19.310712814331055,-47.923951399953744,-4.469714885534242
1966-01-01,-4.929986596107483,-13.385970541771423,2.7891036180349498,-20.59768351112924,-12.087059020996094,-0.8038819782317631,-472.38430976867676,2.052718596380265,-8.07342529296875,-51.26034586053145,-7.019380635993425
1966-02-01,-7.106693585713705,-15.268510453244474,2.951971750992995,-22.656773357856565,-14.718158854994662,-1.5654385089874268,-521.2189674377441,1.6589007416709525,0.025844573974609375,-54.9999337447317,-7.816687295603198
1966-03-01,-7.206742465496063,-15.992298532039563,3.3084748341487002,-23.362966863120477,-15.393125179202057,-1.9706421428256564,-528.1811237335205,1.5092127635830739,-11.715459823608398,-55.98563646015368,-8.7266439615294
1966-04-01,-5.708975593249003,-15.44318807886002,3.5525604394765997,-22.786666125786017,-14.310872277548148,-1.5117450365944514,-505.33995628356934,1.9336306657947477,-25.808334350585938,-55.33138074372944,-7.928946406342263
1966-05-01,-1.9156285872062049,-12.582599355819378,3.1095292018010063,-19.632339477539062,-9.989454579907795,-0.6769167525427682,-426.7568111419678,2.8614819049835205,-35.993146896362305,-48.65162498072574,-6.803902359895928
1966-06-01,1.8548573056856792,-8.235819796298413,2.3597038709200344,-14.387164464811,-4.106290395869765,0.6304123098888095,-265.5435800552368,3.6256006506622818,-33.33239555358887,-39.66204994603207,-4.875279581824015
1966-07-01,4.827571411927542,-4.169353525689308,1.4935955634483924,-8.716775731342596,1.1144134887429171,1.8412747080363925,-95.82105875015259,4.059145880527184,-28.27601432800293,-30.829201246562757,-2.5018267853315486
1966-08-01,7.155792911847433,-0.9346950561442274,0.8738316939427302,-4.963688734101086,4.851389485736226,3.1041342114645336,-75.95350742340088,4.305174507078577,-34.84454154968262,-21.6683638723273,0.23641050901523858
1966-09-01,7.111830015977224,-0.8666771523495939,1.008610542003925,-4.843739474691996,3.8717292075933414,3.932205079093812,-118.14966201782227,4.476979912304487,-37.69950866699219,-19.85028166519968,2.0601188027581503
1966-10-01,5.408209562301636,-3.0641401067693184,1.2840781762049749,-8.69067471201827,1.2762601985487827,3.493197380550324,-224.88374710083008,4.258875182417572,-37.07623481750488,-29.725589250263415,1.372084229491478
