,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9,w_cluster10,w_cluster11
1965-01-01,0.008983378206108903,-0.100825255846276,0.0032992742490023375,0.02154609127367129,-1.8467259407043457,0.04109146830160171,0.25208592414855957,-0.11958276917194499,-0.00634580549861615,0.03310903405942837,0.05700013951047674
1965-02-01,0.01126046058001882,0.10289871955619138,0.04341704770922661,0.038926630112968506,-1.5106014907360077,0.06818417750764638,-9.203577041625977,-0.033190679447404274,0.006990310794208199,0.03266251732070907,0.011255463899730088
1965-03-01,0.004948219466056173,0.1632895430221277,-0.0660652294754982,0.04062695947826886,-1.8460334837436676,0.06382790743373334,-21.17549777030945,-0.1677282154560089,-0.015403428308976194,0.027818609999508418,0.040848074214799066
1965-04-01,-0.0003824809711452917,-0.006315136081813013,-0.19067819027797034,0.02432971673666454,-2.6274573802948,0.03581160999601707,-18.74328851699829,-0.2560808226980012,-0.01944082711512844,0.030454927898880817,0.07675502981458392
1965-05-01,-0.0042443999241218505,-0.3218835767577676,-0.4885776535324428,-0.03992819578432646,-4.090203642845154,0.009809677248995285,-41.06915593147278,-0.308876587399121,-0.011955471321319541,0.009247850814536841,0.04141289595659677
1965-06-01,0.023623903328222586,-0.24915227995199313,-0.28917494675387506,-0.16594155401480004,-4.062022566795349,0.0264172165771015,-21.432900428771973,-0.03259190647252675,-0.01620781937769304,-0.046240976628135234,0.046515014845055415
1965-07-01,0.019083446195573672,0.012698443606495856,-0.22478816301926322,-0.13247145736803775,-4.611087739467621,0.021844379807589576,-32.94779658317566,0.06511237729212334,-0.007114990148693323,-0.05089540284972231,0.05380691258938281
1965-08-01,0.014255232184279897,0.07320901598123943,-0.1808364592168642,-0.1402472008447178,-4.018212854862213,0.013253657925815787,-37.62834668159485,0.0840858138840774,0.0009933467178295057,-0.058459672106414284,0.03720222936048136
1965-09-01,0.008943569945528152,0.0021776973667061504,-0.1957204678784246,-0.12820758780495065,-2.9654935002326965,-0.0067360593675402924,-40.93257784843445,0.09377355334059946,-0.0031555840299309543,-0.044108769159857966,0.039381480642727444
1965-10-01,0.01693476546317973,-0.06789577138774534,-0.16076877389265143,-0.09222346373268815,-2.5942209362983704,-0.007068748163874261,-49.09071326255798,0.08828966910469122,-0.003763209436632072,-0.026327503078124103,0.0277982202249688
1965-11-01,0.01084910976495726,-0.18310607137048945,-0.17576201454452844,-0.019907429203635356,-3.015831708908081,0.00301750551443547,-31.93919062614441,-0.010802777451944762,-0.0039095299143809825,0.010199013690487677,0.034684569320895454
1965-12-01,0.019668791020381535,-0.19275026724619024,-0.047447289461674896,0.008339980678235898,-2.301602363586426,0.04233241925248876,-30.84653615951538,-0.07725239185423687,-0.013073306763544679,0.03437752827626317,0.047356349887785976
1966-01-01,0.012886494477378562,0.09039782316369169,-0.012592032916196014,0.026628274287356705,-1.8166494369506836,0.051744117808993906,-37.72393465042114,-0.1841279710161275,-0.0019699993572430685,0.03515230022182986,-0.0013982855968854644
1966-02-01,0.010717693544554372,0.07956907262696938,-0.014047861180227736,0.04196496161281085,-2.2760801017284393,0.04912346921628341,-22.847360372543335,-0.12467477856011228,0.0021370222384575754,0.02975365413086755,0.013066837926963707
1966-03-01,0.01013695645469723,-0.05665409433491089,-0.10830730037844699,0.008547030480914429,-2.202887386083603,0.04485085664782673,-15.288257598876953,-0.15614680175123544,-0.003522528277244419,0.025864747673773968,0.03469475339372437
1966-04-01,0.01593210688191103,-0.060450493851128745,-0.23152237029179282,0.006530006400874404,-3.5126176476478577,0.035936018684878945,-8.70937705039978,-0.18763790099785246,0.00015728614926047157,0.019742077717385374,0.04729791604853296
1966-05-01,0.02048975319093001,-0.4176869988441467,-0.4191310185453166,-0.0761450680552936,-3.832221031188965,0.016128023526107427,-49.98810291290283,-0.24806690113297825,-0.007028129766695201,-0.001421227988575687,0.03457785668698224
1966-06-01,0.026435764334725997,-0.30814963666831746,-0.24370149425838303,-0.1392188252972775,-3.8285863399505615,0.00704059837062232,-36.29691004753113,-0.09333450218726849,-0.0040681246900931,-0.05813574089723475,0.04517367327368105
1966-07-01,0.0278378242349371,-0.3596206140868804,-0.18036093400872272,-0.11478184920842531,-4.408562183380127,0.0019031765987165272,-2.8645217418670654,-0.02875631225520167,-0.008715045017500719,-0.057221399698437765,0.05954043915519466
1966-08-01,0.014947274211027945,0.04670008030884406,-0.16413193358027417,-0.12375727051594218,-3.109375238418579,0.0030164846975822,-33.807605504989624,0.08187891337378272,0.0017816592541445668,-0.05320492161422217,0.04180058740176164
1966-09-01,0.011374986340813603,0.044711692916119795,-0.13013239140095917,-0.12121072313824638,-2.7579033374786377,0.009615806402507587,-12.466132640838623,0.09673858254120268,-0.0016594164965984723,-0.05484175782243745,0.031084765668039197
1966-10-01,0.02287046864945838,-0.12017935514450072,-0.06648881117934766,-0.11085654135610237,-2.4483902752399445,-0.006814763219153974,-16.181856393814087,0.08685049311868076,-0.0027515042650823793,-0.010865538952355626,0.010849615292889732
1966-11-01,0.02303429225340803,-0.10530088535126517,-0.1590793385453846,-0.008668700904875506,-2.6184186339378357,-0.012127660011174157,-5.458688735961914,0.015343740132862126,0.003013202998166283,0.025640237154908666,0.027359402798987055
1966-12-01,0.01850134514747782,-0.10916561107425128,-0.09432779220135315,0.014939524050130219,-3.2961371541023254,0.023946419241838157,-10.555839538574219,-0.10206551644308814,-0.005240694736130536,0.03138350150665315,0.04210927850240237
1967-01-01,0.01370582551239653,-0.007732304306152988,-0.02051255179812079,0.023676848924550853,-2.6118889451026917,0.07462419162038714,-4.680526256561279,-0.1860333927746477,0.007549850852228701,0.022178627707126763,0.004836034283719279
1967-02-01,0.011529582915893684,0.041627015589791184,0.027363152121720104,0.0383431794213467,-1.4374932646751404,0.06370115734171122,-15.289819240570068,-0.2838174073860563,-0.009735558220806222,0.03160362624946763,0.08381396145015568
1967-03-01,0.007017566046367089,0.02698842709993615,-0.07258966241193854,0.03415805394532251,-2.227267622947693,0.039648204983677715,-7.604885101318359,-0.23158462396983445,-0.016545242397114635,0.03515585568271765,0.0458158359125063
1967-04-01,-0.0011517250157417136,0.06216705283697913,-0.3195750648560731,0.002574151168104078,-3.2272738218307495,0.03090831160079688,-20.479369163513184,-0.2350923830065234,-0.0246069161221385,0.03082722507636337,0.058049669900497834
1967-05-01,0.01440322000189876,-0.3173969028627171,-0.4388014907422273,-0.02146212567315727,-4.200412929058075,0.030281816725619137,-37.74822950363159,-0.2724379814904312,-0.04150837194174528,0.014310275955798746,0.052457544710729026
1967-06-01,0.028051363291047144,-0.3685785567059236,-0.4151216343693111,-0.14250729171956172,-5.536620616912842,0.021713028399972245,-34.32166576385498,-0.03056344736752839,-0.00779281738990297,-0.05252751983514353,0.05471472229276385
1967-07-01,0.021351450486174713,-0.0007338013828677289,-0.26065373550290644,-0.11739898167672705,-4.8177459836006165,0.03312712360639125,-9.875309467315674,0.07993550650004684,0.0004913156165760787,-0.061477310642474844,0.04696427034093188
1967-08-01,0.017030184084536337,0.06254623808404979,-0.12597784238017123,-0.1121350854146676,-3.807748258113861,0.03754213248612359,3.2973647117614746,0.08541140063055631,0.008072594937402755,-0.06618920807577983,0.04504670860705438
