,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11
1965-01-01,4.845389867114136e-05,9.369027143942991e-05,6.851513056798943e-06,9.127595995809755e-05,0.00014391275726666208,2.7085572417656128e-05,2.7021661581885484e-05,8.744088700041175e-05,8.739121507720223e-05,0.0001906899001369311,-7.66215009662119e-05
1965-02-01,4.234644165990176e-05,0.00010547175320209048,7.062774546370963e-06,9.032838565401798e-05,0.00015253835954354145,2.9714359367393293e-05,2.4994640423554098e-05,7.984977855812758e-05,9.239511791157064e-05,0.00016145442032211577,-0.0002715582013479434
1965-03-01,4.726705356006278e-05,9.933502865134782e-05,1.0049875310782919e-05,8.037844462047235e-05,0.00015431081692440785,2.8671096184883602e-05,2.8295105746817877e-05,7.287303742486984e-05,8.00002406369411e-05,0.000158292471041932,-0.0018763743355521
1965-04-01,4.9382838369638193e-05,9.11283114830786e-05,9.91230211054374e-06,9.926766481306725e-05,0.00014237132290872978,2.5387565652966835e-05,2.5896262943408347e-05,8.988937770482153e-05,9.223154115538995e-05,0.00018450277821102645,-0.002332405529159587
1965-05-01,4.0810846257954836e-05,9.082532848142797e-05,6.2343773419927724e-06,0.00010668030379998402,0.00013425180895865196,3.495695471594279e-05,2.4535355704655456e-05,9.861550643108785e-05,8.943711041605898e-05,0.00017474205833423184,-0.0014600615031667985
1965-06-01,4.1163921196130104e-05,9.084748550473402e-05,3.7722387600881897e-06,0.00010512551319873733,0.0001330309828517784,3.648886790456758e-05,3.165052071886344e-05,0.00010254532389808446,8.65460322813022e-05,0.00014051380503588007,-0.0007688681762374472
1965-07-01,4.208167865726864e-05,9.103878255700693e-05,8.236044041474261e-06,0.00010717533235759315,0.00013721879668082693,3.209544295466251e-05,3.807071657825468e-05,9.374820365337655e-05,8.629625905063246e-05,0.00011147982377224253,-0.000507774075231282
1965-08-01,4.509262453211704e-05,9.34216759993606e-05,5.870235024000673e-06,0.00010086710219560512,0.00013462906736094737,2.781849947165359e-05,4.16921627927675e-05,9.652443986851722e-05,8.446703605994872e-05,0.00013735053698837874,-0.0007335042482736753
1965-09-01,4.4679986785922665e-05,9.210173933145901e-05,6.584104128359329e-06,0.00010315029142255864,0.00013196455483921454,2.6597439996707674e-05,3.765636291872296e-05,0.00010139583173440769,8.990897989057778e-05,0.00014271245163399726,-0.000991923843685072
1965-10-01,4.42403734268737e-05,9.525649927257162e-05,2.973380928562533e-06,9.928406707958544e-05,0.00014374464853972313,3.282223505348983e-05,3.1946912915575216e-05,9.533637057757005e-05,8.975270743989809e-05,0.0001679128786236106,-0.001614378379599657
1965-11-01,4.4435860218072776e-05,9.124202430636312e-05,9.91007081687539e-07,0.00010357341971970966,0.0001384875304211164,3.239896944829855e-05,2.9262682801345363e-05,9.088336082641035e-05,9.051012517823898e-05,0.00015891610019025393,-0.0017644309991737828
1965-12-01,4.6333220780070405e-05,8.742983828553752e-05,2.3641485400037793e-06,9.572853239911513e-05,0.00013591923107014736,3.11891430597329e-05,2.7343388258789975e-05,8.838574285618961e-05,8.624473204171019e-05,0.00017636524489716976,-0.0017168067643069662
1966-01-01,4.3266750253678765e-05,9.975191503707763e-05,2.3658404166954347e-06,8.941098148452825e-05,0.00014638646916864673,2.9440376568924293e-05,2.5985965395294545e-05,8.164856990333647e-05,8.392160381916185e-05,0.0001482364496041555,-0.0015690584405092523
1966-02-01,4.2661586121539585e-05,0.00010116812821555263,7.772807532005355e-06,8.461909852359958e-05,0.00014984995004851953,2.9386627085676246e-05,2.88904427887044e-05,8.083292050287127e-05,7.782999256795102e-05,0.00013131271998645389,-0.0012077570318069775
1966-03-01,4.180319137958577e-05,0.0001008098219504713,7.727290462103806e-06,0.00010521431751589388,0.00014709202105223085,2.6110121160110627e-05,2.2536999798224617e-05,8.83753236848861e-05,9.62958438321948e-05,0.00017484649106336292,-0.001755235280143097
1966-04-01,4.8126762521860655e-05,9.206523827742785e-05,7.542148306951968e-06,9.466417270295065e-05,0.00014949918067941326,2.8225877031218257e-05,2.581778365614203e-05,8.752974099479616e-05,8.186929240859077e-05,0.00016576244661337114,-0.0012946458809892647
1966-05-01,4.2975602809747215e-05,9.074448739522181e-05,7.488735632034063e-06,0.00011007049861604927,0.0001286051428905921,3.4970785649916664e-05,2.5108602130785584e-05,0.00010305444448022172,9.336287697003066e-05,0.0001565523234603461,-0.0006290172677836381
1966-06-01,3.88965008824016e-05,9.410208197853839e-05,5.5659503621947285e-06,0.00010855398833318133,0.0001365839352729381,3.987905736060135e-05,3.671160407571329e-05,9.20469974516891e-05,9.22233580653979e-05,0.00011066969136663829,-0.001444243753212504
1966-07-01,4.141755653108703e-05,9.786341425275342e-05,8.153681933652565e-06,9.889270837322392e-05,0.0001425842015123635,3.593831272816963e-05,3.7835573796958975e-05,9.306093852501363e-05,9.09254028213924e-05,0.00011396323316148482,-0.000919808735488914
1966-08-01,4.525910298980307e-05,9.143721053121789e-05,5.493739081430249e-06,9.745708666741848e-05,0.00013579914366346202,3.142497007502243e-05,4.2467848591816924e-05,9.603897342458367e-05,8.303043130156282e-05,0.00012158724302935298,-0.001248759053851245
1966-09-01,4.5859237616241444e-05,9.51288062164427e-05,8.578650695632123e-06,9.454364897402261e-05,0.00014386642988029053,2.9303548878736113e-05,3.753637429326773e-05,9.533178672427312e-05,8.704215809763348e-05,0.00013797553037875332,-0.0011300779078737833
1966-10-01,4.622262622433482e-05,9.386361246773353e-05,4.850181280094797e-06,9.75958128351365e-05,0.00013942290024715476,3.4216341604901984e-05,3.208024483885513e-05,0.00010174157796427608,8.83525108174699e-05,0.00015266045920725446,-0.001380258436256554
1966-11-01,4.350576546130469e-05,0.00010038800696964332,5.05245839663292e-06,0.00010491752116900773,0.0001445853513359907,3.2873272588899866e-05,2.8122378555255837e-05,9.941541065927595e-05,9.672280080471333e-05,0.00015817948906260426,-0.001686400173639413
1966-12-01,4.482507392822299e-05,9.727763036997723e-05,7.320770150510639e-06,0.00010380416166173808,0.00013930488194091595,3.184384695487097e-05,2.5469857468528466e-05,9.094738925341517e-05,9.374794521514182e-05,0.00018585124053061008,-0.0012648335541598499
1967-01-01,4.821994025405729e-05,9.445131062031058e-05,1.1802758741569483e-05,9.134606004628385e-05,0.00014184514611770282,2.807725236793472e-05,2.5067377767603222e-05,8.264782809419557e-05,8.625267889931217e-05,0.00016577878341195174,-0.0006994839168328326
1967-02-01,5.146080184204038e-05,9.10316798364788e-05,4.962735201410223e-06,8.661187041133386e-05,0.00014647295074610156,2.54756560025271e-05,2.7556757736925243e-05,7.952907617436722e-05,8.626230773153147e-05,0.00019096369214821607,-0.0016834652342367917
1967-03-01,5.423192305897828e-05,8.871692920192367e-05,5.30740548821909e-06,0.00010055472526362102,0.00014060223065825994,2.436881417948329e-05,2.9094881028868258e-05,9.233548917109147e-05,8.655323264455157e-05,0.0001980261004064232,-0.0016303751181112602
1967-04-01,4.709468157670926e-05,9.962171870505527e-05,7.53171315452727e-06,9.472440634171704e-05,0.00015233180192808504,2.596554457506334e-05,2.1853025423802643e-05,0.00010131968883797526,9.38678851242286e-05,0.00018557551584308385,-0.001737925413181074
1967-05-01,4.039568011648953e-05,9.590435400328023e-05,6.1165638683069984e-06,9.891094844627741e-05,0.00014663286265204079,3.656200781485743e-05,2.5312702847360117e-05,9.711228631203994e-05,8.788684953016216e-05,0.0001541689584882988,-0.001333274667558726
1967-06-01,3.928030764654977e-05,9.534731881493437e-05,6.069781301491838e-06,0.0001093999062191117,0.00014096727909418405,3.9873365577394985e-05,3.17259764415212e-05,9.891039371723309e-05,9.384078454443966e-05,0.0001324263735114073,-0.0010519409443077166
1967-07-01,4.615543730324134e-05,9.306035540898198e-05,8.866934097438518e-06,9.595627614481632e-05,0.00013981853044242598,3.2452537032606245e-05,4.006892898663258e-05,9.048968786373734e-05,8.38268179349698e-05,0.00012488997072068742,-0.0007372206255240599
1967-08-01,4.5212536861072294e-05,9.184915965999521e-05,4.803974185224866e-06,0.00010541810078048629,0.0001385539235343458,2.6781611020189963e-05,4.113046694934989e-05,9.457893611397594e-05,8.43303236511669e-05,0.00013029427918809233,-0.0010241613381367642
1967-09-01,4.651735707739135e-05,9.653865293200527e-05,1.685697324795737e-06,0.00010270360407644305,0.0001415637825630256,2.6447209661868822e-05,3.805520666194045e-05,9.688369027571753e-05,8.811615558655618e-05,0.00013416372439678526,-0.0016419015082647093
1967-10-01,4.347167759988224e-05,9.27288662448215e-05,-9.362327632732645e-07,0.00010222258173724124,0.00013650055734615307,3.100717466705563e-05,3.14272134952868e-05,9.46198997553438e-05,9.345180429094894e-05,0.00017062957340385765,-0.0015043519852042664
1967-11-01,4.6014197323529515e-05,9.81339412863322e-05,7.804064591168536e-06,9.566423425988841e-05,0.00015280477327905828,3.468018059555271e-05,2.820611876409708e-05,8.513841748936102e-05,9.04925494884177e-05,0.00017155713294414454,-0.001901713949337136
1967-12-01,4.933680429530796e-05,9.892834592998649e-05,5.1891247074936906e-06,9.472596189127594e-05,0.00014778844388274592,2.5528765532230448e-05,2.7134022578441847e-05,8.576957043260336e-05,9.164387056325841e-05,0.0001781209789442073,-0.001733412136672996
1968-01-01,4.6324407776410226e-05,9.718458473105871e-05,5.896660176014328e-06,9.458623214319734e-05,0.00013646954357682262,2.6652180002367292e-05,2.509363791129241e-05,8.863570110406727e-05,9.237223171762057e-05,0.0001845436372605036,-0.0012433604752004612
1968-02-01,4.2449391912668943e-05,0.00010207740637096798,5.180159275499006e-06,9.40504582229488e-05,0.00015620676094840746,2.5293790134707123e-05,2.5967375323590306e-05,8.018396329134703e-05,9.456647154814624e-05,0.0001623924163141055,-0.0019862996850861236
1968-03-01,4.084914962732e-05,0.00010195831453616155,1.162730075607431e-05,0.00010282374519035863,0.00015154796528804582,2.8544339081484146e-05,2.334135489137326e-05,8.721004269318655e-05,9.629687380541552e-05,0.00016501724076078972,-0.0014906817341397982
1968-04-01,4.618044386006659e-05,9.705101893771263e-05,7.590964785430558e-06,9.831781990842188e-05,0.0001447208546778711,3.123037128137763e-05,2.455623163971015e-05,9.768366726348177e-05,9.00500011781545e-05,0.00017659350532994722,-0.0020413219317561015
1968-05-01,4.775120942213107e-05,9.398369175393046e-05,7.236777967989383e-06,9.74012750546159e-05,0.00014965604577810154,3.534566613697362e-05,2.568152518102175e-05,9.657956979935989e-05,8.582914257180188e-05,0.00017478980680607492,-0.001445967336621834
1968-06-01,4.155677743256092e-05,9.354059459708099e-05,1.5445021701799261e-06,0.00010469903545213286,0.00013257989621706656,4.171099135419354e-05,3.3060199105724074e-05,9.886790940072387e-05,8.948390332788422e-05,0.00013743273257205146,-0.0014788342014071532
1968-07-01,4.3009085857192986e-05,9.244648113270246e-05,1.6114379485814078e-06,0.00010319653138767222,0.00013638613154398627,4.0986097618852824e-05,3.961100446758792e-05,9.378571121487767e-05,8.340742984822915e-05,0.00012649452401092276,-0.0006668428795819636
1968-08-01,4.26020869781496e-05,9.151957610378131e-05,5.595973648485683e-06,0.0001015380333009144,0.00013301820445121848,3.652616380184719e-05,3.993710884565694e-05,9.548407979309559e-05,8.517367328371997e-05,0.00011918911013708566,-0.0009736292668094393
1968-09-01,4.6261006900749635e-05,9.475200689242533e-05,5.978286026220303e-06,9.520835160871904e-05,0.00013676174148713471,3.3580505590758875e-05,3.808208728312618e-05,9.216586477123201e-05,8.889764068079749e-05,0.00013678867389899096,-0.0013688866602024063
1968-10-01,4.729381089418894e-05,9.202721273703944e-05,1.6923164973074258e-06,9.802788554225117e-05,0.00013816479622619227,3.506064703370529e-05,3.181461377405665e-05,9.492642857367173e-05,8.386666561452696e-05,0.00016663573205732973,-0.0011914425158465747
1968-11-01,4.722290213976521e-05,9.249633876606822e-05,3.931697305926632e-06,9.356239827646843e-05,0.00014711554285895545,3.396078351546417e-05,2.8415161068551242e-05,8.832481398712844e-05,8.078152729597474e-05,0.00016937857481025276,-0.0025690276743262075
