,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10,mgv850_cluster11
1965-01-01,-0.069024846,0.25534773,0.20707448,0.11376586,-0.21001796,1.5039761,0.66184366,0.15468034,0.1024334,0.042827796,-0.83300763
1965-02-01,-0.12553987,-0.18558702,0.19588922,0.20221773,-0.04062016,1.7691845,0.8824581,0.07947423,0.3730873,0.2141389,-0.5700067
1965-03-01,-0.011626815,0.22694302,0.16409953,-0.020310115,0.04621277,1.2899843,0.9975486,0.17602067,0.7530917,-0.12377372,-0.4147377
1965-04-01,-0.05151105,0.2662386,0.103316486,-0.0007359028,-0.10405235,0.690101,0.630054,-0.06166611,0.056515027,-0.48243794,-0.38250646
1965-05-01,-0.044741035,0.023547936,0.24504551,0.026197052,-0.27771825,0.14320076,0.5137861,-0.11803393,0.70349395,-0.06402087,-0.541602
1965-06-01,-0.02928772,-0.022959232,0.19441748,-0.10773172,-0.21399169,0.035910558,0.732193,0.022076178,0.66773057,-0.17866981,-0.04179754
1965-07-01,-0.20162901,-0.00706439,0.23489046,-0.30126613,-0.26594427,0.08388945,0.64123917,0.13451746,0.8259432,-0.34556565,-0.5833996
1965-08-01,-0.114354566,-0.024430942,0.12951353,-0.45462194,-0.3777969,0.25873274,0.4172396,0.14217055,0.48008314,-0.13481183,-0.43696102
1965-09-01,-0.0057397843,-0.035469033,0.2197315,-0.34188634,-0.21899562,0.1608617,0.34159195,0.02163465,0.7333704,-0.12553981,0.09978428
1965-10-01,-0.044005156,0.10890909,0.20663297,-0.087568805,-0.08477249,0.6566925,0.1741074,0.0881575,0.5772183,-0.011479616,-0.007358694
1965-11-01,-0.16954498,0.16512975,0.21487474,-0.14732166,-0.063726544,0.9513357,0.31524768,-0.1607145,0.37367597,0.04694867,-0.6971654
1965-12-01,-0.12392087,0.23327155,0.20442533,0.026197052,-0.15953712,1.2440659,0.5311526,0.045918427,-0.048861884,0.02266488,-0.88289964
1966-01-01,-0.037179373,0.021555329,0.1161675,0.046004105,0.04716141,1.2034836,0.78279245,0.20137627,0.33533782,-0.033562757,-0.74532366
1966-02-01,-0.06307478,0.22973093,0.15059821,-0.14481154,-0.044268083,1.6275021,0.8743666,0.054973412,0.34951514,-0.1391695,-0.64637154
1966-03-01,0.0039059639,0.07826476,0.18300357,0.038770724,-0.1375782,0.6773303,0.8519432,-0.03139267,0.4465866,-0.44716525,-0.7072762
1966-04-01,-0.15595083,0.26387233,0.11414216,-0.092731476,0.07783079,0.56709415,0.67284554,-0.019674683,0.20152096,-0.25996637,-0.2771817
1966-05-01,-0.04716139,0.03399668,0.08897011,-0.07985611,-0.20817563,0.014322018,0.36687517,0.07855411,0.2899124,-0.26705503,-0.1592782
1966-06-01,-0.13916953,0.04065137,0.115299486,-0.16419688,-0.2955544,0.067559436,0.479426,0.018372703,0.6776196,-0.16506489,-0.055552054
1966-07-01,-0.16694558,0.1542149,0.2347943,-0.38799655,-0.253167,-0.24217232,0.4021739,0.18690959,0.9080739,-0.225825,-0.28557238
1966-08-01,-0.0881021,-0.010560703,0.19732563,-0.53787136,-0.30944243,0.10430481,0.47436267,0.28889972,0.81823575,-0.18806691,-0.37772518
1966-09-01,-0.03327336,0.059168767,0.13685486,-0.22568032,-0.20065299,0.3728065,0.3790272,0.0049186707,0.754293,-0.022568036,0.0820261
1966-10-01,-0.033418037,0.055841397,-0.023580695,-0.22669296,-0.04267671,0.6566429,-0.12557085,-0.0079566715,0.11877151,0.048752736,-0.10806613
1966-11-01,-0.14220753,0.08361745,0.25475836,0.11949482,0.0017359972,0.5691195,0.20282292,-0.30727237,0.18936892,-0.02184472,-0.772087
1966-12-01,-0.44253582,-0.18039961,0.20426962,0.24130435,-0.08535345,1.4861625,0.37193856,0.039494038,0.086510755,-0.02343607,-0.78438365
1967-01-01,-0.23930088,0.050791025,0.08376362,0.121232465,-0.026811028,1.6434658,0.8452967,0.14654472,0.23630337,0.11423826,-0.8144889
1967-02-01,-0.19500446,0.21915098,0.21332249,0.17285618,-0.07993349,1.5608679,0.91790295,0.24662809,-0.03896756,0.019650316,-0.6359708
1967-03-01,-0.20516261,0.1535389,0.1545381,-0.07194014,0.019150723,1.2051638,0.6329733,0.088926,0.15620336,-0.25012523,-0.6048301
1967-04-01,-0.2056622,0.18384703,0.18551232,-0.07826819,0.004329729,0.24529591,0.5623654,-0.0041631935,0.26294786,-0.1611992,-0.35986722
1967-05-01,-0.10824325,0.060782753,0.14737736,0.06677778,-0.19283955,0.44279823,0.6767702,0.231141,0.8034981,-0.14121583,-0.4141554
1967-06-01,-0.26261482,0.058118306,0.15287283,-0.09758546,-0.31790218,0.20199859,0.5084103,-0.108076766,0.51790243,-0.26194867,-0.10940896
1967-07-01,-0.2777689,0.03713577,0.25911775,-0.44146603,-0.44579569,0.379018,0.5438808,0.14604515,0.7548719,-0.25229007,-0.5651964
1967-08-01,-0.13172373,-0.021315599,0.06877611,-0.542049,-0.3552045,0.6329733,0.5490431,0.040466346,0.8429653,-0.11956718,-0.32606202
1967-09-01,-0.001998353,-0.008992517,-0.13255638,-0.3165699,-0.27277303,0.16452977,0.3661953,0.12722746,0.74105006,-0.048959263,0.17668632
1967-10-01,0.061448872,0.15054141,0.18234827,-0.17685284,-0.19900112,0.49059182,0.2158204,0.113738716,0.45145768,0.036303125,-0.40949258
