,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1019.5418,1014.1433,1019.91705,1017.277,1021.9518,1019.08905,1011.59436,1020.09314,1012.5581,1010.7671,1017.46545
1965-02-01,1018.14703,1014.45953,1019.19946,1016.13586,1012.54205,1019.192,1009.8257,1018.3046,1013.60187,1010.91284,1014.78705
1965-03-01,1020.95953,1015.32404,1016.79694,1018.1253,1021.85565,1021.0829,1010.71313,1017.7166,1010.18414,1011.8766,1015.5957
1965-04-01,1017.3055,1013.8258,1017.1541,1017.12195,1026.662,1018.0683,1011.0567,1014.5644,1013.2391,1011.38916,1012.78076
1965-05-01,1016.8732,1013.063,1018.67664,1017.3117,1022.66064,1019.6733,1009.9292,1013.5132,1015.90204,1011.66943,1010.4397
1965-06-01,1017.7179,1015.1883,1018.3678,1018.673,1024.417,1022.3822,1010.6158,1013.9405,1020.8454,1014.22943,1011.2558
1965-07-01,1017.0692,1014.64435,1016.8193,1017.4308,1025.2747,1023.0891,1010.4632,1015.4419,1023.4668,1014.062,1008.1891
1965-08-01,1016.4763,1013.54236,1016.8962,1015.2335,1022.2252,1019.83014,1010.85767,1015.009,1019.4122,1013.5839,1008.7664
1965-09-01,1017.0072,1012.3002,1019.055,1014.8664,1022.13226,1017.6627,1010.8961,1013.9373,1017.4437,1013.1051,1012.5315
1965-10-01,1015.28314,1012.03406,1016.89307,1015.58575,1018.8968,1017.827,1011.288,1018.80194,1017.6453,1011.9907,1013.7879
1965-11-01,1020.1788,1011.8685,1019.6026,1015.5889,1021.45624,1015.25275,1011.1435,1018.28595,1017.2335,1011.30725,1017.0215
1965-12-01,1023.7583,1012.66174,1021.06305,1016.9253,1025.0718,1017.6305,1010.1655,1019.9679,1014.27783,1011.33203,1019.92694
1966-01-01,1020.50037,1013.35834,1019.1804,1016.9316,1014.1683,1018.26654,1009.49786,1021.94055,1008.1504,1011.20154,1018.47186
1966-02-01,1019.0027,1015.0164,1021.6314,1017.34906,1017.30023,1020.8565,1009.9285,1020.20374,1014.1827,1011.5815,1017.15375
1966-03-01,1020.1743,1013.483,1020.08673,1016.03656,1020.19305,1018.94196,1009.8616,1019.7068,1017.538,1010.97565,1014.17206
1966-04-01,1017.29083,1013.9267,1018.59705,1016.4246,1020.09796,1018.6916,1010.53436,1013.86914,1014.58325,1011.23914,1010.8342
1966-05-01,1016.6506,1013.82904,1016.563,1016.9266,1023.8795,1022.4431,1011.40564,1014.9444,1023.97656,1011.8181,1010.4705
1966-06-01,1017.23517,1013.9561,1018.5201,1017.2339,1023.82385,1021.81604,1011.7737,1016.0873,1023.52405,1012.536,1010.20264
1966-07-01,1015.56213,1013.6594,1015.243,1017.1782,1025.3892,1021.9118,1010.7879,1014.2928,1020.42346,1013.2257,1008.1454
1966-08-01,1015.6861,1013.8278,1017.0111,1015.28735,1022.06134,1020.5648,1011.5465,1015.00757,1020.1273,1013.585,1008.25494
1966-09-01,1016.4059,1013.2282,1014.2121,1015.052,1020.7332,1018.38055,1011.4582,1014.6108,1017.0793,1013.3033,1011.022
1966-10-01,1015.7969,1011.7643,1017.02924,1014.47314,1015.88947,1016.7908,1011.3493,1017.9205,1016.7607,1011.77057,1013.262
1966-11-01,1019.2724,1010.6301,1021.1163,1013.96234,1019.97906,1012.6512,1011.8688,1020.7026,1017.8247,1010.1488,1015.6623
1966-12-01,1022.4288,1012.1886,1020.2701,1014.3586,1023.12726,1015.519,1011.3574,1019.8613,1014.9713,1009.5987,1017.724
1967-01-01,1023.8066,1014.82666,1020.90784,1016.2894,1018.8907,1021.05804,1011.15155,1021.6741,1017.53314,1010.5704,1020.07556
1967-02-01,1019.34344,1014.91956,1019.4791,1017.75146,1024.1765,1021.47815,1011.45557,1020.94556,1016.52454,1010.90924,1015.0828
1967-03-01,1022.0898,1014.5814,1021.30975,1016.354,1025.056,1018.64905,1011.24005,1017.62524,1015.6008,1010.9498,1014.00604
1967-04-01,1013.79193,1013.9603,1019.6794,1016.4905,1020.6016,1017.2095,1011.0558,1014.3884,1010.6117,1011.56805,1011.46936
1967-05-01,1016.49335,1014.36444,1015.8809,1018.2166,1022.9997,1022.36554,1011.06665,1013.9654,1018.829,1012.14417,1010.6168
1967-06-01,1017.13763,1013.9153,1016.41284,1017.6775,1024.7759,1021.12836,1011.01587,1012.8473,1024.6511,1012.8937,1010.14514
1967-07-01,1017.2908,1014.89197,1017.72174,1016.8141,1024.3696,1023.09906,1011.2321,1015.968,1025.6807,1013.752,1007.7333
1967-08-01,1015.9165,1014.601,1017.55347,1015.5689,1022.71893,1021.10156,1011.3837,1016.0739,1024.9225,1014.3485,1007.615
1967-09-01,1017.7921,1012.59766,1016.674,1014.38403,1021.206,1017.3248,1011.711,1015.5298,1017.6499,1013.7346,1011.25604
1967-10-01,1018.59827,1012.0397,1019.02057,1015.4492,1022.98663,1017.5607,1011.0703,1017.8894,1020.52905,1012.7972,1013.65924
1967-11-01,1016.01154,1011.3032,1018.6418,1014.95654,1020.7968,1016.1443,1011.2372,1019.30786,1016.743,1010.67334,1014.5792
1967-12-01,1021.38525,1014.07135,1019.98126,1016.4875,1020.85266,1016.26624,1011.6116,1018.8137,1010.8947,1011.71967,1018.33344
1968-01-01,1024.6879,1014.4291,1022.9854,1016.82416,1023.1593,1018.3384,1010.9956,1022.91034,1017.6421,1011.5531,1019.6679
1968-02-01,1016.47925,1013.7378,1015.47815,1016.58154,1017.16907,1016.3934,1011.7291,1021.3918,1006.1196,1011.11804,1015.04443
1968-03-01,1015.9383,1014.882,1019.9821,1017.3043,1023.44415,1017.524,1011.91595,1019.5878,1016.2832,1011.92804,1013.48944
1968-04-01,1015.9218,1013.4945,1018.02704,1016.59656,1019.92554,1016.1093,1011.5316,1015.18396,1016.349,1011.53595,1010.9727
1968-05-01,1015.82166,1013.60187,1015.5497,1017.6643,1023.79407,1020.3942,1011.5195,1012.5628,1016.3719,1012.67944,1009.92584
1968-06-01,1016.3039,1014.5128,1015.0774,1017.889,1022.9561,1021.5714,1012.27155,1012.85406,1019.46967,1013.8122,1010.0525
1968-07-01,1016.6832,1015.3221,1019.474,1017.4682,1023.8928,1021.932,1011.69696,1017.5469,1021.58716,1014.7081,1007.56647
1968-08-01,1015.67633,1014.2237,1018.1423,1016.515,1022.74713,1019.615,1011.7449,1016.7541,1018.2224,1014.0613,1008.3437
1968-09-01,1018.5223,1012.6387,1016.8313,1015.3386,1021.83405,1017.5047,1011.03357,1015.5175,1015.59766,1013.0237,1011.0672
1968-10-01,1019.3938,1012.0225,1016.94226,1015.2978,1017.55475,1016.9988,1011.0114,1016.6259,1017.3823,1011.96533,1013.59467
1968-11-01,1014.1808,1012.09406,1017.34436,1014.9865,1017.5641,1017.9369,1011.5316,1018.35913,1014.3153,1010.8497,1013.4079
1968-12-01,1017.3688,1013.13025,1020.09875,1016.02625,1019.8325,1017.9076,1010.9263,1019.89404,1012.92847,1011.0586,1015.9941
1969-01-01,1017.69946,1012.3758,1021.25165,1014.12787,1011.6071,1016.698,1009.62286,1017.9309,1014.35815,1009.72833,1015.1481
1969-02-01,1012.5006,1012.18304,1016.33545,1014.08673,1010.1333,1013.2145,1009.5692,1017.1129,1008.45795,1009.8656,1011.73065
1969-03-01,1014.5185,1013.0591,1015.7302,1015.7664,1013.89014,1015.6036,1010.1639,1017.7612,1007.24,1010.8764,1011.1085
1969-04-01,1017.68634,1012.1474,1017.69507,1016.55005,1025.7635,1019.71234,1009.96606,1013.59375,1021.59985,1010.6262,1013.6936
1969-05-01,1016.64307,1011.6395,1017.483,1017.1872,1023.12537,1020.1791,1009.66406,1013.90704,1020.7356,1011.4455,1011.0131
1969-06-01,1015.1069,1012.6104,1013.7679,1017.60583,1022.92456,1020.5491,1010.23315,1011.2021,1019.91077,1012.62036,1010.45337
1969-07-01,1017.7569,1014.23083,1015.84686,1016.688,1023.47675,1021.538,1010.6231,1013.8234,1020.0056,1013.9881,1009.20544
1969-08-01,1014.4885,1012.3141,1015.74274,1014.7937,1021.364,1019.0248,1010.6375,1012.39014,1019.3311,1012.8787,1007.1252
1969-09-01,1017.43555,1011.11163,1016.3192,1014.69946,1022.74414,1017.50037,1010.11584,1015.20294,1019.22437,1012.4632,1010.59814
1969-10-01,1016.6668,1010.42847,1017.5784,1013.90826,1018.5692,1014.7693,1010.6768,1015.44196,1015.8943,1011.3893,1012.7545
1969-11-01,1016.4253,1010.8546,1017.9266,1014.033,1016.95197,1015.54803,1010.6843,1020.8879,1016.54706,1010.7953,1015.04944
