,mgv200_cluster1,mgv200_cluster2,mgv200_cluster3,mgv200_cluster4,mgv200_cluster5,mgv200_cluster6,mgv200_cluster7,mgv200_cluster8,mgv200_cluster9,mgv200_cluster10,mgv200_cluster11
1965-01-01,-0.7157170319858985,-0.573566247676981,0.23698007335533966,-0.4197223046246697,0.6275231314596729,-1.066886737782468,1.6496166204794858,0.4883978949036709,2.098462695167178,-2.85101265742861,-0.8171675726771355
1965-02-01,-0.9321836731101892,0.48089715941198946,0.42744637341112707,-0.10453938561327318,0.4380281701266208,-0.8738936275564214,2.1204465474837866,-0.8272547361462615,1.2945231937226795,-4.154472515500825,0.09472772168616454
1965-03-01,-0.4146288844603526,-0.07820374749857804,0.12854621619791598,-0.3273046367308673,0.6486868189874097,-0.8075528888292209,1.0396090837625356,0.8892128633898359,1.9636987220673334,-0.9994950787774448,0.7521170501907667
1965-04-01,-1.1016849475570871,-1.0595110983684146,0.14353666353870081,-0.19660564029917998,1.0772304557194219,-0.6807393284254176,1.5735169251759846,0.38818803637526755,1.9974563802991596,-0.643963084138673,0.022471575842549406
1965-05-01,-0.27904991484895536,-1.3004689381040377,0.46351100947405843,0.2503208553089815,0.7035081631669374,-0.188421530108298,-1.6615752990429218,0.3007773743119351,1.176432626588004,2.0762157851252065,0.791417621076107
1965-06-01,-0.43253611914719203,-0.044527450769112034,0.931770817653553,0.2738790477023405,0.008451311944801115,0.209386134019462,0.2777544351724478,-1.681188095447629,0.26294903031417305,1.1895613423709213,-0.14692667561272782
1965-07-01,-0.0053054340702446195,-0.45266249056520136,0.9782881350130649,0.0812390709624571,-0.37235142750160716,0.2884097958123812,1.0390496406799707,-2.3603979931321257,-0.9094408580235073,-1.8397446336417365,-0.15132920816540718
1965-08-01,-0.028403442871721484,-0.44338204737367304,0.858140313947523,0.1618529242627761,-0.27258971305651086,0.19377184811458792,1.4938672383626301,-1.7464187256125516,-0.6799082670892989,-1.957178937977758,0.7746532559394836
1965-09-01,-0.7729161389266388,-0.08595489479344467,0.9206741242795378,0.12836610569673426,-0.013394598091874167,-0.008388427937383293,-0.026095847193247233,-1.507572517838589,0.7969054437818982,2.896747917964541,0.30185499538977945
1965-10-01,-0.9319310701346095,1.0564765025829448,0.9027395699475262,-0.14899909496307373,0.2178227024100651,-0.4493336203277752,2.685391597258739,-1.0390504155048104,1.0759594185011727,-4.572884378762081,-0.35206805914640427
1965-11-01,-0.5719295408152326,-0.6841578360261589,0.5792628268937807,-0.17993628978729248,0.3607662899471889,-0.4866514154659804,1.631883321664272,0.07408574916595637,1.2308357726959955,-0.8419947377566634,-0.480494120468696
1965-12-01,-0.685034371629546,-0.7896847766021203,0.4664187093038817,-0.357586145401001,0.5937729483452913,-0.9674486934497791,1.3496123827420747,1.0852910751520202,2.77594526608785,-1.1661317841760044,0.46042371541261673
1966-01-01,-0.002526949289478833,-0.060020033912412056,0.3133593378840266,-0.7222052882699406,0.2816930413246155,-0.67931471332427,1.2707748474218905,1.6050227852754815,1.9231762204851424,-3.0964980865346976,0.6346031402548155
1966-02-01,0.041043484890008274,0.8419198208841785,0.2024606877082103,-0.6998802633846507,0.4529259472249824,-0.4453208497775498,0.30943831572165853,1.3536034628402356,0.7636983479772296,-3.612931843461662,0.4907218428949515
1966-03-01,-0.6763071199006672,-0.19217775813464463,0.3175546188612242,-0.06684533375151017,0.5820887946636877,-0.6762656473344372,1.5133860783699231,0.11228585485802141,1.9166428418386552,-2.3748204625886062,-0.6146181995670001
1966-04-01,0.01904689176361772,-0.04704829048493813,0.3147354399835741,-0.2930736717055826,0.5905095104859254,-0.5752423117237706,-0.5211402972539266,1.3098151184791742,0.9054025014241537,-0.9131989602384897,-0.20684984823067984
1966-05-01,-0.6913493705701224,-0.38244431388789213,0.7245744402344162,0.5469605151344749,0.7814460547170906,-0.09893919992190535,1.930036453100351,-2.441483597422755,0.08758501637549627,0.004482212283744895,0.7080115377902985
1966-06-01,-0.4221963731548454,0.3644204345242731,1.059147232287639,0.23322680417229147,0.24528827901198483,0.12550976487898058,1.3117264478634565,-1.2934738813444626,-0.8651107549667358,1.8720750151009395,-0.9021709983547529
1966-07-01,-0.180922957915294,-0.23089439190667252,0.792202353477478,0.1779821515083313,-0.293114394924351,0.20080851290815618,1.6298338388785336,-1.880751931390097,-1.5980815603619531,-2.0871133639894683,-1.0796364396810532
1966-08-01,-0.18208798351167121,-0.08782983982357487,0.9543261817983679,0.1722081093227162,-0.42277446068892965,0.2082115860395534,0.8529088436028895,-1.7324250797892726,-0.3826827165626344,-0.20375404635380057,0.08724418779214224
1966-09-01,-0.5547285834445229,0.4726915523923677,0.7175676726006173,0.1163908137994654,-0.31316395953436876,-0.009664107033962845,2.693514334849822,-1.0550300742304604,-0.0066483814624093834,-1.6012104420826354,0.0059679786014991505
1966-10-01,-0.5007664236841323,0.24132875019106373,0.5434480470580024,-5.187531796229237e-05,-0.1169444488309254,-0.18753476681247833,2.395259264187935,-1.973311845646348,0.13042834720441274,-0.414701397049016,0.21488027026255926
