,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8,sst_cluster9,sst_cluster10,sst_cluster11
1965-01-01,48.667522271474205,41.58841396899934,41.12470186673678,42.2946464724657,47.86918107853379,39.61405981154669,185.19328832626343,43.67916701269932,301.914644241333,84.19386713128341,52.000254254008446
1965-02-01,47.68890539805095,40.08076444585273,42.07274510310246,40.959139568049736,46.35036823361419,38.95466214134579,137.5652313232422,43.42455473102507,319.39001083374023,81.62668127762643,51.14488823469295
1965-03-01,47.855524222056076,39.25995522357048,43.263617295485275,40.68864961949791,45.53835669229197,38.799724881611176,114.4876480102539,43.58886030853772,333.56518745422363,81.64541344893605,50.73191177013309
1965-04-01,50.2852201461792,40.21179929692695,43.81501711331881,41.67049687083175,47.13206623875818,39.3196772015284,141.4108157157898,44.40677205070121,332.16662406921387,84.71093428762336,51.169803530670876
1965-05-01,52.35683123270671,43.00261964189246,43.4818355853741,44.914110695443505,51.30419176678325,40.03544459267268,244.05062198638916,45.11507690929976,330.21278381347656,91.71719802053352,52.98909919206486
1965-06-01,56.40184084574382,47.06319849541847,41.92393376277043,49.502577432772014,57.29703237844068,41.21710156637525,380.3959608078003,45.52301969684538,322.69248962402344,99.49819665206105,55.03481044325718
1965-07-01,58.58940680821737,51.41549211867312,40.447915884164665,54.39553144501477,62.140203076739645,42.031542460123696,520.626974105835,45.28284698236184,319.1944122314453,107.07685570967824,57.4215290158294
1965-08-01,59.76794958114624,54.27959117483586,40.01594543457031,58.11169787151058,64.09416198730469,42.92960696750217,578.9309501647949,45.43081658785461,302.54931449890137,113.18593276174445,59.02964126232059
1965-09-01,59.36202208201091,52.981291425989035,40.243377685546875,56.86413369527678,62.75487944137218,43.9879160078745,522.1500396728516,46.04258302782403,296.2881088256836,110.77767422324733,60.14743627503861
1965-10-01,57.545292377471924,50.81352883196892,41.05121905987079,53.26525525348943,58.86570242948311,43.7693126617916,401.09715461730957,46.21814352567079,307.07812309265137,103.64106830797697,60.24932861328125
1965-11-01,54.51062122980754,47.22429640749668,41.49766775277944,48.48165279481469,55.4487805033839,42.93858058868893,317.1069145202637,45.63149311503426,305.1882743835449,94.54423000938014,58.56734874636628
1965-12-01,51.40836238861084,44.34885877244016,41.58466045673077,44.9947171094941,51.98907630388127,41.62018791077629,235.98389625549316,44.95297259971744,302.8954029083252,87.74179157457854,55.47561201938363
1966-01-01,48.91014099121094,41.59968761687583,42.547974219689,42.43465051418398,48.01354075587073,40.21717253185454,173.69719743728638,44.41872424766666,314.96734619140625,84.75683111893503,53.0812285667242
1966-02-01,47.045234839121505,40.03556839963223,42.94107877291166,40.740580675078604,45.73049323503361,39.69316936674572,128.60403060913086,44.27025122720687,324.9373435974121,81.80491296868576,52.63195481411246
1966-03-01,47.09369738896688,39.46346120631441,43.40726118821364,40.20826758407965,45.22131542826808,39.40112704322451,123.42407703399658,44.23742763331679,314.0871524810791,81.19442086470754,51.887796091478926
1966-04-01,49.03447230656942,40.46501403159284,43.97849743182842,41.30322060933928,46.79808949315271,40.19756014384921,151.58140659332275,45.010443202784806,302.65235900878906,82.9678635848196,53.18001148312591
1966-05-01,52.49709288279216,42.98783160270529,43.29122983492338,44.07034152891578,50.75031103089798,40.78040350051153,226.19574069976807,45.678041802078,290.48314094543457,88.81208520186574,53.935871567837026
1966-06-01,55.83200454711914,46.88977180643285,42.219745929424576,48.80557641750429,56.14726487980332,41.755857921781995,382.18207359313965,46.09941263667873,290.5304431915283,96.70127065558182,55.37827513938726
1966-07-01,58.2925279935201,50.43315481632314,40.97541222205529,53.8763371909537,60.79621425894804,42.57648104713076,545.7583904266357,46.12992865140321,292.51370429992676,104.24016651354337,57.17998327210892
