,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11
1965-01-01,-2.6874695,-6.182678,0.19055176,-10.33606,-4.866913,-1.3497314,-20.517365,-0.38775635,-2.2783203,-10.696289,-3.8849792
1965-02-01,-3.533905,-7.7441406,0.16339111,-10.901093,-6.312134,-2.220642,-22.75943,-0.9802246,-1.1249084,-11.535767,-4.7927856
1965-03-01,-3.472046,-8.568451,0.93826294,-10.64563,-6.997223,-2.4292297,-23.693481,-0.9642639,-0.6409607,-11.412537,-5.199463
1965-04-01,-2.959198,-8.497192,0.5225525,-10.319397,-6.7128906,-2.5400696,-23.584808,-1.0861206,-0.94940186,-11.609222,-5.4500427
1965-05-01,-1.7444153,-6.741028,0.061340332,-8.665009,-4.729706,-2.0782166,-19.271454,-0.55389404,-1.2070312,-9.995239,-4.6798096
1965-06-01,0.41763306,-4.6762695,-0.28042603,-6.4565735,-1.7593384,-0.9455261,-14.390076,0.31582642,-1.5697327,-7.541321,-3.062622
1965-07-01,2.1304321,-2.301361,-0.5415039,-4.7287903,0.8012085,-0.205719,-7.1936646,0.8480835,-0.82092285,-5.8404846,-1.7115784
1965-08-01,2.9213867,-0.4925232,-0.8053589,-4.0042114,0.9789429,0.5767517,-3.505249,1.4624329,-1.8147583,-4.4088745,-1.293335
1965-09-01,1.9107361,-1.1244507,-0.45983887,-4.443054,0.66833496,0.96221924,-6.726288,2.104828,-2.7535706,-5.5941467,-0.8180847
1965-10-01,0.69155884,-2.5741577,-0.18560791,-5.5958557,-1.4225464,0.2694397,-11.772522,1.788269,-2.7937012,-7.1785583,-0.93756104
1965-11-01,-0.7774658,-4.915344,-0.86428833,-7.2519836,-3.272766,-0.25802612,-14.912048,1.094635,-2.566742,-9.030304,-2.215973
1965-12-01,-1.8256531,-6.043396,-0.52038574,-9.152924,-4.839386,-0.65411377,-18.494995,0.8442688,-2.6499634,-10.053558,-3.2222595
1966-01-01,-3.3553772,-7.436615,0.26446533,-9.549103,-6.28833,-1.396698,-21.29712,0.07333374,-1.2459106,-10.672668,-4.2686462
1966-02-01,-4.3580933,-8.53717,0.3242798,-10.118134,-7.3485413,-1.875946,-23.064331,-0.5985718,-0.47149658,-11.366241,-4.5184326
1966-03-01,-4.4620667,-8.745026,0.41796875,-10.454071,-8.026398,-2.3641968,-23.625214,-0.93756104,-1.7343445,-11.601837,-5.1963196
1966-04-01,-4.2541504,-8.407501,0.33944702,-10.045441,-7.954651,-2.2279053,-22.982086,-0.6187134,-3.173462,-11.3732605,-4.6565857
1966-05-01,-2.467041,-7.246216,0.6227722,-9.131775,-5.5411987,-1.7705994,-20.237305,-0.21786499,-4.8730164,-10.343079,-4.4473877
1966-06-01,-0.8004761,-5.507538,0.671051,-6.6921387,-2.952301,-1.0606995,-13.15918,0.59490967,-5.1026,-8.354279,-3.3249817
1966-07-01,1.0970459,-3.2217102,-0.3795166,-4.865204,0.09603882,-0.30639648,-5.761322,0.9114685,-4.1032104,-7.2056274,-2.2998657
1966-08-01,2.5890198,-1.578949,-0.5249939,-3.910797,1.2632446,0.75994873,-4.4574585,1.552185,-3.8094482,-4.917877,-1.2153625
1966-09-01,2.394989,-1.1421204,-0.17892456,-3.325714,0.51498413,1.2719421,-6.5637817,2.2073975,-4.1224976,-4.3892517,-0.30044556
1966-10-01,1.557251,-2.2819214,-0.104888916,-5.290558,-1.0055542,0.75894165,-11.098999,2.1018982,-4.5290527,-6.2643433,-0.7055054
1966-11-01,-0.9206238,-4.7527466,-0.17477417,-7.52536,-2.916626,0.3340454,-13.002502,1.4954529,-4.206604,-9.026123,-1.9624939
1966-12-01,-2.8634338,-6.508972,0.012542725,-9.270996,-5.196808,-0.41610718,-15.23172,0.46743774,-4.1322327,-10.303284,-3.2835083
1967-01-01,-2.9725037,-7.304138,0.77767944,-10.17337,-6.0300293,-1.4224548,-18.401917,0.10107422,-2.660492,-10.9887085,-4.422394
1967-02-01,-3.366516,-7.581482,0.7006836,-10.471222,-6.349945,-2.3989258,-19.958344,-0.47427368,-1.2680664,-11.567047,-4.7828674
1967-03-01,-3.7113647,-7.8261414,0.64331055,-10.757965,-7.345825,-2.3666382,-21.163086,-0.9317627,-1.5628052,-11.678986,-5.267914
1967-04-01,-3.7994995,-7.3358154,0.4494934,-10.556122,-7.394928,-2.0796814,-21.2818,-1.0975647,-2.330597,-11.878815,-4.8607483
1967-05-01,-2.5447083,-6.7792053,0.37109375,-9.329895,-6.4005737,-1.8600769,-20.053558,-0.618042,-4.0937805,-10.876953,-4.8389893
1967-06-01,-0.027832031,-4.463135,-0.3864441,-6.9322205,-3.3483276,-0.9328308,-13.276672,0.47799683,-4.313904,-8.885437,-3.3888855
1967-07-01,1.7038879,-2.1194153,-0.7070923,-4.617035,-0.15167236,-0.2498169,-7.037018,1.2781982,-4.725708,-5.673767,-2.123932
1967-08-01,2.4658813,-0.6532593,-0.68078613,-3.3582153,1.2744141,0.538208,-4.9978943,1.576416,-4.4119263,-3.8555298,-1.1435547
1967-09-01,1.7860413,-0.46817017,-0.88183594,-3.8742676,0.44885254,1.2251282,-7.7501526,2.2252808,-5.4483643,-4.451233,-0.6409607
1967-10-01,0.773407,-1.3536072,-0.64242554,-4.7947693,-0.73809814,1.4630432,-9.077332,2.3700256,-4.8498535,-5.145355,-0.70303345
1967-11-01,-0.7737427,-3.6144104,-0.50930786,-6.691986,-3.069519,0.3015442,-13.439606,1.7143555,-3.9554749,-8.233032,-1.9201355
1967-12-01,-1.5440063,-5.7068787,-0.39260864,-8.90213,-4.9375916,-0.43917847,-16.662903,0.6611328,-4.223419,-9.774078,-2.9342957
1968-01-01,-2.6088562,-6.7175903,0.26779175,-9.88855,-5.337616,-0.99298096,-19.940033,-0.058166504,-3.5075684,-10.413818,-3.5224
1968-02-01,-3.913025,-7.4648438,0.5429077,-10.711945,-6.77536,-1.5898438,-21.439575,-0.55859375,-1.5275269,-11.64975,-4.3547363
1968-03-01,-4.447632,-7.4410095,0.7897949,-10.767273,-7.3059998,-1.7435913,-22.253632,-0.5026245,-2.2565002,-12.225891,-4.6049194
1968-04-01,-3.9607544,-7.27713,0.7414856,-10.227478,-6.5584717,-1.6464844,-20.475342,-0.94314575,-3.7574768,-11.889374,-4.6492615
1968-05-01,-2.35083,-6.2835083,0.46350098,-8.961304,-5.251251,-1.2355042,-16.929016,-0.15231323,-5.0276794,-10.859619,-4.2229614
1968-06-01,-0.101989746,-4.655884,0.10128784,-7.167511,-2.2397156,-0.38442993,-11.718933,0.7175598,-5.573883,-8.906555,-2.7867432
1968-07-01,2.0387878,-2.8098755,-0.17211914,-4.367401,0.69888306,0.2097168,-6.01297,1.197937,-4.7621155,-5.9190063,-1.5323181
1968-08-01,3.2027283,-0.9767456,-0.10571289,-3.445343,2.032959,1.1119995,-4.3311768,1.7391663,-3.1505432,-4.4464417,-0.32730103
1968-09-01,2.3067627,-0.6604309,-0.27166748,-3.9208984,0.88967896,1.4688721,-5.655487,2.0322266,-3.7853699,-4.6365967,0.0028686523
1968-10-01,0.84069824,-2.7131042,-0.024871826,-4.7563477,-1.6244507,1.188385,-8.109802,1.7848816,-3.8323975,-5.5032043,-0.26971436
1968-11-01,-1.5398254,-4.9714355,-0.28598022,-6.3039246,-3.6181946,0.63201904,-12.914886,1.2032776,-3.8640137,-7.6022644,-1.0966492
1968-12-01,-2.9869385,-6.4185486,0.15975952,-8.581482,-5.4273376,-0.4382019,-16.67035,0.44665527,-3.4479065,-9.873413,-2.636261
1969-01-01,-3.7824097,-7.506012,0.23242188,-9.751831,-6.985565,-1.2391663,-19.039276,-0.31262207,-2.6523132,-11.263947,-3.960846
1969-02-01,-5.0916443,-8.524994,0.43273926,-9.995056,-7.8794556,-1.7644043,-18.808197,-0.5076294,-1.6767273,-11.876862,-4.6111755
