,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,7.4963755e-06,1.3808312e-07,-1.3663193e-05,-1.3784374e-06,-6.502327e-06,-9.786636e-06,-2.0514562e-06,-1.3438861e-05,-2.7783099e-06,-1.2335113e-05,-2.088688e-05
1965-02-01,-1.6207268e-06,-1.4861216e-06,-1.50271735e-05,9.694886e-06,-4.9229857e-06,-1.4802834e-05,4.804315e-06,1.4746984e-05,1.0803051e-06,-2.0061321e-05,-7.1573886e-06
1965-03-01,7.3169067e-06,-5.0800736e-07,-1.5771977e-05,-8.306e-06,-8.027826e-06,-1.7055187e-05,-3.0161755e-07,2.3455723e-06,-1.0325042e-05,-6.142926e-05,-2.576848e-05
1965-04-01,-9.275143e-06,-3.3705655e-06,-1.0262229e-05,-1.6925114e-06,5.1497045e-07,-1.7737177e-05,-3.105888e-07,-1.2559452e-05,-1.1720476e-06,-6.826709e-05,-1.4928461e-05
1965-05-01,-1.4928461e-05,-1.3079916e-05,-1.0737829e-05,-5.613947e-06,3.207031e-06,-8.467527e-06,6.482369e-06,-8.243187e-06,-5.6184945e-07,-8.136844e-05,7.5725984e-07
1965-06-01,-1.3160679e-05,-8.602125e-06,-2.1860615e-06,1.07537635e-05,2.9467992e-06,3.3775286e-06,-1.0105286e-06,-2.1470165e-05,-1.1760807e-05,-6.614933e-05,-4.303809e-06
1965-07-01,-8.490024e-07,-6.475406e-06,-5.9774175e-07,-2.2219538e-06,-4.465335e-06,4.2748798e-06,2.5160698e-06,-1.076475e-05,-1.3277335e-05,-5.5183693e-05,-2.150162e-06
1965-08-01,-1.1850541e-05,-4.2589454e-06,-7.606068e-06,1.0713338e-06,-5.1293755e-06,6.643888e-06,4.9748123e-06,-1.40580305e-05,-1.6166807e-05,-6.3161155e-05,4.0729356e-07
1965-09-01,-1.8796054e-05,-2.4373148e-06,-5.5511264e-06,2.336601e-06,-4.31278e-06,5.3875992e-06,-7.413182e-07,-1.997158e-05,-1.02712e-05,-7.006179e-05,-2.4103938e-06
1965-10-01,3.1621603e-06,-1.1271841e-06,4.7907815e-07,3.126724e-05,-5.533184e-06,-3.989735e-06,1.5469268e-06,-2.5355701e-05,-3.1372547e-06,-6.533275e-05,-1.8661449e-05
1965-11-01,7.1284594e-06,-3.7833452e-06,-6.6100038e-06,6.957962e-06,-4.1827298e-07,-5.9190425e-06,-1.8001956e-06,-1.8679399e-05,5.728587e-06,-4.3975764e-05,-1.8060222e-05
1965-12-01,2.5160698e-06,-1.7912243e-06,-1.0899348e-05,-5.3985787e-06,-4.070498e-06,-6.8881855e-06,2.5699119e-06,-1.448876e-05,7.882234e-06,-4.3724496e-05,-1.3761906e-05
1966-01-01,1.4572244e-05,-1.5991609e-06,8.4488056e-07,-1.3534223e-05,-3.81509e-06,-7.138984e-06,-2.4056935e-06,9.024272e-06,-1.5904945e-05,-8.704282e-05,-1.1896718e-05
1966-02-01,2.0098742e-06,4.2939428e-07,-7.888491e-06,-6.51168e-06,-1.490298e-07,7.8785524e-07,-4.015783e-07,1.0906184e-05,-2.0760439e-05,-5.322545e-05,-2.0760439e-05
