,vws_u500-250_cluster1,vws_u500-250_cluster2,vws_u500-250_cluster3,vws_u500-250_cluster4,vws_u500-250_cluster5,vws_u500-250_cluster6,vws_u500-250_cluster7,vws_u500-250_cluster8,vws_u500-250_cluster9,vws_u500-250_cluster10,vws_u500-250_cluster11
1965-01-01,21.51153333309478,18.9389626338622,23.076080346780586,26.922589146464443,22.085825953008577,9.80588959034189,33.98158680849853,7.7512535646081835,15.608377027918186,14.388239523082076,42.97349917414685
1965-02-01,21.89535958304942,19.197748826342686,10.41404163161047,28.248197377415437,22.334645911764298,-1.9951514012069544,31.34098561992524,10.950350954642081,20.397890940974495,20.798616084475604,24.931914930985663
1965-03-01,17.637447924890957,24.438428424745677,24.19820632925818,24.968194054925817,28.789340234591684,3.797291254001707,38.26146982055505,12.957164955510049,20.563760715676903,16.045260065639336,13.08846777555208
1965-04-01,24.29814456393534,11.627297900775135,11.918022317855057,30.17606794963987,19.21411552359061,-1.879700637684943,23.345699576615864,4.199909652359968,16.08506822948647,14.248958255638675,10.705155320640126
1965-05-01,19.719696396994948,16.749672713961697,12.783897767013576,20.75035515481525,10.225002633177407,10.949630233094965,22.091036981227766,6.001240814530575,12.91911076632832,14.030446648655266,-2.7851590523801977
1965-06-01,13.317732763071332,17.53523401420835,-1.0474588163449376,12.207191006973156,7.959057349174957,22.70104851795783,10.56140546684913,3.6384176737728544,5.332561054126256,11.116514666904637,-3.200133859563141
1965-07-01,11.07034524612079,15.828359685185388,-9.353008147577242,8.559852113667603,4.083267043457619,21.04967242394614,3.7309438123481073,3.84015750317173,-1.6003260390953193,10.608524073183855,4.153333495487915
1965-08-01,10.001544312946187,3.231631854018782,-13.217711548382178,7.097719410642016,6.830393632700765,16.242759976644376,-2.3002916540392184,2.6930270414416935,-0.46846816831019045,9.345358132074209,-6.072992700696378
1965-09-01,9.74553789031268,11.762753004539888,-4.880525105767579,11.702854017043508,10.379716945584102,10.902185258844066,3.988222784843049,2.595406093316541,3.4840326980604646,6.966467901727117,-11.840830811624889
1965-10-01,8.111609441731984,13.143924746295943,7.024454385274174,16.05420022092978,15.945391172457377,1.5513845322787005,13.39052498888231,3.835081739990943,12.550764962266364,6.42325667955332,-8.927271764338448
1965-11-01,17.729781232527582,16.858138370722006,18.565052121108632,19.96616292499684,20.74102979171978,1.7073436700725166,21.69011684889964,9.07413055954282,16.408761003280947,13.73499214542037,2.4054287221792183
1965-12-01,16.399974434902816,30.20678125300145,28.81469872430519,21.093397191140212,24.24501731787194,15.853201952085062,29.52715507578072,5.429895652258215,18.052856140944094,11.311044214801646,12.126518913457542
1966-01-01,16.032555212382107,28.75693345959624,35.53894919445048,19.96246406055564,30.176682011459405,13.947846113654009,35.6732230719762,13.407530984456168,24.57422786500991,12.54028680396321,21.004382144560367
1966-02-01,15.389429322290528,25.76918908679246,28.0678464127976,16.77107122278611,27.21097725800424,5.47609241681324,31.700054912741454,17.69216836155854,25.00476289260399,17.047514528190717,15.808578681596533
1966-03-01,26.888835602333828,19.54490190252719,17.40450461133512,26.999941145048286,15.37637592374627,6.0478906909570505,28.11720288883896,8.934397642737089,26.41837188077075,22.599392048593163,16.759633429128506
1966-04-01,17.657946435963606,15.269068035531195,15.153247505631143,20.646622800819596,20.108290638843876,14.978271967677987,22.775281148989873,13.88636897141561,19.931352518376325,15.105239082400596,12.691225428156898
1966-05-01,20.989315781044976,11.807252252038744,7.083043574097881,22.101796920361956,15.223023864912063,5.9601937388109105,18.051075776792967,3.9055443087354424,10.666354792611138,14.905351649240451,-3.676886684095895
1966-06-01,11.907327091481148,4.610454954942249,1.533899496093654,14.829898138234796,8.063631496304652,-2.821569219375805,10.469963804061047,4.896847075502667,9.70904970179977,8.835391527557062,-14.881435730854566
1966-07-01,9.627094678673336,5.287588171520272,-4.653242154364774,9.141285457630476,5.5097787603525825,7.547119113583916,5.472301216265931,6.689612401195063,-0.6498618126624107,7.60811473407179,-1.6227201716702138
1966-08-01,8.61053290419873,-0.9977775471294749,-13.551340916115128,6.631209349675561,7.259203452389844,2.579597630308378,-2.286971450858044,2.287324314314774,-0.10661803616843878,6.375821361863378,-9.507176773663495
1966-09-01,7.2835124716068185,3.433484569915896,-10.814457082810291,11.24321377771318,14.737595824955797,9.881781605974494,1.6099440178083653,3.5572010488838877,5.188315377537454,5.312128987701311,-11.139957642234739
1966-10-01,7.790030293322972,13.102201412634034,0.4424412432298827,14.309946376601737,19.561554598688456,7.798531546878087,10.10255292713685,5.2422642249475295,9.839202975442788,5.276619776197675,-10.65163154693191
1966-11-01,14.355860206105586,18.887902716662932,22.595787283634984,15.157300238430212,17.99175212498572,4.669708598139497,17.090656964368,10.568207110567712,15.235007514700053,13.70533511306631,15.23191174871895
1966-12-01,22.361544218518716,17.618268779357372,16.24260698305858,24.738823225326225,19.413147582890055,-2.6846869484364553,24.520104175345747,5.317071895450633,20.672419706032873,15.635180855846372,17.75077029840351
1967-01-01,20.165421973204687,28.92340411680012,11.170814254932809,33.48922001261313,22.02002074725819,25.34359606881856,33.084996327127136,7.995612017308283,17.916991026976888,15.496618359708883,43.488099979446936
1967-02-01,23.074716895928482,14.557054377178314,15.504987413070145,32.356600314988064,26.571529953485214,-3.799101555327685,27.49562568802004,6.9539626705327215,19.408995547003755,14.800418391738821,23.127661945823068
1967-03-01,27.439640431099445,5.725533331226779,8.492412880314102,31.425848057627114,17.85262487740144,-5.070566619391015,18.83178396938966,6.624443765069308,16.38705726723708,18.602917346041988,29.82919989847297
1967-04-01,27.40824362950073,10.45566769625735,6.179185044940115,26.267564750250756,17.1672980313669,10.43084950630262,16.23687645439201,8.052138819181284,10.94755672429732,18.169361583203507,20.479471248264993
1967-05-01,19.75706522900706,12.33701745217251,3.9804590385699963,20.252071274690998,15.765297071781513,7.540555688072055,18.148647665208063,8.093725449482353,12.975816494014781,14.241867116620355,-0.878974609536801
1967-06-01,13.26104689980778,5.897339849560694,-7.082127218467533,16.3566020838146,9.463131828631818,5.7911347158799495,10.070225447522056,4.496427895504293,4.55650023545235,10.013349626040364,-12.78377136582384
1967-07-01,12.110806489020968,5.028688626983853,-13.287280433054777,7.286847774060681,5.562720247932829,13.136199160686745,-1.6713601438284704,2.9965170211722008,-1.0631750620141196,9.524030311154764,-5.06566596656533
1967-08-01,10.047233483212613,2.6023320203726574,-17.39470562355892,5.692514259690625,7.624829487802668,15.486714336073693,-3.5756974305227707,4.516616614437332,0.5294475442058981,9.056250235901254,-3.842286851061247
