,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,-1.5934753,-5.088684,1.2845459,-9.242065,-3.7729187,-0.2557373,-19.42337,0.7062378,-1.1843262,-9.602295,-2.790985
1965-02-01,-2.3936768,-6.6039124,1.3036194,-9.760864,-5.1719055,-1.0804138,-21.619202,0.16000366,0.015319824,-10.395538,-3.6525574
1965-03-01,-2.2384033,-7.3348083,2.1719055,-9.411987,-5.7635803,-1.1955872,-22.459839,0.26937866,0.5926819,-10.178894,-3.9658203
1965-04-01,-1.5690002,-7.1069946,1.9127502,-8.929199,-5.322693,-1.1498718,-22.19461,0.30407715,0.4407959,-10.219025,-4.059845
1965-05-01,-0.34158325,-5.338196,1.4641724,-7.2621765,-3.3268738,-0.6753845,-17.868622,0.848938,0.19580078,-8.592407,-3.2769775
1965-06-01,1.6712036,-3.422699,0.97314453,-5.203003,-0.5057678,0.30804443,-13.136505,1.569397,-0.3161621,-6.2877502,-1.8090515
1965-07-01,3.2114258,-1.2203674,0.53948975,-3.6477966,1.8822021,0.87527466,-6.112671,1.9290771,0.2600708,-4.759491,-0.6305847
1965-08-01,3.9753418,0.5614319,0.24859619,-2.9502563,2.032898,1.6307068,-2.451294,2.516388,-0.7608032,-3.3549194,-0.23937988
1965-09-01,3.0365295,0.0013427734,0.6659546,-3.3172607,1.7941284,2.0880127,-5.6004944,3.2306213,-1.6277771,-4.4683533,0.30770874
1965-10-01,1.9116821,-1.3540344,1.0345154,-4.3757324,-0.2024231,1.489563,-10.552399,3.0083923,-1.5735779,-5.958435,0.28256226
1965-11-01,0.51657104,-3.6213074,0.42974854,-5.957947,-1.9787292,1.0360107,-13.618011,2.3886719,-1.2727051,-7.736267,-0.92193604
1965-12-01,-0.59207153,-4.8098145,0.7131958,-7.919342,-3.6058044,0.5794678,-17.261414,2.0778503,-1.4163818,-8.819977,-1.988678
1966-01-01,-2.156433,-6.237671,1.4634094,-8.350159,-5.089386,-0.1977539,-20.098175,1.2722778,-0.046966553,-9.473724,-3.0697021
1966-02-01,-3.1346436,-7.3137207,1.5477295,-8.894684,-6.1250916,-0.65249634,-21.840881,0.6248779,0.7519531,-10.142792,-3.294983
1966-03-01,-3.1514587,-7.4344177,1.7285767,-9.143463,-6.71579,-1.0535889,-22.314606,0.37304688,-0.42373657,-10.291229,-3.8857117
1966-04-01,-2.8431702,-6.996521,1.7504272,-8.63446,-6.5436707,-0.81692505,-21.571106,0.79226685,-1.7624817,-9.96228,-3.2456055
1966-05-01,-1.061615,-5.84079,2.0281982,-7.726349,-4.1357727,-0.36517334,-18.831879,1.187561,-3.4675903,-8.937653,-3.0419617
1966-06-01,0.5166321,-4.1904297,1.9881592,-5.3750305,-1.6351929,0.2564087,-11.842072,1.9120178,-3.785492,-7.0371704,-2.0078735
1966-07-01,2.2844238,-2.0343323,0.8078613,-3.677826,1.2834167,0.88098145,-4.573944,2.0988464,-2.9158325,-6.0182495,-1.1124878
1966-08-01,3.6664429,-0.5015259,0.5524292,-2.833374,2.3406677,1.8373718,-3.3800354,2.6296082,-2.7320251,-3.840454,-0.13793945
1966-09-01,3.480713,-0.056396484,0.9067993,-2.2399902,1.600708,2.357666,-5.478058,3.2931213,-3.0367737,-3.3035278,0.7852783
1966-10-01,2.7392883,-1.099884,1.0771484,-4.1085205,0.17648315,1.940979,-9.916962,3.2839355,-3.3470154,-5.082306,0.47653198
1966-11-01,0.35281372,-3.479309,1.0986633,-6.2519226,-1.6431885,1.6074829,-11.729065,2.7688904,-2.9331665,-7.7526855,-0.6890564
1966-12-01,-1.6212463,-5.2667847,1.2547302,-8.028809,-3.9546204,0.8260803,-13.989532,1.7096252,-2.8900452,-9.061096,-2.0413208
1967-01-01,-1.8377991,-6.1694336,1.912384,-9.038666,-4.8953247,-0.28775024,-17.267212,1.2357788,-1.5257874,-9.854004,-3.2876892
1967-02-01,-2.26297,-6.477936,1.8042297,-9.367676,-5.246399,-1.2953796,-18.854797,0.62927246,-0.16452026,-10.463501,-3.6793213
1967-03-01,-2.5067139,-6.6214905,1.8479614,-9.553314,-6.1411743,-1.1619873,-19.958435,0.27288818,-0.3581543,-10.474335,-4.063263
1967-04-01,-2.4234314,-5.9597473,1.8255615,-9.180054,-6.01886,-0.7036133,-19.905731,0.27850342,-0.9545288,-10.502747,-3.4846802
1967-05-01,-1.1161804,-5.3506775,1.7996216,-7.901367,-4.972046,-0.43154907,-18.62503,0.81048584,-2.6652527,-9.448425,-3.4104614
1967-06-01,1.2421875,-3.1931152,0.88357544,-5.662201,-2.078308,0.33718872,-12.006653,1.7480164,-3.0438843,-7.6154175,-2.118866
1967-07-01,2.82901,-0.9942932,0.4180298,-3.4919128,0.9734497,0.8753052,-5.9118958,2.4033203,-3.600586,-4.548645,-0.9988098
1967-08-01,3.488037,0.36889648,0.34136963,-2.3360596,2.2965698,1.5603638,-3.9757385,2.5985718,-3.3897705,-2.833374,-0.121398926
1967-09-01,2.7990417,0.5448303,0.13116455,-2.861267,1.461853,2.2381287,-6.737152,3.2382812,-4.435364,-3.4382324,0.3720398
1967-10-01,1.8135681,-0.31344604,0.3977356,-3.7546082,0.302063,2.5032043,-8.03717,3.4101868,-3.8096924,-4.105194,0.3371277
1967-11-01,0.35769653,-2.4829712,0.62213135,-5.560547,-1.9380798,1.4329834,-12.3081665,2.8457947,-2.8240356,-7.101593,-0.7886963
1967-12-01,-0.3942566,-4.557129,0.7571411,-7.7523804,-3.7878418,0.7105713,-15.513153,1.8108826,-3.0736694,-8.624329,-1.7845459
1968-01-01,-1.517456,-5.62619,1.3591919,-8.79715,-4.246216,0.09841919,-18.848633,1.0332336,-2.4161682,-9.322418,-2.4309998
1968-02-01,-2.7468262,-6.298645,1.7091064,-9.545746,-5.6091614,-0.42364502,-20.273376,0.607605,-0.36132812,-10.483551,-3.1885376
1968-03-01,-3.2258606,-6.2192383,2.0115662,-9.545502,-6.0842285,-0.52182007,-21.03186,0.7191467,-1.034729,-11.00412,-3.3831482
1968-04-01,-2.6211243,-5.9375,2.0811157,-8.887848,-5.2188416,-0.30685425,-19.135712,0.39648438,-2.4178467,-10.549744,-3.3096313
1968-05-01,-0.99594116,-4.9286194,1.8183899,-7.606415,-3.8963623,0.119384766,-15.574127,1.2025757,-3.6727905,-9.50473,-2.8680725
1968-06-01,1.1500549,-3.403839,1.3533325,-5.9154663,-0.9876709,0.86761475,-10.466888,1.9696045,-4.3218384,-7.6545105,-1.5346985
1968-07-01,3.1427917,-1.7058716,0.93188477,-3.2633972,1.802887,1.3137207,-4.908966,2.301941,-3.6581116,-4.8150024,-0.4283142
1968-08-01,4.22229,0.042816162,0.9138489,-2.4257812,3.0525208,2.1315613,-3.311615,2.758728,-2.1309814,-3.42688,0.69226074
1968-09-01,3.3851929,0.41799927,0.8067627,-2.8424683,1.9681091,2.5473022,-4.577057,3.1106567,-2.7069397,-3.5581665,1.0812988
1968-10-01,2.0308533,-1.5229492,1.1652832,-3.5661926,-0.43429565,2.37854,-6.919647,2.9750366,-2.6422424,-4.3130493,0.9204407
1968-11-01,-0.30230713,-3.7339172,0.9515381,-5.0664062,-2.3806763,1.8695374,-11.677368,2.440796,-2.6264954,-6.364746,0.14086914
1968-12-01,-1.7607422,-5.1923523,1.3859558,-7.3552856,-4.2011414,0.7879944,-15.444153,1.6728516,-2.2217102,-8.647217,-1.4100647
1969-01-01,-2.5682678,-6.29187,1.4465637,-8.537689,-5.7714233,-0.025024414,-17.825134,0.9015198,-1.4381714,-10.049805,-2.746704
1969-02-01,-3.8595886,-7.292938,1.6647949,-8.7630005,-6.6474,-0.53234863,-17.576141,0.72442627,-0.44467163,-10.644806,-3.3791199
1969-03-01,-4.015106,-8.146332,2.1553345,-8.87854,-7.1772156,-0.3807068,-18.008545,0.9534607,1.3703308,-10.977203,-3.6110535
1969-04-01,-2.9047852,-7.790283,2.1278381,-9.108551,-5.883362,-0.83636475,-17.075653,1.1628418,0.8551941,-11.154419,-3.9369507
1969-05-01,-0.4892273,-6.772461,1.773529,-7.9061584,-4.1748962,-0.49487305,-13.12085,1.8986511,-0.030853271,-10.2222595,-3.564209
1969-06-01,2.0959167,-4.5057373,1.366272,-5.770172,-0.73291016,0.6166382,-9.025116,2.686615,-1.3005371,-8.328796,-2.1352844
1969-07-01,3.8826294,-1.8068542,1.1363525,-3.2774048,2.0644226,1.3445129,-5.9385986,2.8386536,-2.1298828,-5.7073364,-1.1894836
1969-08-01,4.012512,-0.09307861,0.81552124,-2.1661377,2.385559,1.9220276,-3.258789,3.2956848,-1.8820496,-3.6633606,-0.032073975
