,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5
1965-01-01,-0.93691444,1.0408707,-0.41289407,0.98644865,-0.32327613
1965-02-01,-1.3133094,0.96298486,-0.045298003,0.9958992,-0.4904541
1965-03-01,-0.6103794,0.6846806,-0.32686082,0.6602394,-0.3799801
1965-04-01,-0.8873798,0.7720173,-0.12155418,0.5109848,-0.4340767
1965-05-01,-1.5319769,0.6677345,0.35162812,-0.08016739,-0.32164687
1965-06-01,-0.8274174,1.2644268,0.29492456,-0.30502662,-0.0048885345
1965-07-01,-1.1458051,0.5298859,0.29199106,-0.48067778,-0.52793086
1965-08-01,-1.235749,0.30144197,0.3737877,-0.50837785,-0.5823534
1965-09-01,-1.7265291,0.41713065,0.47481155,-0.08994369,-0.53379667
1965-10-01,-0.98481905,1.180349,0.43179512,0.4018139,-0.29916078
1965-11-01,-0.2760231,1.5958503,0.1818428,0.6680603,-0.11503677
1965-12-01,-1.3458977,1.1161499,-0.07625656,0.5921299,-0.100371934
1966-01-01,-0.7733097,2.3668659,0.16706887,0.8005527,-0.048577882
1966-02-01,-1.1300957,1.3079964,0.071554184,0.8635731,-0.21794471
1966-03-01,-0.8977089,1.0851281,-0.08632469,0.9781254,-0.22844811
1966-04-01,-0.6581009,1.0703576,0.1614891,0.8264828,-0.31707
1966-05-01,-0.45656776,1.1566823,0.39321938,0.45755234,-0.06860008
1966-06-01,-1.2620442,1.1143405,0.3341381,-0.29836082,-0.43162233
1966-07-01,-1.0588696,0.9065712,0.4349045,-0.39486045,-0.5606167
1966-08-01,-1.4323956,0.2307457,0.28260612,-0.55109787,-0.43359184
1966-09-01,-1.1842535,0.18807563,0.18709107,-0.07614937,-0.539938
1966-10-01,-1.391695,0.9955212,0.38895226,0.36072463,-0.48807794
1966-11-01,-0.9991318,1.8741928,-0.25798875,0.44114074,-0.097156145
1966-12-01,-1.410404,1.7176273,-0.3682743,0.7716686,-0.32396317
1967-01-01,-1.1918857,1.2036415,-0.106127165,0.748439,-0.20180435
1967-02-01,-0.9577538,0.9917145,-0.1988655,0.99334717,-0.36213762
1967-03-01,-1.636639,0.87154615,-0.24556121,0.66484374,-0.22270317
1967-04-01,-0.91530305,0.71937674,0.109392166,0.5218174,-0.07216644
1967-05-01,-0.87873,0.51136816,0.53781813,0.24752045,-0.28474656
