,vws_u500-250_cluster1,vws_u500-250_cluster2,vws_u500-250_cluster3,vws_u500-250_cluster4,vws_u500-250_cluster5
1965-01-01,9.737388610839844,-0.5377063751220703,19.554622650146484,6.053281784057617,13.411723136901855
1965-02-01,10.512992858886719,-3.731365203857422,17.439638137817383,8.76951789855957,7.208536148071289
1965-03-01,7.8440093994140625,-1.6848163604736328,22.448463439941406,12.732257843017578,10.908940315246582
1965-04-01,6.822364807128906,-0.9255084991455078,20.051593780517578,12.150555610656738,7.713655471801758
1965-05-01,12.043014526367188,4.7611541748046875,13.049993515014648,16.416366577148438,7.804903030395508
1965-06-01,12.671968460083008,3.8551979064941406,5.416177749633789,18.167987823486328,1.8559036254882812
1965-07-01,8.252992630004883,2.735788345336914,5.246721267700195,15.415904998779297,-2.2828102111816406
1965-08-01,8.600057601928711,-0.23300743103027344,2.817258834838867,17.294620513916016,-1.5593528747558594
1965-09-01,8.15522575378418,-3.7395095825195312,4.392906188964844,20.123287200927734,0.8440361022949219
1965-10-01,10.763921737670898,-4.423864364624023,11.487382888793945,20.204757690429688,4.229963302612305
1965-11-01,5.691551208496094,0.5507431030273438,14.417072296142578,9.776495933532715,10.087715148925781
1965-12-01,7.386142730712891,-3.752544403076172,14.387744903564453,7.158025741577148,13.025550842285156
1966-01-01,11.230386734008789,3.0426902770996094,18.868295669555664,12.187177658081055,19.70199966430664
1966-02-01,6.452999114990234,-4.587013244628906,17.734262466430664,13.41147518157959,13.096373558044434
1966-03-01,5.916345596313477,-1.4524154663085938,19.85462760925293,12.420221328735352,9.246236801147461
1966-04-01,11.007190704345703,1.2062435150146484,15.694313049316406,12.256105422973633,6.896110534667969
1966-05-01,9.28070068359375,4.751129150390625,13.893973350524902,19.724977493286133,5.209009170532227
1966-06-01,8.351810455322266,3.7204856872558594,9.100175857543945,20.084388732910156,2.4617233276367188
1966-07-01,11.291107177734375,-1.5032939910888672,7.312961578369141,19.88909149169922,-1.3227653503417969
1966-08-01,11.911462783813477,-4.3638153076171875,3.7713623046875,22.669198989868164,-3.8091087341308594
1966-09-01,9.106739044189453,-6.052560806274414,4.936578750610352,17.169706344604492,-1.1635780334472656
1966-10-01,9.285623550415039,-3.0673065185546875,8.382993698120117,16.28512954711914,2.614351272583008
1966-11-01,13.531278610229492,2.0366668701171875,12.328315734863281,10.59854507446289,9.715606689453125
1966-12-01,9.242955207824707,0.40372276306152344,13.949771881103516,9.718889236450195,8.996782302856445
1967-01-01,14.728771209716797,-1.1657638549804688,21.1420955657959,6.125967025756836,6.803546905517578
1967-02-01,8.945676803588867,3.544637680053711,18.755062103271484,3.9234256744384766,12.18336009979248
1967-03-01,7.082740783691406,-2.3935680389404297,20.33879852294922,9.695093154907227,10.996373176574707
1967-04-01,6.346384048461914,-1.113515853881836,13.922207832336426,7.874610900878906,6.979879379272461
1967-05-01,6.557004928588867,-0.1306171417236328,11.184135437011719,14.415289878845215,6.093311309814453
1967-06-01,9.463249206542969,-4.138944625854492,9.750604629516602,21.563339233398438,1.5919017791748047
1967-07-01,10.774322509765625,-5.502267837524414,3.6687240600585938,21.84743309020996,-3.4809608459472656
1967-08-01,9.335893630981445,-4.854076385498047,1.3584251403808594,13.10094928741455,-7.353771209716797
1967-09-01,12.627458572387695,-3.7193374633789062,3.960977554321289,19.46529197692871,0.12245559692382812
1967-10-01,8.459125518798828,-3.3552398681640625,8.599538803100586,13.207075119018555,2.1731510162353516
1967-11-01,9.335895538330078,-2.568269729614258,12.206218719482422,11.4845552444458,10.331855773925781
1967-12-01,12.567049026489258,0.8457489013671875,18.09054183959961,6.454144477844238,12.230709075927734
1968-01-01,7.494113922119141,-2.200824737548828,17.7634220123291,5.650672912597656,13.104671478271484
1968-02-01,5.873125076293945,-2.467041015625,19.798320770263672,5.289640426635742,18.361492156982422
1968-03-01,10.271129608154297,-8.196117401123047,12.554010391235352,7.884319305419922,6.015346527099609
1968-04-01,8.24899673461914,-1.4933509826660156,16.157020568847656,12.718114852905273,9.73687744140625
1968-05-01,7.689216613769531,1.5717582702636719,13.553224563598633,14.995525360107422,8.473270416259766
1968-06-01,13.392766952514648,-2.155242919921875,7.5068817138671875,24.12339210510254,2.415985107421875
1968-07-01,9.904630661010742,-7.397472381591797,4.018741607666016,20.348981857299805,-3.739765167236328
1968-08-01,9.173452377319336,-1.9109077453613281,3.9275741577148438,13.722801208496094,-1.3566017150878906
1968-09-01,9.79522705078125,-2.5162696838378906,8.403982162475586,12.891336441040039,3.088817596435547
1968-10-01,11.766307830810547,-1.6374015808105469,14.603494644165039,18.108041763305664,4.91949462890625
1968-11-01,10.178138732910156,0.7494125366210938,14.497739791870117,12.254972457885742,9.791582107543945
1968-12-01,8.36204719543457,-3.5920677185058594,19.404470443725586,12.078105926513672,10.345891952514648
1969-01-01,9.926952362060547,-3.6556396484375,15.959421157836914,3.781696319580078,12.801374435424805
1969-02-01,9.649959564208984,-5.501703262329102,15.879806518554688,8.105768203735352,14.153164863586426
1969-03-01,6.838567733764648,-2.471372604370117,17.447219848632812,11.55573558807373,14.418546676635742
1969-04-01,9.427701950073242,0.9056167602539062,16.39564323425293,17.453855514526367,6.088861465454102
1969-05-01,7.9631242752075195,-1.5541458129882812,17.823732376098633,17.168569564819336,7.042581558227539
1969-06-01,10.545623779296875,-2.3950748443603516,9.596885681152344,25.14496421813965,4.209625244140625
1969-07-01,6.954671859741211,-4.378805160522461,4.042102813720703,12.97884750366211,-2.088226318359375
1969-08-01,8.331342697143555,-5.780355453491211,4.808391571044922,15.750432968139648,-2.8528594970703125
1969-09-01,11.816143035888672,-2.6621150970458984,5.886508941650391,14.184678077697754,3.3255691528320312
1969-10-01,10.402982711791992,-1.1461181640625,6.48527717590332,16.933042526245117,2.842906951904297
1969-11-01,11.99693489074707,-1.1660232543945312,9.885486602783203,13.350381851196289,8.019519805908203
1969-12-01,11.058143615722656,-0.5241298675537109,18.346202850341797,10.155845642089844,11.963760375976562
1970-01-01,13.208589553833008,-3.1565494537353516,16.523218154907227,9.448019981384277,15.534820556640625
1970-02-01,7.198331832885742,-2.3545169830322266,21.19065284729004,10.31161880493164,12.29507064819336
1970-03-01,10.800827026367188,-3.8154830932617188,17.764537811279297,11.136948585510254,7.13676643371582
1970-04-01,9.153495788574219,-0.8752498626708984,17.31027603149414,18.877735137939453,7.622644424438477
1970-05-01,7.506166458129883,-1.9252128601074219,12.957330703735352,23.994441986083984,3.9469375610351562
1970-06-01,9.311573028564453,-2.043355941772461,9.354837417602539,18.704681396484375,2.7921409606933594
1970-07-01,9.316564559936523,-6.026899337768555,4.956962585449219,16.578128814697266,-5.504413604736328
1970-08-01,9.058650016784668,-9.744205474853516,3.3179550170898438,18.024118423461914,-6.542728424072266
1970-09-01,10.03040885925293,-3.8021717071533203,7.288187026977539,14.466552734375,0.9085273742675781
1970-10-01,13.1986083984375,-2.895305633544922,12.403230667114258,16.098905563354492,5.362972259521484
1970-11-01,10.178503036499023,-0.9950542449951172,16.606416702270508,14.54142951965332,11.519660949707031
1970-12-01,9.67764663696289,-2.0783004760742188,16.42005157470703,12.188576698303223,11.318319320678711
1971-01-01,7.60048770904541,-2.6505355834960938,25.02086067199707,5.363130569458008,14.310932159423828
1971-02-01,8.217803001403809,-2.85467529296875,15.395317077636719,6.878654479980469,8.110017776489258
1971-03-01,5.671786308288574,1.0174274444580078,14.92988109588623,5.578701019287109,6.396886825561523
1971-04-01,5.057736396789551,-3.7463512420654297,14.897218704223633,13.75404167175293,7.945074081420898
1971-05-01,8.139413833618164,-0.21720504760742188,13.593997955322266,16.610349655151367,6.176420211791992
1971-06-01,12.80030632019043,-1.4975605010986328,7.331026077270508,23.328960418701172,2.924896240234375
1971-07-01,8.841650009155273,-6.241743087768555,5.915121078491211,14.88088607788086,-0.9798660278320312
1971-08-01,4.879729270935059,-7.486171722412109,3.5863075256347656,21.606029510498047,-5.791004180908203
1971-09-01,14.446481704711914,-4.685388565063477,7.611919403076172,16.144912719726562,1.7523269653320312
1971-10-01,6.143754959106445,-3.5536441802978516,11.395832061767578,23.75520133972168,2.8105812072753906
1971-11-01,8.003868103027344,-1.2754592895507812,14.098628997802734,11.613037109375,7.760532379150391
1971-12-01,8.50033187866211,-4.1121673583984375,16.76549530029297,9.421404838562012,12.99138069152832
1972-01-01,9.218647003173828,-1.0988922119140625,20.498794555664062,1.8950881958007812,13.967126846313477
1972-02-01,8.465490341186523,-1.014251708984375,24.499853134155273,6.309307098388672,11.280147552490234
1972-03-01,6.738248825073242,-1.2093563079833984,20.134410858154297,10.980319023132324,10.294587135314941
1972-04-01,9.488349914550781,-0.29839324951171875,14.862308502197266,19.171802520751953,6.677995681762695
1972-05-01,7.944734573364258,0.2424449920654297,12.462244987487793,16.568029403686523,7.028034210205078
1972-06-01,9.240167617797852,-6.716730117797852,8.448274612426758,17.689876556396484,3.6366748809814453
1972-07-01,11.651702880859375,-3.5233421325683594,7.253265380859375,24.92449188232422,-0.0846405029296875
1972-08-01,6.712425231933594,-5.095647811889648,7.577482223510742,11.73491096496582,-2.0571956634521484
1972-09-01,7.8486175537109375,-1.7344131469726562,8.115449905395508,16.42026710510254,4.018274307250977
1972-10-01,7.482799530029297,-5.130077362060547,10.182687759399414,17.70278549194336,4.21051025390625
1972-11-01,11.779382705688477,-2.253734588623047,18.2135009765625,13.084856033325195,9.723621368408203
1972-12-01,12.942831039428711,2.53204345703125,21.7210636138916,14.109149932861328,16.05014419555664
