,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1057.4731868677745,1019.1478836042484,1063.301277383726,1123.6295622843174,1085.0614568063697
1965-02-01,1056.7576854904262,1018.657907312955,1062.389654862253,1121.9658862154909,1082.720049307036
1965-03-01,1057.5217821418894,1020.7924632449433,1064.0296016938505,1124.3853422761695,1082.1626903151653
1965-04-01,1056.9293177610186,1022.73422873434,1064.0683001244975,1125.1846032639953,1078.5067104835753
1965-05-01,1056.4827309316292,1023.9039575933476,1063.9337408054641,1124.9293489982745,1075.4460381546508
1965-06-01,1056.2366992751986,1026.2780543003744,1065.804379111842,1126.7665671132092,1072.6725433935233
1965-07-01,1055.2270931177745,1026.06655688996,1065.3916672377557,1128.191973914398,1070.9475259028518
1965-08-01,1055.7680198360729,1025.2496358395158,1064.9984116582145,1127.5779976874041,1072.9804390783247
1965-09-01,1056.541599869039,1025.1032539871746,1065.0207126907437,1126.9704395130368,1076.1235023612405
1965-10-01,1057.8717570222182,1024.2973370354493,1064.5860567148666,1126.480907604007,1080.7712579332688
1965-11-01,1058.0131610142703,1022.8874932745136,1064.291060598273,1125.6111828388612,1084.3371295725613
1965-12-01,1058.1628629651373,1020.9120251697228,1063.3265052483096,1124.2992939393212,1085.6758166477878
1966-01-01,1058.5803998825866,1020.2598580320899,1063.7580487881487,1123.1554651552913,1085.8094042552304
1966-02-01,1059.0817490065028,1020.4932679521277,1063.5301306652045,1124.3031208061732,1083.3084334188432
1966-03-01,1057.416103120484,1020.9236375695514,1063.1968430190057,1124.6936858943634,1080.0123658007394
1966-04-01,1056.6401099056177,1022.8402918423677,1063.6768042134959,1123.8077924295437,1077.7596349655182
1966-05-01,1055.7886306674493,1024.4021835412584,1065.011378951937,1125.3061119032784,1076.0143158024052
1966-06-01,1057.0416012802564,1025.7035514942609,1065.3319741410817,1127.6664424966448,1072.5704363922573
1966-07-01,1055.14110763638,1025.7545189254095,1064.7018307691428,1127.138836632477,1070.618339489772
1966-08-01,1056.3148101630238,1026.4590751417275,1065.227172137701,1128.2516310990222,1071.3596238256262
1966-09-01,1056.6127746229226,1025.0492997292308,1065.2229460777594,1126.559100004793,1076.1482157432702
1966-10-01,1057.4104723627167,1023.8297790322299,1064.374461034585,1125.249585110717,1080.6922115496734
1966-11-01,1057.4489421513729,1021.8811513595325,1063.3545635736475,1123.4756862897814,1083.7232382312766
1966-12-01,1057.7735080608743,1019.9000786827233,1062.7092827690972,1123.1370946966065,1084.3267444862738
1967-01-01,1058.5231185648481,1019.2761872944079,1063.1592689201846,1123.003790919766,1087.5126104619203
1967-02-01,1059.2410119558344,1020.236981809473,1063.2047311883223,1124.8175535611579,1084.385931669776
1967-03-01,1058.9863930410042,1021.2094707424937,1063.1754557291665,1125.794512976898,1080.5892065898188
1967-04-01,1057.5900427316653,1022.9296779312185,1063.8606485288742,1125.4938081144555,1078.4958048415845
1967-05-01,1056.3673286217486,1024.1452002445235,1063.7790505927906,1125.6424418256327,1074.9869080240537
1967-06-01,1056.2322398279443,1025.5435683025091,1064.5547360425803,1126.7041165404523,1071.6294538746001
1967-07-01,1056.6110247132406,1026.5698269526877,1064.741678516767,1128.5140822708972,1069.692036642957
1967-08-01,1056.7274995484104,1026.2548431704054,1065.036435489766,1129.3017578125,1071.0139357967416
1967-09-01,1055.9208617458453,1025.4948700395437,1065.0932731405335,1127.0819653470091,1075.186697303105
1967-10-01,1057.7929123013005,1024.2131864370451,1064.5584195677995,1126.168774563842,1081.1170500732942
1967-11-01,1057.4127444228684,1021.9457337997795,1063.533078913103,1124.482953592312,1084.122179108642
1967-12-01,1057.4911798907153,1020.6167052334126,1063.9061643366226,1123.155352820648,1086.282849667677
1968-01-01,1057.970895050578,1019.015643043988,1062.8181787680464,1123.641559624233,1084.6334559068496
1968-02-01,1057.1875282243498,1019.1766309577968,1063.5778879979896,1121.988959751246,1085.2137974330356
1968-03-01,1059.1243536623915,1021.7761339826253,1063.694286681058,1126.1331569929064,1080.1883526702425
1968-04-01,1056.2879194138366,1022.0232545995766,1064.1530212045411,1124.267578125,1079.4416545550705
1968-05-01,1055.2089589730851,1023.4517506495836,1064.5205563550803,1124.328089052914,1075.2303068571762
1968-06-01,1055.4684254199783,1025.4868801069954,1065.5018874497441,1126.0615099573427,1072.5112101670775
1968-07-01,1056.959263796062,1027.031472815912,1065.5129451640166,1128.3960035827263,1070.341299744303
1968-08-01,1055.4920209763366,1025.5243897304556,1065.4348094560946,1128.0660318011885,1071.76910595599
1968-09-01,1055.4982373893606,1025.163072541206,1064.9983866730627,1125.2860339580138,1075.9765755138926
1968-10-01,1056.6888604136561,1023.7264977056797,1064.293698316429,1125.045892446319,1081.0330584105143
1968-11-01,1056.4444939938583,1021.9296514120241,1064.1251770376462,1123.85775887893,1084.44502775603
1968-12-01,1056.466198518786,1020.712960340408,1063.1859387849506,1123.0512560510927,1084.0788688741004
1969-01-01,1055.8294007406068,1018.6499583894703,1062.111705757721,1120.545489539398,1083.9556533390523
1969-02-01,1056.2325009031792,1019.2094177041049,1062.4447257058662,1121.7480094301188,1084.1461767265791
1969-03-01,1057.4453223785224,1021.8507978176617,1063.6712218167488,1123.8066466161808,1080.408508691198
1969-04-01,1056.9157841853323,1022.8181947919583,1063.7916109854714,1126.280352820648,1078.6038591917643
1969-05-01,1056.044378556268,1023.8577267090391,1063.7970755950748,1125.1795482050422,1074.6394240779916
1969-06-01,1055.0000705608743,1025.1459580920177,1064.8066684655976,1125.7711398820936,1071.9515086745403
1969-07-01,1056.3671592756502,1027.0858234948034,1065.3443203753197,1127.8843117930405,1071.017957089552
1969-08-01,1056.2138375519328,1026.306617113137,1065.1080679196361,1127.5958738736579,1072.607643111174
1969-09-01,1056.5175103865606,1023.8318431550953,1064.0627177277502,1127.0153883483513,1075.7813671250333
1969-10-01,1056.9051294933165,1023.4803339668779,1064.0349699321546,1124.3225996333397,1080.097411588819
1969-11-01,1058.3468363326408,1022.3173647685121,1063.5908981234008,1124.8456147550805,1084.7242538354544
1969-12-01,1057.332417923591,1020.4632766569849,1063.5951991387974,1123.7776942340874,1086.0823446245336
1970-01-01,1057.9778029601698,1020.1009820850539,1064.1280753152412,1122.401849477569,1085.7788866771054
1970-02-01,1058.5273945538295,1019.733404178769,1063.4784328170686,1124.6117115605828,1084.0793373742335
1970-03-01,1056.7002630509392,1020.5246672251191,1063.2989394873903,1122.9865737634202,1081.4429830132262
1970-04-01,1057.0662481936415,1022.833990116269,1063.8841881110654,1125.8155120662384,1079.5853929987338
1970-05-01,1056.6098675149024,1023.8913199669303,1063.986452336897,1125.6965871237537,1074.6286485749267
1970-06-01,1056.1221295836344,1025.3059276140818,1064.8712979143822,1127.7714828772048,1072.5352728544776
1970-07-01,1056.0291162391618,1026.9307408861457,1065.7155390510782,1128.3322649060583,1070.2345337694894
1970-08-01,1056.4135671626625,1025.8034290685366,1064.6245945266812,1128.7470718102952,1071.0236571745068
1970-09-01,1056.630499514541,1023.8794068339691,1064.080028868558,1126.1112592264187,1074.7341391882662
1970-10-01,1057.195205247471,1023.2483115201568,1063.4637736716465,1124.6291908310966,1080.3430097697894
1970-11-01,1058.3020231213873,1021.7015248263403,1063.629914222405,1124.5485869799654,1084.1277880963485
1970-12-01,1057.5126445086705,1019.5934402448734,1062.5922094869334,1123.7826818922545,1085.7528719058168
1971-01-01,1057.2357001332189,1018.7574226405026,1062.9241407963266,1122.914544790069,1086.115608133995
1971-02-01,1057.7380582776373,1018.6994221549552,1062.4892706620064,1124.2120024324195,1082.5292656416577
1971-03-01,1057.1592827063764,1020.9560894085072,1063.077756647478,1125.5320468270704,1081.7670549665177
1971-04-01,1056.7963528495302,1022.1634919272292,1063.2598412943164,1125.00119074722,1077.5997723089351
1971-05-01,1055.2856163069002,1023.2037209983903,1063.9966998183936,1125.0244290404523,1074.5250449760126
1971-06-01,1056.2320281453215,1025.471522212696,1065.1063582213997,1126.8852673864071,1070.873958368037
1971-07-01,1055.0181905933887,1025.0062402125036,1064.625868769417,1127.0681182299654,1069.814015858209
1971-08-01,1056.1358889541184,1025.2938026009588,1064.9461177357455,1127.7257551883627,1071.4911552380397
1971-09-01,1056.072123092034,1024.6441916949539,1064.522519474141,1125.6097749113305,1075.641662988073
1971-10-01,1056.8324024001986,1023.7134294840951,1064.6908480103252,1126.5138965442868,1081.55914501849
1971-11-01,1057.2239940841762,1021.0392626242301,1063.977889568485,1125.5952837423313,1085.1703050039978
1971-12-01,1058.3165727736632,1019.6966737275161,1062.7085760462353,1123.9249649515912,1085.6281988147987
1972-01-01,1056.7577489952132,1019.1509251097949,1062.7923405519005,1123.267365438075,1085.4216292977078
1972-02-01,1057.5933238123193,1019.5447898258154,1062.9038314373172,1123.316717791411,1084.0132788554438
1972-03-01,1056.879339493768,1020.5228081475714,1063.2612404628105,1123.820471266296,1080.9999901094416
1972-04-01,1055.8385807103505,1023.041967582062,1063.7896442971035,1124.7722452549847,1078.1332508079024
1972-05-01,1055.7071469698337,1024.1371487983797,1063.7152920550072,1125.1689962375383,1074.8773180345481
1972-06-01,1054.249846177294,1024.5845781862402,1064.1510188230993,1125.8326693107745,1071.4707234266723
1972-07-01,1055.0310397285946,1025.1139436830733,1064.2760516607273,1127.3018941118673,1069.292028626399
1972-08-01,1054.6024247538837,1024.289996413074,1064.5105801409447,1125.7143884202453,1072.1386484499933
1972-09-01,1056.2005368271314,1024.7396881342736,1064.2291723775584,1125.8974040212806,1076.5356523395856
1972-10-01,1057.3765678626264,1023.7947572919583,1064.149141367416,1125.1103500647048,1081.0130040020322
1972-11-01,1058.7836575370302,1022.2586397895087,1063.597290752924,1124.773143932132,1083.9488861149052
1972-12-01,1057.851364929552,1020.695743368561,1063.753365856862,1123.5074021041028,1086.5543194671175
1973-01-01,1059.2618344698337,1020.2589284933161,1063.7852718955592,1124.3203604294479,1086.7909510760926
1973-02-01,1058.8371709040823,1020.3645746758644,1063.833168431332,1125.7966772910277,1083.4499074451958
1973-03-01,1057.8671423410403,1021.0622960482573,1063.5227207830774,1126.0180214723925,1081.9767087761527
1973-04-01,1056.6100862536127,1022.6812040151701,1063.2870251393456,1124.6763339364454,1076.836390383462
1973-05-01,1055.6193692422326,1023.9809247707867,1064.2521051774945,1125.1625632069592,1074.8466833313898
1973-06-01,1056.2841867435875,1024.491583299797,1064.340988069947,1127.0635574434432,1071.1707011468882
1973-07-01,1055.886315141799,1025.9511095412233,1064.8830766287463,1127.7416767518212,1069.9540843841617
1973-08-01,1057.0441132473807,1025.697160915191,1065.0159048336986,1128.489136491085,1071.9574430095615
1973-09-01,1056.8520888841222,1025.1040058200063,1065.232875890899,1125.7061730133244,1076.1339395030982
1973-10-01,1057.9262300171604,1023.3470340058091,1063.4838153326023,1125.5391613544862,1080.322395763926
1973-11-01,1057.7925453847542,1021.5532838964516,1063.6200415181834,1124.7213801284508,1084.2722032624267
1973-12-01,1058.6968817738439,1020.7549672911709,1063.7068506430464,1125.496369344325,1086.624464348181
1974-01-01,1058.3148934248554,1018.4138008621746,1062.7927795767087,1124.2423477640912,1085.2690414070828
1974-02-01,1058.1175487716762,1019.5900706668183,1062.5442237184757,1125.512335841641,1084.389588573594
1974-03-01,1057.7626487423229,1020.5638923944044,1063.2823529159812,1125.1052276049654,1081.6746823569097
1974-04-01,1057.047860029805,1022.4521820649321,1063.2800828364857,1125.7634487035084,1076.6515540669975
1974-05-01,1055.6202865335981,1023.9249952429486,1064.1027617872805,1124.7487897814417,1074.6757588661046
1974-06-01,1054.9470581760295,1024.1876446252975,1064.2045620031524,1125.2583696798313,1070.986359358342
1974-07-01,1054.9354085756863,1025.5033110717911,1065.1219061243603,1127.7866405650882,1070.099098189299
1974-08-01,1054.4453350794797,1024.0223302552843,1064.476821631716,1125.6350202501917,1070.6499242070895
1974-09-01,1056.5647367797146,1024.8123083509763,1064.5718187477155,1126.640265529141,1075.4713111340618
1974-10-01,1057.2053730694545,1022.6894536717875,1063.8134801318072,1126.1809216832821,1079.7105606176706
1974-11-01,1057.7802960169797,1021.0884803353339,1063.0014055932475,1124.7618730229103,1083.982943471815
1974-12-01,1057.9899112061958,1019.5375517260989,1063.0690796612298,1123.9653455114071,1086.9404546741737
