,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5
1965-01-01,-7.55515478529785e-05,8.397548270913912e-05,2.736818870031938e-06,3.350724213854942e-05,-3.9572920450538976e-05
1965-02-01,-7.389543376102103e-05,8.528670061028602e-05,1.8162606569800373e-06,3.2789271018130546e-05,-3.8796295418308854e-05
1965-03-01,-7.548971533998559e-05,8.522634922763254e-05,2.462416672618263e-06,3.299391070440664e-05,-3.865284383900941e-05
1965-04-01,-7.98440215504277e-05,8.266066915019139e-05,1.2154319841390254e-06,3.598212018077155e-05,-3.493466173915815e-05
1965-05-01,-8.13363099557146e-05,7.971376795931126e-05,1.486724259458316e-06,3.9056606653848806e-05,-3.358457481066049e-05
1965-06-01,-8.247950766595639e-05,7.720149780563194e-05,1.669815530237925e-06,4.047328876631875e-05,-3.264589815964407e-05
1965-07-01,-8.297218863441869e-05,7.477012873167314e-05,6.341582140470661e-07,4.231423602132436e-05,-3.072471585405826e-05
1965-08-01,-8.232494232307198e-05,7.511146433137866e-05,1.5623569630685048e-06,4.254421904862459e-05,-3.225133744984125e-05
1965-09-01,-8.129288224004132e-05,7.672388693804789e-05,8.400039261172222e-07,4.0973966399786715e-05,-3.245082524963279e-05
1965-10-01,-7.946886079921147e-05,7.709891331419599e-05,1.264055133226468e-06,3.9688938046179216e-05,-3.455372084343972e-05
1965-11-01,-7.92932600627855e-05,7.811342677913015e-05,1.8198028929593953e-06,3.7207249017730025e-05,-3.6127774944576305e-05
1965-12-01,-7.534647498762274e-05,8.07876105918247e-05,2.030980925223156e-06,3.497443650211895e-05,-3.7157475169513e-05
1966-01-01,-7.34641787520437e-05,8.325876426019434e-05,2.5686380044431313e-06,3.19311879270274e-05,-3.906840994866295e-05
1966-02-01,-7.538782042924066e-05,8.180126624251664e-05,2.8049132828728795e-06,3.3699134674254635e-05,-3.9657536800124015e-05
