,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5
1965-01-01,-0.16424522,0.27015725,0.12383576,-0.60549104,0.6364498
1965-02-01,-0.22355576,-0.17271805,0.08863983,-0.6351463,0.63710177
1965-03-01,-0.16391906,-0.1482769,0.15446892,-0.7048853,0.44352683
1965-04-01,-0.15642357,0.004562378,-0.1482769,-0.3965996,0.39594802
1965-05-01,0.25809938,0.17141457,0.26233596,-0.29753152,-0.19455223
1965-06-01,0.29068795,0.31121826,0.13850021,-0.056051634,0.12839814
1965-07-01,0.015642548,0.20498046,0.08896637,0.070065305,-0.099394225
1965-08-01,-0.17434768,0.12350921,0.23007354,-0.11796951,-0.08049317
1965-09-01,0.028025817,0.20921707,0.24115372,-0.18444976,0.1114521
1965-10-01,0.10102387,0.19161911,-0.27211267,-0.2046547,0.27765235
1965-11-01,-0.42169267,0.049534224,0.10134964,-0.3894306,-0.007169342
1965-12-01,0.0335659,0.08570747,0.3324009,-0.098090746,0.2932949
1966-01-01,-0.05350151,-0.24453124,0.2583168,-0.4056921,0.5241833
1966-02-01,-0.17625923,-0.0006565094,-0.015426636,-0.5589756,0.23205872
1966-03-01,-0.25503463,0.019037247,0.10437737,-0.2589733,0.0328228
1966-04-01,-0.094530486,0.16477127,0.28556022,-0.37483865,0.34989318
1966-05-01,0.13293305,0.10897255,0.3216652,-0.048906326,-0.21203652
1966-06-01,-0.040372085,0.045951843,0.12899399,-0.11094131,-0.08107261
1966-07-01,0.13588753,0.15459672,-0.03643341,-0.055799104,-0.018709183
1966-08-01,-0.07647781,0.10470581,0.30426866,-0.15558167,-0.225494
1966-09-01,-0.26488113,0.27046126,0.343985,-0.2484703,-0.130307
1966-10-01,0.035448838,0.19464035,0.1391697,-0.12144508,0.09157638
1966-11-01,-0.21269302,-0.027243042,0.21695976,-0.119147494,0.030853653
1966-12-01,-0.10897293,-0.31477278,0.18348083,-0.33545074,0.37647972
1967-01-01,-0.10188141,-0.0117553715,0.14759827,-0.59006536,0.7579088
1967-02-01,-0.17992553,0.25209197,-0.0026123046,-0.41862926,0.48948973
1967-03-01,0.038532257,-0.29813462,-0.057471465,-0.36474973,0.52671564
1967-04-01,-0.06204338,-0.20441666,0.07086029,-0.38662833,0.17861938
1967-05-01,0.2151928,-0.05747185,0.116576,-0.008816528,-0.067921065
1967-06-01,0.1727417,0.27593002,0.3265438,0.05877762,0.0855545
1967-07-01,-0.1910286,0.31446153,0.25960237,0.06824722,0.021551896
1967-08-01,-0.29650193,0.1890686,0.2628685,-0.13584213,0.09143219
1967-09-01,-0.044736482,0.17600708,0.0346138,-0.115270235,0.1675171
1967-10-01,-0.22858123,-0.27495003,-0.06596184,-0.2004982,0.23315278
1967-11-01,-0.109392166,0.04669571,-0.12473984,-0.11886215,0.49830627
1967-12-01,0.3128292,0.21323319,-0.12898484,-0.54663485,0.84313697
1968-01-01,-0.11159134,0.014951706,0.21406555,-0.37744063,0.61192816
1968-02-01,-0.35884246,0.28663558,0.19546738,-0.3402439,0.28080064
1968-03-01,-0.0014587402,-0.022974396,0.16884537,-0.46241075,0.20458373
1968-04-01,-0.05360756,0.3486313,-0.3555603,-0.19437294,0.23375817
1968-05-01,0.052513503,-0.3763466,0.16374016,-0.14185905,-0.016775131
1968-06-01,0.1174263,0.12399063,0.29538804,-0.09116974,0.3832756
1968-07-01,-0.14878769,-0.24725112,0.19182053,0.082417294,0.2202652
1968-08-01,0.014587402,-0.47517395,0.33915025,-0.04923172,0.41281432
1968-09-01,-0.2104187,-0.033550262,0.13274232,0.14003602,0.04266739
1968-10-01,0.20385513,0.017869567,-0.36795884,-0.17395096,0.18452606
1968-11-01,0.16957474,-0.06381836,-0.02260971,-0.1626461,0.2829891
1968-12-01,-0.11305008,-0.22464104,0.30705795,-0.36139488,0.44709435
1969-01-01,0.028528595,0.1303688,0.047768783,-0.35196304,0.70226747
