,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5
1970-01-01,17.46489,53.570766,21.91172,34.711044,57.18185
1970-02-01,19.361454,44.864117,27.67092,24.615894,58.287354
1970-03-01,32.266693,50.318806,20.862484,36.455353,54.245983
1970-04-01,23.88441,46.05402,20.102867,28.395784,53.55753
1970-05-01,20.903858,35.434254,39.35978,37.860397,47.331635
1970-06-01,17.406967,28.432192,63.58648,41.863705,56.888927
1970-07-01,13.98951,17.387108,61.1984,31.844683,59.331623
1970-08-01,9.8869095,16.342838,61.07593,38.631603,52.491745
1970-09-01,17.82732,24.78139,67.3101,39.242275,54.21454
1970-10-01,23.093348,38.394943,39.36143,36.519897,41.886875
1970-11-01,17.476475,33.991142,20.604313,29.66016,50.528984
1970-12-01,21.767738,52.826042,13.665142,34.158295,59.872787
1971-01-01,21.526657,57.205193,23.53331,41.845078,52.92478
1971-02-01,16.830376,58.337845,15.702797,36.254513,64.75001
1971-03-01,18.70348,51.939205,29.837278,26.674305,48.321484
1971-04-01,29.005539,43.88047,23.05151,30.045214,51.714367
1971-05-01,22.08284,44.54654,32.02482,37.63398,59.22368
1971-06-01,19.019608,27.049603,60.724865,44.38594,63.1812
1971-07-01,15.2024,25.556868,56.894135,40.36925,56.97866
1971-08-01,17.187077,24.85192,57.115597,31.553162,50.174297
1971-09-01,24.610174,36.002625,66.17005,36.82084,49.56571
1971-10-01,20.50727,46.311447,44.29127,28.988634,50.551285
1971-11-01,27.52464,44.081646,32.425472,39.518917,65.56822
1971-12-01,16.65118,47.425503,24.557768,34.55046,53.678757
1972-01-01,24.576807,69.86244,21.91132,36.381336,58.92745
1972-02-01,28.669304,58.82018,10.730904,35.212746,67.84545
1972-03-01,20.333157,44.04136,32.39611,31.009731,53.144646
1972-04-01,31.086119,55.943405,33.684967,33.22501,50.63681
1972-05-01,24.254997,36.074154,46.926258,47.839676,62.88017
1972-06-01,24.107096,32.877197,66.92879,50.839973,57.137997
1972-07-01,19.396988,28.958607,73.11954,45.120556,54.581406
1972-08-01,12.804783,27.898912,65.89997,46.59795,68.47932
1972-09-01,24.376896,38.929802,63.869976,40.771263,48.60519
1972-10-01,20.131622,49.695763,38.575485,38.02126,41.28648
1972-11-01,28.53928,36.525986,41.327114,36.98107,45.869816
1972-12-01,23.125418,53.188526,20.5672,32.825188,61.800972
1973-01-01,22.013672,58.103466,15.71405,32.21032,58.84083
