,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5
1965-01-01,24.752534866333008,11.05491828918457,36.757965087890625,14.878889083862305,9.619876861572266
1965-02-01,17.0856876373291,12.42686653137207,39.97898483276367,13.404889106750488,17.601707458496094
1965-03-01,26.495800018310547,13.946172714233398,39.01689529418945,11.63084888458252,12.354402542114258
1965-04-01,18.501117706298828,28.561464309692383,41.38479995727539,13.995345115661621,8.919917106628418
1965-05-01,21.358041763305664,31.30329132080078,28.98191261291504,19.308435440063477,3.1187801361083984
1965-06-01,9.07726764678955,27.060901641845703,14.266315460205078,26.221088409423828,11.904227256774902
1965-07-01,10.017824172973633,35.825382232666016,4.913512706756592,20.973358154296875,11.15464973449707
1965-08-01,9.618603706359863,38.318241119384766,3.0201563835144043,16.617307662963867,13.60769271850586
1965-09-01,3.838270425796509,34.9960823059082,11.516940116882324,14.200013160705566,8.376704216003418
1965-10-01,13.316767692565918,35.059146881103516,23.864978790283203,19.010456085205078,7.955010890960693
1965-11-01,17.39468765258789,39.86280822753906,30.78961944580078,14.572830200195312,9.056327819824219
1965-12-01,14.10988998413086,27.76161003112793,39.588661193847656,13.675810813903809,8.033848762512207
1966-01-01,29.344606399536133,16.643985748291016,34.629669189453125,15.912728309631348,7.16578483581543
1966-02-01,28.788124084472656,25.73035430908203,34.567317962646484,17.318389892578125,9.4005708694458
1966-03-01,22.286083221435547,24.31037712097168,44.41315460205078,15.644428253173828,8.33034610748291
1966-04-01,28.516788482666016,23.54669189453125,31.900936126708984,22.992679595947266,3.988102674484253
1966-05-01,17.507308959960938,34.98455047607422,28.81749725341797,18.785362243652344,3.0212857723236084
1966-06-01,9.668896675109863,45.03852081298828,12.66755485534668,22.336008071899414,2.1784963607788086
1966-07-01,10.290380477905273,35.937110900878906,0.7066101431846619,29.584707260131836,7.051539897918701
1966-08-01,11.588223457336426,29.33654022216797,2.1471807956695557,23.229082107543945,3.7257931232452393
1966-09-01,5.973209381103516,34.4530143737793,12.395219802856445,25.435474395751953,6.758789539337158
1966-10-01,4.843914031982422,34.66524124145508,22.496795654296875,21.302913665771484,5.438451766967773
1966-11-01,9.327031135559082,25.90374183654785,30.214649200439453,17.899240493774414,9.490194320678711
1966-12-01,11.028477668762207,20.233667373657227,48.20329284667969,18.26495933532715,7.604472637176514
1967-01-01,16.7963924407959,8.402748107910156,53.53102111816406,19.034460067749023,9.9451265335083
1967-02-01,22.732248306274414,12.042315483093262,47.5001220703125,17.42962646484375,12.309722900390625
