,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,27.24112,16.096802,24.097656,18.653473,20.629883
1965-02-01,27.259583,15.4930725,24.923431,18.956848,19.766174
1965-03-01,27.090942,15.103363,24.899506,18.754791,19.674866
1965-04-01,27.569946,16.026947,24.57666,17.740875,20.713715
1965-05-01,27.822906,17.245422,23.206512,16.3862,22.142242
1965-06-01,27.914734,18.645996,22.222565,15.452637,24.153046
1965-07-01,26.914307,20.749634,21.134338,14.439758,25.956299
1965-08-01,26.621918,22.283936,20.636871,13.750671,27.151306
1965-09-01,26.881866,21.755524,20.11496,14.093475,26.993134
1965-10-01,26.839447,19.382477,21.095398,14.418793,25.625488
1965-11-01,27.278534,17.453491,21.483612,14.999573,24.218903
1965-12-01,27.249603,16.346283,22.461578,16.595276,23.046356
1966-01-01,27.369202,15.608582,23.520416,18.262665,21.4281
1966-02-01,27.426666,14.838501,24.120544,19.906158,20.294464
1966-03-01,27.575958,14.573761,24.271332,19.605103,19.878418
1966-04-01,27.841705,14.699341,24.161896,18.482544,20.694366
1966-05-01,28.110504,16.558655,23.302582,16.622192,21.544098
1966-06-01,28.325836,17.791656,21.803314,15.26062,23.381744
1966-07-01,27.867432,20.336304,20.65857,14.9973755,25.256195
1966-08-01,27.406006,22.020142,20.01709,14.227295,26.646027
1966-09-01,27.099884,21.772034,19.758392,14.2404175,26.680328
1966-10-01,27.133698,19.629791,20.450287,14.616119,26.218903
1966-11-01,27.218414,17.470917,21.09024,15.469879,24.0943
1966-12-01,27.85028,16.49765,22.819977,16.802216,21.922333
1967-01-01,27.698547,15.8255005,24.148712,17.973053,20.651459
1967-02-01,27.572845,15.244537,25.30362,18.893066,20.3815
1967-03-01,27.536285,15.111816,25.417297,19.225098,20.633423
1967-04-01,27.872833,15.68927,24.609985,18.33966,21.106201
1967-05-01,28.124756,16.428497,22.999817,16.568237,23.002838
1967-06-01,27.759155,18.88205,21.751251,15.479431,24.279419
1967-07-01,27.43863,21.374634,20.730072,15.249542,25.900604
1967-08-01,26.90326,22.372803,19.81607,15.33371,27.081055
1967-09-01,26.961334,22.333221,20.477661,14.863434,27.0029
1967-10-01,26.812103,20.708557,20.663483,15.175934,25.800446
1967-11-01,27.076538,18.382202,21.374146,15.638702,24.344025
1967-12-01,27.2453,17.192749,22.746399,17.014954,22.710358
1968-01-01,27.158112,16.09317,24.119232,18.519745,21.25592
1968-02-01,27.292145,15.508057,25.277618,19.32248,20.865173
1968-03-01,27.371277,15.040649,24.919495,20.182129,20.8815
1968-04-01,27.833252,15.003052,24.699402,18.778412,21.570496
1968-05-01,27.96582,16.342957,23.330322,17.617554,23.012787
1968-06-01,27.69278,18.553375,22.775848,15.556519,24.044525
1968-07-01,27.472198,20.12622,21.815826,14.601929,26.137238
1968-08-01,26.779724,21.764893,21.181244,14.427338,27.490479
1968-09-01,26.525024,21.169373,20.856781,14.115723,27.162567
1968-10-01,27.260498,19.185974,21.70108,14.32196,25.356232
1968-11-01,27.237244,16.889008,21.985474,15.053009,24.30371
1968-12-01,27.484558,15.451172,23.588013,16.847961,22.929688
1969-01-01,27.59555,14.669098,24.39444,18.578827,20.96875
1969-02-01,27.96933,14.423492,25.312256,19.224396,20.204773
1969-03-01,28.010345,14.163544,24.768738,19.220276,19.275665
1969-04-01,28.272888,14.761932,24.405731,18.105042,20.106812
1969-05-01,28.53592,15.557709,23.389435,16.634491,21.104645
1969-06-01,28.475922,17.144653,22.780304,15.458221,23.257172
1969-07-01,27.550934,21.371277,21.683533,14.75473,25.838867
1969-08-01,27.196625,21.613281,20.339111,14.407593,27.216095
1969-09-01,27.206879,21.283081,20.197083,14.045105,27.228424
1969-10-01,27.246368,19.397705,20.954407,14.351715,26.121368
1969-11-01,27.396576,17.317474,21.014893,16.239655,23.625305
1969-12-01,27.724243,15.968933,22.712097,17.742523,22.418304
1970-01-01,27.99826,14.723663,24.301727,19.380981,20.839233
1970-02-01,27.817963,14.4183655,24.882355,20.07315,20.06491
1970-03-01,28.100006,14.115662,24.75061,20.068512,19.790619
1970-04-01,28.199707,14.64978,24.501648,18.953766,20.484863
1970-05-01,28.483826,15.990265,23.81668,17.095703,21.87027
1970-06-01,27.917145,17.631378,22.72519,15.774872,24.156586
1970-07-01,27.190338,20.291138,22.1828,14.880188,25.65152
1970-08-01,26.999207,22.418365,20.792206,14.475189,26.598877
1970-09-01,27.160889,21.773163,20.601593,14.740173,26.783295
1970-10-01,27.350983,19.638214,20.978699,15.360565,25.812164
1970-11-01,27.762177,17.866943,20.760193,16.693817,23.401886
1970-12-01,27.748749,15.997498,22.23291,18.615936,22.246857
1971-01-01,27.738647,15.032501,23.632904,20.64386,21.329224
1971-02-01,27.65564,14.322418,24.36618,21.763092,20.446228
1971-03-01,27.432281,14.635193,24.522339,20.458557,20.655731
1971-04-01,27.57608,14.384674,23.697113,19.173828,21.58667
1971-05-01,27.854767,15.118469,22.359009,17.940948,22.881317
1971-06-01,27.75644,17.631622,21.8461,16.676483,24.57669
1971-07-01,27.453522,19.575073,20.85437,15.327972,26.07193
1971-08-01,26.946564,20.86081,19.712433,14.9904785,26.723206
1971-09-01,26.877869,20.892426,19.644226,14.442505,26.44403
1971-10-01,27.168427,19.901184,20.233246,15.314148,25.369781
1971-11-01,27.53952,18.060059,21.344543,16.44867,23.243011
1971-12-01,27.356201,16.749115,22.890686,17.859436,21.606445
1972-01-01,27.409882,15.274506,24.499786,19.183655,20.856537
1972-02-01,27.006714,14.041138,25.29892,19.948364,20.585846
1972-03-01,26.616486,13.926819,24.98471,19.6203,20.090881
1972-04-01,27.342438,15.1492,24.570068,18.650421,20.750854
1972-05-01,27.725037,16.57962,23.4682,16.880432,21.689636
1972-06-01,27.742249,18.667145,22.320435,15.500244,23.642761
1972-07-01,27.293182,21.384033,21.27835,15.592072,25.320435
1972-08-01,26.97995,22.281708,21.02298,14.570068,27.103333
1972-09-01,26.894318,21.153992,21.110962,14.424683,26.665741
1972-10-01,27.423737,18.427063,21.249176,15.027252,25.169312
1972-11-01,27.41037,17.106659,22.039215,16.520813,23.646118
1972-12-01,27.418976,15.850311,22.70398,17.145386,22.406036
1973-01-01,27.415009,14.414215,23.555359,19.112213,21.11023
1973-02-01,27.380066,13.909363,24.43689,20.227722,20.514618
1973-03-01,27.333954,14.188477,24.2471,20.186462,20.356354
1973-04-01,27.815979,14.7778015,23.888367,18.875793,20.337433
1973-05-01,28.082,15.573425,22.996155,17.814636,21.975769
1973-06-01,27.787354,17.967072,22.285461,16.323395,23.682556
1973-07-01,27.706268,20.038422,20.925781,15.905457,25.350006
1973-08-01,27.120361,22.184021,20.674316,14.836517,26.573761
1973-09-01,27.31601,21.617523,20.50055,15.081665,27.547058
1973-10-01,27.457245,19.818512,20.619476,15.631165,25.82135
1973-11-01,27.566956,17.6734,21.551514,16.609802,24.415558
1973-12-01,27.520355,16.513214,22.55246,18.018036,22.03305
1974-01-01,27.724335,15.219269,23.97351,19.451752,20.969604
1974-02-01,27.345978,14.38327,24.582428,20.849213,20.497284
