,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5
1970-01-01,1.7389850361058425,-12.318595134428817,-1.8826032391576424,-8.287494121002535,-5.082633127184475
1970-02-01,1.6380272909989824,-13.141696818553617,-1.1578459838948645,-7.587577232135618,-6.077066823547962
1970-03-01,1.7532158092036163,-13.571538716337106,-1.3935779400065238,-7.996966038242918,-6.360864171794817
1970-04-01,1.888262104567274,-12.897193170812008,-2.2680356401177164,-9.230605878513238,-5.5365231107263
1970-05-01,1.9897008379348806,-10.947109138878591,-3.368116819914343,-10.62450699260754,-4.0149841530650265
1970-06-01,1.9698390275765976,-8.111827390907454,-4.348225786979782,-11.568704478415176,-1.6345778717568107
1970-07-01,1.873538420409218,-4.698941916444875,-5.030871999803088,-12.078237357614665,0.4632394176487829
1970-08-01,1.840142083109985,-2.2145416832318268,-5.484343430553323,-12.532582230233619,1.6409877432035465
1970-09-01,1.8642291000392912,-2.780892553120634,-5.619391152713674,-12.558868450432247,1.8845884165927476
1970-10-01,1.951977115167544,-5.121637608883154,-5.289362670850828,-12.22755354708851,0.7149268680722362
1970-11-01,1.9824093868655543,-7.443045525655259,-4.429147619167096,-11.063581375178376,-1.1043774146659702
1970-12-01,1.8314548784541562,-9.665966904076345,-3.0881436492277197,-9.331776911042274,-2.8694966725785944
1971-01-01,1.6495963258128012,-11.587590892819591,-1.7620782026448598,-7.8325506505931,-4.621360085758508
1971-02-01,1.5296240237995538,-12.42694819930696,-0.8866910893882678,-7.128686306661345,-5.7864712733848425
1971-03-01,1.6199025086836343,-12.854198469732799,-0.9878955618732619,-7.652794742936138,-6.21397734857073
1971-04-01,1.8151294691709217,-12.4199724545444,-1.9146341127278095,-9.033755798621371,-5.841382169256023
1971-05-01,1.95696705626919,-10.79258744734047,-3.168650266718753,-10.438124368111586,-4.235853634628595
1971-06-01,1.8759201139628852,-7.905446525907864,-4.171671342924121,-11.510996976901685,-1.721888835377553
1971-07-01,1.8151098745520784,-4.419231501809001,-5.029141809936618,-12.155688908707171,0.6747724415332663
1971-08-01,1.8209186891049636,-2.4994455549838768,-5.561069876838958,-12.476590990580316,1.8707476519778663
1971-09-01,1.8562530099946555,-3.112414849065516,-5.567638104121882,-12.708376958361411,1.6555635222032958
1971-10-01,1.877224618116676,-5.196526450832394,-5.169672601494514,-12.3985452405641,0.8669044165050283
1971-11-01,1.9157261527027216,-7.530304811296671,-4.2653318128422155,-11.04735457149379,-1.0566592946940778
1971-12-01,1.8043961128808346,-9.688273659587775,-3.0072273404661467,-9.423438737313246,-3.074962514288285
1972-01-01,1.5975210359926566,-11.4455431917288,-1.4832106516253372,-7.822843231398241,-5.019495884577434
1972-02-01,1.523782346427114,-12.571747981718856,-0.9176294989128381,-7.450860804737274,-6.122693711636113
1972-03-01,1.5680686682371998,-12.761413267929187,-0.8493278820689494,-7.766592282650656,-6.657834204972959
1972-04-01,1.7845289361092351,-12.31900166421041,-1.7676326302395968,-8.94700812237729,-6.120086300606821
1972-05-01,1.9133920612962088,-10.644402469161653,-3.006162050408246,-10.427761605744871,-4.512126831447377
1972-06-01,1.8280394869611094,-7.868948122010614,-3.897706078664747,-11.37638355973022,-2.0213300106572167
1972-07-01,1.7814951812212452,-4.737785175768998,-4.677884292304981,-12.13950776525969,0.1604775259015607
1972-08-01,1.7409769413461065,-2.896458563143319,-5.226581647132004,-12.43782377770906,1.3555045394847791
1972-09-01,1.8200665730495535,-3.6204290215986488,-5.463158544995669,-12.825900074300732,1.337428911424735
1972-10-01,1.9606203131028521,-5.913584423761297,-5.213833933873407,-12.760626521937521,0.08355170903800457
